"","week_canton","tmax_mean_lag_8","tmax_mean_lag_7","tmax_mean_lag_6","tmax_mean_lag_5","tmax_mean_lag_4","tmax_mean_lag_3","tmax_mean_lag_2","tmax_mean_lag_1"
"16140","2023-49-404",25.7103738571429,23.9173527142857,24.0481004285714,23.6794552857143,24.6787358571429,23.7238405714286,23.7218394285714,24.0183761428571
"16141","2023-49-503",31.9644558571429,32.1030404285714,30.8483762857143,30.5147744285714,31.7883055714286,31.2826231428571,31.0655045714286,31.8597525714286
"16142","2023-49-403",27.2963911428571,25.928617,25.8343387142857,25.4914925714286,26.431694,25.4883254285714,25.4743618571429,25.7658442857143
"16143","2023-49-410",33.3567965714286,30.8931278571429,31.8657785714286,31.6205718571429,32.5613561428571,31.7005118571429,31.5899745714286,31.8828878571429
"16144","2023-49-212",25.2611284285714,23.0728797142857,23.3595458571429,23.0236281428571,24.1616942857143,23.3120817142857,23.2959542857143,23.636119
"16145","2023-49-703",33.3797984285714,31.0195752857143,31.6104987142857,31.3644492857143,32.264719,31.0298571428571,31.157601,31.3126927142857
"16146","2023-49-704",28.2015077142857,26.9402954285714,26.9616348571429,27.2180974285714,27.967877,27.0991178571429,26.4688281428571,25.9817867142857
"16147","2023-49-105",27.9861151428571,27.2532158571429,26.9592972857143,26.816858,27.2034152857143,26.7537225714286,26.5615627142857,26.8072632857143
"16148","2023-49-113",27.2963911428571,25.928617,25.8343387142857,25.4914925714286,26.431694,25.4883254285714,25.4743618571429,25.7658442857143
"16149","2023-49-508",29.630537,28.0765424285714,27.7608721428571,27.5571305714286,28.4058258571429,28.3173845714286,27.7802941428571,28.3116111428571
"16150","2023-49-305",28.46757,26.6888528571429,27.0926115714286,27.2099268571429,27.8557608571429,27.0296745714286,26.649121,26.5193388571429
"16151","2023-49-116",31.0029401428571,31.0847998571429,30.1890241428571,29.6273255714286,30.092802,29.7261077142857,29.8222798571429,30.3122704285714
"16152","2023-49-213",34.1179898571429,31.6899168571429,31.5657445714286,31.6916411428571,32.5154661428571,32.7164344285714,31.768866,32.5481548571429
"16153","2023-49-111",24.8424874285714,23.2195417142857,23.4789777142857,23.1246388571429,23.9651081428571,22.9806251428571,22.7571862857143,22.9559662857143
"16154","2023-49-211",26.4045902857143,24.2143212857143,24.4865271428571,24.1046727142857,25.3061555714286,24.5591748571429,24.4582417142857,24.8539295714286
"16155","2023-50-507",32.7873017142857,31.8545868571429,31.312148,32.363557,31.9749445714286,32.0396235714286,32.6723827142857,33.2856442857143
"16156","2023-50-112",27.0082261428571,26.5720298571429,26.3779802857143,27.0532508571429,26.398745,26.4914938571429,26.8604988571429,27.446813
"16157","2023-50-201",25.7455981428571,25.6660427142857,25.3486874285714,26.4162267142857,25.4926015714286,25.5878608571429,25.9708252857143,26.5631257142857
"16158","2023-50-110",24.0511808571429,23.7883362857143,23.552857,24.454556,23.6137297142857,23.678086,24.0023361428571,24.529842
"16159","2023-50-306",22.2691278571429,22.4512122857143,22.1586614285714,22.8133992857143,21.9818561428571,21.6183412857143,21.7469832857143,21.7298891428571
"16160","2023-50-106",23.5748622857143,23.2382125714286,23.0677028571429,23.7524772857143,23.1179728571429,23.1659012857143,23.4387832857143,24.0109437142857
"16161","2023-50-205",27.6653358571429,26.8647514285714,26.5895351428571,27.7070787142857,26.8556945714286,27.2084224285714,27.8269937142857,28.4071307142857
"16162","2023-50-504",32.5910428571429,31.9358822857143,31.7652487142857,32.8084112857143,32.787013,32.1919558571429,32.5535877142857,33.1242712857143
"16163","2023-50-402",23.9173527142857,24.0481004285714,23.6794552857143,24.6787358571429,23.7238405714286,23.7218394285714,24.0183761428571,24.4431138571429
"16164","2023-50-407",26.9895211428571,26.664755,26.3740752857143,27.3912985714286,26.464299,26.5834664285714,26.9804011428571,27.492743
"16165","2023-50-603",30.2369291428571,29.5911738571429,29.0314698571429,30.0029305714286,29.1351657142857,29.284371,29.8622312857143,29.8637375714286
"16166","2023-50-505",33.0885107142857,31.8996602857143,31.3870702857143,33.1370425714286,32.538333,32.4771437142857,33.215963,33.637015
"16167","2023-50-301",24.7616041428571,24.7104764285714,24.4189112857143,25.0970807142857,24.3822204285714,24.2544307142857,24.3967878571429,24.8144832857143
"16168","2023-50-506",32.7054434285714,32.0790274285714,31.7644191428571,32.7110837142857,32.5812631428571,32.1865527142857,32.6339291428571,33.268033
"16169","2023-50-610",32.7618892857143,32.2946624285714,31.5811741428571,32.5979008571429,31.9586684285714,32.0806252857143,32.7616208571429,33.1347041428571
"16170","2023-50-608",26.1442911428571,25.6967104285714,25.1681735714286,26.153761,25.4565921428571,25.2450211428571,25.9709045714286,26.019156
"16171","2023-50-118",25.476971,25.4374777142857,25.113623,25.9913601428571,25.0900345714286,25.0329951428571,25.262972,25.6307881428571
"16172","2023-50-103",23.6929152857143,23.5398915714286,23.3040231428571,24.107725,23.3398938571429,23.3350155714286,23.5324375714286,24.0443797142857
"16173","2023-50-117",22.0682148571429,21.8290345714286,21.6184738571429,22.0560721428571,21.622374,21.390901,21.570643,21.8217171428571
"16174","2023-50-308",21.8626637142857,21.7050022857143,21.4874652857143,22.0791361428571,21.5193264285714,21.427079,21.5128291428571,22.0009181428571
"16175","2023-50-102",26.2833578571429,26.0463234285714,25.7582917142857,26.7002627142857,25.806773,25.8653145714286,26.2091785714286,26.7020448571429
"16176","2023-50-602",32.4515635714286,31.3317801428571,30.731811,31.6399724285714,31.029006,31.3885595714286,32.161463,32.5732985714286
"16177","2023-50-408",26.4908757142857,26.2779155714286,25.9197438571429,26.939063,25.9964811428571,26.0926208571429,26.4988008571429,27.0348027142857
"16178","2023-50-611",32.956329,32.0339528571429,31.3180071428571,31.8341054285714,31.6135458571429,31.5606514285714,32.2024394285714,32.4806382857143
"16179","2023-50-108",23.9412467142857,24.042089,23.6342398571429,24.4753115714286,23.5221187142857,23.3693035714286,23.6098314285714,23.8595235714286
"16180","2023-50-607",30.0659050285714,29.5935591428571,29.0625390857143,29.9926693428571,29.3629927714286,29.3230935714286,29.8441833142857,29.9860075428571
"16181","2023-50-203",26.4094835714286,26.2231827142857,25.9159324285714,27.0223561428571,26.1087958571429,26.2431042857143,26.6750477142857,27.3183045714286
"16182","2023-50-215",31.4933748571429,32.0003464285714,31.8642622857143,32.6365427142857,32.7712878571429,31.8426882857143,32.703237,33.1942077142857
"16183","2023-50-706",31.1396617142857,31.8068252857143,31.487413,32.5345407142857,31.260557,31.4859445714286,31.6024595714286,31.8069321428571
"16184","2023-50-401",21.6366834285714,22.0882207142857,21.7145038571429,22.6870634285714,21.7184274285714,21.6479708571429,21.851306,22.1679188571429
"16185","2023-50-511",31.660675,30.1804251428571,29.8974054285714,30.8390518571429,30.7395964285714,30.6497072857143,31.4951115714286,31.9689087142857
"16186","2023-50-304",26.7852445714286,26.9321351428571,26.7327248571429,27.2225474285714,26.5973298571429,26.2027925714286,26.1290881428571,26.1754435714286
"16187","2023-50-510",32.0989442857143,31.032655,31.1853874285714,32.1771717142857,32.4132965714286,31.4529092857143,32.0331772857143,32.002684
"16188","2023-50-303",24.3652615714286,24.3979415714286,24.0281457142857,24.8433132857143,23.9502197142857,23.8271658571429,24.0616931428571,24.4069891428571
"16189","2023-50-120",24.0998892857143,23.7900168571429,23.6378661428571,24.2368912857143,23.6652701428571,23.6300235714286,23.8746248571429,24.3533925714286
"16190","2023-50-501",32.4718748571429,31.5321874285714,31.3395634285714,32.7658621428571,32.7274851428571,31.98671,32.4900384285714,32.8375501428571
"16191","2023-50-701",25.7925364285714,26.1026887142857,26.1870884285714,27.1406025714286,26.1418404285714,25.6686398571429,25.4751218571429,25.7575292857143
"16192","2023-50-214",31.226758,31.9459482857143,31.7821924285714,32.7870587142857,32.8398165714286,31.8821311428571,32.9272398571429,33.1936301428571
"16193","2023-50-705",31.1586004285714,31.5762852857143,31.4990602857143,32.5591565714286,31.3229982857143,31.4732428571429,31.3009648571429,31.9587482857143
"16194","2023-50-115",25.476971,25.4374777142857,25.113623,25.9913601428571,25.0900345714286,25.0329951428571,25.262972,25.6307881428571
"16195","2023-50-604",28.9494375714286,28.095547,27.4904057142857,28.6309904285714,28.0906924285714,28.1846967142857,28.9478952857143,29.5793041428571
"16196","2023-50-107",27.5521031428571,27.0333672857143,26.8024484285714,27.7454188571429,26.922808,27.1182061428571,27.6021575714286,28.2468917142857
"16197","2023-50-114",24.7823377142857,24.9204784285714,24.4814961428571,25.3837838571429,24.4001608571429,24.305624,24.5555825714286,24.8403918571429
"16198","2023-50-509",30.8843511428571,29.2394895714286,29.0191422857143,29.9216757142857,29.750299,29.7256731428571,30.6274007142857,30.950851
"16199","2023-50-206",25.5570427142857,25.4087775714286,25.0764892857143,26.2712275714286,25.4054394285714,25.5015708571429,25.9730838571429,26.6426012857143
"16200","2023-50-502",32.587856,31.4336365714286,31.1444928571429,32.1307942857143,31.9531198571429,31.7540148571429,32.3749157142857,32.9107642857143
"16201","2023-50-307",22.6789384285714,22.9828334285714,22.6468858571429,23.4432621428571,22.4597355714286,22.1676154285714,22.359275,22.3095827142857
"16202","2023-50-209",32.6777617142857,31.7014232857143,31.0854591428571,31.8537312857143,31.296723,31.5390697142857,32.2037587142857,32.6571068571429
"16203","2023-50-605",33.1059157142857,32.5481057142857,32.1068998571429,33.0556611428571,32.5975757142857,32.5834937142857,32.9643848571429,33.1075668571429
"16204","2023-50-207",26.8983875714286,26.1878555714286,25.8485455714286,27.010652,26.1297917142857,26.4572425714286,27.0977628571429,27.7384225714286
"16205","2023-50-302",23.8861091428571,23.851309,23.6578077142857,24.1164464285714,23.6578351428571,23.3780718571429,23.2354437142857,23.474412
"16206","2023-50-609",33.6135127142857,32.7571254285714,32.6786072857143,33.389091,32.7967434285714,32.744008,33.2057012857143,33.6422082857143
"16207","2023-50-702",30.973252,31.7892974285714,31.9183288571429,32.6869325714286,31.7645458571429,31.6142145714286,31.7344492857143,32.1465921428571
"16208","2023-50-208",24.0174444285714,24.2298997142857,23.9095417142857,24.9738161428571,24.0636307142857,24.091892,24.4025757142857,24.969524
"16209","2023-50-601",31.9792392857143,30.4002798571429,29.9121418571429,30.8494678571429,30.5184462857143,30.6093288571429,31.7793524285714,31.9547278571429
"16210","2023-50-104",28.521508,27.8514154285714,27.6571844285714,28.2709481428571,27.7615555714286,27.8496,28.2686974285714,28.8143745714286
"16211","2023-50-119",28.0804998571429,27.8371432857143,27.424978,28.1530931428571,27.6669618571429,27.4219567142857,27.661775,27.8048731428571
"16212","2023-50-606",33.0944707142857,32.7638007142857,32.3991668571429,32.6444081428571,32.2835944285714,32.0405235714286,32.4671598571429,32.6792568571429
"16213","2023-50-216",29.8653491428571,30.9738731428571,30.4764737142857,31.5398394285714,30.7427691428571,30.5337855714286,30.9713665714286,31.3522182857143
"16214","2023-50-210",30.9149481428571,31.849501,31.5480372857143,32.6015102857143,32.1471205714286,31.6191332857143,32.342906,32.693659
"16215","2023-50-406",24.7823377142857,24.9204784285714,24.4814961428571,25.3837838571429,24.4001608571429,24.305624,24.5555825714286,24.8403918571429
"16216","2023-50-101",26.2833578571429,26.0463234285714,25.7582917142857,26.7002627142857,25.806773,25.8653145714286,26.2091785714286,26.7020448571429
"16217","2023-50-204",29.9918204285714,29.0425858571429,28.4367835714286,29.419646,28.6340022857143,29.0394154285714,29.7292424285714,30.2654257142857
"16218","2023-50-409",25.928617,25.8343387142857,25.4914925714286,26.431694,25.4883254285714,25.4743618571429,25.7658442857143,26.1296285714286
"16219","2023-50-405",24.8916018571429,24.9146435714286,24.5033628571429,25.44525,24.477422,24.4467922857143,24.7508621428571,25.1194704285714
"16220","2023-50-202",27.3631795714286,27.1521697142857,26.5296215714286,27.7367951428571,27.1065228571429,27.0082911428571,27.5618894285714,28.31672
"16221","2023-50-109",26.4310502857143,26.0942188571429,25.8296351428571,26.8040758571429,25.9142047142857,26.0309781428571,26.4256695714286,26.9750505714286
"16222","2023-50-404",23.9173527142857,24.0481004285714,23.6794552857143,24.6787358571429,23.7238405714286,23.7218394285714,24.0183761428571,24.4431138571429
"16223","2023-50-503",32.1030404285714,30.8483762857143,30.5147744285714,31.7883055714286,31.2826231428571,31.0655045714286,31.8597525714286,32.3127362857143
"16224","2023-50-403",25.928617,25.8343387142857,25.4914925714286,26.431694,25.4883254285714,25.4743618571429,25.7658442857143,26.1296285714286
"16225","2023-50-410",30.8931278571429,31.8657785714286,31.6205718571429,32.5613561428571,31.7005118571429,31.5899745714286,31.8828878571429,32.1575724285714
"16226","2023-50-212",23.0728797142857,23.3595458571429,23.0236281428571,24.1616942857143,23.3120817142857,23.2959542857143,23.636119,24.2674585714286
"16227","2023-50-703",31.0195752857143,31.6104987142857,31.3644492857143,32.264719,31.0298571428571,31.157601,31.3126927142857,31.6541268571429
"16228","2023-50-704",26.9402954285714,26.9616348571429,27.2180974285714,27.967877,27.0991178571429,26.4688281428571,25.9817867142857,25.9729938571429
"16229","2023-50-105",27.2532158571429,26.9592972857143,26.816858,27.2034152857143,26.7537225714286,26.5615627142857,26.8072632857143,27.0662184285714
"16230","2023-50-113",25.928617,25.8343387142857,25.4914925714286,26.431694,25.4883254285714,25.4743618571429,25.7658442857143,26.1296285714286
"16231","2023-50-508",28.0765424285714,27.7608721428571,27.5571305714286,28.4058258571429,28.3173845714286,27.7802941428571,28.3116111428571,28.9622075714286
"16232","2023-50-305",26.6888528571429,27.0926115714286,27.2099268571429,27.8557608571429,27.0296745714286,26.649121,26.5193388571429,26.4857311428571
"16233","2023-50-116",31.0847998571429,30.1890241428571,29.6273255714286,30.092802,29.7261077142857,29.8222798571429,30.3122704285714,30.7557718571429
"16234","2023-50-213",31.6899168571429,31.5657445714286,31.6916411428571,32.5154661428571,32.7164344285714,31.768866,32.5481548571429,32.6752792857143
"16235","2023-50-111",23.2195417142857,23.4789777142857,23.1246388571429,23.9651081428571,22.9806251428571,22.7571862857143,22.9559662857143,23.0183128571429
"16236","2023-50-211",24.2143212857143,24.4865271428571,24.1046727142857,25.3061555714286,24.5591748571429,24.4582417142857,24.8539295714286,25.5535494285714
"16237","2023-51-507",31.8545868571429,31.312148,32.363557,31.9749445714286,32.0396235714286,32.6723827142857,33.2856442857143,33.7503611428571
"16238","2023-51-112",26.5720298571429,26.3779802857143,27.0532508571429,26.398745,26.4914938571429,26.8604988571429,27.446813,27.3200991428571
"16239","2023-51-201",25.6660427142857,25.3486874285714,26.4162267142857,25.4926015714286,25.5878608571429,25.9708252857143,26.5631257142857,26.4630131428571
"16240","2023-51-110",23.7883362857143,23.552857,24.454556,23.6137297142857,23.678086,24.0023361428571,24.529842,24.4821097142857
"16241","2023-51-306",22.4512122857143,22.1586614285714,22.8133992857143,21.9818561428571,21.6183412857143,21.7469832857143,21.7298891428571,21.6781244285714
"16242","2023-51-106",23.2382125714286,23.0677028571429,23.7524772857143,23.1179728571429,23.1659012857143,23.4387832857143,24.0109437142857,23.9244975714286
"16243","2023-51-205",26.8647514285714,26.5895351428571,27.7070787142857,26.8556945714286,27.2084224285714,27.8269937142857,28.4071307142857,28.4557284285714
"16244","2023-51-504",31.9358822857143,31.7652487142857,32.8084112857143,32.787013,32.1919558571429,32.5535877142857,33.1242712857143,33.5383458571429
"16245","2023-51-402",24.0481004285714,23.6794552857143,24.6787358571429,23.7238405714286,23.7218394285714,24.0183761428571,24.4431138571429,24.3503155714286
"16246","2023-51-407",26.664755,26.3740752857143,27.3912985714286,26.464299,26.5834664285714,26.9804011428571,27.492743,27.4931095714286
"16247","2023-51-603",29.5911738571429,29.0314698571429,30.0029305714286,29.1351657142857,29.284371,29.8622312857143,29.8637375714286,29.6077171428571
"16248","2023-51-505",31.8996602857143,31.3870702857143,33.1370425714286,32.538333,32.4771437142857,33.215963,33.637015,34.0956907142857
"16249","2023-51-301",24.7104764285714,24.4189112857143,25.0970807142857,24.3822204285714,24.2544307142857,24.3967878571429,24.8144832857143,24.8132358571429
"16250","2023-51-506",32.0790274285714,31.7644191428571,32.7110837142857,32.5812631428571,32.1865527142857,32.6339291428571,33.268033,33.6591122857143
"16251","2023-51-610",32.2946624285714,31.5811741428571,32.5979008571429,31.9586684285714,32.0806252857143,32.7616208571429,33.1347041428571,33.074949
"16252","2023-51-608",25.6967104285714,25.1681735714286,26.153761,25.4565921428571,25.2450211428571,25.9709045714286,26.019156,26.1183351428571
"16253","2023-51-118",25.4374777142857,25.113623,25.9913601428571,25.0900345714286,25.0329951428571,25.262972,25.6307881428571,25.6448935714286
"16254","2023-51-103",23.5398915714286,23.3040231428571,24.107725,23.3398938571429,23.3350155714286,23.5324375714286,24.0443797142857,23.9957514285714
"16255","2023-51-117",21.8290345714286,21.6184738571429,22.0560721428571,21.622374,21.390901,21.570643,21.8217171428571,22.1114471428571
"16256","2023-51-308",21.7050022857143,21.4874652857143,22.0791361428571,21.5193264285714,21.427079,21.5128291428571,22.0009181428571,22.0451574285714
"16257","2023-51-102",26.0463234285714,25.7582917142857,26.7002627142857,25.806773,25.8653145714286,26.2091785714286,26.7020448571429,26.6864518571429
"16258","2023-51-602",31.3317801428571,30.731811,31.6399724285714,31.029006,31.3885595714286,32.161463,32.5732985714286,32.8721974285714
"16259","2023-51-408",26.2779155714286,25.9197438571429,26.939063,25.9964811428571,26.0926208571429,26.4988008571429,27.0348027142857,27.0129395714286
"16260","2023-51-611",32.0339528571429,31.3180071428571,31.8341054285714,31.6135458571429,31.5606514285714,32.2024394285714,32.4806382857143,32.740492
"16261","2023-51-108",24.042089,23.6342398571429,24.4753115714286,23.5221187142857,23.3693035714286,23.6098314285714,23.8595235714286,23.8887312857143
"16262","2023-51-607",29.5935591428571,29.0625390857143,29.9926693428571,29.3629927714286,29.3230935714286,29.8441833142857,29.9860075428571,30.0531153142857
"16263","2023-51-203",26.2231827142857,25.9159324285714,27.0223561428571,26.1087958571429,26.2431042857143,26.6750477142857,27.3183045714286,27.219222
"16264","2023-51-215",32.0003464285714,31.8642622857143,32.6365427142857,32.7712878571429,31.8426882857143,32.703237,33.1942077142857,33.2738295714286
"16265","2023-51-706",31.8068252857143,31.487413,32.5345407142857,31.260557,31.4859445714286,31.6024595714286,31.8069321428571,31.2591368571429
"16266","2023-51-401",22.0882207142857,21.7145038571429,22.6870634285714,21.7184274285714,21.6479708571429,21.851306,22.1679188571429,21.9906447142857
"16267","2023-51-511",30.1804251428571,29.8974054285714,30.8390518571429,30.7395964285714,30.6497072857143,31.4951115714286,31.9689087142857,32.3523117142857
"16268","2023-51-304",26.9321351428571,26.7327248571429,27.2225474285714,26.5973298571429,26.2027925714286,26.1290881428571,26.1754435714286,26.2531968571429
"16269","2023-51-510",31.032655,31.1853874285714,32.1771717142857,32.4132965714286,31.4529092857143,32.0331772857143,32.002684,32.3783458571429
"16270","2023-51-303",24.3979415714286,24.0281457142857,24.8433132857143,23.9502197142857,23.8271658571429,24.0616931428571,24.4069891428571,24.4179505714286
"16271","2023-51-120",23.7900168571429,23.6378661428571,24.2368912857143,23.6652701428571,23.6300235714286,23.8746248571429,24.3533925714286,24.3810065714286
"16272","2023-51-501",31.5321874285714,31.3395634285714,32.7658621428571,32.7274851428571,31.98671,32.4900384285714,32.8375501428571,33.3156071428571
"16273","2023-51-701",26.1026887142857,26.1870884285714,27.1406025714286,26.1418404285714,25.6686398571429,25.4751218571429,25.7575292857143,25.2877521428571
"16274","2023-51-214",31.9459482857143,31.7821924285714,32.7870587142857,32.8398165714286,31.8821311428571,32.9272398571429,33.1936301428571,33.2448208571429
"16275","2023-51-705",31.5762852857143,31.4990602857143,32.5591565714286,31.3229982857143,31.4732428571429,31.3009648571429,31.9587482857143,30.9680998571429
"16276","2023-51-115",25.4374777142857,25.113623,25.9913601428571,25.0900345714286,25.0329951428571,25.262972,25.6307881428571,25.6448935714286
"16277","2023-51-604",28.095547,27.4904057142857,28.6309904285714,28.0906924285714,28.1846967142857,28.9478952857143,29.5793041428571,29.7546862857143
"16278","2023-51-107",27.0333672857143,26.8024484285714,27.7454188571429,26.922808,27.1182061428571,27.6021575714286,28.2468917142857,28.1813708571429
"16279","2023-51-114",24.9204784285714,24.4814961428571,25.3837838571429,24.4001608571429,24.305624,24.5555825714286,24.8403918571429,24.8503467142857
"16280","2023-51-509",29.2394895714286,29.0191422857143,29.9216757142857,29.750299,29.7256731428571,30.6274007142857,30.950851,31.3200691428571
"16281","2023-51-206",25.4087775714286,25.0764892857143,26.2712275714286,25.4054394285714,25.5015708571429,25.9730838571429,26.6426012857143,26.4754388571429
"16282","2023-51-502",31.4336365714286,31.1444928571429,32.1307942857143,31.9531198571429,31.7540148571429,32.3749157142857,32.9107642857143,33.3686738571429
"16283","2023-51-307",22.9828334285714,22.6468858571429,23.4432621428571,22.4597355714286,22.1676154285714,22.359275,22.3095827142857,22.1881128571429
"16284","2023-51-209",31.7014232857143,31.0854591428571,31.8537312857143,31.296723,31.5390697142857,32.2037587142857,32.6571068571429,32.8599331428571
"16285","2023-51-605",32.5481057142857,32.1068998571429,33.0556611428571,32.5975757142857,32.5834937142857,32.9643848571429,33.1075668571429,33.434286
"16286","2023-51-207",26.1878555714286,25.8485455714286,27.010652,26.1297917142857,26.4572425714286,27.0977628571429,27.7384225714286,27.7440174285714
"16287","2023-51-302",23.851309,23.6578077142857,24.1164464285714,23.6578351428571,23.3780718571429,23.2354437142857,23.474412,23.6777877142857
"16288","2023-51-609",32.7571254285714,32.6786072857143,33.389091,32.7967434285714,32.744008,33.2057012857143,33.6422082857143,33.7169478571429
"16289","2023-51-702",31.7892974285714,31.9183288571429,32.6869325714286,31.7645458571429,31.6142145714286,31.7344492857143,32.1465921428571,31.6140118571429
"16290","2023-51-208",24.2298997142857,23.9095417142857,24.9738161428571,24.0636307142857,24.091892,24.4025757142857,24.969524,24.7990155714286
"16291","2023-51-601",30.4002798571429,29.9121418571429,30.8494678571429,30.5184462857143,30.6093288571429,31.7793524285714,31.9547278571429,32.2865225714286
"16292","2023-51-104",27.8514154285714,27.6571844285714,28.2709481428571,27.7615555714286,27.8496,28.2686974285714,28.8143745714286,28.8265245714286
"16293","2023-51-119",27.8371432857143,27.424978,28.1530931428571,27.6669618571429,27.4219567142857,27.661775,27.8048731428571,28.0302892857143
"16294","2023-51-606",32.7638007142857,32.3991668571429,32.6444081428571,32.2835944285714,32.0405235714286,32.4671598571429,32.6792568571429,32.9641154285714
"16295","2023-51-216",30.9738731428571,30.4764737142857,31.5398394285714,30.7427691428571,30.5337855714286,30.9713665714286,31.3522182857143,30.8803151428571
"16296","2023-51-210",31.849501,31.5480372857143,32.6015102857143,32.1471205714286,31.6191332857143,32.342906,32.693659,32.4391005714286
"16297","2023-51-406",24.9204784285714,24.4814961428571,25.3837838571429,24.4001608571429,24.305624,24.5555825714286,24.8403918571429,24.8503467142857
"16298","2023-51-101",26.0463234285714,25.7582917142857,26.7002627142857,25.806773,25.8653145714286,26.2091785714286,26.7020448571429,26.6864518571429
"16299","2023-51-204",29.0425858571429,28.4367835714286,29.419646,28.6340022857143,29.0394154285714,29.7292424285714,30.2654257142857,30.3733735714286
"16300","2023-51-409",25.8343387142857,25.4914925714286,26.431694,25.4883254285714,25.4743618571429,25.7658442857143,26.1296285714286,26.1588828571429
"16301","2023-51-405",24.9146435714286,24.5033628571429,25.44525,24.477422,24.4467922857143,24.7508621428571,25.1194704285714,25.1187541428571
"16302","2023-51-202",27.1521697142857,26.5296215714286,27.7367951428571,27.1065228571429,27.0082911428571,27.5618894285714,28.31672,28.1024971428571
"16303","2023-51-109",26.0942188571429,25.8296351428571,26.8040758571429,25.9142047142857,26.0309781428571,26.4256695714286,26.9750505714286,26.9446594285714
"16304","2023-51-404",24.0481004285714,23.6794552857143,24.6787358571429,23.7238405714286,23.7218394285714,24.0183761428571,24.4431138571429,24.3503155714286
"16305","2023-51-503",30.8483762857143,30.5147744285714,31.7883055714286,31.2826231428571,31.0655045714286,31.8597525714286,32.3127362857143,32.7942824285714
"16306","2023-51-403",25.8343387142857,25.4914925714286,26.431694,25.4883254285714,25.4743618571429,25.7658442857143,26.1296285714286,26.1588828571429
"16307","2023-51-410",31.8657785714286,31.6205718571429,32.5613561428571,31.7005118571429,31.5899745714286,31.8828878571429,32.1575724285714,31.6019412857143
"16308","2023-51-212",23.3595458571429,23.0236281428571,24.1616942857143,23.3120817142857,23.2959542857143,23.636119,24.2674585714286,24.0222002857143
"16309","2023-51-703",31.6104987142857,31.3644492857143,32.264719,31.0298571428571,31.157601,31.3126927142857,31.6541268571429,31.133381
"16310","2023-51-704",26.9616348571429,27.2180974285714,27.967877,27.0991178571429,26.4688281428571,25.9817867142857,25.9729938571429,25.8168445714286
"16311","2023-51-105",26.9592972857143,26.816858,27.2034152857143,26.7537225714286,26.5615627142857,26.8072632857143,27.0662184285714,27.34045
"16312","2023-51-113",25.8343387142857,25.4914925714286,26.431694,25.4883254285714,25.4743618571429,25.7658442857143,26.1296285714286,26.1588828571429
"16313","2023-51-508",27.7608721428571,27.5571305714286,28.4058258571429,28.3173845714286,27.7802941428571,28.3116111428571,28.9622075714286,29.2005545714286
"16314","2023-51-305",27.0926115714286,27.2099268571429,27.8557608571429,27.0296745714286,26.649121,26.5193388571429,26.4857311428571,26.4584974285714
"16315","2023-51-116",30.1890241428571,29.6273255714286,30.092802,29.7261077142857,29.8222798571429,30.3122704285714,30.7557718571429,30.9385794285714
"16316","2023-51-213",31.5657445714286,31.6916411428571,32.5154661428571,32.7164344285714,31.768866,32.5481548571429,32.6752792857143,32.9336328571429
"16317","2023-51-111",23.4789777142857,23.1246388571429,23.9651081428571,22.9806251428571,22.7571862857143,22.9559662857143,23.0183128571429,22.9518537142857
"16318","2023-51-211",24.4865271428571,24.1046727142857,25.3061555714286,24.5591748571429,24.4582417142857,24.8539295714286,25.5535494285714,25.2211815714286
"16319","2023-52-507",31.312148,32.363557,31.9749445714286,32.0396235714286,32.6723827142857,33.2856442857143,33.7503611428571,32.351451
"16320","2023-52-112",26.3779802857143,27.0532508571429,26.398745,26.4914938571429,26.8604988571429,27.446813,27.3200991428571,27.478946
"16321","2023-52-201",25.3486874285714,26.4162267142857,25.4926015714286,25.5878608571429,25.9708252857143,26.5631257142857,26.4630131428571,24.6161408571429
"16322","2023-52-110",23.552857,24.454556,23.6137297142857,23.678086,24.0023361428571,24.529842,24.4821097142857,23.338876
"16323","2023-52-306",22.1586614285714,22.8133992857143,21.9818561428571,21.6183412857143,21.7469832857143,21.7298891428571,21.6781244285714,20.0262901428571
"16324","2023-52-106",23.0677028571429,23.7524772857143,23.1179728571429,23.1659012857143,23.4387832857143,24.0109437142857,23.9244975714286,23.6717355714286
"16325","2023-52-205",26.5895351428571,27.7070787142857,26.8556945714286,27.2084224285714,27.8269937142857,28.4071307142857,28.4557284285714,27.472356
"16326","2023-52-504",31.7652487142857,32.8084112857143,32.787013,32.1919558571429,32.5535877142857,33.1242712857143,33.5383458571429,32.1836774285714
"16327","2023-52-402",23.6794552857143,24.6787358571429,23.7238405714286,23.7218394285714,24.0183761428571,24.4431138571429,24.3503155714286,22.4333731428571
"16328","2023-52-407",26.3740752857143,27.3912985714286,26.464299,26.5834664285714,26.9804011428571,27.492743,27.4931095714286,25.8619767142857
"16329","2023-52-603",29.0314698571429,30.0029305714286,29.1351657142857,29.284371,29.8622312857143,29.8637375714286,29.6077171428571,29.217346
"16330","2023-52-505",31.3870702857143,33.1370425714286,32.538333,32.4771437142857,33.215963,33.637015,34.0956907142857,32.9581125714286
"16331","2023-52-301",24.4189112857143,25.0970807142857,24.3822204285714,24.2544307142857,24.3967878571429,24.8144832857143,24.8132358571429,23.5200338571429
"16332","2023-52-506",31.7644191428571,32.7110837142857,32.5812631428571,32.1865527142857,32.6339291428571,33.268033,33.6591122857143,32.1443245714286
