"","precip_total","precip_min","precip_max","precip_mean","precip_median","week_canton"
"12667",61.440286,0,21.473045,8.77718371428571,9.471328,"2024-26-705"
"12668",97.022229,0,36.981388,13.8603184285714,10.813479,"2024-26-115"
"12669",119.6382755,12.420366,37.475636,17.0911822142857,12.4918785,"2024-26-604"
"12670",115.157597,0,32.39208,16.4510852857143,13.495881,"2024-26-107"
"12671",102.3707803,0,41.124485,14.6243971857143,11.296073,"2024-26-114"
"12672",203.229831,0,85.55874,29.032833,17.505978,"2024-26-509"
"12673",102.35624,0,49.183372,14.62232,11.619581,"2024-26-206"
"12674",251.311872,11.636384,110.98653,35.901696,18.497755,"2024-26-502"
"12675",96.950357,0,57.67328,13.850051,7.2944765,"2024-26-307"
"12676",111.466403,0,40.19521,15.9237718571429,13.398404,"2024-26-209"
"12677",77.276132,0,46.406094,11.0394474285714,0,"2024-26-605"
"12678",100.957346,0,36.288303,14.422478,12.205247,"2024-26-207"
"12679",203.01394,0,98.30343,29.0019914285714,24.575857,"2024-26-302"
"12680",103.670382,0,43.804623,14.8100545714286,12.260621,"2024-26-609"
"12681",125.2187536,0,52.55277,17.8883933714286,14.057577,"2024-26-702"
"12682",122.613055,0,46.101105,17.5161507142857,14.113665,"2024-26-208"
"12683",126.799462,0,41.165443,18.1142088571429,11.881999,"2024-26-601"
"12684",108.07382,0,35.197598,15.4391171428571,12.57466,"2024-26-104"
"12685",94.933678,0,41.836296,13.561954,13.51144,"2024-26-119"
"12686",148.714821,0,54.700817,21.2449744285714,18.233606,"2024-26-606"
"12687",153.787437,0,50.022633,21.9696338571429,16.747253,"2024-26-216"
"12688",110.286839,0,31.816538,15.7552627142857,15.968026,"2024-26-210"
"12689",102.3707803,0,41.124485,14.6243971857143,11.296073,"2024-26-406"
"12690",88.248099,0,36.193466,12.6068712857143,9.381024,"2024-26-101"
"12691",122.379818,0,43.06784,17.4828311428571,14.355947,"2024-26-204"
"12692",93.9084806,0,32.01739,13.4154972285714,10.672464,"2024-26-409"
"12693",91.4427212,0,48.528885,13.0632458857143,10.286756,"2024-26-405"
"12694",140.740293,14.434434,43.303303,20.1057561428571,15.222888,"2024-26-202"
"12695",95.533751,0,36.291615,13.6476787142857,12.613255,"2024-26-109"
"12696",108.56736,0,40.758793,15.5096228571429,12.345351,"2024-26-404"
"12697",283.363314,12.408023,135.18779,40.4804734285714,20.625994,"2024-26-503"
"12698",93.9084806,0,32.01739,13.4154972285714,10.672464,"2024-26-403"
"12699",115.707555,0,49.99628,16.5296507142857,12.49907,"2024-26-410"
"12700",118.842019,0,53.656425,16.9774312857143,13.414106,"2024-26-212"
"12701",101.635824,0,39.7772,14.5194034285714,14.006506,"2024-26-703"
"12702",63.2316327,0,29.112438,9.03309038571429,7.4904237,"2024-26-704"
"12703",138.655493,0,56.72103,19.8079275714286,17.106325,"2024-26-105"
"12704",93.9084806,0,32.01739,13.4154972285714,10.672464,"2024-26-113"
"12705",159.95554,0,55.75806,22.8507914285714,17.1786,"2024-26-508"
"12706",69.817176,0,31.287989,9.97388228571429,10.40611,"2024-26-305"
"12707",105.763966,0,42.204067,15.109138,12.326569,"2024-26-116"
"12708",162.271425,0,53.04187,23.1816321428571,17.680622,"2024-26-213"
"12709",103.406755,0,54.826454,14.7723935714286,11.523992,"2024-26-111"
"12710",118.849728,0,48.59313,16.9785325714286,15.988236,"2024-26-211"
"12711",156.368691,0,42.612873,22.3383844285714,17.118044,"2025-26-507"
"12712",121.3137797,7.6201687,22.860506,17.3305399571429,15.240337,"2025-26-112"
"12713",158.7906435,6.9687815,41.812687,22.6843776428571,19.800629,"2025-26-201"
"12714",124.8264834,5.9915614,29.957806,17.8323547714286,17.974684,"2025-26-110"
"12715",96.5735784,0,24.27903,13.7962254857143,18.04651,"2025-26-306"
"12716",141.894219,9.988978,30.73513,20.2706027142857,20.490088,"2025-26-106"
"12717",140.352323,8.536322,42.68161,20.0503318571429,17.072643,"2025-26-205"
"12718",174.5430277,0,51.27729,24.9347182428571,34.184856,"2025-26-504"
"12719",147.220311,6.665097,39.990585,21.031473,19.995293,"2025-26-402"
"12720",111.1679497,4.8100667,25.454006,15.8811356714286,16.969336,"2025-26-407"
"12721",129.577147,7.741847,33.821186,18.511021,15.483694,"2025-26-603"
"12722",162.86508,0,51.45559,23.26644,11.400078,"2025-26-505"
"12723",109.864161,5.4881244,27.44062,15.6948801428571,16.464373,"2025-26-301"
"12724",160.543459,0,55.41508,22.9347798571429,12.574715,"2025-26-506"
"12725",85.8551918,0,29.658955,12.2650274,11.520259,"2025-26-610"
"12726",156.015085,6.035163,44.889076,22.2878692857143,18.105488,"2025-26-608"
"12727",140.639356,6.8097,40.8582,20.0913365714286,20.4291,"2025-26-118"
"12728",126.5225457,6.581553,32.907764,18.0746493857143,19.74466,"2025-26-103"
"12729",127.062646,8.304184,29.542866,18.1518065714286,19.695242,"2025-26-117"
"12730",121.3972568,6.017327,30.086634,17.3424652571429,22.958996,"2025-26-308"
"12731",113.153773,4.857058,29.14235,16.1648247142857,14.571175,"2025-26-102"
"12732",101.7153385,0,36.902733,14.5307626428571,12.378519,"2025-26-602"
"12733",113.287131,4.672292,28.033752,16.1838758571429,14.792047,"2025-26-408"
"12734",95.0645083,0,35.07529,13.5806440428571,11.691764,"2025-26-611"
"12735",158.758635,6.823051,40.93831,22.679805,20.469154,"2025-26-108"
"12736",NA,NA,NA,NA,NA,"2025-26-607"
"12737",161.828887,8.387025,33.5481,23.1184124285714,21.051708,"2025-26-203"
"12738",205.571663,0,86.37839,29.3673804285714,21.594597,"2025-26-215"
"12739",157.266052,0,38.778954,22.4665788571429,25.852636,"2025-26-706"
"12740",123.291379,5.689516,34.137096,17.6130541428571,17.068548,"2025-26-401"
"12741",134.9723345,0,47.20641,19.2817620714286,10.638878,"2025-26-511"
"12742",176.775729,9.046916,47.676743,25.2536755714286,23.838371,"2025-26-304"
"12743",195.55665,0,56.648155,27.9366642857143,18.882717,"2025-26-510"
"12744",174.710719,7.793435,46.76061,24.9586741428571,23.380304,"2025-26-303"
"12745",132.56679,8.432764,27.576542,18.9381128571429,18.38436,"2025-26-120"
"12746",138.0432822,0,40.441124,19.7204688857143,26.96075,"2025-26-501"
"12747",96.7033086,0,32.743473,13.8147583714286,13.097389,"2025-26-701"
"12748",165.5269,0,60.71653,23.6467,17.348824,"2025-26-214"
"12749",104.5308626,0,36.397568,14.9329803714286,18.666924,"2025-26-705"
"12750",140.639356,6.8097,40.8582,20.0913365714286,20.4291,"2025-26-115"
"12751",113.828906,0,44.109207,16.2612722857143,17.643682,"2025-26-604"
"12752",138.004269,11.913253,23.826506,19.7148955714286,23.404928,"2025-26-107"
"12753",114.7215194,5.3628144,32.176888,16.3887884857143,16.088444,"2025-26-114"
"12754",128.9978334,3.8816898,39.640385,18.4282619142857,13.213463,"2025-26-509"
"12755",132.646415,9.802024,38.0165,18.9494878571429,15.206599,"2025-26-206"
"12756",129.217909,0,38.34058,18.4597012857143,15.415063,"2025-26-502"
"12757",135.1337905,0,36.021645,19.3048272142857,23.75589,"2025-26-307"
"12758",114.238195,0,33.12251,16.3197421428571,11.998294,"2025-26-209"
"12759",120.019713,6.266325,31.811396,17.1456732857143,12.53265,"2025-26-605"
"12760",141.049957,8.754085,43.77042,20.1499938571429,17.50817,"2025-26-207"
"12761",226.938351,0,60.987896,32.4197644285714,36.592735,"2025-26-302"
"12762",114.97345,10.408747,23.342653,16.4247785714286,17.50699,"2025-26-609"
"12763",141.246786,8.225338,34.460533,20.1781122857143,16.450676,"2025-26-702"
"12764",169.811708,10.070202,37.24511,24.2588154285714,24.830072,"2025-26-208"
"12765",92.862091,0,24.911247,13.266013,16.607498,"2025-26-601"
"12766",126.581617,9.531754,28.595263,18.0830881428571,18.872845,"2025-26-104"
"12767",147.5808355,8.6755295,34.702118,21.0829765,15.63532,"2025-26-119"
"12768",164.236024,10.234472,40.93789,23.4622891428571,20.468945,"2025-26-606"
"12769",260.113606,9.326211,54.208527,37.1590865714286,37.304844,"2025-26-216"
"12770",175.2166,0,38.46544,25.0309428571429,28.84908,"2025-26-210"
"12771",114.7215194,5.3628144,32.176888,16.3887884857143,16.088444,"2025-26-406"
"12772",113.153773,4.857058,29.14235,16.1648247142857,14.571175,"2025-26-101"
"12773",144.213187,0,57.448536,20.6018838571429,14.510096,"2025-26-204"
"12774",109.2781722,4.716496,28.298977,15.6111674571429,14.149488,"2025-26-409"
"12775",110.268232,5.241832,31.450993,15.7526045714286,15.725496,"2025-26-405"
"12776",179.018546,8.268929,55.061836,25.574078,22.024736,"2025-26-202"
"12777",109.5305285,4.7556605,23.778303,15.6472183571429,14.828796,"2025-26-109"
"12778",147.220311,6.665097,39.990585,21.031473,19.995293,"2025-26-404"
"12779",157.8905687,0,55.663017,22.5557955285714,14.005099,"2025-26-503"
"12780",109.2781722,4.716496,28.298977,15.6111674571429,14.149488,"2025-26-403"
"12781",194.386225,0,56.46389,27.7694607142857,33.878338,"2025-26-410"
"12782",161.174617,7.654565,45.426407,23.0249452857143,18.170563,"2025-26-212"
"12783",152.197615,0,52.229305,21.7425164285714,14.922658,"2025-26-703"
"12784",104.5449257,6.279563,37.86749,14.9349893857143,12.559126,"2025-26-704"
"12785",153.706427,9.395039,29.313719,21.958061,28.185116,"2025-26-105"
"12786",109.2781722,4.716496,28.298977,15.6111674571429,14.149488,"2025-26-113"
"12787",168.7954946,3.8346233,72.893875,24.1136420857143,14.578775,"2025-26-508"
"12788",145.3489969,7.9474764,39.73738,20.7641424142857,18.170929,"2025-26-305"
"12789",101.76122,6.396022,31.692545,14.5373171428571,10.564181,"2025-26-116"
"12790",193.905055,6.729099,66.79546,27.7007221428571,16.698866,"2025-26-213"
"12791",148.9942775,7.5769725,37.88486,21.2848967857143,26.51355,"2025-26-111"
"12792",176.325945,8.40906,48.412148,25.1894207142857,29.047289,"2025-26-211"
"12793",85.356452,0,25.299543,12.1937788571429,8.433181,"2020-27-507"
"12794",94.229654,0,22.975323,13.4613791428571,18.104628,"2020-27-112"
"12795",107.140947,4.550729,39.39915,15.3058495714286,13.652186,"2020-27-201"
"12796",82.815592,4.157859,30.927752,11.8307988571429,10.309251,"2020-27-110"
"12797",67.508489,0,25.131292,9.64406985714286,8.377098,"2020-27-306"
"12798",91.4331765,0,21.474289,13.0618823571429,16.161533,"2020-27-106"
"12799",91.609004,0,25.24869,13.0870005714286,13.433992,"2020-27-205"
"12800",76.966496,0,18.61137,10.9952137142857,12.40758,"2020-27-504"
"12801",85.362933,4.847667,24.590841,12.1947047142857,9.695334,"2020-27-402"
"12802",85.3390769,4.5126133,30.159708,12.1912967,10.053235,"2020-27-407"
"12803",92.088248,5.163023,25.815115,13.155464,10.326046,"2020-27-603"
"12804",85.03848,0,27.365372,12.1483542857143,13.682686,"2020-27-505"
"12805",54.7145352,0,13.448557,7.81636217142857,6.7242785,"2020-27-301"
"12806",59.7637068,0,23.223719,8.5376724,5.8059297,"2020-27-506"
"12807",71.047522,0,22.445368,10.149646,7.467051,"2020-27-610"
"12808",76.0938752,0,24.186993,10.8705536,9.674797,"2020-27-608"
"12809",80.3088054,0,31.068613,11.4726864857143,10.356205,"2020-27-118"
"12810",59.9626025,0,28.862114,8.56608607142857,7.775122,"2020-27-103"
"12811",84.874311,0,24.205511,12.1249015714286,12.102756,"2020-27-117"
"12812",52.744728,0,15.359291,7.53496114285714,10.239528,"2020-27-308"
"12813",78.836542,4.708597,27.344376,11.2623631428571,9.114792,"2020-27-102"
"12814",80.3356155,0,19.3928,11.4765165,9.6964,"2020-27-602"
"12815",71.3626878,3.3205354,26.127598,10.1946696857143,8.7092,"2020-27-408"
"12816",73.256449,0,25.258278,10.465207,8.72694,"2020-27-611"
"12817",94.251094,0,24.766052,13.464442,11.179748,"2020-27-108"
"12818",NA,NA,NA,NA,NA,"2020-27-607"
"12819",118.9977875,5.256791,41.93722,16.9996839285714,13.9790745,"2020-27-203"
"12820",134.163835,0,51.615597,19.1662621428571,17.205196,"2020-27-215"
"12821",113.683221,0,45.62082,16.2404601428571,17.0156,"2020-27-706"
"12822",95.5907187,4.4093027,25.607452,13.6558169571429,13.22791,"2020-27-401"
"12823",105.025038,0,24.830416,15.0035768571429,15.062092,"2020-27-511"
"12824",114.9441523,0,40.549633,16.4205931857143,13.528439,"2020-27-304"
"12825",85.0901104,0,28.36337,12.1557300571429,7.0908427,"2020-27-510"
"12826",89.581172,0,22.468206,12.7973102857143,11.16119,"2020-27-303"
"12827",97.7438926,0,23.68364,13.9634132285714,16.792204,"2020-27-120"
"12828",69.50863,0,19.899729,9.92980428571428,6.633243,"2020-27-501"
"12829",61.9813642,0,19.329494,8.8544806,4.7390966,"2020-27-701"
"12830",102.803302,0,28.637823,14.686186,14.318912,"2020-27-214"
"12831",55.6843814,0,24.306614,7.95491162857143,3.9222207,"2020-27-705"
"12832",80.3088054,0,31.068613,11.4726864857143,10.356205,"2020-27-115"
"12833",74.372086,0,14.910034,10.6245837142857,9.940022,"2020-27-604"
"12834",91.797366,0,29.112726,13.1139094285714,16.785957,"2020-27-107"
"12835",77.4301312,4.3195286,22.82323,11.0614473142857,11.411615,"2020-27-114"
"12836",86.430123,0,26.597616,12.3471604285714,13.298808,"2020-27-509"
"12837",89.779824,4.256719,37.770107,12.8256891428571,8.513438,"2020-27-206"
"12838",78.80814,0,23.079376,11.2583057142857,11.539688,"2020-27-502"
"12839",96.415921,0,31.72863,13.773703,9.674416,"2020-27-307"
"12840",80.99909,0,19.488401,11.5712985714286,9.744201,"2020-27-209"
"12841",118.1749863,0,41.554874,16.8821409,16.62195,"2020-27-605"
"12842",79.4071578,4.1429873,19.794207,11.3438796857143,12.428962,"2020-27-207"
"12843",150.017889,0,41.23664,21.431127,26.899532,"2020-27-302"
"12844",92.761983,0,44.623947,13.2517118571429,13.128555,"2020-27-609"
"12845",120.384406,0,47.83169,17.1977722857143,16.122826,"2020-27-702"
"12846",109.615082,5.001007,37.202248,15.6592974285714,12.400749,"2020-27-208"
"12847",69.424327,0,20.201649,9.917761,8.693745,"2020-27-601"
"12848",84.9569425,0,20.263773,12.1367060714286,12.12473,"2020-27-104"
"12849",90.12748,0,33.74703,12.8753542857143,13.498812,"2020-27-119"
"12850",106.7025843,0,33.341274,15.2432263285714,20.004765,"2020-27-606"
"12851",133.161457,0,45.945557,19.0230652857143,19.381311,"2020-27-216"
"12852",100.153575,0,25.476421,14.3076535714286,16.594923,"2020-27-210"
"12853",77.4301312,4.3195286,22.82323,11.0614473142857,11.411615,"2020-27-406"
"12854",78.836542,4.708597,27.344376,11.2623631428571,9.114792,"2020-27-101"
"12855",108.627368,0,30.570078,15.5181954285714,15.285039,"2020-27-204"
"12856",74.391427,0,29.16442,10.6273467142857,7.291105,"2020-27-409"
"12857",78.6775569,5.0168443,28.907103,11.2396509857143,9.6357,"2020-27-405"
"12858",109.8450796,0,42.31559,15.6921542285714,11.254915,"2020-27-202"
"12859",85.354838,0,29.680727,12.1935482857143,9.893575,"2020-27-109"
"12860",85.362933,4.847667,24.590841,12.1947047142857,9.695334,"2020-27-404"
"12861",106.0791415,0,37.27813,15.1541630714286,14.911251,"2020-27-503"
"12862",74.391427,0,29.16442,10.6273467142857,7.291105,"2020-27-403"
"12863",130.5833158,0,48.691494,18.6547594,13.648637,"2020-27-410"
"12864",80.401513,0,31.770447,11.4859304285714,10.806904,"2020-27-212"
"12865",91.66948,0,30.20598,13.09564,13.658556,"2020-27-703"
"12866",61.3293351,0,17.509205,8.76133358571429,7.8932776,"2020-27-704"
"12867",85.824686,0,27.624943,12.2606694285714,17.459923,"2020-27-105"
"12868",74.391427,0,29.16442,10.6273467142857,7.291105,"2020-27-113"
"12869",75.118346,0,20.780233,10.7311922857143,12.777645,"2020-27-508"
"12870",59.354568,0,19.967876,8.479224,9.983938,"2020-27-305"
"12871",69.296951,0,23.5215,9.89956442857143,8.322809,"2020-27-116"
"12872",99.432304,0,32.21048,14.2046148571429,9.24296,"2020-27-213"
"12873",107.545537,0,34.237724,15.3636481428571,12.620666,"2020-27-111"
"12874",100.005702,0,39.38732,14.2865288571429,10.103064,"2020-27-211"
"12875",77.098504,6.393563,19.180689,11.014072,8.847228,"2021-27-507"
"12876",47.5326716,0,17.49393,6.79038165714286,7.1725993,"2021-27-112"
"12877",41.7374716,0,14.784082,5.96249594285714,3.5346732,"2021-27-201"
"12878",36.300211,0,11.519347,5.18574442857143,4.869254,"2021-27-110"
"12879",29.3888574,0,12.381509,4.1984082,2.4296212,"2021-27-306"
"12880",44.6399055,0,17.76475,6.37712935714286,5.791201,"2021-27-106"
"12881",41.5967559,1.9076884,12.7213745,5.9423937,3.8153768,"2021-27-205"
"12882",109.902869,0,26.17195,15.7004098571429,17.447966,"2021-27-504"
"12883",42.8850251,0,13.39001,6.12643215714286,5.9360895,"2021-27-402"
"12884",35.7614266,0,12.649347,5.10877522857143,2.574343,"2021-27-407"
"12885",41.4222434,0,24.602098,5.91746334285714,0,"2021-27-603"
"12886",102.1539929,0,37.83868,14.5934275571429,7.3872595,"2021-27-505"
"12887",33.8956968,1.3344494,13.191289,4.8422424,2.6688988,"2021-27-301"
"12888",81.8958163,0,31.765665,11.6994023285714,8.455723,"2021-27-506"
"12889",58.6559312,2.1677926,28.388205,8.37941874285714,6.5033774,"2021-27-610"
"12890",56.5278244,1.9859111,23.260273,8.07540348571429,7.4507074,"2021-27-608"
"12891",39.0774562,2.0409956,12.010076,5.58249374285714,4.081991,"2021-27-118"
"12892",26.7346327,1.7162141,7.9630456,3.81923324285714,3.4324281,"2021-27-103"
"12893",48.845787,0,16.331892,6.97796957142857,6.805,"2021-27-117"
"12894",36.868877,0,15.486536,5.26698242857143,4.731388,"2021-27-308"
"12895",31.5241494,0,12.273047,4.50344991428571,4.09334,"2021-27-102"
"12896",40.920049,0,14.41315,5.84572128571429,3.063168,"2021-27-602"
"12897",28.8670499,0,9.926811,4.12386427142857,2.2775726,"2021-27-408"
"12898",36.7177544,0,13.173339,5.24539348571429,5.137237,"2021-27-611"
"12899",45.6284951,2.4290287,14.025687,6.51835644285714,7.287087,"2021-27-108"
"12900",NA,NA,NA,NA,NA,"2021-27-607"
"12901",64.7002051,3.4943318,24.066032,9.24288644285714,6.9886637,"2021-27-203"
"12902",224.976236,0,95.10912,32.1394622857143,34.757996,"2021-27-215"
"12903",80.52502,0,34.133957,11.5035742857143,11.377986,"2021-27-706"
"12904",43.3491222,0,16.700771,6.19273174285714,3.1342504,"2021-27-401"
"12905",98.3569905,0,62.397835,14.0509986428571,3.4117975,"2021-27-511"
"12906",80.629364,5.07072,27.076984,11.5184805714286,10.14144,"2021-27-304"
"12907",141.576317,0,63.018684,20.2251881428571,12.916504,"2021-27-510"
"12908",40.3891352,2.1529036,13.076335,5.76987645714286,6.458711,"2021-27-303"
"12909",52.1005615,0,22.722599,7.44293735714286,5.7907534,"2021-27-120"
"12910",102.4141727,0,41.28169,14.6305961,10.320422,"2021-27-501"
"12911",124.39148,0,35.507416,17.7702114285714,17.869232,"2021-27-701"
"12912",146.848003,0,63.52795,20.9782861428571,19.792103,"2021-27-214"
"12913",54.0347334,0,21.848475,7.71924762857143,4.3696947,"2021-27-705"
"12914",39.0774562,2.0409956,12.010076,5.58249374285714,4.081991,"2021-27-115"
"12915",35.4553587,0,12.209722,5.06505124285714,2.5144107,"2021-27-604"
"12916",35.539549,0,10.652617,5.07707842857143,4.476627,"2021-27-107"
"12917",42.5325092,0,18.273369,6.07607274285714,5.7973976,"2021-27-114"
"12918",105.368959,0,70.66156,15.0527084285714,0,"2021-27-509"
"12919",34.1207643,0,11.510591,4.8743949,2.863129,"2021-27-206"
"12920",82.6189113,0,35.989967,11.8027016142857,11.996655,"2021-27-502"
"12921",38.1284526,0,15.188876,5.4469218,4.5879154,"2021-27-307"
"12922",49.1711984,0,21.263132,7.02445691428571,4.2670417,"2021-27-209"
"12923",77.8952143,0,35.08913,11.1278877571429,8.772283,"2021-27-605"
"12924",42.6880143,2.2962642,12.662866,6.09828775714286,4.5925283,"2021-27-207"
"12925",130.126521,0,47.22198,18.589503,15.575742,"2021-27-302"
"12926",49.856937,0,19.88605,7.12241957142857,5.464178,"2021-27-609"
"12927",114.3060215,0,37.584152,16.3294316428571,10.738329,"2021-27-702"
"12928",47.5886618,2.6985211,14.028143,6.79838025714286,5.3970423,"2021-27-208"
"12929",32.5287012,0,16.654972,4.64695731428571,3.3309946,"2021-27-601"
"12930",48.4813051,0,17.909498,6.92590072857143,7.4195814,"2021-27-104"
"12931",93.7250583,0,24.785103,13.3892940428571,13.949079,"2021-27-119"
"12932",68.807225,0,14.74672,9.82960357142857,11.743365,"2021-27-606"
"12933",67.228824,0,23.831888,9.60411771428571,5.957972,"2021-27-216"
"12934",50.587645,0,23.528202,7.22680642857143,3.921367,"2021-27-210"
"12935",42.5325092,0,18.273369,6.07607274285714,5.7973976,"2021-27-406"
"12936",31.5241494,0,12.273047,4.50344991428571,4.09334,"2021-27-101"
"12937",51.683323,0,18.418503,7.38333185714286,6.007029,"2021-27-204"
"12938",30.6120776,0,10.171689,4.37315394285714,3.884304,"2021-27-409"
"12939",34.4342552,0,11.368905,4.91917931428571,4.5382123,"2021-27-405"
"12940",46.5103408,0,16.452696,6.6443344,5.2198524,"2021-27-202"
"12941",37.5518025,0,12.2177925,5.36454321428571,6.946595,"2021-27-109"
"12942",42.8850251,0,13.39001,6.12643215714286,5.9360895,"2021-27-404"
"12943",103.363987,0,35.86367,14.7662838571429,17.931835,"2021-27-503"
"12944",30.6120776,0,10.171689,4.37315394285714,3.884304,"2021-27-403"
"12945",76.465805,0,28.242859,10.9236864285714,5.648572,"2021-27-410"
"12946",55.2514511,0,17.897623,7.89306444285714,3.5144827,"2021-27-212"
"12947",77.656589,0,24.41052,11.0937984285714,10.527659,"2021-27-703"
"12948",64.6636784,0,27.473707,9.23766834285714,5.4947414,"2021-27-704"
"12949",80.605422,0,36.25259,11.5150602857143,7.869289,"2021-27-105"
"12950",30.6120776,0,10.171689,4.37315394285714,3.884304,"2021-27-113"
"12951",150.305879,0,46.11222,21.4722684285714,15.370741,"2021-27-508"
"12952",55.0681303,0,16.311062,7.86687575714286,6.3933215,"2021-27-305"
"12953",39.366415,0,12.461166,5.62377357142857,5.975778,"2021-27-116"
"12954",180.8553987,0,53.970104,25.8364855285714,26.985052,"2021-27-213"
"12955",39.2526734,0,15.796552,5.60752477142857,2.6062357,"2021-27-111"
"12956",46.8914685,0,17.042322,6.69878121428571,7.428992,"2021-27-211"
"12957",31.3664925,0,7.927905,4.4809275,3.9639525,"2022-27-507"
"12958",61.0631916,0,18.002972,8.72331308571429,9.001486,"2022-27-112"
"12959",54.945218,0,18.91186,7.84931685714286,8.560749,"2022-27-201"
"12960",51.722151,0,12.6089325,7.38887871428571,8.834762,"2022-27-110"
"12961",25.5125213,0,10.2050085,3.6446459,0,"2022-27-306"
"12962",65.891167,0,15.91107,9.41302385714286,13.056746,"2022-27-106"
"12963",69.5270252,0,15.998079,9.93243217142857,12.510289,"2022-27-205"
"12964",30.508405,0,19.269943,4.35834357142857,0,"2022-27-504"
"12965",59.431423,0,19.500483,8.49020328571429,9.750241,"2022-27-402"
"12966",37.029072,0,12.197661,5.28986742857143,4.21125,"2022-27-407"
"12967",49.859599,0,15.338862,7.12279985714286,4.931534,"2022-27-603"
"12968",20.697592,0,8.317628,2.95679885714286,0,"2022-27-505"
"12969",24.4485022,0,6.9008584,3.49264317142857,3.745927,"2022-27-301"
"12970",27.766469,0,7.3381085,3.96663842857143,3.6690543,"2022-27-506"
"12971",64.004943,0,18.357738,9.14356328571429,9.178869,"2022-27-610"
"12972",66.5008755,0,26.7687,9.50012507142857,8.9229,"2022-27-608"
"12973",37.331228,0,8.920392,5.33303257142857,5.285026,"2022-27-118"
"12974",34.0877146,0,7.65422,4.86967351428571,7.416703,"2022-27-103"
"12975",58.5557892,0,13.851541,8.36511274285714,6.9257703,"2022-27-117"
"12976",40.351938,0,9.441634,5.76456257142857,8.018024,"2022-27-308"
"12977",41.721454,0,11.656537,5.96020771428571,9.20419,"2022-27-102"
"12978",47.75461,0,9.81218,6.82208714285714,8.259085,"2022-27-602"
"12979",36.7889305,0,7.4290557,5.2555615,7.2508817,"2022-27-408"
"12980",51.7176677,0,13.475279,7.38823824285714,6.7376394,"2022-27-611"
"12981",40.475431,0,13.996171,5.78220442857143,0,"2022-27-108"
"12982",NA,NA,NA,NA,NA,"2022-27-607"
"12983",73.93607,0,19.350513,10.5622957142857,9.675257,"2022-27-203"
"12984",80.9888892,0,23.777939,11.5698413142857,8.502344,"2022-27-215"
"12985",109.883374,0,37.190292,15.6976248571429,17.470146,"2022-27-706"
"12986",60.32528,0,16.567772,8.61789714285714,8.283886,"2022-27-401"
"12987",35.1087868,0,11.813214,5.01554097142857,3.77231,"2022-27-511"
"12988",80.0477105,0,26.86211,11.4353872142857,11.617518,"2022-27-304"
"12989",36.6964747,0,11.929423,5.24235352857143,4.700585,"2022-27-510"
"12990",29.316978,0,14.658489,4.18813971428571,0,"2022-27-303"
"12991",63.329766,0,20.81445,9.04710942857143,10.850433,"2022-27-120"
"12992",28.9249604,0,16.370022,4.1321372,0,"2022-27-501"
"12993",76.501275,0,33.790543,10.9287535714286,8.447636,"2022-27-701"
"12994",76.263114,0,21.561796,10.8947305714286,10.780898,"2022-27-214"
"12995",41.0924843,0,13.920325,5.8703549,4.417278,"2022-27-705"
"12996",37.331228,0,8.920392,5.33303257142857,5.285026,"2022-27-115"
"12997",62.126636,0,19.67141,8.87523371428571,9.835705,"2022-27-604"
"12998",73.142562,0,20.817038,10.4489374285714,8.383401,"2022-27-107"
"12999",40.0806194,0,9.892771,5.72580277142857,8.413821,"2022-27-114"
"13000",34.5497635,0,13.411128,4.9356805,4.4703755,"2022-27-509"
"13001",47.3984098,4.2586064,8.886372,6.7712014,8.517213,"2022-27-206"
"13002",24.5739152,0,6.343666,3.51055931428571,2.7714586,"2022-27-502"
"13003",39.79799,0,14.548904,5.68542714285714,7.274452,"2022-27-307"
"13004",59.3086288,0,20.27953,8.47266125714286,10.139765,"2022-27-209"
"13005",86.9504726,0,27.9273,12.4214960857143,15.231079,"2022-27-605"
"13006",56.276091,0,12.133427,8.03944157142857,10.878843,"2022-27-207"
"13007",97.946526,0,37.17379,13.9923608571429,11.799473,"2022-27-302"
"13008",70.323717,0,17.18329,10.0462452857143,12.887468,"2022-27-609"
"13009",118.871586,0,30.234303,16.9816551428571,18.77912,"2022-27-702"
"13010",68.073297,0,18.745726,9.72475671428571,9.372863,"2022-27-208"
"13011",39.7544969,0,15.23134,5.67921384285714,5.077113,"2022-27-601"
"13012",67.2219934,0,23.707073,9.60314191428571,11.853537,"2022-27-104"
"13013",72.3781,0,23.784998,10.3397285714286,7.928333,"2022-27-119"
"13014",92.241878,0,28.728872,13.1774111428571,14.364436,"2022-27-606"
"13015",161.86554,0,39.066193,23.1236485714286,26.044128,"2022-27-216"
"13016",105.950416,0,29.676434,15.1357737142857,13.406631,"2022-27-210"
"13017",40.0806194,0,9.892771,5.72580277142857,8.413821,"2022-27-406"
"13018",41.721454,0,11.656537,5.96020771428571,9.20419,"2022-27-101"
"13019",70.5294176,0,18.686077,10.0756310857143,9.343039,"2022-27-204"
"13020",25.0501553,0,6.8255215,3.57859361428571,4.5735908,"2022-27-409"
"13021",38.8125993,0,9.651213,5.54465704285714,6.083945,"2022-27-405"
"13022",65.490147,0,19.171953,9.35573528571429,9.585977,"2022-27-202"
"13023",49.11548,0,13.939393,7.01649714285714,9.292929,"2022-27-109"
"13024",59.431423,0,19.500483,8.49020328571429,9.750241,"2022-27-404"
"13025",29.067505,0,10.549743,4.15250071428571,4.45144,"2022-27-503"
