"","tmax_min","tmax_max","tmax_mean","tmax_median","week_canton"
"9551",30.265545,32.088093,31.5018601428571,31.889835,"2022-20-705"
"9552",24.474133,25.875595,25.3542398571429,25.415598,"2022-20-115"
"9553",28.197672,30.131393,29.3432352857143,29.335356,"2022-20-604"
"9554",26.646046,28.276375,27.4118,27.62069,"2022-20-107"
"9555",24.12946,25.486782,24.9007664285714,24.85374,"2022-20-114"
"9556",29.79749,32.397602,31.0483488571429,31.009161,"2022-20-509"
"9557",25.601418,26.723703,26.17055,26.221117,"2022-20-206"
"9558",31.954563,34.034584,33.0750425714286,33.055027,"2022-20-502"
"9559",22.014202,23.611427,22.9114237142857,22.937206,"2022-20-307"
"9560",31.578106,33.367565,32.3319001428571,32.42352,"2022-20-209"
"9561",31.172585,33.89733,32.4086484285714,32.225185,"2022-20-605"
"9562",26.483435,27.8056,27.0582998571429,26.974768,"2022-20-207"
"9563",22.809788,24.000328,23.4818737142857,23.381348,"2022-20-302"
"9564",31.119778,34.24415,32.4876048571429,32.838474,"2022-20-609"
"9565",31.559187,32.889656,32.2824231428571,32.40656,"2022-20-702"
"9566",24.433231,25.22881,24.7927795714286,24.782837,"2022-20-208"
"9567",30.563618,33.18146,31.9146432857143,31.858698,"2022-20-601"
"9568",27.296469,29.521471,28.336489,28.713053,"2022-20-104"
"9569",26.767319,28.21938,27.3944405714286,27.333057,"2022-20-119"
"9570",31.660076,33.588394,32.4186945714286,32.22094,"2022-20-606"
"9571",31.02013,32.102024,31.507818,31.486872,"2022-20-216"
"9572",32.19911,33.663067,32.879359,32.78174,"2022-20-210"
"9573",24.12946,25.486782,24.9007664285714,24.85374,"2022-20-406"
"9574",25.33996,26.774584,26.1409138571429,26.203907,"2022-20-101"
"9575",29.28736,30.787905,29.931477,29.92428,"2022-20-204"
"9576",25.037949,26.332722,25.8308755714286,25.873913,"2022-20-409"
"9577",24.289064,25.486809,25.0045028571429,24.946228,"2022-20-405"
"9578",27.266052,28.665947,28.1666158571429,28.27237,"2022-20-202"
"9579",25.572548,27.008259,26.3177222857143,26.448587,"2022-20-109"
"9580",23.83044,24.80161,24.3735602857143,24.305729,"2022-20-404"
"9581",31.63274,33.161484,32.3633568571429,32.30558,"2022-20-503"
"9582",25.037949,26.332722,25.8308755714286,25.873913,"2022-20-403"
"9583",32.006577,32.831867,32.4355344285714,32.44896,"2022-20-410"
"9584",23.698586,24.57018,24.174178,24.232439,"2022-20-212"
"9585",30.490864,32.03239,31.5798587142857,31.862593,"2022-20-703"
"9586",25.336784,27.560352,26.5329692857143,26.769337,"2022-20-704"
"9587",26.124823,27.804768,26.8966975714286,26.706306,"2022-20-105"
"9588",25.037949,26.332722,25.8308755714286,25.873913,"2022-20-113"
"9589",28.62743,30.024115,29.6189498571429,29.811918,"2022-20-508"
"9590",25.959679,27.485525,26.7933837142857,26.738586,"2022-20-305"
"9591",29.84491,31.919853,30.7238385714286,31.051975,"2022-20-116"
"9592",32.33097,34.65163,33.5472437142857,33.870403,"2022-20-213"
"9593",22.57315,24.107433,23.4317425714286,23.429539,"2022-20-111"
"9594",24.787329,25.768806,25.4214938571429,25.578167,"2022-20-211"
"9595",35.15059,36.895016,35.9426411428571,36.0316,"2023-20-507"
"9596",27.161163,28.581984,28.0932677142857,28.29224,"2023-20-112"
"9597",27.248455,28.576536,27.9729891428571,28.033554,"2023-20-201"
"9598",24.933737,26.211033,25.596762,25.590809,"2023-20-110"
"9599",22.782103,23.732191,23.3189325714286,23.30683,"2023-20-306"
"9600",23.949778,25.410038,24.8453884285714,24.879232,"2023-20-106"
"9601",28.642931,29.964134,29.403298,29.303837,"2023-20-205"
"9602",35.578495,36.91741,36.2751341428571,36.150284,"2023-20-504"
"9603",25.381899,26.54856,26.0280081428571,26.08905,"2023-20-402"
"9604",27.958906,29.25606,28.6172137142857,28.637653,"2023-20-407"
"9605",29.363762,31.46422,30.7589601428571,30.974882,"2023-20-603"
"9606",35.324795,37.459217,36.7486722857143,36.97584,"2023-20-505"
"9607",25.133377,26.353884,25.7967762857143,25.935312,"2023-20-301"
"9608",35.52857,36.890663,36.2209475714286,36.03205,"2023-20-506"
"9609",31.67178,34.455204,33.1932078571429,33.183723,"2023-20-610"
"9610",24.618107,27.531513,26.8034368571429,27.216059,"2023-20-608"
"9611",26.206184,27.367218,26.7753954285714,26.80931,"2023-20-118"
"9612",24.316723,25.628468,25.0157894285714,25.082844,"2023-20-103"
"9613",21.989658,23.564434,22.9291805714286,23.001965,"2023-20-117"
"9614",22.223629,23.585152,23.0037045714286,23.108309,"2023-20-308"
"9615",27.19058,28.387032,27.7622247142857,27.73778,"2023-20-102"
"9616",32.822323,34.123623,33.6551792857143,33.737442,"2023-20-602"
"9617",27.597633,28.923063,28.3027552857143,28.35152,"2023-20-408"
"9618",32.8847,33.862263,33.5346914285714,33.684055,"2023-20-611"
"9619",24.660908,25.761805,25.2317985714286,25.273487,"2023-20-108"
"9620",NA,NA,NA,NA,"2023-20-607"
"9621",27.941965,29.283335,28.6574587142857,28.705778,"2023-20-203"
"9622",34.684566,35.737984,35.1821124285714,35.015144,"2023-20-215"
"9623",32.351425,33.544277,32.9797028571429,32.958645,"2023-20-706"
"9624",23.476812,24.478666,24.0061685714286,24.055384,"2023-20-401"
"9625",32.78563,34.35505,33.4921637142857,33.43349,"2023-20-511"
"9626",26.762245,27.82444,27.4109825714286,27.425072,"2023-20-304"
"9627",34.225037,35.58366,34.9515661428571,34.81658,"2023-20-510"
"9628",25.058054,26.159836,25.6012297142857,25.590876,"2023-20-303"
"9629",24.297976,25.83033,25.2083398571429,25.232443,"2023-20-120"
"9630",35.409035,36.853767,36.0993848571429,36.054337,"2023-20-501"
"9631",26.490063,28.180538,27.4071238571429,27.379032,"2023-20-701"
"9632",34.664948,35.84408,35.2209012857143,35.05681,"2023-20-214"
"9633",32.435234,33.368687,32.8708661428571,32.828472,"2023-20-705"
"9634",26.206184,27.367218,26.7753954285714,26.80931,"2023-20-115"
"9635",30.908298,32.179485,31.3875275714286,31.191792,"2023-20-604"
"9636",28.345213,29.658794,29.070037,28.96972,"2023-20-107"
"9637",25.69261,26.810795,26.2977962857143,26.367914,"2023-20-114"
"9638",31.793634,33.03076,32.4563522857143,32.52622,"2023-20-509"
"9639",27.504942,28.80449,28.155681,28.169725,"2023-20-206"
"9640",34.26814,36.09285,35.2929278571429,35.305424,"2023-20-502"
"9641",23.599106,24.468132,24.0099992857143,24.031364,"2023-20-307"
"9642",32.857708,34.149155,33.6757471428571,33.78568,"2023-20-209"
"9643",32.44807,34.03438,33.5232188571429,33.806595,"2023-20-605"
"9644",28.158985,29.458815,28.8675122857143,28.813444,"2023-20-207"
"9645",23.940075,25.119986,24.6278872857143,24.78985,"2023-20-302"
"9646",32.655224,34.796623,33.9956458571429,34.34039,"2023-20-609"
"9647",32.89907,33.892555,33.3955797142857,33.39172,"2023-20-702"
"9648",25.90436,27.15655,26.6120177142857,26.667622,"2023-20-208"
"9649",32.633038,33.565456,33.2090111428571,33.365456,"2023-20-601"
"9650",28.594006,30.00472,29.5240122857143,29.81873,"2023-20-104"
"9651",27.267794,28.982409,28.4461341428571,28.604315,"2023-20-119"
"9652",32.38165,34.072628,33.3827828571429,33.39395,"2023-20-606"
"9653",32.28823,33.547928,32.9633602857143,33.132202,"2023-20-216"
"9654",33.804333,34.916817,34.406105,34.580097,"2023-20-210"
"9655",25.69261,26.810795,26.2977962857143,26.367914,"2023-20-406"
"9656",27.19058,28.387032,27.7622247142857,27.73778,"2023-20-101"
"9657",30.645977,32.025623,31.4950868571429,31.424929,"2023-20-204"
"9658",26.737577,27.981277,27.3776272857143,27.39397,"2023-20-409"
"9659",25.901167,27.106825,26.549505,26.619299,"2023-20-405"
"9660",29.705769,31.275307,30.4065495714286,30.209145,"2023-20-202"
"9661",27.412699,28.63237,28.0042625714286,27.9323,"2023-20-109"
"9662",25.381899,26.54856,26.0280081428571,26.08905,"2023-20-404"
"9663",33.669273,35.85228,35.0116878571429,35.060963,"2023-20-503"
"9664",26.737577,27.981277,27.3776272857143,27.39397,"2023-20-403"
"9665",33.219543,34.064068,33.6479392857143,33.627266,"2023-20-410"
"9666",25.379612,26.690527,26.0749422857143,26.11445,"2023-20-212"
"9667",32.325855,33.327763,32.8008298571429,32.691166,"2023-20-703"
"9668",26.722345,28.575142,27.871127,28.016556,"2023-20-704"
"9669",26.933123,28.576488,27.8941204285714,27.909142,"2023-20-105"
"9670",26.737577,27.981277,27.3776272857143,27.39397,"2023-20-113"
"9671",31.246119,32.370537,31.7391122857143,31.526525,"2023-20-508"
"9672",27.1034,28.524078,27.8799197142857,27.841614,"2023-20-305"
"9673",31.04167,32.325935,31.8588804285714,31.972847,"2023-20-116"
"9674",34.795334,36.283653,35.5639241428571,35.4404,"2023-20-213"
"9675",24.143105,25.06535,24.6272848571429,24.669125,"2023-20-111"
"9676",26.717413,28.117502,27.4283792857143,27.478786,"2023-20-211"
"9677",33.78174,35.022606,34.4627894285714,34.677994,"2024-20-507"
"9678",27.263664,29.186726,28.3508554285714,28.376959,"2024-20-112"
"9679",26.81575,28.099499,27.4205461428571,27.310528,"2024-20-201"
"9680",24.723043,26.109575,25.4450932857143,25.37866,"2024-20-110"
"9681",22.795578,24.066923,23.6225318571429,23.613194,"2024-20-306"
"9682",24.063862,25.833202,25.0787925714286,25.059,"2024-20-106"
"9683",28.19624,29.678652,28.9025047142857,28.8532,"2024-20-205"
"9684",34.717255,36.24145,35.4869007142857,35.499485,"2024-20-504"
"9685",25.165735,26.247532,25.7061451428571,25.670174,"2024-20-402"
"9686",27.597172,28.736322,28.1185261428571,28.015676,"2024-20-407"
"9687",29.85374,31.053291,30.397621,30.451593,"2024-20-603"
"9688",34.111958,35.952328,34.9665012857143,34.81558,"2024-20-505"
"9689",25.172775,26.56973,25.9765564285714,26.081783,"2024-20-301"
"9690",34.520496,35.851124,35.2268684285714,35.28745,"2024-20-506"
"9691",32.954273,35.171852,33.9969371428571,34.23655,"2024-20-610"
"9692",26.360624,28.102203,27.1700475714286,27.216997,"2024-20-608"
"9693",26.130634,27.2058,26.7063427142857,26.684587,"2024-20-118"
"9694",24.326479,25.68851,25.0856867142857,25.018951,"2024-20-103"
"9695",22.234406,23.990742,23.3417225714286,23.554802,"2024-20-117"
"9696",22.343992,23.921144,23.2504074285714,23.338593,"2024-20-308"
"9697",26.868082,28.104807,27.486042,27.416912,"2024-20-102"
"9698",33.0147,34.206657,33.5739534285714,33.436615,"2024-20-602"
"9699",27.275219,28.38547,27.7823024285714,27.684822,"2024-20-408"
"9700",33.15617,34.255554,33.7353987142857,33.761135,"2024-20-611"
"9701",24.703394,25.61168,25.2119782857143,25.190287,"2024-20-108"
"9702",NA,NA,NA,NA,"2024-20-607"
"9703",27.39524,28.788303,28.0553565714286,27.938866,"2024-20-203"
"9704",34.79138,35.91914,35.3759277142857,35.358677,"2024-20-215"
"9705",32.66441,33.705418,33.2588511428571,33.28612,"2024-20-706"
"9706",23.36179,24.315025,23.8777175714286,23.901525,"2024-20-401"
"9707",32.514168,33.45634,32.9780714285714,32.75917,"2024-20-511"
"9708",26.820393,28.430626,27.8028104285714,27.88928,"2024-20-304"
"9709",33.418262,35.297817,34.5142734285714,34.82499,"2024-20-510"
"9710",25.028488,26.091372,25.626694,25.67723,"2024-20-303"
"9711",24.41638,26.210855,25.4949677142857,25.534594,"2024-20-120"
"9712",33.987804,35.525936,34.8979577142857,35.100346,"2024-20-501"
"9713",26.713797,28.13243,27.6013892857143,27.55825,"2024-20-701"
"9714",34.696686,35.99675,35.4366432857143,35.48535,"2024-20-214"
"9715",32.19097,33.42823,32.9918742857143,33.13937,"2024-20-705"
"9716",26.130634,27.2058,26.7063427142857,26.684587,"2024-20-115"
"9717",29.890623,31.478493,30.7443582857143,30.680185,"2024-20-604"
"9718",27.978395,29.533691,28.749604,28.669594,"2024-20-107"
"9719",25.721165,26.567123,26.1624561428571,26.12124,"2024-20-114"
"9720",31.435024,32.618073,32.0906831428571,31.921555,"2024-20-509"
"9721",26.647644,28.492592,27.624346,27.577353,"2024-20-206"
"9722",33.686604,34.66902,34.0948332857143,33.896843,"2024-20-502"
"9723",23.549997,24.519606,24.1867094285714,24.297117,"2024-20-307"
"9724",32.8506,34.317986,33.594342,33.588005,"2024-20-209"
"9725",33.29288,35.099693,34.1694884285714,33.896652,"2024-20-605"
"9726",27.557934,29.105232,28.3090044285714,28.255733,"2024-20-207"
"9727",24.055225,25.67968,24.9602287142857,25.17179,"2024-20-302"
"9728",33.04042,35.58957,34.5150374285714,34.73747,"2024-20-609"
"9729",33.20519,34.038597,33.6397615714286,33.698563,"2024-20-702"
"9730",25.47702,26.853245,26.1640587142857,26.147642,"2024-20-208"
"9731",32.619873,33.58991,33.0524807142857,33.09414,"2024-20-601"
"9732",28.741705,30.6699,29.8049994285714,29.87484,"2024-20-104"
"9733",28.208498,29.644796,28.8198475714286,28.78122,"2024-20-119"
"9734",32.4936,34.406006,33.8031451428571,34.019093,"2024-20-606"
"9735",32.185062,33.66182,32.9919424285714,33.065113,"2024-20-216"
"9736",33.58714,35.1621,34.4949824285714,34.561714,"2024-20-210"
"9737",25.721165,26.567123,26.1624561428571,26.12124,"2024-20-406"
"9738",26.868082,28.104807,27.486042,27.416912,"2024-20-101"
"9739",30.376104,31.906244,31.1252611428571,31.107986,"2024-20-204"
"9740",26.614195,27.626446,27.1162077142857,27.080122,"2024-20-409"
"9741",25.809809,26.75881,26.2801314285714,26.259426,"2024-20-405"
"9742",28.39685,30.623606,29.696357,29.728754,"2024-20-202"
"9743",27.005463,28.2963,27.6314451428571,27.54033,"2024-20-109"
"9744",25.165735,26.247532,25.7061451428571,25.670174,"2024-20-404"
"9745",32.73876,34.087654,33.3227372857143,33.25509,"2024-20-503"
"9746",26.614195,27.626446,27.1162077142857,27.080122,"2024-20-403"
"9747",32.939598,34.106842,33.753755,33.883823,"2024-20-410"
"9748",24.667545,26.470558,25.6450137142857,25.689177,"2024-20-212"
"9749",32.313103,33.321712,33.0157954285714,33.124554,"2024-20-703"
"9750",27.266916,28.394762,27.7876891428571,27.750013,"2024-20-704"
"9751",27.037405,28.989534,28.311312,28.523964,"2024-20-105"
"9752",26.614195,27.626446,27.1162077142857,27.080122,"2024-20-113"
"9753",30.448832,31.885046,31.1391981428571,31.134142,"2024-20-508"
"9754",27.17398,29.026764,28.2034875714286,28.142733,"2024-20-305"
"9755",31.132399,32.830444,32.0484344285714,32.13372,"2024-20-116"
"9756",34.611942,36.277393,35.6443457142857,35.8114,"2024-20-213"
"9757",24.151033,25.031654,24.7018791428571,24.747698,"2024-20-111"
"9758",25.660574,27.919691,26.9729398571429,27.045221,"2024-20-211"
"9759",33.765835,35.549473,34.4856505714286,34.512848,"2025-20-507"
"9760",26.999153,29.346024,27.9198105714286,27.863932,"2025-20-112"
"9761",26.406376,28.200012,27.0626421428571,26.877634,"2025-20-201"
"9762",24.535559,26.339502,25.0671107142857,24.871143,"2025-20-110"
"9763",22.217648,24.009214,23.1091937142857,23.135136,"2025-20-306"
"9764",23.911156,25.953934,24.6241354285714,24.569023,"2025-20-106"
"9765",28.134005,30.065756,28.7354195714286,28.471987,"2025-20-205"
"9766",33.8251,35.270477,34.701213,34.715996,"2025-20-504"
"9767",24.569708,26.301071,25.2599892857143,25.055998,"2025-20-402"
"9768",27.329346,29.042696,27.8626507142857,27.586258,"2025-20-407"
"9769",28.96977,31.624289,30.1853014285714,30.149084,"2025-20-603"
"9770",34.46929,36.348568,35.1590288571429,34.85431,"2025-20-505"
"9771",24.828281,26.520874,25.475976,25.464624,"2025-20-301"
"9772",33.776596,35.30375,34.6217827142857,34.596493,"2025-20-506"
"9773",32.308903,34.46433,33.5422622857143,33.996178,"2025-20-610"
"9774",25.400003,27.960136,26.908182,27.235325,"2025-20-608"
"9775",25.704685,27.365181,26.2976771428571,26.185976,"2025-20-118"
"9776",24.0918,25.82556,24.6273024285714,24.542408,"2025-20-103"
"9777",22.313234,23.731657,22.9529402857143,23.117666,"2025-20-117"
"9778",22.167261,23.779613,22.7517631428571,22.77599,"2025-20-308"
"9779",26.59314,28.354818,27.1466488571429,26.89769,"2025-20-102"
"9780",32.742844,34.79971,33.4573224285714,33.159462,"2025-20-602"
"9781",26.909082,28.625425,27.4922438571429,27.221556,"2025-20-408"
"9782",32.533203,34.554897,33.421418,33.376904,"2025-20-611"
"9783",24.148708,25.741814,24.8047325714286,24.78199,"2025-20-108"
"9784",NA,NA,NA,NA,"2025-20-607"
"9785",27.0846,28.896404,27.7194851428571,27.557999,"2025-20-203"
"9786",33.54166,34.570004,34.1038284285714,34.390976,"2025-20-215"
"9787",31.548632,33.449802,32.5278025714286,32.388466,"2025-20-706"
"9788",22.557673,24.212967,23.3011225714286,23.33511,"2025-20-401"
"9789",31.619995,34.04793,32.4718714285714,32.381516,"2025-20-511"
"9790",26.290068,28.016071,27.2269405714286,27.321014,"2025-20-304"
"9791",33.509922,34.086037,33.8465008571429,33.947998,"2025-20-510"
"9792",24.551481,26.201674,25.1907187142857,25.158943,"2025-20-303"
"9793",24.4026,26.237692,25.0599727142857,25.020115,"2025-20-120"
"9794",34.1564,35.10824,34.6887915714286,34.66411,"2025-20-501"
"9795",26.464537,27.914059,27.1268017142857,26.844479,"2025-20-701"
"9796",33.806435,34.941,34.3868748571429,34.5051,"2025-20-214"
"9797",31.792877,33.67809,32.6352635714286,32.383568,"2025-20-705"
"9798",25.704685,27.365181,26.2976771428571,26.185976,"2025-20-115"
"9799",29.8144,31.711706,30.4649805714286,30.38195,"2025-20-604"
"9800",27.84543,29.859844,28.4663795714286,28.209538,"2025-20-107"
"9801",25.107502,26.682253,25.7490928571429,25.679182,"2025-20-114"
"9802",30.492125,33.03643,31.4942368571429,31.495712,"2025-20-509"
"9803",26.47344,28.353456,27.1590025714286,27.124178,"2025-20-206"
"9804",33.05633,35.170166,33.7867265714286,33.714695,"2025-20-502"
"9805",22.861664,24.576088,23.7015814285714,23.853651,"2025-20-307"
"9806",32.500828,34.743134,33.3909195714286,33.14554,"2025-20-209"
"9807",32.338444,34.568745,33.640453,33.42408,"2025-20-605"
"9808",27.544611,29.401428,28.1002145714286,27.834818,"2025-20-207"
"9809",23.667137,25.135874,24.4023014285714,24.468164,"2025-20-302"
"9810",32.489044,35.353867,33.8645262857143,33.81891,"2025-20-609"
"9811",32.01882,33.9051,32.9813478571429,32.909245,"2025-20-702"
"9812",24.932695,26.754793,25.6883395714286,25.570522,"2025-20-208"
"9813",32.11638,33.981052,32.7616398571429,32.694168,"2025-20-601"
"9814",28.24948,30.872648,29.4021581428571,29.321962,"2025-20-104"
"9815",27.77609,29.09587,28.4032152857143,28.451624,"2025-20-119"
"9816",32.628456,34.30533,33.450281,33.42802,"2025-20-606"
"9817",31.190668,32.80132,32.1372327142857,32.27484,"2025-20-216"
"9818",32.602825,34.091743,33.4247357142857,33.447163,"2025-20-210"
"9819",25.107502,26.682253,25.7490928571429,25.679182,"2025-20-406"
"9820",26.59314,28.354818,27.1466488571429,26.89769,"2025-20-101"
"9821",30.258595,32.32166,30.9794964285714,30.711735,"2025-20-204"
"9822",26.182686,27.844309,26.7746372857143,26.54862,"2025-20-409"
"9823",25.272009,26.918411,25.9029745714286,25.71407,"2025-20-405"
"9824",28.506256,30.194777,29.1307477142857,29.216488,"2025-20-202"
"9825",26.810865,28.58593,27.3333481428571,27.084917,"2025-20-109"
"9826",24.569708,26.301071,25.2599892857143,25.055998,"2025-20-404"
"9827",32.53598,34.69568,33.2505227142857,32.910942,"2025-20-503"
"9828",26.182686,27.844309,26.7746372857143,26.54862,"2025-20-403"
"9829",32.03108,33.62878,32.9913024285714,33.023228,"2025-20-410"
"9830",24.257402,26.113045,25.0626228571429,25.115889,"2025-20-212"
"9831",31.516676,33.390476,32.5194988571429,32.4325,"2025-20-703"
"9832",27.20394,28.121168,27.5286488571429,27.291473,"2025-20-704"
"9833",27.300474,28.862219,27.9636445714286,27.967098,"2025-20-105"
"9834",26.182686,27.844309,26.7746372857143,26.54862,"2025-20-113"
"9835",29.50634,30.811811,30.2146188571429,30.31716,"2025-20-508"
"9836",26.703262,28.565308,27.7929102857143,28.067387,"2025-20-305"
"9837",30.569489,33.143936,31.7608024285714,31.595284,"2025-20-116"
"9838",33.294746,34.850384,34.2653052857143,34.477184,"2025-20-213"
"9839",23.476357,25.122288,24.2379331428571,24.38375,"2025-20-111"
"9840",25.48897,27.291828,26.2826841428571,26.478104,"2025-20-211"
"9841",33.747322,35.68928,34.6446375714286,34.32345,"2020-21-507"
"9842",27.547718,29.713202,28.5753958571429,28.47265,"2020-21-112"
"9843",26.511562,28.312523,27.4493595714286,27.21885,"2020-21-201"
"9844",24.51624,26.354433,25.5017421428571,25.384525,"2020-21-110"
"9845",22.754284,24.196476,23.5890862857143,23.595678,"2020-21-306"
"9846",24.23689,26.116621,25.1676168571429,25.097507,"2020-21-106"
"9847",28.204487,30.109165,29.0920025714286,28.964598,"2020-21-205"
"9848",33.980785,36.27512,35.0672298571429,35.368664,"2020-21-504"
"9849",24.717478,26.443157,25.6895904285714,25.582283,"2020-21-402"
"9850",27.273346,28.951223,28.1761378571429,27.979324,"2020-21-407"
"9851",29.58843,31.589153,30.7874597142857,30.651922,"2020-21-603"
"9852",33.898285,36.311905,34.7103091428571,34.498547,"2020-21-505"
"9853",24.998653,26.544958,25.8629987142857,25.832413,"2020-21-301"
"9854",33.97158,36.195374,35.0468622857143,35.317043,"2020-21-506"
"9855",32.973988,35.291172,34.0625047142857,34.13144,"2020-21-610"
"9856",26.580301,28.113161,27.4530672857143,27.397076,"2020-21-608"
"9857",25.665833,27.3636,26.6940617142857,26.699337,"2020-21-118"
"9858",24.1129,25.796207,25.0518618571429,25.03165,"2020-21-103"
"9859",22.679207,24.006628,23.3808654285714,23.522789,"2020-21-117"
"9860",22.341158,23.805532,23.1063428571429,23.070011,"2020-21-308"
"9861",26.55215,28.330801,27.5336507142857,27.409252,"2020-21-102"
"9862",33.0742,34.92135,33.8069972857143,33.843002,"2020-21-602"
"9863",26.906214,28.585356,27.8180174285714,27.625826,"2020-21-408"
"9864",33.165993,34.808453,33.8196848571429,33.832195,"2020-21-611"
"9865",24.170433,25.833836,25.2075131428571,25.26043,"2020-21-108"
"9866",NA,NA,NA,NA,"2020-21-607"
"9867",27.172436,29.029814,28.10719,27.83321,"2020-21-203"
"9868",34.13382,36.53952,35.0895705714286,34.638706,"2020-21-215"
"9869",32.37525,33.741096,32.9963771428571,32.53956,"2020-21-706"
"9870",22.881966,24.494473,23.800812,23.765713,"2020-21-401"
"9871",32.828728,34.659424,33.3587131428571,33.05867,"2020-21-511"
"9872",26.864126,28.231653,27.5731352857143,27.464561,"2020-21-304"
"9873",32.908855,34.851532,33.9912367142857,34.081955,"2020-21-510"
"9874",24.590399,26.227646,25.5988214285714,25.631979,"2020-21-303"
"9875",24.695026,26.379532,25.5504067142857,25.577635,"2020-21-120"
"9876",33.735077,36.1673,34.6517402857143,34.507065,"2020-21-501"
"9877",26.840145,28.259361,27.6112447142857,27.687965,"2020-21-701"
"9878",34.240753,36.651165,35.135188,34.65131,"2020-21-214"
"9879",32.282574,33.889687,33.0479735714286,32.86576,"2020-21-705"
"9880",25.665833,27.3636,26.6940617142857,26.699337,"2020-21-115"
"9881",30.064434,32.18854,30.8726284285714,30.883083,"2020-21-604"
"9882",27.978354,29.929247,28.9167651428571,28.68805,"2020-21-107"
"9883",25.116266,26.788656,26.1441917142857,26.165014,"2020-21-114"
"9884",31.910524,33.788643,32.4905685714286,32.30866,"2020-21-509"
"9885",26.666973,28.831137,27.6920588571429,27.332796,"2020-21-206"
"9886",33.666542,35.279327,34.299868,33.958153,"2020-21-502"
"9887",23.337069,24.816603,24.2121397142857,24.247293,"2020-21-307"
"9888",33.00575,34.943253,33.8290767142857,33.833553,"2020-21-209"
"9889",33.097534,35.41337,34.3286187142857,34.50823,"2020-21-605"
"9890",27.565151,29.511343,28.47119,28.29734,"2020-21-207"
"9891",23.957502,25.325058,24.6602508571429,24.531738,"2020-21-302"
"9892",33.4417,36.436714,34.7838787142857,34.85816,"2020-21-609"
"9893",32.642845,34.282967,33.4813702857143,33.148983,"2020-21-702"
"9894",25.161013,27.073526,26.1658301428571,25.970093,"2020-21-208"
"9895",32.093803,34.29216,33.1403542857143,33.115307,"2020-21-601"
"9896",29.085567,31.325733,30.0977054285714,30.07103,"2020-21-104"
"9897",28.288847,29.78217,29.0071338571429,29.004381,"2020-21-119"
"9898",33.14301,34.55247,33.921463,34.04139,"2020-21-606"
"9899",32.070454,33.82978,32.8257965714286,32.344738,"2020-21-216"
"9900",33.429947,35.3592,34.1775664285714,33.72388,"2020-21-210"
"9901",25.116266,26.788656,26.1441917142857,26.165014,"2020-21-406"
"9902",26.55215,28.330801,27.5336507142857,27.409252,"2020-21-101"
"9903",30.480883,32.451614,31.3617728571429,31.320705,"2020-21-204"
"9904",26.119228,27.82008,27.1348234285714,27.077812,"2020-21-409"
"9905",25.276913,26.949404,26.280105,26.22819,"2020-21-405"
"9906",28.81504,31.059793,29.7213371428571,29.473063,"2020-21-202"
"9907",26.769665,28.551332,27.7076651428571,27.521763,"2020-21-109"
"9908",24.717478,26.443157,25.6895904285714,25.582283,"2020-21-404"
"9909",32.890003,34.460415,33.5186542857143,33.25491,"2020-21-503"
"9910",26.119228,27.82008,27.1348234285714,27.077812,"2020-21-403"
"9911",32.935448,34.47681,33.560634,33.16446,"2020-21-410"
"9912",24.588205,26.755415,25.6574328571429,25.361523,"2020-21-212"
"9913",32.149376,33.53971,32.7674901428571,32.437542,"2020-21-703"
"9914",27.519382,28.79268,28.1764307142857,28.569143,"2020-21-704"
"9915",27.64472,29.042362,28.395733,28.610666,"2020-21-105"
"9916",26.119228,27.82008,27.1348234285714,27.077812,"2020-21-113"
"9917",29.790535,31.988811,30.9415162857143,30.560034,"2020-21-508"
"9918",27.515884,28.910702,28.1598405714286,28.027788,"2020-21-305"
"9919",31.491718,33.485016,32.347423,32.37294,"2020-21-116"
"9920",33.774822,36.393623,34.9270515714286,34.63226,"2020-21-213"
"9921",23.759054,25.326023,24.7053688571429,24.749638,"2020-21-111"
"9922",25.946205,28.233032,26.9728162857143,26.489273,"2020-21-211"
"9923",34.134308,34.558674,34.2738207142857,34.244568,"2021-21-507"
"9924",25.944273,28.193214,27.0078001428571,27.008532,"2021-21-112"
"9925",25.094414,26.665106,26.1808005714286,26.363874,"2021-21-201"
"9926",23.172379,24.577812,24.1634475714286,24.311432,"2021-21-110"
"9927",20.638966,22.333408,21.801538,21.933031,"2021-21-306"
"9928",22.775007,24.461588,23.7395534285714,23.732765,"2021-21-106"
"9929",27.14774,28.571957,28.0739855714286,28.118494,"2021-21-205"
"9930",33.451233,34.415306,33.9931047142857,34.038383,"2021-21-504"
"9931",23.190392,24.75393,24.2585274285714,24.403656,"2021-21-402"
"9932",26.137674,27.351725,27.069524,27.240988,"2021-21-407"
"9933",28.389877,29.698345,29.238202,29.425398,"2021-21-603"
"9934",34.75212,35.613785,35.2413842857143,35.320724,"2021-21-505"
"9935",23.526102,24.910845,24.481376,24.61936,"2021-21-301"
"9936",33.728268,34.310757,34.0534054285714,34.060726,"2021-21-506"
"9937",31.028236,33.36742,32.1865628571429,32.31569,"2021-21-610"
"9938",24.213339,26.565819,25.4790418571429,25.535055,"2021-21-608"
"9939",24.341145,25.59926,25.2858958571429,25.462793,"2021-21-118"
"9940",22.803562,24.15349,23.7106201428571,23.882357,"2021-21-103"
"9941",20.992022,22.482468,21.9455285714286,22.110838,"2021-21-117"
"9942",20.992115,22.489735,21.8773044285714,21.994463,"2021-21-308"
"9943",25.27008,26.558697,26.246359,26.378824,"2021-21-102"
