"","tmin_min","tmin_max","tmin_mean","tmin_median","week_canton"
"18574",21.703354,22.761559,22.085653,22.021706,"2024-38-107"
"18575",18.719908,19.831743,19.3503204285714,19.37733,"2024-38-114"
"18576",24.869514,26.337198,25.5521682857143,25.738457,"2024-38-509"
"18577",19.958288,21.078955,20.3461167142857,20.308578,"2024-38-206"
"18578",25.581226,26.639439,25.9495701428571,25.94821,"2024-38-502"
"18579",16.295567,17.776367,17.2598022857143,17.659714,"2024-38-307"
"18580",27.444395,28.754414,28.1171514285714,28.143074,"2024-38-209"
"18581",27.72787,28.748787,28.2433384285714,28.232151,"2024-38-605"
"18582",21.033178,22.11393,21.425436,21.446667,"2024-38-207"
"18583",17.342648,18.866339,18.2263757142857,18.418661,"2024-38-302"
"18584",28.856136,30.497684,29.6066027142857,29.594143,"2024-38-609"
"18585",25.105293,27.060814,26.2307285714286,26.299932,"2024-38-702"
"18586",18.63375,19.551405,18.9123874285714,18.818665,"2024-38-208"
"18587",27.82988,29.674343,28.9346204285714,29.097004,"2024-38-601"
"18588",23.413948,24.5275,23.7953035714286,23.657515,"2024-38-104"
"18589",22.676716,23.834795,23.3258742857143,23.43198,"2024-38-119"
"18590",29.328606,30.271603,29.7253602857143,29.70819,"2024-38-606"
"18591",24.527496,25.484179,25.0495541428571,25.004211,"2024-38-216"
"18592",25.689575,26.66047,26.0922742857143,26.028772,"2024-38-210"
"18593",18.719908,19.831743,19.3503204285714,19.37733,"2024-38-406"
"18594",20.556772,21.380835,20.775692,20.611757,"2024-38-101"
"18595",24.244263,25.35942,24.7117167142857,24.733194,"2024-38-204"
"18596",20.013124,20.980719,20.42559,20.319132,"2024-38-409"
"18597",18.947416,19.98391,19.4469624285714,19.375551,"2024-38-405"
"18598",21.644953,22.765759,22.0111297142857,21.934427,"2024-38-202"
"18599",20.628048,21.53966,20.90635,20.797375,"2024-38-109"
"18600",18.186022,19.201857,18.6375331428571,18.56876,"2024-38-404"
"18601",25.998075,26.819683,26.3744052857143,26.25136,"2024-38-503"
"18602",20.013124,20.980719,20.42559,20.319132,"2024-38-403"
"18603",24.593853,26.191277,25.5588168571429,25.684801,"2024-38-410"
"18604",17.825764,18.847893,18.1400694285714,18.032106,"2024-38-212"
"18605",25.297894,26.845951,26.1143515714286,26.466885,"2024-38-703"
"18606",19.995909,22.026781,21.1695051428571,21.480124,"2024-38-704"
"18607",22.294933,23.214495,22.8143015714286,22.834776,"2024-38-105"
"18608",20.013124,20.980719,20.42559,20.319132,"2024-38-113"
"18609",22.084091,23.45196,22.6399467142857,22.556662,"2024-38-508"
"18610",20.275911,22.08136,21.1616481428571,21.488483,"2024-38-305"
"18611",26.04151,27.36466,26.6663831428571,26.629467,"2024-38-116"
"18612",26.697819,28.522999,27.5985381428571,27.48698,"2024-38-213"
"18613",16.939919,18.278267,17.8032897142857,18.147827,"2024-38-111"
"18614",18.857443,20.017902,19.2569354285714,19.132511,"2024-38-211"
"18615",25.426147,26.86538,26.0037751428571,26.042965,"2025-38-507"
"18616",20.330177,21.232243,20.7401292857143,20.617193,"2025-38-112"
"18617",18.668707,19.80686,19.287426,19.459728,"2025-38-201"
"18618",17.128399,18.11579,17.51111,17.363472,"2025-38-110"
"18619",14.789501,16.683884,15.8219702142857,15.740129,"2025-38-306"
"18620",16.961086,17.931595,17.3143271428571,17.068089,"2025-38-106"
"18621",20.613285,21.959936,21.2756077142857,21.281467,"2025-38-205"
"18622",24.059006,25.442314,24.7253291428571,24.97493,"2025-38-504"
"18623",17.05482,18.077219,17.5731061428571,17.736397,"2025-38-402"
"18624",19.835081,20.869059,20.2898505714286,20.310553,"2025-38-407"
"18625",21.978926,23.768993,23.082602,23.373272,"2025-38-603"
"18626",26.725445,27.59726,27.0345612857143,27.030941,"2025-38-505"
"18627",17.502941,18.940704,18.1510342857143,17.92599,"2025-38-301"
"18628",24.910786,25.990597,25.4753255714286,25.488457,"2025-38-506"
"18629",26.775711,27.448256,27.1051584285714,27.186932,"2025-38-610"
"18630",19.347385,20.30156,19.8768985714286,19.988047,"2025-38-608"
"18631",18.431633,19.56764,18.9444067142857,18.8304,"2025-38-118"
"18632",16.729086,17.88769,17.1616755714286,16.860699,"2025-38-103"
"18633",15.983931,16.982641,16.3873095714286,16.381811,"2025-38-117"
"18634",14.860508,16.251493,15.4003307142857,15.17528,"2025-38-308"
"18635",19.271832,20.254,19.666273,19.59658,"2025-38-102"
"18636",26.63818,27.647003,27.14656,27.152914,"2025-38-602"
"18637",19.374857,20.40707,19.8499302857143,19.949755,"2025-38-408"
"18638",28.403759,29.428825,28.7861691428571,28.767029,"2025-38-611"
"18639",16.779299,18.172033,17.4770564285714,17.447905,"2025-38-108"
"18640",NA,NA,NA,NA,"2025-38-607"
"18641",19.292622,20.46907,19.9422094285714,20.047958,"2025-38-203"
"18642",25.169209,26.220547,25.5954672857143,25.5015,"2025-38-215"
"18643",23.684452,25.765238,24.9136675714286,25.057405,"2025-38-706"
"18644",14.954103,16.01818,15.5541777142857,15.786844,"2025-38-401"
"18645",24.599848,25.53032,25.096378,25.069519,"2025-38-511"
"18646",18.997503,21.052116,20.1106114285714,20.004831,"2025-38-304"
"18647",26.267754,26.940407,26.7269384285714,26.732704,"2025-38-510"
"18648",17.21509,18.550383,17.8516158571429,17.71897,"2025-38-303"
"18649",17.865484,18.802736,18.1885425714286,17.971592,"2025-38-120"
"18650",24.081165,25.370182,24.6421242857143,24.66317,"2025-38-501"
"18651",19.034302,20.921677,20.1159812857143,20.120928,"2025-38-701"
"18652",24.89563,26.465519,25.4492214285714,25.2789,"2025-38-214"
"18653",25.001808,26.367725,25.8716805714286,25.963041,"2025-38-705"
"18654",18.431633,19.56764,18.9444067142857,18.8304,"2025-38-115"
"18655",22.641075,23.405172,23.0969752857143,23.05643,"2025-38-604"
"18656",20.482048,21.527817,20.9768482857143,20.945862,"2025-38-107"
"18657",17.728899,18.93288,18.344215,18.389029,"2025-38-114"
"18658",24.383514,25.461609,24.9681184285714,25.05444,"2025-38-509"
"18659",18.679667,19.813911,19.3482382857143,19.368896,"2025-38-206"
"18660",24.836353,25.71154,25.2360335714286,25.173855,"2025-38-502"
"18661",15.290157,17.13741,16.3298238571429,16.3437,"2025-38-307"
"18662",26.74283,27.931034,27.2973437142857,27.324726,"2025-38-209"
"18663",26.770706,27.633698,27.2669182857143,27.448967,"2025-38-605"
"18664",19.778748,21.109718,20.4540275714286,20.445642,"2025-38-207"
"18665",16.34098,18.151968,17.1981815714286,17.04911,"2025-38-302"
"18666",28.342022,29.209126,28.6803212857143,28.621674,"2025-38-609"
"18667",24.763977,26.57387,25.6528897142857,25.484797,"2025-38-702"
"18668",17.134819,18.30275,17.8334601428571,17.98473,"2025-38-208"
"18669",27.695524,28.599577,28.0852492857143,27.830273,"2025-38-601"
"18670",22.366316,23.37572,22.8211627142857,22.804094,"2025-38-104"
"18671",21.647394,23.057503,22.3267278571429,22.244875,"2025-38-119"
"18672",28.687943,29.339401,28.9589261428571,28.928486,"2025-38-606"
"18673",23.103613,24.792044,24.2244637142857,24.462616,"2025-38-216"
"18674",24.425991,26.073126,25.3091341428571,25.31926,"2025-38-210"
"18675",17.728899,18.93288,18.344215,18.389029,"2025-38-406"
"18676",19.271832,20.254,19.666273,19.59658,"2025-38-101"
"18677",23.159437,24.533014,23.8398594285714,23.802692,"2025-38-204"
"18678",18.926147,19.922028,19.3565761428571,19.345753,"2025-38-409"
"18679",17.923815,18.925985,18.396523,18.468695,"2025-38-405"
"18680",20.475412,21.569464,21.1073674285714,21.09292,"2025-38-202"
"18681",19.340693,20.356985,19.7796724285714,19.736341,"2025-38-109"
"18682",17.05482,18.077219,17.5731061428571,17.736397,"2025-38-404"
"18683",25.223381,26.233599,25.6840188571429,25.634747,"2025-38-503"
"18684",18.926147,19.922028,19.3565761428571,19.345753,"2025-38-403"
"18685",23.853119,25.668726,24.8712957142857,25.050438,"2025-38-410"
"18686",16.40774,17.580761,17.1223561428571,17.168123,"2025-38-212"
"18687",24.12529,25.969536,25.271685,25.424965,"2025-38-703"
"18688",19.079828,21.13655,20.3425015714286,20.551052,"2025-38-704"
"18689",21.652441,22.443161,21.942358,21.950335,"2025-38-105"
"18690",18.926147,19.922028,19.3565761428571,19.345753,"2025-38-113"
"18691",21.473099,22.292007,21.8383097142857,21.774319,"2025-38-508"
"18692",18.773872,21.198605,20.1969551428571,20.109781,"2025-38-305"
"18693",25.32202,26.477194,25.8091645714286,25.837715,"2025-38-116"
"18694",26.580532,27.268661,27.0148251428571,27.105812,"2025-38-213"
"18695",15.951471,17.598602,16.8542544285714,16.888208,"2025-38-111"
"18696",17.706821,18.821325,18.2970721428571,18.312515,"2025-38-211"
"18697",25.804123,27.110384,26.251224,26.13446,"2020-39-507"
"18698",20.677465,21.630764,21.1159112857143,21.056612,"2020-39-112"
"18699",19.012856,19.905962,19.3482661428571,19.335691,"2020-39-201"
"18700",17.313696,18.269245,17.7894202857143,17.809988,"2020-39-110"
"18701",15.609308,16.383862,16.0897692857143,16.188286,"2020-39-306"
"18702",17.264477,18.200829,17.7374275714286,17.702913,"2020-39-106"
"18703",20.81896,21.853699,21.2553412857143,21.256844,"2020-39-205"
"18704",24.541328,25.85681,25.0386305714286,25.047363,"2020-39-504"
"18705",17.355991,18.121744,17.6863697142857,17.695269,"2020-39-402"
"18706",19.959614,20.946783,20.431457,20.42492,"2020-39-407"
"18707",22.946714,24.72133,23.6730338571429,23.395844,"2020-39-603"
"18708",26.751587,27.497974,27.1565272857143,27.258686,"2020-39-505"
"18709",18.01524,18.79138,18.546535,18.603264,"2020-39-301"
"18710",25.427055,26.385931,25.7914022857143,25.677937,"2020-39-506"
"18711",26.719418,28.08434,27.611339,27.670315,"2020-39-610"
"18712",19.685646,21.235748,20.331054,20.304945,"2020-39-608"
"18713",18.756012,19.59209,19.2163808571429,19.197529,"2020-39-118"
"18714",17.0338,17.945293,17.5459952857143,17.642637,"2020-39-103"
"18715",16.520674,17.190514,16.9894362857143,17.02748,"2020-39-117"
"18716",15.336449,16.139803,15.9006965714286,16.008188,"2020-39-308"
"18717",19.422853,20.36334,19.8881378571429,19.910791,"2020-39-102"
"18718",26.692572,27.518663,27.0855924285714,27.036724,"2020-39-602"
"18719",19.531235,20.463877,19.9535974285714,19.952688,"2020-39-408"
"18720",28.327557,29.19365,28.5771411428571,28.41388,"2020-39-611"
"18721",17.264887,18.003107,17.7049917142857,17.722534,"2020-39-108"
"18722",NA,NA,NA,NA,"2020-39-607"
"18723",19.644766,20.566557,19.9724337142857,19.916645,"2020-39-203"
"18724",25.5014,26.165836,25.8411487142857,25.90435,"2020-39-215"
"18725",23.972088,25.892094,25.0377805714286,24.965488,"2020-39-706"
"18726",15.259815,16.013304,15.6728254285714,15.678482,"2020-39-401"
"18727",24.88598,25.738499,25.3875104285714,25.367252,"2020-39-511"
"18728",19.942621,20.830023,20.4818735714286,20.437397,"2020-39-304"
"18729",26.456396,27.73439,27.171966,27.35762,"2020-39-510"
"18730",17.671255,18.447588,18.135373,18.13906,"2020-39-303"
"18731",18.220442,19.04147,18.6633942857143,18.651886,"2020-39-120"
"18732",24.448662,25.27886,24.8652308571429,24.86008,"2020-39-501"
"18733",20.207254,20.857454,20.4087654285714,20.347141,"2020-39-701"
"18734",25.049355,26.230267,25.6463977142857,25.818348,"2020-39-214"
"18735",25.838573,26.42008,26.0636287142857,26.057888,"2020-39-705"
"18736",18.756012,19.59209,19.2163808571429,19.197529,"2020-39-115"
"18737",22.818125,23.556334,23.1484351428571,23.137043,"2020-39-604"
"18738",20.719809,21.73835,21.1716311428571,21.153183,"2020-39-107"
"18739",18.133812,18.858242,18.5217828571429,18.521828,"2020-39-114"
"18740",24.734882,25.687569,25.1492811428571,25.103891,"2020-39-509"
"18741",19.051462,19.912214,19.3095057142857,19.254498,"2020-39-206"
"18742",25.19942,26.364521,25.5732034285714,25.496239,"2020-39-502"
"18743",15.9853115,16.902859,16.5058743571429,16.567503,"2020-39-307"
"18744",26.9092,27.562704,27.216942,27.087513,"2020-39-209"
"18745",27.531311,28.603619,27.9964798571429,27.876392,"2020-39-605"
"18746",20.000757,21.031183,20.4138561428571,20.410246,"2020-39-207"
"18747",17.080145,17.986849,17.6824944285714,17.795784,"2020-39-302"
"18748",28.0017,29.535202,28.769083,28.78973,"2020-39-609"
"18749",24.791702,26.47791,25.7752665714286,25.76118,"2020-39-702"
"18750",17.625889,18.429998,17.8821507142857,17.835533,"2020-39-208"
"18751",27.466019,28.487188,27.9357308571429,27.93656,"2020-39-601"
"18752",22.677267,23.38256,23.0002988571429,22.858034,"2020-39-104"
"18753",22.197693,23.072754,22.7560952857143,22.86865,"2020-39-119"
"18754",29.042725,29.715096,29.3888422857143,29.451942,"2020-39-606"
"18755",23.444386,24.480171,24.241225,24.399685,"2020-39-216"
"18756",24.712425,25.873516,25.455117,25.56234,"2020-39-210"
"18757",18.133812,18.858242,18.5217828571429,18.521828,"2020-39-406"
"18758",19.422853,20.36334,19.8881378571429,19.910791,"2020-39-101"
"18759",23.345373,24.347466,23.7794228571429,23.798286,"2020-39-204"
"18760",19.09759,19.963593,19.5492521428571,19.534523,"2020-39-409"
"18761",18.148184,18.947453,18.5515315714286,18.546078,"2020-39-405"
"18762",20.86499,21.589176,21.1025584285714,21.079292,"2020-39-202"
"18763",19.50719,20.496477,19.9775787142857,20.01959,"2020-39-109"
"18764",17.355991,18.121744,17.6863697142857,17.695269,"2020-39-404"
"18765",25.660952,26.31694,25.9364127142857,25.961166,"2020-39-503"
"18766",19.09759,19.963593,19.5492521428571,19.534523,"2020-39-403"
"18767",23.581097,25.468906,24.8213122857143,24.9054,"2020-39-410"
"18768",16.840425,17.689766,17.1020031428571,16.957985,"2020-39-212"
"18769",24.862057,26.047384,25.5242145714286,25.637844,"2020-39-703"
"18770",20.089592,21.288101,20.6054801428571,20.48964,"2020-39-704"
"18771",22.165077,22.768476,22.5338281428571,22.554756,"2020-39-105"
"18772",19.09759,19.963593,19.5492521428571,19.534523,"2020-39-113"
"18773",21.68256,22.444984,22.1351625714286,22.222893,"2020-39-508"
"18774",20.035366,21.008793,20.532589,20.450172,"2020-39-305"
"18775",25.430351,26.197132,25.7778924285714,25.606836,"2020-39-116"
"18776",26.728676,27.475185,27.224194,27.285595,"2020-39-213"
"18777",16.590864,17.391478,17.03723,17.077635,"2020-39-111"
"18778",17.997826,18.808268,18.2400091428571,18.122824,"2020-39-211"
"18779",25.011536,25.904804,25.5921612857143,25.827978,"2021-39-507"
"18780",20.08374,20.73843,20.4263494285714,20.43069,"2021-39-112"
"18781",18.44049,19.624922,18.9876637142857,18.793926,"2021-39-201"
"18782",16.821524,17.515524,17.1619887142857,17.05153,"2021-39-110"
"18783",14.906843,15.611973,15.2859102857143,15.340267,"2021-39-306"
"18784",16.550138,17.350351,16.9900774285714,17.015789,"2021-39-106"
"18785",20.529444,21.6622,20.9336652857143,20.618303,"2021-39-205"
"18786",23.907413,25.500338,24.6112024285714,24.348396,"2021-39-504"
"18787",16.65563,17.774786,17.1982451428571,17.112091,"2021-39-402"
"18788",19.56419,20.529829,19.966932,19.766123,"2021-39-407"
"18789",21.82051,22.662878,22.3329534285714,22.423176,"2021-39-603"
"18790",25.988873,27.089672,26.6427307142857,26.709839,"2021-39-505"
"18791",17.429523,18.096169,17.7945982857143,17.767166,"2021-39-301"
"18792",24.58878,25.816711,25.2084927142857,25.188278,"2021-39-506"
"18793",26.627323,27.462852,26.8734848571429,26.741508,"2021-39-610"
"18794",18.959175,19.932673,19.447909,19.47974,"2021-39-608"
"18795",18.313955,18.988354,18.5686095714286,18.46505,"2021-39-118"
"18796",16.438831,17.132595,16.8240631428571,16.774733,"2021-39-103"
"18797",15.560524,16.474306,16.0279304285714,15.919239,"2021-39-117"
"18798",14.566418,15.464666,15.0659360714286,15.100788,"2021-39-308"
"18799",19.000956,19.793718,19.330861,19.152008,"2021-39-102"
"18800",26.526367,27.428308,26.8177658571429,26.594713,"2021-39-602"
"18801",19.057056,20.148945,19.531037,19.318508,"2021-39-408"
"18802",27.997849,29.023046,28.4933222857143,28.590279,"2021-39-611"
"18803",16.6901,17.47665,17.0302788571429,16.962568,"2021-39-108"
"18804",NA,NA,NA,NA,"2021-39-607"
"18805",19.117098,20.323666,19.653442,19.465359,"2021-39-203"
"18806",24.746712,26.167633,25.3264695714286,25.193245,"2021-39-215"
"18807",23.45385,25.246264,24.1728044285714,23.91793,"2021-39-706"
"18808",14.472496,15.647741,15.1010184285714,15.139046,"2021-39-401"
"18809",23.89367,25.066765,24.6798191428571,24.873497,"2021-39-511"
"18810",19.287476,19.975948,19.6393081428571,19.663418,"2021-39-304"
"18811",26.355183,27.210983,26.7577551428571,26.607021,"2021-39-510"
"18812",17.1624,17.826525,17.447668,17.379303,"2021-39-303"
"18813",17.439638,18.242302,17.8918972857143,17.901936,"2021-39-120"
"18814",23.744892,25.077736,24.327776,24.14797,"2021-39-501"
"18815",18.709166,20.148125,19.4541801428571,19.508116,"2021-39-701"
"18816",24.257496,26.029938,25.0544517142857,24.877972,"2021-39-214"
"18817",24.411911,25.481705,25.0008071428571,25.059294,"2021-39-705"
"18818",18.313955,18.988354,18.5686095714286,18.46505,"2021-39-115"
"18819",22.2876,23.235441,22.6929775714286,22.670124,"2021-39-604"
"18820",20.269455,21.154882,20.6749954285714,20.615498,"2021-39-107"
"18821",17.481932,18.469212,17.9164398571429,17.845587,"2021-39-114"
"18822",24.221115,25.010876,24.6044334285714,24.665512,"2021-39-509"
"18823",18.502874,19.737036,19.0257482857143,18.838541,"2021-39-206"
"18824",23.92141,25.17525,24.6789781428571,24.656178,"2021-39-502"
"18825",15.299805,16.205698,15.7571422857143,15.849152,"2021-39-307"
"18826",26.560768,27.686615,27.0155008571429,26.967316,"2021-39-209"
"18827",26.497807,27.457676,27.0993921428571,27.252316,"2021-39-605"
"18828",19.732714,20.881077,20.1139182857143,19.798994,"2021-39-207"
"18829",16.310194,17.276777,16.7947967142857,16.830029,"2021-39-302"
"18830",27.952412,28.950577,28.443177,28.5172,"2021-39-609"
"18831",23.680424,26.257154,24.9683872857143,24.724682,"2021-39-702"
"18832",16.918406,18.13528,17.5212165714286,17.379051,"2021-39-208"
"18833",27.513412,28.31301,27.8690524285714,27.893919,"2021-39-601"
"18834",22.089527,22.945837,22.5185502857143,22.505026,"2021-39-104"
"18835",21.58216,22.295471,21.7884918571429,21.73708,"2021-39-119"
"18836",28.511574,28.913952,28.7471602857143,28.82024,"2021-39-606"
"18837",22.986286,24.639734,23.8184251428571,23.916336,"2021-39-216"
"18838",24.181767,25.79881,24.9898464285714,24.941753,"2021-39-210"
"18839",17.481932,18.469212,17.9164398571429,17.845587,"2021-39-406"
"18840",19.000956,19.793718,19.330861,19.152008,"2021-39-101"
"18841",23.108921,24.305098,23.5069234285714,23.204714,"2021-39-204"
"18842",18.626059,19.498825,18.9804972857143,18.811798,"2021-39-409"
"18843",17.560436,18.569475,18.0044257142857,17.87368,"2021-39-405"
"18844",20.371513,21.461628,20.7486238571429,20.634392,"2021-39-202"
"18845",19.095423,19.939877,19.4574612857143,19.303308,"2021-39-109"
"18846",16.65563,17.774786,17.1982451428571,17.112091,"2021-39-404"
"18847",24.158531,25.504097,25.0472278571429,25.2214,"2021-39-503"
"18848",18.626059,19.498825,18.9804972857143,18.811798,"2021-39-403"
"18849",22.726357,25.599937,24.1002257142857,24.238071,"2021-39-410"
"18850",16.205038,17.429106,16.7943014285714,16.704245,"2021-39-212"
"18851",24.07954,25.251804,24.5535145714286,24.388706,"2021-39-703"
"18852",19.176838,20.448336,19.6817665714286,19.745224,"2021-39-704"
"18853",21.276186,22.029104,21.705192,21.68955,"2021-39-105"
"18854",18.626059,19.498825,18.9804972857143,18.811798,"2021-39-113"
"18855",21.17091,22.05222,21.4812145714286,21.439848,"2021-39-508"
"18856",19.02855,19.831331,19.4493042857143,19.548105,"2021-39-305"
"18857",25.006994,26.12436,25.519384,25.574572,"2021-39-116"
"18858",26.170437,27.342354,26.7613225714286,26.725418,"2021-39-213"
"18859",15.904654,16.729334,16.3275237142857,16.372175,"2021-39-111"
"18860",17.421467,18.641197,17.9536658571429,17.890308,"2021-39-211"
"18861",25.91983,26.59436,26.2669388571429,26.21201,"2022-39-507"
"18862",20.348663,21.794025,20.9845615714286,20.92991,"2022-39-112"
"18863",18.749176,20.066177,19.4965135714286,19.58838,"2022-39-201"
"18864",16.958302,18.59296,17.8171655714286,17.814775,"2022-39-110"
"18865",14.657993,16.928005,16.154008,16.331825,"2022-39-306"
"18866",16.726562,18.481403,17.5807562857143,17.566175,"2022-39-106"
"18867",20.590012,21.784819,21.2266465714286,21.083942,"2022-39-205"
"18868",24.177887,25.511854,24.8604687142857,24.999716,"2022-39-504"
"18869",17.04487,18.418852,17.8581791428571,18.003576,"2022-39-402"
"18870",19.800894,21.239128,20.6028062857143,20.645727,"2022-39-407"
"18871",21.12993,24.31845,22.9854648571429,23.341784,"2022-39-603"
"18872",26.271809,27.555584,26.8839584285714,27.024323,"2022-39-505"
"18873",17.20138,19.372543,18.4830007142857,18.504747,"2022-39-301"
"18874",25.03801,26.075897,25.6245904285714,25.679703,"2022-39-506"
"18875",26.099644,28.14106,27.1137978571429,27.264256,"2022-39-610"
"18876",18.692804,20.996582,19.7559815714286,20.042778,"2022-39-608"
"18877",18.244354,20.101334,19.2982204285714,19.432163,"2022-39-118"
"18878",16.411287,18.392881,17.4950405714286,17.50328,"2022-39-103"
"18879",15.357119,17.672647,16.638206,16.73975,"2022-39-117"
"18880",14.41585,16.674263,15.6793098571429,15.719139,"2022-39-308"
"18881",19.122705,20.711592,19.9919854285714,19.985954,"2022-39-102"
"18882",26.386696,27.432545,26.8745445714286,26.902012,"2022-39-602"
"18883",19.348501,20.726639,20.14793,20.261236,"2022-39-408"
"18884",27.726246,29.16024,28.3994068571429,28.302834,"2022-39-611"
"18885",16.686462,18.614769,17.8383914285714,18.082886,"2022-39-108"
"18886",NA,NA,NA,NA,"2022-39-607"
"18887",19.360973,20.665363,20.0875864285714,20.147945,"2022-39-203"
"18888",24.914257,26.481926,25.8488911428571,25.75425,"2022-39-215"
"18889",23.56546,26.25908,25.4946837142857,25.802586,"2022-39-706"
"18890",15.0275345,16.373947,15.8562640714286,16.070496,"2022-39-401"
"18891",24.534374,25.345182,24.944068,24.950073,"2022-39-511"
"18892",18.791912,21.177832,20.3825827142857,20.476023,"2022-39-304"
"18893",26.303448,27.200304,26.5096812857143,26.36023,"2022-39-510"
"18894",17.046535,19.025293,18.210525,18.379084,"2022-39-303"
"18895",17.476568,19.411581,18.4423624285714,18.410585,"2022-39-120"
"18896",23.993298,25.467327,24.7396582857143,24.935696,"2022-39-501"
"18897",18.164879,20.70266,20.0416875714286,20.38248,"2022-39-701"
"18898",24.515804,26.641476,25.6973894285714,25.588367,"2022-39-214"
"18899",24.251686,26.639338,26.0855351428571,26.450558,"2022-39-705"
"18900",18.244354,20.101334,19.2982204285714,19.432163,"2022-39-115"
"18901",22.67499,23.452082,22.9669264285714,22.837145,"2022-39-604"
"18902",20.561989,21.847239,21.1967411428571,21.133831,"2022-39-107"
"18903",17.701365,19.400677,18.7032294285714,18.8816,"2022-39-114"
"18904",24.159925,25.278803,24.7408957142857,24.667973,"2022-39-509"
"18905",18.621601,19.91438,19.2993448571429,19.375921,"2022-39-206"
"18906",24.923721,25.735668,25.2951165714286,25.449255,"2022-39-502"
"18907",15.299252,17.391058,16.7083915714286,16.947073,"2022-39-307"
"18908",26.60128,27.66666,27.0496897142857,27.009422,"2022-39-209"
"18909",26.29361,28.439789,27.5054365714286,27.6245,"2022-39-605"
"18910",19.721285,20.912394,20.401972,20.307856,"2022-39-207"
"18911",15.941807,18.35975,17.4028671428571,17.430956,"2022-39-302"
"18912",27.58265,29.507172,28.3564745714286,28.331993,"2022-39-609"
"18913",24.210491,26.574602,25.7086032857143,25.821838,"2022-39-702"
"18914",17.248198,18.662369,17.9916865714286,18.025366,"2022-39-208"
"18915",27.013657,28.46278,27.7084571428571,27.574373,"2022-39-601"
"18916",22.42537,23.55278,22.7907238571429,22.68485,"2022-39-104"
"18917",21.04336,23.299084,22.3697887142857,22.595108,"2022-39-119"
"18918",28.187946,30.091633,29.0621102857143,29.040745,"2022-39-606"
"18919",23.249165,25.011606,24.4022941428571,24.607578,"2022-39-216"
"18920",24.460644,26.248343,25.5596655714286,25.756863,"2022-39-210"
"18921",17.701365,19.400677,18.7032294285714,18.8816,"2022-39-406"
"18922",19.122705,20.711592,19.9919854285714,19.985954,"2022-39-101"
"18923",23.103195,24.206818,23.6782538571429,23.497822,"2022-39-204"
"18924",18.755777,20.425837,19.7032654285714,19.881363,"2022-39-409"
"18925",17.817928,19.400597,18.7375665714286,18.924803,"2022-39-405"
"18926",20.388397,21.509201,21.018846,21.169935,"2022-39-202"
"18927",19.29387,20.76437,20.0843398571429,20.058434,"2022-39-109"
"18928",17.04487,18.418852,17.8581791428571,18.003576,"2022-39-404"
"18929",25.14658,26.343102,25.6671414285714,25.66919,"2022-39-503"
"18930",18.755777,20.425837,19.7032654285714,19.881363,"2022-39-403"
"18931",23.44048,25.765802,25.1116368571429,25.555832,"2022-39-410"
"18932",16.406458,17.846092,17.1060722857143,17.102657,"2022-39-212"
"18933",23.806309,26.381947,25.7381438571429,26.026289,"2022-39-703"
"18934",18.387634,20.955956,19.9864938571429,20.268642,"2022-39-704"
"18935",21.085207,23.2362,22.2125527142857,22.262783,"2022-39-105"
"18936",18.755777,20.425837,19.7032654285714,19.881363,"2022-39-113"
"18937",21.340488,22.376911,21.8854022857143,21.838753,"2022-39-508"
"18938",18.945671,21.199577,20.4750257142857,20.788065,"2022-39-305"
"18939",25.11009,26.235916,25.5635691428571,25.473562,"2022-39-116"
"18940",26.343342,27.39945,26.7655668571429,26.679123,"2022-39-213"
"18941",15.962868,17.925287,17.2271148571429,17.429789,"2022-39-111"
"18942",17.48926,18.878347,18.1796161428571,18.26947,"2022-39-211"
"18943",25.853432,27.145218,26.4523561428571,26.337822,"2023-39-507"
"18944",20.549522,22.066938,21.4665108571429,21.55001,"2023-39-112"
"18945",19.198843,20.932688,20.0128617142857,20.015722,"2023-39-201"
"18946",17.291796,18.758934,18.1195608571429,18.096796,"2023-39-110"
"18947",15.318609,17.020956,16.1264487142857,16.243122,"2023-39-306"
"18948",17.075544,18.626505,17.9441444285714,17.981495,"2023-39-106"
"18949",21.053387,22.58569,21.9635078571429,22.057894,"2023-39-205"
"18950",24.32248,26.609676,25.2547482857143,25.155994,"2023-39-504"
"18951",17.46108,19.054163,18.1841172857143,18.13792,"2023-39-402"
"18952",20.117332,21.601444,20.9269222857143,20.877684,"2023-39-407"
"18953",21.404112,23.582388,22.8550841428571,23.150368,"2023-39-603"
"18954",27.425503,28.399036,27.8620581428571,27.831642,"2023-39-505"
"18955",17.728767,19.378313,18.5662118571429,18.61727,"2023-39-301"
"18956",25.379723,27.09908,26.032704,25.91994,"2023-39-506"
"18957",27.151314,28.081024,27.7091468571429,27.72535,"2023-39-610"
"18958",19.25938,20.713238,20.3108127142857,20.489052,"2023-39-608"
"18959",18.703362,20.228085,19.447209,19.361149,"2023-39-118"
"18960",16.876503,18.465353,17.6821484285714,17.641453,"2023-39-103"
"18961",15.942459,17.350887,16.7344891428571,16.970749,"2023-39-117"
"18962",14.9139,16.56381,15.7987468571429,15.930935,"2023-39-308"
"18963",19.468145,20.881443,20.2748931428571,20.215178,"2023-39-102"
"18964",27.299694,28.315914,27.9846577142857,28.136581,"2023-39-602"
"18965",19.71033,21.271875,20.5005974285714,20.458473,"2023-39-408"
"18966",29.592995,30.19556,29.9602514285714,30.028316,"2023-39-611"
