date,keyword,value,region,region_name,group
2021-03-21,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-03-22,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-03-23,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-03-24,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-03-25,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-03-26,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-03-27,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-03-28,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-03-29,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-03-30,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-03-31,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-01,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-02,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-03,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-04,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-05,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-06,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-07,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-08,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-09,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-10,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-11,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-12,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-13,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-14,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-15,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-16,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-17,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-18,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-19,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-20,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-21,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-22,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-23,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-24,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-25,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-26,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-27,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-28,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-29,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-04-30,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-01,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-02,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-03,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-04,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-05,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-06,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-07,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-08,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-09,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-10,comprar carro,68.4,CR-H,heredia,mobility_finance
2021-05-11,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-12,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-13,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-14,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-15,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-16,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-17,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-18,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-19,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-20,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-21,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-22,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-23,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-24,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-25,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-26,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-27,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-28,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-29,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-30,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-05-31,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-01,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-02,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-03,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-04,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-05,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-06,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-07,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-08,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-09,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-10,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-11,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-12,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-13,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-14,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-15,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-16,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-17,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-18,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-19,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-20,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-21,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-22,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-23,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-24,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-25,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-26,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-27,comprar carro,100.0,CR-H,heredia,mobility_finance
2021-06-28,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-29,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-06-30,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-01,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-02,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-03,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-04,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-05,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-06,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-07,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-08,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-09,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-10,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-11,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-12,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-13,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-14,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-15,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-16,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-17,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-18,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-19,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-20,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-21,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-22,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-23,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-24,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-25,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-26,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-27,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-28,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-29,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-30,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-07-31,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-01,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-02,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-03,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-04,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-05,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-06,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-07,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-08,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-09,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-10,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-11,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-12,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-13,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-14,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-15,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-16,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-17,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-18,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-19,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-20,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-21,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-22,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-23,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-24,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-25,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-26,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-27,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-28,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-29,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-30,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-08-31,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-01,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-02,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-03,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-04,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-05,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-06,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-07,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-08,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-09,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-10,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-11,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-12,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-13,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-14,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-15,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-16,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-17,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-18,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-19,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-20,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-21,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-22,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-23,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-24,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-25,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-26,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-27,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-28,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-29,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-09-30,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-01,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-02,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-03,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-04,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-05,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-06,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-07,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-08,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-09,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-10,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-11,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-12,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-13,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-14,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-15,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-16,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-17,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-18,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-19,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-20,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-21,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-22,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-23,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-24,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-25,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-26,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-27,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-28,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-29,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-30,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-10-31,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-01,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-02,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-03,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-04,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-05,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-06,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-07,comprar carro,72.0,CR-H,heredia,mobility_finance
2021-11-08,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-09,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-10,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-11,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-12,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-13,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-14,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-15,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-16,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-17,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-18,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-19,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-20,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-21,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-22,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-23,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-24,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-25,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-26,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-27,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-28,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-29,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-11-30,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-01,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-02,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-03,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-04,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-05,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-06,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-07,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-08,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-09,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-10,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-11,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-12,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-13,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-14,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-15,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-16,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-17,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-18,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-19,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-20,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-21,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-22,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-23,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-24,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-25,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-26,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-27,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-28,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-29,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-30,comprar carro,0.0,CR-H,heredia,mobility_finance
2021-12-31,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-01,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-02,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-03,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-04,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-05,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-06,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-07,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-08,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-09,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-10,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-11,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-12,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-13,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-14,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-15,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-16,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-17,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-18,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-19,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-20,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-21,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-22,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-23,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-24,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-25,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-26,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-27,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-28,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-29,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-30,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-01-31,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-01,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-02,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-03,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-04,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-05,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-06,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-07,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-08,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-09,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-10,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-11,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-12,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-13,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-14,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-15,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-16,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-17,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-18,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-19,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-20,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-21,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-22,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-23,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-24,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-25,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-26,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-27,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-02-28,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-01,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-02,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-03,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-04,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-05,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-06,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-07,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-08,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-09,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-10,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-11,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-12,comprar carro,55.4,CR-H,heredia,mobility_finance
2022-03-13,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-14,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-15,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-16,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-17,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-18,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-19,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-20,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-21,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-22,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-23,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-24,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-25,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-26,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-27,comprar carro,47.5,CR-H,heredia,mobility_finance
2022-03-28,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-29,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-30,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-03-31,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-01,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-02,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-03,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-04,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-05,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-06,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-07,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-08,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-09,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-10,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-11,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-12,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-13,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-14,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-15,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-16,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-17,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-18,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-19,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-20,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-21,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-22,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-23,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-24,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-25,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-26,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-27,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-28,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-29,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-04-30,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-05-01,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-05-02,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-05-03,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-05-04,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-05-05,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-05-06,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-05-07,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-05-08,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-05-09,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-05-10,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-05-11,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-05-12,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-05-13,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-05-14,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-05-15,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-05-16,comprar carro,0.0,CR-H,heredia,mobility_finance
2022-05-17,comprar carro,0.0,CR-H,heredia,mobility_finance
