"","ndvi","fecha","ID"
"6188",0.6168,2025-01-01,207
"6189",0.6579,2025-01-17,207
"6190",0.5383,2025-02-02,207
"6191",0.6037,2025-02-18,207
"6192",0.5142,2025-03-06,207
"6193",0.5356,2025-03-22,207
"6194",0.5281,2025-04-07,207
"6195",0.7035,2025-04-23,207
"6196",0.6824,2025-05-09,207
"6197",0.7418,2025-05-25,207
"6198",0.6745,2025-06-10,207
"6199",0.6804,2025-06-26,207
"6200",0.7213,2025-07-12,207
"6201",0.7906,2025-07-28,207
"6202",0.5946,2025-08-13,207
"6203",0.7884,2025-08-29,207
"6204",0.7069,2025-09-14,207
"6205",0.7398,2025-09-30,207
"6206",0.6577,2025-10-16,207
"6207",0.6922,2025-11-01,207
"6208",0.6926,2025-11-17,207
"6209",0.6578,2025-12-03,207
"6210",0.7438,2025-12-19,207
"6211",0.6363,2023-01-01,208
"6212",0.688,2023-01-17,208
"6213",0.6828,2023-02-02,208
"6214",0.5335,2023-02-18,208
"6215",0.5492,2023-03-06,208
"6216",0.5567,2023-03-22,208
"6217",0.6597,2023-04-07,208
"6218",0.6017,2023-04-23,208
"6219",0.6606,2023-05-09,208
"6220",0.6638,2023-05-25,208
"6221",0.6286,2023-06-10,208
"6222",0.7717,2023-06-26,208
"6223",0.6897,2023-07-12,208
"6224",0.676,2023-07-28,208
"6225",0.6588,2023-08-13,208
"6226",0.7334,2023-08-29,208
"6227",0.8175,2023-09-14,208
"6228",0.737,2023-09-30,208
"6229",0.4051,2023-10-16,208
"6230",0.7263,2023-11-01,208
"6231",0.6677,2023-11-17,208
"6232",0.7523,2023-12-03,208
"6233",0.7304,2023-12-19,208
"6234",0.7324,2024-01-01,208
"6235",0.6931,2024-01-17,208
"6236",0.6314,2024-02-02,208
"6237",0.627,2024-02-18,208
"6238",0.5591,2024-03-05,208
"6239",0.6387,2024-03-21,208
"6240",0.5227,2024-04-06,208
"6241",0.6096,2024-04-22,208
"6242",0.615,2024-05-08,208
"6243",0.7555,2024-05-24,208
"6244",0.7715,2024-06-09,208
"6245",0.6145,2024-06-25,208
"6246",0.7909,2024-07-11,208
"6247",0.7602,2024-07-27,208
"6248",0.7848,2024-08-12,208
"6249",0.7845,2024-08-28,208
"6250",0.7535,2024-09-13,208
"6251",0.7596,2024-09-29,208
"6252",0.3454,2024-10-15,208
"6253",0.4905,2024-10-31,208
"6254",0.6398,2024-11-16,208
"6255",0.7561,2024-12-02,208
"6256",0.7251,2024-12-18,208
"6257",0.7251,2025-01-01,208
"6258",0.6413,2025-01-17,208
"6259",0.6163,2025-02-02,208
"6260",0.6612,2025-02-18,208
"6261",0.6468,2025-03-06,208
"6262",0.6248,2025-03-22,208
"6263",0.6293,2025-04-07,208
"6264",0.6136,2025-04-23,208
"6265",0.739,2025-05-09,208
"6266",0.7031,2025-05-25,208
"6267",0.7286,2025-06-10,208
"6268",0.805,2025-06-26,208
"6269",0.7448,2025-07-12,208
"6270",0.6733,2025-07-28,208
"6271",0.7458,2025-08-13,208
"6272",0.7112,2025-08-29,208
"6273",0.7094,2025-09-14,208
"6274",0.5078,2025-09-30,208
"6275",0.7078,2025-10-16,208
"6276",0.6423,2025-11-01,208
"6277",0.667,2025-11-17,208
"6278",0.7418,2025-12-03,208
"6279",0.7284,2025-12-19,208
"6280",0.8378,2023-01-01,216
"6281",0.8489,2023-01-17,216
"6282",0.8833,2023-02-02,216
"6283",0.7737,2023-02-18,216
"6284",0.8431,2023-03-06,216
"6285",0.8357,2023-03-22,216
"6286",0.8439,2023-04-07,216
"6287",0.8092,2023-04-23,216
"6288",0.8803,2023-05-09,216
"6289",0.8225,2023-05-25,216
"6290",0.6655,2023-06-10,216
"6291",0.7576,2023-06-26,216
"6292",0.346,2023-07-12,216
"6293",0.8325,2023-07-28,216
"6294",0.4505,2023-08-13,216
"6295",0.89,2023-08-29,216
"6296",0.8212,2023-09-14,216
"6297",0.831,2023-09-30,216
"6298",0.6607,2023-10-16,216
"6299",0.8373,2023-11-01,216
"6300",0.8688,2023-11-17,216
"6301",0.8284,2023-12-03,216
"6302",0.8704,2023-12-19,216
"6303",0.866,2024-01-01,216
"6304",0.8532,2024-01-17,216
"6305",0.8366,2024-02-02,216
"6306",0.7287,2024-02-18,216
"6307",0.7592,2024-03-05,216
"6308",0.8265,2024-03-21,216
"6309",0.8411,2024-04-06,216
"6310",0.8415,2024-04-22,216
"6311",0.9779,2024-05-08,216
"6312",0.8579,2024-05-24,216
"6313",0.4791,2024-06-09,216
"6314",0.7694,2024-06-25,216
"6315",0.733,2024-07-11,216
"6316",0.9223,2024-07-27,216
"6317",0.8686,2024-08-12,216
"6318",0.8404,2024-08-28,216
"6319",0.8731,2024-09-13,216
"6320",0.8758,2024-09-29,216
"6321",0.8935,2024-10-15,216
"6322",0.9162,2024-10-31,216
"6323",0.8657,2024-11-16,216
"6324",0.8698,2024-12-02,216
"6325",0.8962,2024-12-18,216
"6326",0.8962,2025-01-01,216
"6327",0.851,2025-01-17,216
"6328",0.8681,2025-02-02,216
"6329",0.8461,2025-02-18,216
"6330",0.8057,2025-03-06,216
"6331",0.8206,2025-03-22,216
"6332",0.6749,2025-04-07,216
"6333",0.8648,2025-04-23,216
"6334",0.7215,2025-05-09,216
"6335",0.8572,2025-05-25,216
"6336",0.4811,2025-06-10,216
"6337",0.6337,2025-06-26,216
"6338",0.8698,2025-07-12,216
"6339",0.8703,2025-07-28,216
"6340",0.8283,2025-08-13,216
"6341",0.7247,2025-08-29,216
"6342",0.8712,2025-09-14,216
"6343",0.755,2025-09-30,216
"6344",0.8966,2025-10-16,216
"6345",0.8356,2025-11-01,216
"6346",0.8507,2025-11-17,216
"6347",0.8318,2025-12-03,216
"6348",0.7934,2025-12-19,216
"6349",0.7608,2023-01-01,210
"6350",0.7443,2023-01-17,210
"6351",0.8257,2023-02-02,210
"6352",0.7168,2023-02-18,210
"6353",0.7005,2023-03-06,210
"6354",0.7551,2023-03-22,210
"6355",0.7854,2023-04-07,210
"6356",0.7763,2023-04-23,210
"6357",0.8092,2023-05-09,210
"6358",0.6163,2023-05-25,210
"6359",0.7018,2023-06-10,210
"6360",0.9241,2023-06-26,210
"6361",0.9303,2023-07-12,210
"6362",0.7644,2023-07-28,210
"6363",0.8592,2023-08-13,210
"6364",0.8279,2023-08-29,210
"6365",0.7954,2023-09-14,210
"6366",0.837,2023-09-30,210
"6367",0.8209,2023-10-16,210
"6368",0.8454,2023-11-01,210
"6369",0.8565,2023-11-17,210
"6370",0.6824,2023-12-03,210
"6371",0.8329,2023-12-19,210
"6372",0.848,2024-01-01,210
"6373",0.7992,2024-01-17,210
"6374",0.7958,2024-02-02,210
"6375",0.8085,2024-02-18,210
"6376",0.721,2024-03-05,210
"6377",0.6881,2024-03-21,210
"6378",0.7346,2024-04-06,210
"6379",0.7688,2024-04-22,210
"6380",0.6477,2024-05-08,210
"6381",0.7397,2024-05-24,210
"6382",0.8131,2024-06-09,210
"6383",0.818,2024-06-25,210
"6384",0.4623,2024-07-11,210
"6385",0.5008,2024-07-27,210
"6386",0.5273,2024-08-12,210
"6387",0.8765,2024-08-28,210
"6388",0.8074,2024-09-13,210
"6389",0.8518,2024-09-29,210
"6390",0.8607,2024-10-15,210
"6391",0.7983,2024-10-31,210
"6392",0.7933,2024-11-16,210
"6393",0.7873,2024-12-02,210
"6394",0.1496,2024-12-18,210
"6395",0.1666,2025-01-01,210
"6396",0.8383,2025-01-17,210
"6397",0.773,2025-02-02,210
"6398",0.6274,2025-02-18,210
"6399",0.7449,2025-03-06,210
"6400",0.3798,2025-03-22,210
"6401",0.7699,2025-04-07,210
"6402",0.5897,2025-04-23,210
"6403",0.7806,2025-05-09,210
"6404",0.6221,2025-05-25,210
"6405",0.5596,2025-06-10,210
"6406",0.4424,2025-06-26,210
"6407",0.8376,2025-07-12,210
"6408",0.8442,2025-07-28,210
"6409",0.8083,2025-08-13,210
"6410",0.4886,2025-08-29,210
"6411",0.7863,2025-09-14,210
"6412",0.7908,2025-09-30,210
"6413",0.8101,2025-10-16,210
"6414",0.8172,2025-11-01,210
"6415",0.4649,2025-11-17,210
"6416",0.8404,2025-12-03,210
"6417",0.8224,2025-12-19,210
"6418",0.8453,2023-01-01,204
"6419",0.8418,2023-01-17,204
"6420",0.8077,2023-02-02,204
"6421",0.7918,2023-02-18,204
"6422",0.7973,2023-03-06,204
"6423",0.8495,2023-03-22,204
"6424",0.8104,2023-04-07,204
"6425",0.8212,2023-04-23,204
"6426",0.8515,2023-05-09,204
"6427",0.8827,2023-05-25,204
"6428",0.8464,2023-06-10,204
"6429",0.8575,2023-06-26,204
"6430",0.8312,2023-07-12,204
"6431",0.9001,2023-07-28,204
"6432",0.8705,2023-08-13,204
"6433",0.8402,2023-08-29,204
"6434",0.8328,2023-09-14,204
"6435",0.8255,2023-09-30,204
"6436",0.8973,2023-10-16,204
"6437",0.8144,2023-11-01,204
"6438",0.8323,2023-11-17,204
"6439",0.8457,2023-12-03,204
"6440",0.8242,2023-12-19,204
"6441",0.8695,2024-01-01,204
"6442",0.8498,2024-01-17,204
"6443",0.8026,2024-02-02,204
"6444",0.8089,2024-02-18,204
"6445",0.7342,2024-03-05,204
"6446",0.7246,2024-03-21,204
"6447",0.7226,2024-04-06,204
"6448",0.8182,2024-04-22,204
"6449",0.832,2024-05-08,204
"6450",0.8797,2024-05-24,204
"6451",0.9015,2024-06-09,204
"6452",0.8655,2024-06-25,204
"6453",0.9127,2024-07-11,204
"6454",0.8436,2024-07-27,204
"6455",0.8785,2024-08-12,204
"6456",0.893,2024-08-28,204
"6457",0.881,2024-09-13,204
"6458",0.8775,2024-09-29,204
"6459",0.8243,2024-10-15,204
"6460",0.6583,2024-10-31,204
"6461",0.8138,2024-11-16,204
"6462",0.8108,2024-12-02,204
"6463",0.7843,2024-12-18,204
"6464",0.8364,2025-01-01,204
"6465",0.8328,2025-01-17,204
"6466",0.8115,2025-02-02,204
"6467",0.8262,2025-02-18,204
"6468",0.7779,2025-03-06,204
"6469",0.7695,2025-03-22,204
"6470",0.792,2025-04-07,204
"6471",0.8915,2025-04-23,204
"6472",0.8741,2025-05-09,204
"6473",0.8599,2025-05-25,204
"6474",0.8817,2025-06-10,204
"6475",0.8277,2025-06-26,204
"6476",0.9045,2025-07-12,204
"6477",0.9209,2025-07-28,204
"6478",0.9002,2025-08-13,204
"6479",0.8172,2025-08-29,204
"6480",0.8059,2025-09-14,204
"6481",0.4678,2025-09-30,204
"6482",0.819,2025-10-16,204
"6483",0.8931,2025-11-01,204
"6484",0.8909,2025-11-17,204
"6485",0.8383,2025-12-03,204
"6486",0.8672,2025-12-19,204
"6487",0.0436,2023-01-01,202
"6488",0.5702,2023-01-17,202
"6489",0.3064,2023-02-02,202
"6490",0.862,2023-02-18,202
"6491",0.2556,2023-03-06,202
"6492",0.0847,2023-03-22,202
"6493",0.8546,2023-04-07,202
"6494",0.889,2023-04-23,202
"6495",0.421,2023-05-09,202
"6496",0.8546,2023-05-25,202
"6497",0.5911,2023-06-10,202
"6498",0.3157,2023-06-26,202
"6499",0.4656,2023-07-12,202
"6500",0.1112,2023-07-28,202
"6501",0.226,2023-08-13,202
"6502",0.6377,2023-08-29,202
"6503",0.0828,2023-09-14,202
"6504",0.8766,2023-09-30,202
"6505",0.4581,2023-10-16,202
"6506",0.1564,2023-11-01,202
"6507",0.6408,2023-11-17,202
"6508",0.1278,2023-12-03,202
"6509",0.1156,2023-12-19,202
"6510",0.8907,2024-01-01,202
"6511",0.3362,2024-01-17,202
"6512",0.8942,2024-02-02,202
"6513",0.7361,2024-02-18,202
"6514",0.8929,2024-03-05,202
"6515",0.8317,2024-03-21,202
"6516",0.904,2024-04-06,202
"6517",0.3113,2024-04-22,202
"6518",0.6291,2024-05-08,202
"6519",0.6994,2024-05-24,202
"6520",0.629,2024-06-09,202
"6521",0.6503,2024-06-25,202
"6522",0.0338,2024-07-11,202
"6523",0.4817,2024-07-27,202
"6524",0.6343,2024-08-12,202
"6525",0.1495,2024-08-28,202
"6526",0.8828,2024-09-13,202
"6527",0.9017,2024-09-29,202
"6528",0.6783,2024-10-15,202
"6529",0.633,2024-10-31,202
"6530",0.4778,2024-11-16,202
"6531",0.7766,2024-12-02,202
"6532",0.0515,2024-12-18,202
"6533",0.1094,2025-01-01,202
"6534",0.6414,2025-01-17,202
"6535",0.4495,2025-02-02,202
"6536",0.9102,2025-02-18,202
"6537",0.8667,2025-03-06,202
"6538",0.6824,2025-03-22,202
"6539",0.5868,2025-04-07,202
"6540",0.09,2025-04-23,202
"6541",0.7625,2025-05-09,202
"6542",0.8633,2025-05-25,202
"6543",0.0895,2025-06-10,202
"6544",0.0738,2025-06-26,202
"6545",0.5063,2025-07-12,202
"6546",0.7813,2025-07-28,202
"6547",0.842,2025-08-13,202
"6548",0.4908,2025-08-29,202
"6549",0.8478,2025-09-14,202
"6550",0.6409,2025-09-30,202
"6551",0.6886,2025-10-16,202
"6552",0.5923,2025-11-01,202
"6553",0.9039,2025-11-17,202
"6554",0.9252,2025-12-03,202
"6555",0.945,2025-12-19,202
"6556",0.8664,2023-01-01,212
"6557",0.8437,2023-01-17,212
"6558",0.8006,2023-02-02,212
"6559",0.8597,2023-02-18,212
"6560",0.1548,2023-03-06,212
"6561",0.15,2023-03-22,212
"6562",0.5343,2023-04-07,212
"6563",0.8535,2023-04-23,212
"6564",0.1302,2023-05-09,212
"6565",0.8535,2023-05-25,212
"6566",0.3526,2023-06-10,212
"6567",0.3523,2023-06-26,212
"6568",0.5033,2023-07-12,212
"6569",0.1111,2023-07-28,212
"6570",0.8627,2023-08-13,212
"6571",0.469,2023-08-29,212
"6572",0.9174,2023-09-14,212
"6573",0.5976,2023-09-30,212
"6574",0.3436,2023-10-16,212
"6575",0.5257,2023-11-01,212
"6576",0.1222,2023-11-17,212
"6577",0.7313,2023-12-03,212
"6578",0.8881,2023-12-19,212
"6579",0.8931,2024-01-01,212
"6580",0.0692,2024-01-17,212
"6581",0.8985,2024-02-02,212
"6582",0.9169,2024-02-18,212
"6583",0.8785,2024-03-05,212
"6584",0.8493,2024-03-21,212
"6585",0.8809,2024-04-06,212
"6586",0.8326,2024-04-22,212
"6587",0.8321,2024-05-08,212
"6588",0.8304,2024-05-24,212
"6589",0.8504,2024-06-09,212
"6590",0.5276,2024-06-25,212
"6591",0.5154,2024-07-11,212
"6592",0.4143,2024-07-27,212
"6593",0.6052,2024-08-12,212
"6594",0.363,2024-08-28,212
"6595",0.7907,2024-09-13,212
"6596",0.7762,2024-09-29,212
"6597",0.169,2024-10-15,212
"6598",0.5817,2024-10-31,212
"6599",0.326,2024-11-16,212
"6600",0.8603,2024-12-02,212
"6601",0.0941,2024-12-18,212
"6602",0.5448,2025-01-01,212
"6603",0.2633,2025-01-17,212
"6604",0.8562,2025-02-02,212
"6605",0.8943,2025-02-18,212
"6606",0.867,2025-03-06,212
"6607",0.3394,2025-03-22,212
"6608",0.8101,2025-04-07,212
"6609",0.8334,2025-04-23,212
"6610",0.1787,2025-05-09,212
"6611",0.8707,2025-05-25,212
"6612",0.4492,2025-06-10,212
"6613",0.1833,2025-06-26,212
"6614",0.8953,2025-07-12,212
"6615",0.8569,2025-07-28,212
"6616",0.6643,2025-08-13,212
"6617",0.8454,2025-08-29,212
"6618",0.8292,2025-09-14,212
"6619",0.7483,2025-09-30,212
"6620",0.2702,2025-10-16,212
"6621",0.8924,2025-11-01,212
"6622",0.875,2025-11-17,212
"6623",0.8248,2025-12-03,212
"6624",0.911,2025-12-19,212
"6625",0.494,2023-01-01,213
"6626",0.7319,2023-01-17,213
"6627",0.699,2023-02-02,213
"6628",0.325,2023-02-18,213
"6629",0.65,2023-03-06,213
"6630",0.4084,2023-03-22,213
"6631",0.5715,2023-04-07,213
"6632",0.6174,2023-04-23,213
"6633",0.5633,2023-05-09,213
"6634",0.6716,2023-05-25,213
"6635",0.7816,2023-06-10,213
"6636",0.3082,2023-06-26,213
"6637",0.2912,2023-07-12,213
"6638",0.79,2023-07-28,213
"6639",0.8786,2023-08-13,213
"6640",0.5927,2023-08-29,213
"6641",0.7881,2023-09-14,213
"6642",0.8398,2023-09-30,213
"6643",0.542,2023-10-16,213
"6644",0.9012,2023-11-01,213
"6645",0.8203,2023-11-17,213
"6646",0.7898,2023-12-03,213
"6647",0.8407,2023-12-19,213
"6648",0.5452,2024-01-01,213
"6649",0.6753,2024-01-17,213
"6650",0.7733,2024-02-02,213
"6651",0.8153,2024-02-18,213
"6652",0.6458,2024-03-05,213
"6653",0.5786,2024-03-21,213
"6654",0.5957,2024-04-06,213
"6655",0.5309,2024-04-22,213
"6656",0.4481,2024-05-08,213
"6657",0.6709,2024-05-24,213
"6658",0.6593,2024-06-09,213
"6659",0.8156,2024-06-25,213
"6660",0.2312,2024-07-11,213
"6661",0.8,2024-07-27,213
"6662",0.6255,2024-08-12,213
"6663",0.6288,2024-08-28,213
"6664",0.8073,2024-09-13,213
"6665",0.8227,2024-09-29,213
"6666",0.8834,2024-10-15,213
"6667",0.8087,2024-10-31,213
"6668",0.8369,2024-11-16,213
"6669",0.5182,2024-12-02,213
"6670",0.1345,2024-12-18,213
"6671",0.2403,2025-01-01,213
"6672",0.5309,2025-01-17,213
"6673",0.4926,2025-02-02,213
"6674",0.0686,2025-02-18,213
"6675",0.7685,2025-03-06,213
"6676",0.6624,2025-03-22,213
"6677",0.6971,2025-04-07,213
"6678",0.1836,2025-04-23,213
"6679",0.4836,2025-05-09,213
"6680",0.7727,2025-05-25,213
"6681",0.5866,2025-06-10,213
"6682",0.3695,2025-06-26,213
"6683",0.5048,2025-07-12,213
"6684",0.1408,2025-07-28,213
"6685",0.7892,2025-08-13,213
"6686",0.5717,2025-08-29,213
"6687",0.8595,2025-09-14,213
"6688",0.8041,2025-09-30,213
"6689",0.8333,2025-10-16,213
"6690",0.4292,2025-11-01,213
"6691",0.363,2025-11-17,213
"6692",0.8136,2025-12-03,213
"6693",0.2227,2025-12-19,213
"6694",0.3633,2023-01-01,211
"6695",0.7052,2023-01-17,211
"6696",0.8328,2023-02-02,211
"6697",0.7104,2023-02-18,211
"6698",0.2175,2023-03-06,211
"6699",0.7054,2023-03-22,211
"6700",0.8384,2023-04-07,211
"6701",0.6907,2023-04-23,211
"6702",0.6375,2023-05-09,211
"6703",0.7809,2023-05-25,211
"6704",0.8233,2023-06-10,211
"6705",0.2984,2023-06-26,211
"6706",0.6474,2023-07-12,211
"6707",0.1126,2023-07-28,211
"6708",0.3643,2023-08-13,211
"6709",0.8418,2023-08-29,211
"6710",0.8581,2023-09-14,211
"6711",0.8218,2023-09-30,211
"6712",0.5291,2023-10-16,211
"6713",0.8227,2023-11-01,211
"6714",0.7691,2023-11-17,211
"6715",0.8051,2023-12-03,211
"6716",0.7765,2023-12-19,211
"6717",0.8097,2024-01-01,211
"6718",0.4247,2024-01-17,211
"6719",0.7633,2024-02-02,211
"6720",0.7387,2024-02-18,211
"6721",0.8237,2024-03-05,211
"6722",0.7908,2024-03-21,211
"6723",0.7791,2024-04-06,211
"6724",0.7778,2024-04-22,211
"6725",0.8241,2024-05-08,211
"6726",0.1791,2024-05-24,211
"6727",0.7835,2024-06-09,211
"6728",0.4127,2024-06-25,211
"6729",0.356,2024-07-11,211
"6730",0.7618,2024-07-27,211
"6731",0.2448,2024-08-12,211
"6732",0.6377,2024-08-28,211
"6733",0.5421,2024-09-13,211
"6734",0.8591,2024-09-29,211
"6735",0.246,2024-10-15,211
"6736",0.4305,2024-10-31,211
"6737",0.0567,2024-11-16,211
"6738",0.7364,2024-12-02,211
"6739",0.2648,2024-12-18,211
"6740",0.4506,2025-01-01,211
"6741",0.7858,2025-01-17,211
"6742",0.7231,2025-02-02,211
"6743",0.7438,2025-02-18,211
"6744",0.7426,2025-03-06,211
"6745",0.7651,2025-03-22,211
"6746",0.7251,2025-04-07,211
"6747",0.5688,2025-04-23,211
"6748",0.4285,2025-05-09,211
"6749",0.7861,2025-05-25,211
"6750",0.3848,2025-06-10,211
"6751",0.1464,2025-06-26,211
"6752",0.7253,2025-07-12,211
"6753",0.8081,2025-07-28,211
"6754",0.8674,2025-08-13,211
"6755",0.513,2025-08-29,211
"6756",0.7631,2025-09-14,211
"6757",0.494,2025-09-30,211
"6758",0.3137,2025-10-16,211
"6759",0.8171,2025-11-01,211
"6760",0.6968,2025-11-17,211
"6761",0.592,2025-12-03,211
"6762",0.764,2025-12-19,211
"6763",0.7228,2023-01-01,306
"6764",0.5385,2023-01-17,306
"6765",0.7551,2023-02-02,306
"6766",0.6953,2023-02-18,306
"6767",0.7496,2023-03-06,306
"6768",0.6761,2023-03-22,306
"6769",0.8573,2023-04-07,306
"6770",0.716,2023-04-23,306
"6771",0.784,2023-05-09,306
"6772",0.7539,2023-05-25,306
"6773",0.7831,2023-06-10,306
"6774",0.3949,2023-06-26,306
"6775",0.8196,2023-07-12,306
"6776",0.7169,2023-07-28,306
"6777",0.7936,2023-08-13,306
"6778",0.857,2023-08-29,306
"6779",0.6983,2023-09-14,306
"6780",0.3876,2023-09-30,306
"6781",0.7807,2023-10-16,306
"6782",0.2914,2023-11-01,306
"6783",0.788,2023-11-17,306
"6784",0.7458,2023-12-03,306
"6785",0.6289,2023-12-19,306
"6786",0.713,2024-01-01,306
"6787",0.7686,2024-01-17,306
"6788",0.7354,2024-02-02,306
"6789",0.7283,2024-02-18,306
"6790",0.6021,2024-03-05,306
"6791",0.6574,2024-03-21,306
"6792",0.7242,2024-04-06,306
"6793",0.6897,2024-04-22,306
"6794",0.7886,2024-05-08,306
"6795",0.5353,2024-05-24,306
"6796",0.6691,2024-06-09,306
"6797",0.6412,2024-06-25,306
"6798",0.6795,2024-07-11,306
"6799",0.7456,2024-07-27,306
"6800",0.6898,2024-08-12,306
"6801",0.7608,2024-08-28,306
"6802",0.8158,2024-09-13,306
"6803",0.7513,2024-09-29,306
"6804",0.7901,2024-10-15,306
"6805",0.3131,2024-10-31,306
"6806",0.1332,2024-11-16,306
"6807",0.7922,2024-12-02,306
"6808",0.5287,2024-12-18,306
"6809",0.61,2025-01-01,306
"6810",0.6995,2025-01-17,306
"6811",0.4736,2025-02-02,306
"6812",0.6859,2025-02-18,306
"6813",0.6646,2025-03-06,306
"6814",0.8448,2025-03-22,306
"6815",0.329,2025-04-07,306
"6816",0.7765,2025-04-23,306
"6817",0.6067,2025-05-09,306
"6818",0.772,2025-05-25,306
"6819",0.551,2025-06-10,306
"6820",0.7729,2025-06-26,306
"6821",0.8068,2025-07-12,306
"6822",0.7996,2025-07-28,306
"6823",0.7708,2025-08-13,306
"6824",0.764,2025-08-29,306
"6825",0.7421,2025-09-14,306
"6826",0.6293,2025-09-30,306
"6827",0.3015,2025-10-16,306
"6828",0.7473,2025-11-01,306
"6829",0.8216,2025-11-17,306
"6830",0.759,2025-12-03,306
"6831",0.7715,2025-12-19,306
"6832",0.8103,2023-01-01,301
"6833",0.7435,2023-01-17,301
"6834",0.7878,2023-02-02,301
"6835",0.7964,2023-02-18,301
"6836",0.7673,2023-03-06,301
"6837",0.7075,2023-03-22,301
"6838",0.8208,2023-04-07,301
"6839",0.7172,2023-04-23,301
"6840",0.7876,2023-05-09,301
"6841",0.7754,2023-05-25,301
"6842",0.7653,2023-06-10,301
"6843",0.8191,2023-06-26,301
"6844",0.7327,2023-07-12,301
"6845",0.7238,2023-07-28,301
"6846",0.7797,2023-08-13,301
"6847",0.75,2023-08-29,301
"6848",0.7329,2023-09-14,301
"6849",0.661,2023-09-30,301
"6850",0.7719,2023-10-16,301
"6851",0.7954,2023-11-01,301
"6852",0.7539,2023-11-17,301
"6853",0.7569,2023-12-03,301
"6854",0.8086,2023-12-19,301
"6855",0.8011,2024-01-01,301
"6856",0.7173,2024-01-17,301
"6857",0.7803,2024-02-02,301
"6858",0.7905,2024-02-18,301
"6859",0.7199,2024-03-05,301
"6860",0.7773,2024-03-21,301
"6861",0.771,2024-04-06,301
"6862",0.6943,2024-04-22,301
"6863",0.7662,2024-05-08,301
"6864",0.7589,2024-05-24,301
"6865",0.8121,2024-06-09,301
"6866",0.7401,2024-06-25,301
"6867",0.7722,2024-07-11,301
"6868",0.7577,2024-07-27,301
"6869",0.7336,2024-08-12,301
"6870",0.739,2024-08-28,301
"6871",0.8092,2024-09-13,301
"6872",0.7577,2024-09-29,301
"6873",0.7331,2024-10-15,301
"6874",0.7769,2024-10-31,301
"6875",0.1476,2024-11-16,301
"6876",0.8124,2024-12-02,301
"6877",0.886,2024-12-18,301
"6878",0.8234,2025-01-01,301
"6879",0.7849,2025-01-17,301
"6880",0.7714,2025-02-02,301
"6881",0.7722,2025-02-18,301
"6882",0.7067,2025-03-06,301
"6883",0.766,2025-03-22,301
"6884",0.8088,2025-04-07,301
"6885",0.7841,2025-04-23,301
"6886",0.7609,2025-05-09,301
"6887",0.7738,2025-05-25,301
"6888",0.6005,2025-06-10,301
"6889",0.8533,2025-06-26,301
"6890",0.8154,2025-07-12,301
"6891",0.7965,2025-07-28,301
"6892",0.7464,2025-08-13,301
"6893",0.7241,2025-08-29,301
"6894",0.7393,2025-09-14,301
"6895",0.6961,2025-09-30,301
"6896",0.7135,2025-10-16,301
"6897",0.7719,2025-11-01,301
"6898",0.8225,2025-11-17,301
"6899",0.8169,2025-12-03,301
"6900",0.8204,2025-12-19,301
"6901",0.894,2023-01-01,308
"6902",0.8518,2023-01-17,308
"6903",0.8842,2023-02-02,308
"6904",0.8745,2023-02-18,308
"6905",0.8442,2023-03-06,308
"6906",0.8853,2023-03-22,308
"6907",0.9097,2023-04-07,308
"6908",0.8898,2023-04-23,308
"6909",0.8614,2023-05-09,308
"6910",0.8297,2023-05-25,308
"6911",0.5745,2023-06-10,308
"6912",0.5202,2023-06-26,308
"6913",0.8587,2023-07-12,308
"6914",0.6282,2023-07-28,308
"6915",0.8546,2023-08-13,308
"6916",0.8049,2023-08-29,308
"6917",0.7229,2023-09-14,308
"6918",0.7214,2023-09-30,308
"6919",0.8675,2023-10-16,308
"6920",0.8559,2023-11-01,308
"6921",0.9064,2023-11-17,308
"6922",0.8432,2023-12-03,308
"6923",0.8198,2023-12-19,308
"6924",0.9113,2024-01-01,308
"6925",0.8387,2024-01-17,308
"6926",0.8969,2024-02-02,308
"6927",0.9052,2024-02-18,308
"6928",0.8723,2024-03-05,308
"6929",0.8943,2024-03-21,308
"6930",0.8772,2024-04-06,308
"6931",0.8142,2024-04-22,308
"6932",0.9041,2024-05-08,308
"6933",0.8478,2024-05-24,308
"6934",0.2487,2024-06-09,308
"6935",0.1321,2024-06-25,308
"6936",0.5934,2024-07-11,308
"6937",0.8769,2024-07-27,308
"6938",0.8507,2024-08-12,308
"6939",0.8271,2024-08-28,308
"6940",0.9246,2024-09-13,308
"6941",0.576,2024-09-29,308
"6942",0.8396,2024-10-15,308
"6943",0.8918,2024-10-31,308
"6944",0.8782,2024-11-16,308
"6945",0.8444,2024-12-02,308
"6946",0.4229,2024-12-18,308
"6947",0.6292,2025-01-01,308
"6948",0.8929,2025-01-17,308
"6949",0.8657,2025-02-02,308
"6950",0.8887,2025-02-18,308
"6951",0.8286,2025-03-06,308
"6952",0.8716,2025-03-22,308
"6953",0.8225,2025-04-07,308
"6954",0.4195,2025-04-23,308
"6955",0.8053,2025-05-09,308
"6956",0.8542,2025-05-25,308
"6957",0.8662,2025-06-10,308
"6958",0.5722,2025-06-26,308
"6959",0.9262,2025-07-12,308
"6960",0.9228,2025-07-28,308
"6961",0.7623,2025-08-13,308
"6962",0.8184,2025-08-29,308
"6963",0.8204,2025-09-14,308
"6964",0.6456,2025-09-30,308
"6965",0.4961,2025-10-16,308
"6966",0.9048,2025-11-01,308
"6967",0.9042,2025-11-17,308
"6968",0.8999,2025-12-03,308
