"","keyword","value","province","week"
"18315","comprar carro",0,5,"2024-42"
"18316","comprar carro",0,5,"2024-43"
"18317","comprar carro",0,5,"2024-44"
"18318","comprar carro",0,5,"2024-45"
"18319","comprar carro",0,5,"2024-46"
"18320","comprar carro",0,5,"2024-47"
"18321","comprar carro",0,5,"2024-48"
"18322","comprar carro",0,5,"2024-49"
"18323","comprar carro",0,5,"2024-50"
"18324","comprar carro",0,5,"2024-51"
"18325","comprar carro",0,5,"2024-52"
"18326","comprar carro",0,5,"2025-1"
"18327","comprar carro",0,5,"2025-2"
"18328","comprar carro",0,5,"2025-3"
"18329","comprar carro",0,5,"2025-4"
"18330","comprar carro",0,5,"2025-5"
"18331","comprar carro",0,5,"2025-6"
"18332","comprar carro",0,5,"2025-7"
"18333","comprar carro",0,5,"2025-8"
"18334","comprar carro",0,5,"2025-9"
"18335","comprar carro",0,5,"2025-10"
"18336","comprar carro",0,5,"2025-11"
"18337","comprar carro",0,5,"2025-12"
"18338","comprar carro",0,5,"2025-13"
"18339","comprar carro",0,5,"2025-14"
"18340","comprar carro",0,5,"2025-15"
"18341","comprar carro",0,5,"2025-16"
"18342","comprar carro",0,5,"2025-17"
"18343","comprar carro",0,5,"2025-18"
"18344","comprar carro",0,5,"2025-19"
"18345","comprar carro",0,5,"2025-20"
"18346","comprar carro",0,5,"2025-21"
"18347","comprar carro",0,5,"2025-22"
"18348","comprar carro",0,5,"2025-23"
"18349","comprar carro",0,5,"2025-24"
"18350","comprar carro",0,5,"2025-25"
"18351","comprar carro",0,5,"2025-26"
"18352","comprar carro",0,5,"2025-27"
"18353","comprar carro",0,5,"2025-28"
"18354","comprar carro",0,5,"2025-29"
"18355","comprar carro",0,5,"2025-30"
"18356","comprar carro",0,5,"2025-31"
"18357","comprar carro",0,5,"2025-32"
"18358","comprar carro",0,5,"2025-33"
"18359","comprar carro",0,5,"2025-34"
"18360","comprar carro",0,5,"2025-35"
"18361","comprar carro",0,5,"2025-36"
"18362","comprar carro",0,5,"2025-37"
"18363","comprar carro",0,5,"2025-38"
"18364","comprar carro",0,4,"2020-1"
"18365","comprar carro",0,4,"2020-2"
"18366","comprar carro",0,4,"2020-3"
"18367","comprar carro",0,4,"2020-4"
"18368","comprar carro",0,4,"2020-5"
"18369","comprar carro",0,4,"2020-6"
"18370","comprar carro",0,4,"2020-7"
"18371","comprar carro",0,4,"2020-8"
"18372","comprar carro",0,4,"2020-9"
"18373","comprar carro",0,4,"2020-10"
"18374","comprar carro",0,4,"2020-11"
"18375","comprar carro",0,4,"2020-12"
"18376","comprar carro",0,4,"2020-13"
"18377","comprar carro",0,4,"2020-14"
"18378","comprar carro",0,4,"2020-15"
"18379","comprar carro",0,4,"2020-16"
"18380","comprar carro",0,4,"2020-17"
"18381","comprar carro",0,4,"2020-18"
"18382","comprar carro",0,4,"2020-19"
"18383","comprar carro",0,4,"2020-20"
"18384","comprar carro",0,4,"2020-21"
"18385","comprar carro",0,4,"2020-22"
"18386","comprar carro",0,4,"2020-23"
"18387","comprar carro",0,4,"2020-24"
"18388","comprar carro",0,4,"2020-25"
"18389","comprar carro",0,4,"2020-26"
"18390","comprar carro",0,4,"2020-27"
"18391","comprar carro",0,4,"2020-28"
"18392","comprar carro",0,4,"2020-29"
"18393","comprar carro",0,4,"2020-30"
"18394","comprar carro",0,4,"2020-31"
"18395","comprar carro",0,4,"2020-42"
"18396","comprar carro",0,4,"2020-43"
"18397","comprar carro",0,4,"2020-44"
"18398","comprar carro",0,4,"2020-45"
"18399","comprar carro",0,4,"2020-46"
"18400","comprar carro",0,4,"2020-47"
"18401","comprar carro",0,4,"2020-48"
"18402","comprar carro",0,4,"2020-49"
"18403","comprar carro",0,4,"2020-50"
"18404","comprar carro",0,4,"2020-51"
"18405","comprar carro",0,4,"2020-52"
"18406","comprar carro",0,4,"2021-1"
"18407","comprar carro",0,4,"2021-2"
"18408","comprar carro",0,4,"2021-3"
"18409","comprar carro",0,4,"2021-4"
"18410","comprar carro",0,4,"2021-5"
"18411","comprar carro",0,4,"2021-6"
"18412","comprar carro",0,4,"2021-7"
"18413","comprar carro",0,4,"2021-8"
"18414","comprar carro",0,4,"2021-9"
"18415","comprar carro",0,4,"2021-10"
"18416","comprar carro",0,4,"2021-11"
"18417","comprar carro",0,4,"2021-12"
"18418","comprar carro",0,4,"2021-13"
"18419","comprar carro",0,4,"2021-14"
"18420","comprar carro",0,4,"2021-15"
"18421","comprar carro",0,4,"2021-16"
"18422","comprar carro",0,4,"2021-17"
"18423","comprar carro",0,4,"2021-18"
"18424","comprar carro",0,4,"2021-19"
"18425","comprar carro",0,4,"2021-20"
"18426","comprar carro",0,4,"2021-21"
"18427","comprar carro",0,4,"2021-22"
"18428","comprar carro",0,4,"2021-23"
"18429","comprar carro",0,4,"2021-24"
"18430","comprar carro",0,4,"2021-25"
"18431","comprar carro",0,4,"2021-26"
"18432","comprar carro",0,4,"2021-27"
"18433","comprar carro",0,4,"2021-28"
"18434","comprar carro",0,4,"2021-29"
"18435","comprar carro",0,4,"2021-30"
"18436","comprar carro",0,4,"2021-31"
"18437","comprar carro",0,4,"2021-32"
"18438","comprar carro",0,4,"2021-33"
"18439","comprar carro",0,4,"2021-34"
"18440","comprar carro",0,4,"2021-35"
"18441","comprar carro",0,4,"2021-36"
"18442","comprar carro",0,4,"2021-37"
"18443","comprar carro",0,4,"2021-38"
"18444","comprar carro",0,4,"2021-39"
"18445","comprar carro",0,4,"2021-40"
"18446","comprar carro",0,4,"2021-41"
"18447","comprar carro",0,4,"2021-42"
"18448","comprar carro",0,4,"2021-43"
"18449","comprar carro",0,4,"2021-44"
"18450","comprar carro",0,4,"2021-45"
"18451","comprar carro",0,4,"2021-46"
"18452","comprar carro",0,4,"2021-47"
"18453","comprar carro",0,4,"2021-48"
"18454","comprar carro",0,4,"2021-49"
"18455","comprar carro",0,4,"2021-50"
"18456","comprar carro",0,4,"2021-51"
"18457","comprar carro",0,4,"2021-52"
"18458","comprar carro",0,4,"2022-1"
"18459","comprar carro",0,4,"2022-2"
"18460","comprar carro",0,4,"2022-3"
"18461","comprar carro",0,4,"2022-4"
"18462","comprar carro",0,4,"2022-5"
"18463","comprar carro",0,4,"2022-6"
"18464","comprar carro",0,4,"2022-7"
"18465","comprar carro",0,4,"2022-8"
"18466","comprar carro",0,4,"2022-9"
"18467","comprar carro",0,4,"2022-10"
"18468","comprar carro",0,4,"2022-11"
"18469","comprar carro",0,4,"2022-12"
"18470","comprar carro",0,4,"2022-13"
"18471","comprar carro",0,4,"2022-14"
"18472","comprar carro",0,4,"2022-15"
"18473","comprar carro",0,4,"2022-16"
"18474","comprar carro",0,4,"2022-17"
"18475","comprar carro",0,4,"2022-18"
"18476","comprar carro",0,4,"2022-19"
"18477","comprar carro",0,4,"2022-20"
"18478","comprar carro",0,4,"2022-21"
"18479","comprar carro",0,4,"2022-22"
"18480","comprar carro",0,4,"2022-23"
"18481","comprar carro",0,4,"2022-24"
"18482","comprar carro",0,4,"2022-25"
"18483","comprar carro",0,4,"2022-26"
"18484","comprar carro",0,4,"2022-27"
"18485","comprar carro",0,4,"2022-28"
"18486","comprar carro",0,4,"2022-29"
"18487","comprar carro",0,4,"2022-30"
"18488","comprar carro",0,4,"2022-31"
"18489","comprar carro",0,4,"2022-32"
"18490","comprar carro",0,4,"2022-33"
"18491","comprar carro",0,4,"2022-34"
"18492","comprar carro",0,4,"2022-35"
"18493","comprar carro",0,4,"2022-36"
"18494","comprar carro",0,4,"2022-37"
"18495","comprar carro",0,4,"2022-38"
"18496","comprar carro",0,4,"2022-39"
"18497","comprar carro",0,4,"2022-40"
"18498","comprar carro",0,4,"2022-41"
"18499","comprar carro",0,4,"2022-42"
"18500","comprar carro",0,4,"2022-43"
"18501","comprar carro",0,4,"2022-44"
"18502","comprar carro",0,4,"2022-45"
"18503","comprar carro",0,4,"2022-46"
"18504","comprar carro",0,4,"2022-47"
"18505","comprar carro",0,4,"2022-48"
"18506","comprar carro",0,4,"2022-49"
"18507","comprar carro",0,4,"2022-50"
"18508","comprar carro",0,4,"2022-51"
"18509","comprar carro",0,4,"2022-52"
"18510","comprar carro",0,4,"2023-1"
"18511","comprar carro",0,4,"2023-2"
"18512","comprar carro",0,4,"2023-3"
"18513","comprar carro",0,4,"2023-4"
"18514","comprar carro",0,4,"2023-5"
"18515","comprar carro",47.5,4,"2023-6"
"18516","comprar carro",0,4,"2023-7"
"18517","comprar carro",0,4,"2023-8"
"18518","comprar carro",0,4,"2023-9"
"18519","comprar carro",0,4,"2023-10"
"18520","comprar carro",0,4,"2023-11"
"18521","comprar carro",0,4,"2023-12"
"18522","comprar carro",0,4,"2023-13"
"18523","comprar carro",0,4,"2023-14"
"18524","comprar carro",0,4,"2023-15"
"18525","comprar carro",0,4,"2023-16"
"18526","comprar carro",0,4,"2023-17"
"18527","comprar carro",0,4,"2023-18"
"18528","comprar carro",0,4,"2023-19"
"18529","comprar carro",0,4,"2023-20"
"18530","comprar carro",0,4,"2023-21"
"18531","comprar carro",0,4,"2023-22"
"18532","comprar carro",0,4,"2023-23"
"18533","comprar carro",0,4,"2023-24"
"18534","comprar carro",0,4,"2023-25"
"18535","comprar carro",0,4,"2023-26"
"18536","comprar carro",0,4,"2023-27"
"18537","comprar carro",0,4,"2023-28"
"18538","comprar carro",0,4,"2023-29"
"18539","comprar carro",0,4,"2023-30"
"18540","comprar carro",0,4,"2023-31"
"18541","comprar carro",0,4,"2023-32"
"18542","comprar carro",0,4,"2023-33"
"18543","comprar carro",0,4,"2023-34"
"18544","comprar carro",0,4,"2023-35"
"18545","comprar carro",0,4,"2023-36"
"18546","comprar carro",0,4,"2023-37"
"18547","comprar carro",0,4,"2023-38"
"18548","comprar carro",0,4,"2023-39"
"18549","comprar carro",0,4,"2023-40"
"18550","comprar carro",0,4,"2023-41"
"18551","comprar carro",0,4,"2023-42"
"18552","comprar carro",0,4,"2023-43"
"18553","comprar carro",0,4,"2023-44"
"18554","comprar carro",0,4,"2023-45"
"18555","comprar carro",0,4,"2023-46"
"18556","comprar carro",0,4,"2023-47"
"18557","comprar carro",0,4,"2023-48"
"18558","comprar carro",0,4,"2023-49"
"18559","comprar carro",0,4,"2023-50"
"18560","comprar carro",0,4,"2023-51"
"18561","comprar carro",0,4,"2023-52"
"18562","comprar carro",0,4,"2024-1"
"18563","comprar carro",0,4,"2024-2"
"18564","comprar carro",0,4,"2024-3"
"18565","comprar carro",0,4,"2024-4"
"18566","comprar carro",0,4,"2024-5"
"18567","comprar carro",0,4,"2024-6"
"18568","comprar carro",0,4,"2024-7"
"18569","comprar carro",0,4,"2024-8"
"18570","comprar carro",0,4,"2024-9"
"18571","comprar carro",0,4,"2024-10"
"18572","comprar carro",0,4,"2024-11"
"18573","comprar carro",0,4,"2024-12"
"18574","comprar carro",0,4,"2024-13"
"18575","comprar carro",0,4,"2024-14"
"18576","comprar carro",0,4,"2024-15"
"18577","comprar carro",0,4,"2024-16"
"18578","comprar carro",0,4,"2024-17"
"18579","comprar carro",0,4,"2024-18"
"18580","comprar carro",0,4,"2024-19"
"18581","comprar carro",0,4,"2024-20"
"18582","comprar carro",0,4,"2024-21"
"18583","comprar carro",0,4,"2024-22"
"18584","comprar carro",0,4,"2024-23"
"18585","comprar carro",0,4,"2024-24"
"18586","comprar carro",0,4,"2024-25"
"18587","comprar carro",0,4,"2024-26"
"18588","comprar carro",0,4,"2024-27"
"18589","comprar carro",0,4,"2024-28"
"18590","comprar carro",0,4,"2024-29"
"18591","comprar carro",0,4,"2024-30"
"18592","comprar carro",0,4,"2024-31"
"18593","comprar carro",0,4,"2024-32"
"18594","comprar carro",0,4,"2024-33"
"18595","comprar carro",0,4,"2024-34"
"18596","comprar carro",0,4,"2024-35"
"18597","comprar carro",0,4,"2024-36"
"18598","comprar carro",0,4,"2024-37"
"18599","comprar carro",0,4,"2024-38"
"18600","comprar carro",0,4,"2024-39"
"18601","comprar carro",0,4,"2024-40"
"18602","comprar carro",0,4,"2024-41"
"18603","comprar carro",0,4,"2024-42"
"18604","comprar carro",0,4,"2024-43"
"18605","comprar carro",0,4,"2024-44"
"18606","comprar carro",0,4,"2024-45"
"18607","comprar carro",0,4,"2024-46"
"18608","comprar carro",0,4,"2024-47"
"18609","comprar carro",0,4,"2024-48"
"18610","comprar carro",0,4,"2024-49"
"18611","comprar carro",0,4,"2024-50"
"18612","comprar carro",0,4,"2024-51"
"18613","comprar carro",0,4,"2024-52"
"18614","comprar carro",0,4,"2025-1"
"18615","comprar carro",0,4,"2025-2"
"18616","comprar carro",0,4,"2025-3"
"18617","comprar carro",0,4,"2025-4"
"18618","comprar carro",0,4,"2025-5"
"18619","comprar carro",0,4,"2025-6"
"18620","comprar carro",0,4,"2025-7"
"18621","comprar carro",0,4,"2025-8"
"18622","comprar carro",0,4,"2025-9"
"18623","comprar carro",0,4,"2025-10"
"18624","comprar carro",0,4,"2025-11"
"18625","comprar carro",0,4,"2025-12"
"18626","comprar carro",0,4,"2025-13"
"18627","comprar carro",0,4,"2025-14"
"18628","comprar carro",0,4,"2025-15"
"18629","comprar carro",0,4,"2025-16"
"18630","comprar carro",0,4,"2025-17"
"18631","comprar carro",0,4,"2025-18"
"18632","comprar carro",0,4,"2025-19"
"18633","comprar carro",0,4,"2025-20"
"18634","comprar carro",0,4,"2025-21"
"18635","comprar carro",0,4,"2025-22"
"18636","comprar carro",0,4,"2025-23"
"18637","comprar carro",0,4,"2025-24"
"18638","comprar carro",0,4,"2025-25"
"18639","comprar carro",0,4,"2025-26"
"18640","comprar carro",0,4,"2025-27"
"18641","comprar carro",0,4,"2025-28"
"18642","comprar carro",0,4,"2025-29"
"18643","comprar carro",0,4,"2025-30"
"18644","comprar carro",0,4,"2025-31"
"18645","comprar carro",0,4,"2025-32"
"18646","comprar carro",0,4,"2025-33"
"18647","comprar carro",0,4,"2025-34"
"18648","comprar carro",0,4,"2025-35"
"18649","comprar carro",0,4,"2025-36"
"18650","comprar carro",0,4,"2025-37"
"18651","comprar carro",0,4,"2025-38"
"18652","comprar carro",0,4,"2025-39"
"18653","comprar carro",0,4,"2025-40"
"18654","comprar carro",0,4,"2025-41"
"18655","comprar carro",0,4,"2025-42"
"18656","comprar carro",0,4,"2025-43"
"18657","comprar carro",0,4,"2025-44"
"18658","comprar carro",0,4,"2025-45"
"18659","comprar carro",0,4,"2025-46"
"18660","comprar carro",0,4,"2025-47"
"18661","comprar carro",0,4,"2025-48"
"18662","comprar carro",0,4,"2025-49"
"18663","comprar carro",0,4,"2025-50"
"18664","comprar carro",0,4,"2025-51"
"18665","comprar carro",0,4,"2025-52"
"18666","comprar carro",0,7,"2020-1"
"18667","comprar carro",0,7,"2020-2"
"18668","comprar carro",0,7,"2020-3"
"18669","comprar carro",0,7,"2020-4"
"18670","comprar carro",0,7,"2020-5"
"18671","comprar carro",0,7,"2020-6"
"18672","comprar carro",0,7,"2020-7"
"18673","comprar carro",0,7,"2020-8"
"18674","comprar carro",0,7,"2020-9"
"18675","comprar carro",0,7,"2020-10"
"18676","comprar carro",0,7,"2020-11"
"18677","comprar carro",0,7,"2020-12"
"18678","comprar carro",0,7,"2020-13"
"18679","comprar carro",0,7,"2020-14"
"18680","comprar carro",0,7,"2020-15"
"18681","comprar carro",0,7,"2020-16"
"18682","comprar carro",0,7,"2020-17"
"18683","comprar carro",0,7,"2020-18"
"18684","comprar carro",0,7,"2020-19"
"18685","comprar carro",0,7,"2020-20"
"18686","comprar carro",0,7,"2020-21"
"18687","comprar carro",0,7,"2020-22"
"18688","comprar carro",0,7,"2020-23"
"18689","comprar carro",0,7,"2020-24"
"18690","comprar carro",0,7,"2020-25"
"18691","comprar carro",0,7,"2020-26"
"18692","comprar carro",0,7,"2020-27"
"18693","comprar carro",0,7,"2020-28"
"18694","comprar carro",0,7,"2020-29"
"18695","comprar carro",0,7,"2020-30"
"18696","comprar carro",0,7,"2020-31"
"18697","comprar carro",0,7,"2020-32"
"18698","comprar carro",0,7,"2020-33"
"18699","comprar carro",0,7,"2020-34"
"18700","comprar carro",0,7,"2020-35"
"18701","comprar carro",0,7,"2020-36"
"18702","comprar carro",0,7,"2020-37"
"18703","comprar carro",0,7,"2020-38"
"18704","comprar carro",0,7,"2020-39"
"18705","comprar carro",0,7,"2020-40"
"18706","comprar carro",0,7,"2020-41"
"18707","comprar carro",0,7,"2020-42"
"18708","comprar carro",0,7,"2020-43"
"18709","comprar carro",0,7,"2020-44"
"18710","comprar carro",0,7,"2020-45"
"18711","comprar carro",0,7,"2020-46"
"18712","comprar carro",0,7,"2020-47"
"18713","comprar carro",0,7,"2020-48"
"18714","comprar carro",0,7,"2020-49"
"18715","comprar carro",0,7,"2020-50"
"18716","comprar carro",0,7,"2020-51"
"18717","comprar carro",0,7,"2020-52"
"18718","comprar carro",0,7,"2021-1"
"18719","comprar carro",0,7,"2021-2"
"18720","comprar carro",0,7,"2021-3"
"18721","comprar carro",0,7,"2021-4"
"18722","comprar carro",0,7,"2021-5"
"18723","comprar carro",0,7,"2021-6"
"18724","comprar carro",0,7,"2021-7"
"18725","comprar carro",0,7,"2021-8"
"18726","comprar carro",0,7,"2021-9"
"18727","comprar carro",0,7,"2021-10"
"18728","comprar carro",0,7,"2021-11"
"18729","comprar carro",0,7,"2021-12"
"18730","comprar carro",0,7,"2021-13"
"18731","comprar carro",0,7,"2021-14"
"18732","comprar carro",0,7,"2021-15"
"18733","comprar carro",0,7,"2021-16"
"18734","comprar carro",0,7,"2021-17"
"18735","comprar carro",0,7,"2021-18"
"18736","comprar carro",0,7,"2021-19"
"18737","comprar carro",0,7,"2021-20"
"18738","comprar carro",0,7,"2021-21"
"18739","comprar carro",0,7,"2021-22"
"18740","comprar carro",0,7,"2021-23"
"18741","comprar carro",0,7,"2021-24"
"18742","comprar carro",0,7,"2021-25"
"18743","comprar carro",0,7,"2021-26"
"18744","comprar carro",0,7,"2021-27"
"18745","comprar carro",0,7,"2021-28"
"18746","comprar carro",0,7,"2021-29"
"18747","comprar carro",0,7,"2021-30"
"18748","comprar carro",0,7,"2021-31"
"18749","comprar carro",0,7,"2021-32"
"18750","comprar carro",0,7,"2021-33"
"18751","comprar carro",0,7,"2021-34"
"18752","comprar carro",0,7,"2021-35"
"18753","comprar carro",0,7,"2021-36"
"18754","comprar carro",0,7,"2021-37"
"18755","comprar carro",0,7,"2021-38"
"18756","comprar carro",0,7,"2021-39"
"18757","comprar carro",0,7,"2021-40"
"18758","comprar carro",0,7,"2021-41"
"18759","comprar carro",0,7,"2021-42"
"18760","comprar carro",0,7,"2021-43"
"18761","comprar carro",0,7,"2021-44"
"18762","comprar carro",0,7,"2021-45"
"18763","comprar carro",0,7,"2021-46"
"18764","comprar carro",0,7,"2021-47"
"18765","comprar carro",0,7,"2021-48"
"18766","comprar carro",0,7,"2021-49"
"18767","comprar carro",0,7,"2021-50"
"18768","comprar carro",0,7,"2021-51"
"18769","comprar carro",0,7,"2021-52"
"18770","comprar carro",0,7,"2022-1"
"18771","comprar carro",0,7,"2022-2"
"18772","comprar carro",0,7,"2022-3"
"18773","comprar carro",0,7,"2022-4"
"18774","comprar carro",0,7,"2022-5"
"18775","comprar carro",0,7,"2022-6"
"18776","comprar carro",0,7,"2022-7"
"18777","comprar carro",0,7,"2022-8"
"18778","comprar carro",0,7,"2022-9"
"18779","comprar carro",0,7,"2022-10"
"18780","comprar carro",0,7,"2022-11"
"18781","comprar carro",0,7,"2022-12"
"18782","comprar carro",0,7,"2022-13"
"18783","comprar carro",0,7,"2022-14"
"18784","comprar carro",0,7,"2022-15"
"18785","comprar carro",0,7,"2022-16"
"18786","comprar carro",0,7,"2022-17"
"18787","comprar carro",0,7,"2022-18"
"18788","comprar carro",0,7,"2022-19"
"18789","comprar carro",0,7,"2022-20"
"18790","comprar carro",0,7,"2022-21"
"18791","comprar carro",0,7,"2022-22"
"18792","comprar carro",0,7,"2022-23"
"18793","comprar carro",0,7,"2022-24"
"18794","comprar carro",0,7,"2022-25"
"18795","comprar carro",0,7,"2022-26"
"18796","comprar carro",0,7,"2022-27"
"18797","comprar carro",0,7,"2022-28"
"18798","comprar carro",0,7,"2022-29"
"18799","comprar carro",0,7,"2022-30"
"18800","comprar carro",0,7,"2022-31"
"18801","comprar carro",0,7,"2022-32"
"18802","comprar carro",0,7,"2022-33"
"18803","comprar carro",0,7,"2022-34"
"18804","comprar carro",0,7,"2022-35"
"18805","comprar carro",0,7,"2022-36"
"18806","comprar carro",0,7,"2022-37"
"18807","comprar carro",0,7,"2022-38"
"18808","comprar carro",0,7,"2022-39"
"18809","comprar carro",0,7,"2022-40"
"18810","comprar carro",0,7,"2022-41"
"18811","comprar carro",0,7,"2022-42"
"18812","comprar carro",0,7,"2022-43"
"18813","comprar carro",0,7,"2022-44"
"18814","comprar carro",0,7,"2022-45"
"18815","comprar carro",0,7,"2022-46"
"18816","comprar carro",0,7,"2022-47"
"18817","comprar carro",0,7,"2022-48"
"18818","comprar carro",0,7,"2022-49"
"18819","comprar carro",0,7,"2022-50"
"18820","comprar carro",0,7,"2022-51"
"18821","comprar carro",0,7,"2022-52"
"18822","comprar carro",0,7,"2023-1"
"18823","comprar carro",0,7,"2023-2"
"18824","comprar carro",0,7,"2023-3"
"18825","comprar carro",0,7,"2023-4"
"18826","comprar carro",0,7,"2023-5"
"18827","comprar carro",0,7,"2023-6"
"18828","comprar carro",0,7,"2023-7"
"18829","comprar carro",0,7,"2023-8"
"18830","comprar carro",0,7,"2023-9"
"18831","comprar carro",0,7,"2023-10"
"18832","comprar carro",0,7,"2023-11"
"18833","comprar carro",0,7,"2023-12"
"18834","comprar carro",0,7,"2023-13"
"18835","comprar carro",0,7,"2023-14"
"18836","comprar carro",0,7,"2023-15"
"18837","comprar carro",0,7,"2023-16"
"18838","comprar carro",0,7,"2023-17"
"18839","comprar carro",0,7,"2023-18"
"18840","comprar carro",0,7,"2023-19"
"18841","comprar carro",0,7,"2023-20"
"18842","comprar carro",0,7,"2023-21"
"18843","comprar carro",0,7,"2023-22"
"18844","comprar carro",0,7,"2023-23"
"18845","comprar carro",0,7,"2023-24"
"18846","comprar carro",0,7,"2023-25"
"18847","comprar carro",0,7,"2023-26"
"18848","comprar carro",0,7,"2023-27"
"18849","comprar carro",0,7,"2023-28"
"18850","comprar carro",0,7,"2023-29"
"18851","comprar carro",0,7,"2023-30"
"18852","comprar carro",0,7,"2023-31"
"18853","comprar carro",0,7,"2023-32"
"18854","comprar carro",0,7,"2023-33"
"18855","comprar carro",0,7,"2023-34"
"18856","comprar carro",0,7,"2023-35"
"18857","comprar carro",0,7,"2023-36"
"18858","comprar carro",0,7,"2023-37"
"18859","comprar carro",0,7,"2023-38"
"18860","comprar carro",0,7,"2023-39"
"18861","comprar carro",0,7,"2023-40"
"18862","comprar carro",0,7,"2023-41"
"18863","comprar carro",0,7,"2023-42"
"18864","comprar carro",0,7,"2023-43"
"18865","comprar carro",0,7,"2023-44"
"18866","comprar carro",0,7,"2023-45"
"18867","comprar carro",0,7,"2023-46"
"18868","comprar carro",0,7,"2023-47"
"18869","comprar carro",0,7,"2023-48"
"18870","comprar carro",0,7,"2023-49"
"18871","comprar carro",0,7,"2023-50"
"18872","comprar carro",0,7,"2023-51"
"18873","comprar carro",0,7,"2023-52"
"18874","comprar carro",0,7,"2024-1"
"18875","comprar carro",0,7,"2024-2"
"18876","comprar carro",0,7,"2024-3"
"18877","comprar carro",0,7,"2024-4"
"18878","comprar carro",0,7,"2024-5"
"18879","comprar carro",0,7,"2024-6"
"18880","comprar carro",0,7,"2024-7"
"18881","comprar carro",0,7,"2024-8"
"18882","comprar carro",0,7,"2024-9"
"18883","comprar carro",0,7,"2024-10"
"18884","comprar carro",0,7,"2024-11"
"18885","comprar carro",0,7,"2024-12"
"18886","comprar carro",0,7,"2024-13"
"18887","comprar carro",0,7,"2024-14"
"18888","comprar carro",0,7,"2024-15"
"18889","comprar carro",0,7,"2024-16"
"18890","comprar carro",0,7,"2024-17"
"18891","comprar carro",0,7,"2024-18"
"18892","comprar carro",0,7,"2024-19"
"18893","comprar carro",0,7,"2024-20"
"18894","comprar carro",0,7,"2024-21"
"18895","comprar carro",0,7,"2024-22"
"18896","comprar carro",0,7,"2024-23"
"18897","comprar carro",0,7,"2024-24"
"18898","comprar carro",0,7,"2024-25"
"18899","comprar carro",0,7,"2024-26"
"18900","comprar carro",0,7,"2024-27"
"18901","comprar carro",0,7,"2024-28"
"18902","comprar carro",0,7,"2024-29"
"18903","comprar carro",0,7,"2024-30"
"18904","comprar carro",0,7,"2024-31"
"18905","comprar carro",0,7,"2024-32"
"18906","comprar carro",0,7,"2024-33"
"18907","comprar carro",0,7,"2024-34"
"18908","comprar carro",0,7,"2024-35"
"18909","comprar carro",58.3,7,"2024-36"
"18910","comprar carro",0,7,"2024-37"
"18911","comprar carro",0,7,"2024-38"
"18912","comprar carro",0,7,"2024-39"
"18913","comprar carro",0,7,"2024-40"
"18914","comprar carro",0,7,"2024-41"
"18915","comprar carro",0,7,"2024-42"
"18916","comprar carro",0,7,"2024-43"
"18917","comprar carro",0,7,"2024-44"
"18918","comprar carro",0,7,"2024-45"
"18919","comprar carro",0,7,"2024-46"
"18920","comprar carro",0,7,"2024-47"
"18921","comprar carro",0,7,"2024-48"
"18922","comprar carro",0,7,"2024-49"
"18923","comprar carro",0,7,"2024-50"
"18924","comprar carro",0,7,"2024-51"
"18925","comprar carro",0,7,"2024-52"
"18926","comprar carro",0,7,"2025-1"
"18927","comprar carro",0,7,"2025-2"
"18928","comprar carro",0,7,"2025-3"
"18929","comprar carro",0,7,"2025-4"
"18930","comprar carro",0,7,"2025-5"
"18931","comprar carro",0,7,"2025-6"
"18932","comprar carro",0,7,"2025-7"
"18933","comprar carro",0,7,"2025-8"
"18934","comprar carro",0,7,"2025-9"
"18935","comprar carro",0,7,"2025-10"
"18936","comprar carro",0,7,"2025-11"
"18937","comprar carro",0,7,"2025-12"
"18938","comprar carro",0,7,"2025-13"
"18939","comprar carro",0,7,"2025-14"
"18940","comprar carro",0,7,"2025-15"
"18941","comprar carro",0,7,"2025-16"
"18942","comprar carro",0,7,"2025-17"
"18943","comprar carro",0,7,"2025-18"
"18944","comprar carro",0,7,"2025-19"
"18945","comprar carro",0,7,"2025-20"
"18946","comprar carro",0,7,"2025-21"
"18947","comprar carro",0,7,"2025-22"
"18948","comprar carro",0,7,"2025-23"
"18949","comprar carro",0,7,"2025-24"
"18950","comprar carro",0,7,"2025-25"
"18951","comprar carro",0,7,"2025-26"
"18952","comprar carro",0,7,"2025-27"
"18953","comprar carro",0,7,"2025-28"
"18954","comprar carro",0,7,"2025-29"
"18955","comprar carro",0,7,"2025-30"
"18956","comprar carro",0,7,"2025-31"
"18957","comprar carro",0,7,"2025-32"
"18958","comprar carro",0,7,"2025-33"
"18959","comprar carro",0,7,"2025-34"
"18960","comprar carro",0,7,"2025-35"
"18961","comprar carro",0,7,"2025-36"
"18962","comprar carro",0,7,"2025-37"
"18963","comprar carro",0,7,"2025-38"
"18964","comprar carro",0,6,"2020-1"
"18965","comprar carro",0,6,"2020-2"
"18966","comprar carro",0,6,"2020-3"
"18967","comprar carro",0,6,"2020-4"
"18968","comprar carro",0,6,"2020-5"
"18969","comprar carro",0,6,"2020-6"
"18970","comprar carro",0,6,"2020-7"
"18971","comprar carro",0,6,"2020-8"
"18972","comprar carro",0,6,"2020-9"
"18973","comprar carro",0,6,"2020-10"
"18974","comprar carro",0,6,"2020-11"
"18975","comprar carro",0,6,"2020-12"
"18976","comprar carro",0,6,"2020-13"
"18977","comprar carro",0,6,"2020-14"
"18978","comprar carro",0,6,"2020-15"
"18979","comprar carro",0,6,"2020-16"
