"","tmin_mean","week_canton"
"10881",18.5672125714286,"2025-13-120"
"10882",18.3506241428571,"2025-14-120"
"10883",18.3812124285714,"2025-15-120"
"10884",19.3182701428571,"2025-16-120"
"10885",19.0770344285714,"2025-17-120"
"10886",19.262045,"2025-18-120"
"10887",18.4659291428571,"2025-19-120"
"10888",18.9411068571429,"2025-20-120"
"10889",19.2181081428571,"2025-21-120"
"10890",19.1465137142857,"2025-22-120"
"10891",18.9794477142857,"2025-23-120"
"10892",18.7222254285714,"2025-24-120"
"10893",19.0742232857143,"2025-25-120"
"10894",18.5087822857143,"2025-26-120"
"10895",18.7650414285714,"2025-27-120"
"10896",18.3968841428571,"2025-28-120"
"10897",19.363682,"2025-29-120"
"10898",18.9755257142857,"2025-30-120"
"10899",19.0710945714286,"2025-31-120"
"10900",17.6177807142857,"2025-32-120"
"10901",17.6139765714286,"2025-33-120"
"10902",18.0767728571429,"2025-34-120"
"10903",18.6007168571429,"2025-35-120"
"10904",18.59367,"2025-36-120"
"10905",18.5733421428571,"2025-37-120"
"10906",18.1885425714286,"2025-38-120"
"10907",18.4201558571429,"2025-39-120"
"10908",17.6178904285714,"2025-40-120"
"10909",17.6993282857143,"2025-41-120"
"10910",17.8151838571429,"2025-42-120"
"10911",17.8288972857143,"2025-43-120"
"10912",18.3764025714286,"2025-44-120"
"10913",16.9000458571429,"2025-45-120"
"10914",17.4864204285714,"2025-46-120"
"10915",16.6267292857143,"2025-47-120"
"10916",17.3643477142857,"2025-48-120"
"10917",16.4467754285714,"2025-49-120"
"10918",16.6680628571429,"2025-50-120"
"10919",16.3316675714286,"2025-51-120"
"10920",15.957686,"2025-52-120"
"10921",25.0511686,"2020-1-501"
"10922",26.9739625714286,"2020-2-501"
"10923",27.142487,"2020-3-501"
"10924",24.3601268571429,"2020-4-501"
"10925",24.1899635714286,"2020-5-501"
"10926",25.4028331428571,"2020-6-501"
"10927",27.2457047142857,"2020-7-501"
"10928",28.0100304285714,"2020-8-501"
"10929",26.2338211428571,"2020-9-501"
"10930",26.8498452857143,"2020-10-501"
"10931",27.6235988571429,"2020-11-501"
"10932",27.4532448571429,"2020-12-501"
"10933",26.7200895714286,"2020-13-501"
"10934",23.6081685714286,"2020-14-501"
"10935",25.9905854285714,"2020-15-501"
"10936",25.2562747142857,"2020-16-501"
"10937",25.241404,"2020-17-501"
"10938",26.1269832857143,"2020-18-501"
"10939",26.3253698571429,"2020-19-501"
"10940",26.1817638571429,"2020-20-501"
"10941",25.6771094285714,"2020-21-501"
"10942",26.510704,"2020-22-501"
"10943",25.2687034285714,"2020-23-501"
"10944",24.7787097142857,"2020-24-501"
"10945",25.6118927142857,"2020-25-501"
"10946",26.1139808571429,"2020-26-501"
"10947",25.3867807142857,"2020-27-501"
"10948",25.8807194285714,"2020-28-501"
"10949",26.1235098571429,"2020-29-501"
"10950",25.3482561428571,"2020-30-501"
"10951",25.7085312857143,"2020-31-501"
"10952",25.7968382857143,"2020-32-501"
"10953",26.0459822857143,"2020-33-501"
"10954",25.1298008571429,"2020-34-501"
"10955",25.0792351428571,"2020-35-501"
"10956",24.6123014285714,"2020-36-501"
"10957",24.8294914285714,"2020-37-501"
"10958",24.322584,"2020-38-501"
"10959",24.8652308571429,"2020-39-501"
"10960",24.3074292857143,"2020-40-501"
"10961",24.7799808571429,"2020-41-501"
"10962",25.0656291428571,"2020-42-501"
"10963",24.8189954285714,"2020-43-501"
"10964",24.9402742857143,"2020-44-501"
"10965",24.5372531428571,"2020-45-501"
"10966",24.2405527142857,"2020-46-501"
"10967",24.4407761428571,"2020-47-501"
"10968",24.5299307142857,"2020-48-501"
"10969",25.6823068571429,"2020-49-501"
"10970",24.7099307142857,"2020-50-501"
"10971",25.2109962857143,"2020-51-501"
"10972",25.2256338571429,"2020-52-501"
"10973",24.473229,"2021-1-501"
"10974",25.4728787142857,"2021-2-501"
"10975",25.8904958571429,"2021-3-501"
"10976",25.5103851428571,"2021-4-501"
"10977",25.3949451428571,"2021-5-501"
"10978",24.268807,"2021-6-501"
"10979",24.414213,"2021-7-501"
"10980",27.2745417142857,"2021-8-501"
"10981",25.8122891428571,"2021-9-501"
"10982",27.3184175714286,"2021-10-501"
"10983",25.499207,"2021-11-501"
"10984",25.9143164285714,"2021-12-501"
"10985",27.8399901428571,"2021-13-501"
"10986",25.4691847142857,"2021-14-501"
"10987",26.4858618571429,"2021-15-501"
"10988",25.5491131428571,"2021-16-501"
"10989",24.9937861428571,"2021-17-501"
"10990",24.9427987142857,"2021-18-501"
"10991",26.490164,"2021-19-501"
"10992",25.0561368571429,"2021-20-501"
"10993",26.5340755714286,"2021-21-501"
"10994",25.335818,"2021-22-501"
"10995",24.8956995714286,"2021-23-501"
"10996",25.1750484285714,"2021-24-501"
"10997",24.8382081428571,"2021-25-501"
"10998",24.7727704285714,"2021-26-501"
"10999",25.4248311428571,"2021-27-501"
"11000",26.1343327142857,"2021-28-501"
"11001",26.6131402857143,"2021-29-501"
"11002",25.4085012857143,"2021-30-501"
"11003",25.6449457142857,"2021-31-501"
"11004",24.7693667142857,"2021-32-501"
"11005",24.6193591428571,"2021-33-501"
"11006",24.8256807142857,"2021-34-501"
"11007",24.8444028571429,"2021-35-501"
"11008",24.5766338571429,"2021-36-501"
"11009",24.421298,"2021-37-501"
"11010",24.7870347142857,"2021-38-501"
"11011",24.327776,"2021-39-501"
"11012",24.9175522857143,"2021-40-501"
"11013",24.3588104285714,"2021-41-501"
"11014",24.1714077142857,"2021-42-501"
"11015",24.3227204285714,"2021-43-501"
"11016",24.2445285714286,"2021-44-501"
"11017",23.9893874285714,"2021-45-501"
"11018",24.038726,"2021-46-501"
"11019",23.9722708571429,"2021-47-501"
"11020",25.806583,"2021-48-501"
"11021",25.9325992857143,"2021-49-501"
"11022",25.6259247142857,"2021-50-501"
"11023",24.4039121428571,"2021-51-501"
"11024",24.1631381428571,"2021-52-501"
"11025",24.5025765714286,"2022-1-501"
"11026",24.023076,"2022-2-501"
"11027",24.9191631428571,"2022-3-501"
"11028",23.8330304285714,"2022-4-501"
"11029",24.3050397142857,"2022-5-501"
"11030",25.616655,"2022-6-501"
"11031",27.0411615714286,"2022-7-501"
"11032",26.9352172857143,"2022-8-501"
"11033",26.577281,"2022-9-501"
"11034",25.0320375714286,"2022-10-501"
"11035",26.98285,"2022-11-501"
"11036",26.50423,"2022-12-501"
"11037",25.3870855714286,"2022-13-501"
"11038",26.2653308571429,"2022-14-501"
"11039",25.5157628571429,"2022-15-501"
"11040",25.1965832857143,"2022-16-501"
"11041",25.9415851428571,"2022-17-501"
"11042",25.6075118571429,"2022-18-501"
"11043",25.4265764285714,"2022-19-501"
"11044",26.0125721428571,"2022-20-501"
"11045",25.413681,"2022-21-501"
"11046",25.1429388571429,"2022-22-501"
"11047",24.840597,"2022-23-501"
"11048",24.519134,"2022-24-501"
"11049",24.7181612857143,"2022-25-501"
"11050",25.5343334285714,"2022-26-501"
"11051",26.0729474285714,"2022-27-501"
"11052",25.7256575714286,"2022-28-501"
"11053",26.122057,"2022-29-501"
"11054",24.9499997142857,"2022-30-501"
"11055",25.4261594285714,"2022-31-501"
"11056",25.3085835714286,"2022-32-501"
"11057",25.1565798571429,"2022-33-501"
"11058",24.9604372857143,"2022-34-501"
"11059",24.560109,"2022-35-501"
"11060",24.6561975714286,"2022-36-501"
"11061",24.5702077142857,"2022-37-501"
"11062",24.5345481428571,"2022-38-501"
"11063",24.7396582857143,"2022-39-501"
"11064",25.1890032857143,"2022-40-501"
"11065",24.7248244285714,"2022-41-501"
"11066",24.4927281428571,"2022-42-501"
"11067",24.4024532857143,"2022-43-501"
"11068",24.2948217142857,"2022-44-501"
"11069",23.954886,"2022-45-501"
"11070",24.9605234285714,"2022-46-501"
"11071",24.3394928571429,"2022-47-501"
"11072",25.2935715714286,"2022-48-501"
"11073",24.819724,"2022-49-501"
"11074",24.3666188571429,"2022-50-501"
"11075",25.417151,"2022-51-501"
"11076",24.5981475714286,"2022-52-501"
"11077",24.7048144285714,"2023-1-501"
"11078",25.0465858571429,"2023-2-501"
"11079",23.9438668571429,"2023-3-501"
"11080",26.1041205714286,"2023-4-501"
"11081",26.6832382857143,"2023-5-501"
"11082",27.4257458571429,"2023-6-501"
"11083",27.1286271428571,"2023-7-501"
"11084",26.7958107142857,"2023-8-501"
"11085",24.852679,"2023-9-501"
"11086",25.7990112857143,"2023-10-501"
"11087",25.8449525714286,"2023-11-501"
"11088",26.5179608571429,"2023-12-501"
"11089",26.5954858571429,"2023-13-501"
"11090",26.1204244285714,"2023-14-501"
"11091",25.1681745714286,"2023-15-501"
"11092",23.740366,"2023-16-501"
"11093",24.3545781428571,"2023-17-501"
"11094",26.8678138571429,"2023-18-501"
"11095",25.3224087142857,"2023-19-501"
"11096",26.2743988571429,"2023-20-501"
"11097",25.8368635714286,"2023-21-501"
"11098",25.9693291428571,"2023-22-501"
"11099",25.199947,"2023-23-501"
"11100",25.8416612857143,"2023-24-501"
"11101",25.515467,"2023-25-501"
"11102",26.1289947142857,"2023-26-501"
"11103",25.9653335714286,"2023-27-501"
"11104",27.1626604285714,"2023-28-501"
"11105",27.2671754285714,"2023-29-501"
"11106",26.9179098571429,"2023-30-501"
"11107",26.8120671428571,"2023-31-501"
"11108",26.2987654285714,"2023-32-501"
"11109",25.9534945714286,"2023-33-501"
"11110",25.5837342857143,"2023-34-501"
"11111",26.1839905714286,"2023-35-501"
"11112",25.6632581428571,"2023-36-501"
"11113",25.6806934285714,"2023-37-501"
"11114",25.5414445714286,"2023-38-501"
"11115",25.2777867142857,"2023-39-501"
"11116",25.1759554285714,"2023-40-501"
"11117",25.5016287142857,"2023-41-501"
"11118",25.4761467142857,"2023-42-501"
"11119",25.5404138571429,"2023-43-501"
"11120",24.9522472857143,"2023-44-501"
"11121",25.4226261428571,"2023-45-501"
"11122",25.1052924285714,"2023-46-501"
"11123",24.7912098571429,"2023-47-501"
"11124",25.9752764285714,"2023-48-501"
"11125",27.0843587142857,"2023-49-501"
"11126",26.3244182857143,"2023-50-501"
"11127",25.0578867142857,"2023-51-501"
"11128",25.2326245714286,"2023-52-501"
"11129",25.0567311428571,"2024-1-501"
"11130",24.5793985714286,"2024-2-501"
"11131",26.5125014285714,"2024-3-501"
"11132",26.1314415714286,"2024-4-501"
"11133",25.443127,"2024-5-501"
"11134",24.6047768571429,"2024-6-501"
"11135",26.6592814285714,"2024-7-501"
"11136",25.1211035714286,"2024-8-501"
"11137",26.5929614285714,"2024-9-501"
"11138",23.6409682857143,"2024-10-501"
"11139",27.5941287142857,"2024-11-501"
"11140",25.5519458571429,"2024-12-501"
"11141",26.7087047142857,"2024-13-501"
"11142",24.716526,"2024-14-501"
"11143",27.5445557142857,"2024-15-501"
"11144",25.3373662857143,"2024-16-501"
"11145",26.5061171428571,"2024-17-501"
"11146",25.2028374285714,"2024-18-501"
"11147",26.0484684285714,"2024-19-501"
"11148",26.393476,"2024-20-501"
"11149",26.2035105714286,"2024-21-501"
"11150",26.6626678571429,"2024-22-501"
"11151",25.6376911428571,"2024-23-501"
"11152",25.8624822857143,"2024-24-501"
"11153",25.5431694285714,"2024-25-501"
"11154",25.3897812857143,"2024-26-501"
"11155",25.8112165714286,"2024-27-501"
"11156",26.5414054285714,"2024-28-501"
"11157",26.7497734285714,"2024-29-501"
"11158",26.2228391428571,"2024-30-501"
"11159",26.0655904285714,"2024-31-501"
"11160",25.8992987142857,"2024-32-501"
"11161",25.9557957142857,"2024-33-501"
"11162",25.6755482857143,"2024-34-501"
"11163",25.7464114285714,"2024-35-501"
"11164",25.4810588571429,"2024-36-501"
"11165",25.2722195714286,"2024-37-501"
"11166",25.4662801428571,"2024-38-501"
"11167",25.4475854285714,"2024-39-501"
"11168",24.7170248571429,"2024-40-501"
"11169",25.197115,"2024-41-501"
"11170",24.7391878571429,"2024-42-501"
"11171",25.565882,"2024-43-501"
"11172",25.2443544285714,"2024-44-501"
"11173",24.6833485714286,"2024-45-501"
"11174",24.4799241428571,"2024-46-501"
"11175",24.233203,"2024-47-501"
"11176",24.9046735714286,"2024-48-501"
"11177",26.4269918571429,"2024-49-501"
"11178",26.3345378571429,"2024-50-501"
"11179",25.2755537142857,"2024-51-501"
"11180",25.3898027142857,"2024-52-501"
"11181",25.5333808571429,"2025-1-501"
"11182",25.6842138571429,"2025-2-501"
"11183",25.442187,"2025-3-501"
"11184",26.0656031428571,"2025-4-501"
"11185",27.2127462857143,"2025-5-501"
"11186",27.4153731428571,"2025-6-501"
"11187",26.8342538571429,"2025-7-501"
"11188",26.4254412857143,"2025-8-501"
"11189",25.4265434285714,"2025-9-501"
"11190",25.0818641428571,"2025-10-501"
"11191",24.2703394285714,"2025-11-501"
"11192",26.5889598571429,"2025-12-501"
"11193",26.7511675714286,"2025-13-501"
"11194",25.4479412857143,"2025-14-501"
"11195",25.9345981428571,"2025-15-501"
"11196",27.5680347142857,"2025-16-501"
"11197",25.4381145714286,"2025-17-501"
"11198",25.9915848571429,"2025-18-501"
"11199",25.847059,"2025-19-501"
"11200",26.043828,"2025-20-501"
"11201",26.4987302857143,"2025-21-501"
"11202",26.1265911428571,"2025-22-501"
"11203",25.7300782857143,"2025-23-501"
"11204",25.505719,"2025-24-501"
"11205",25.691074,"2025-25-501"
"11206",25.2988854285714,"2025-26-501"
"11207",25.8539591428571,"2025-27-501"
"11208",25.9765962857143,"2025-28-501"
"11209",27.1787174285714,"2025-29-501"
"11210",26.6168912857143,"2025-30-501"
"11211",26.3382828571429,"2025-31-501"
"11212",25.5616182857143,"2025-32-501"
"11213",25.5612622857143,"2025-33-501"
"11214",25.3250545714286,"2025-34-501"
"11215",25.9104047142857,"2025-35-501"
"11216",25.4591354285714,"2025-36-501"
"11217",25.0498395714286,"2025-37-501"
"11218",24.6421242857143,"2025-38-501"
"11219",24.9910344285714,"2025-39-501"
"11220",24.2428154285714,"2025-40-501"
"11221",24.3140087142857,"2025-41-501"
"11222",24.0001241428571,"2025-42-501"
"11223",24.5453007142857,"2025-43-501"
"11224",25.2622022857143,"2025-44-501"
"11225",24.4816862857143,"2025-45-501"
"11226",24.7772075714286,"2025-46-501"
"11227",24.5450972857143,"2025-47-501"
"11228",25.3731601428571,"2025-48-501"
"11229",24.9837741428571,"2025-49-501"
"11230",25.0289415714286,"2025-50-501"
"11231",24.8955977142857,"2025-51-501"
"11232",25.6004038571429,"2025-52-501"
"11233",18.8321896,"2020-1-701"
"11234",19.4322045714286,"2020-2-701"
"11235",20.2520638571429,"2020-3-701"
"11236",19.9026338571429,"2020-4-701"
"11237",19.6455788571429,"2020-5-701"
"11238",18.6439265714286,"2020-6-701"
"11239",19.1567208571429,"2020-7-701"
"11240",19.337966,"2020-8-701"
"11241",18.3485404285714,"2020-9-701"
"11242",18.1190297142857,"2020-10-701"
"11243",18.1649528571429,"2020-11-701"
"11244",18.0794037142857,"2020-12-701"
"11245",18.5227812857143,"2020-13-701"
"11246",18.40804,"2020-14-701"
"11247",20.1979572857143,"2020-15-701"
"11248",18.9378204285714,"2020-16-701"
"11249",19.3710012857143,"2020-17-701"
"11250",20.6655091428571,"2020-18-701"
"11251",21.2934542857143,"2020-19-701"
"11252",20.9706402857143,"2020-20-701"
"11253",21.233786,"2020-21-701"
"11254",21.455825,"2020-22-701"
"11255",20.8844275714286,"2020-23-701"
"11256",20.4268465714286,"2020-24-701"
"11257",20.9246995714286,"2020-25-701"
"11258",21.0519038571429,"2020-26-701"
"11259",20.5056391428571,"2020-27-701"
"11260",20.4999652857143,"2020-28-701"
"11261",20.6296452857143,"2020-29-701"
"11262",20.0908621428571,"2020-30-701"
"11263",19.6809425714286,"2020-31-701"
"11264",19.9440247142857,"2020-32-701"
"11265",20.8343042857143,"2020-33-701"
"11266",19.9169427142857,"2020-34-701"
"11267",19.7956515714286,"2020-35-701"
"11268",19.3336228571429,"2020-36-701"
"11269",19.875215,"2020-37-701"
"11270",19.8098751428571,"2020-38-701"
"11271",20.4087654285714,"2020-39-701"
"11272",19.8718127142857,"2020-40-701"
"11273",20.1774165714286,"2020-41-701"
"11274",20.0868424285714,"2020-42-701"
"11275",20.1320215714286,"2020-43-701"
"11276",20.3131187142857,"2020-44-701"
"11277",20.3811292857143,"2020-45-701"
"11278",19.4698678571429,"2020-46-701"
"11279",20.132431,"2020-47-701"
"11280",19.0475582857143,"2020-48-701"
"11281",19.9992232857143,"2020-49-701"
"11282",18.573591,"2020-50-701"
"11283",18.1663128571429,"2020-51-701"
"11284",18.4046045714286,"2020-52-701"
"11285",17.7902302857143,"2021-1-701"
"11286",19.2648145714286,"2021-2-701"
"11287",18.3609247142857,"2021-3-701"
"11288",18.8227121428571,"2021-4-701"
"11289",18.3732005714286,"2021-5-701"
"11290",17.9317322857143,"2021-6-701"
"11291",18.7319485714286,"2021-7-701"
"11292",18.2806785714286,"2021-8-701"
"11293",17.9165557142857,"2021-9-701"
"11294",18.1590001428571,"2021-10-701"
"11295",18.3952641428571,"2021-11-701"
"11296",18.2432521428571,"2021-12-701"
"11297",19.6884032857143,"2021-13-701"
"11298",19.1508174285714,"2021-14-701"
"11299",20.00133,"2021-15-701"
"11300",19.5561048571429,"2021-16-701"
"11301",19.354061,"2021-17-701"
"11302",19.803212,"2021-18-701"
"11303",20.8622188571429,"2021-19-701"
"11304",20.1880848571429,"2021-20-701"
"11305",21.54456,"2021-21-701"
"11306",19.7760732857143,"2021-22-701"
"11307",19.593371,"2021-23-701"
"11308",20.1484672857143,"2021-24-701"
"11309",20.033295,"2021-25-701"
"11310",19.4462207142857,"2021-26-701"
"11311",20.0163052857143,"2021-27-701"
"11312",20.405106,"2021-28-701"
"11313",20.9732881428571,"2021-29-701"
"11314",19.8544958571429,"2021-30-701"
"11315",20.3605751428571,"2021-31-701"
"11316",19.810382,"2021-32-701"
"11317",20.1781062857143,"2021-33-701"
"11318",20.2145797142857,"2021-34-701"
"11319",20.2204594285714,"2021-35-701"
"11320",19.498646,"2021-36-701"
"11321",19.7541971428571,"2021-37-701"
"11322",19.8608692857143,"2021-38-701"
"11323",19.4541801428571,"2021-39-701"
"11324",20.1024045714286,"2021-40-701"
"11325",19.7369664285714,"2021-41-701"
"11326",19.457924,"2021-42-701"
"11327",19.4980981428571,"2021-43-701"
"11328",19.0358255714286,"2021-44-701"
"11329",18.0769587142857,"2021-45-701"
"11330",18.5101098571429,"2021-46-701"
"11331",18.1858704285714,"2021-47-701"
"11332",19.7359498571429,"2021-48-701"
"11333",18.5035582857143,"2021-49-701"
"11334",19.5615007142857,"2021-50-701"
"11335",19.0500287142857,"2021-51-701"
"11336",17.5183365714286,"2021-52-701"
"11337",18.2340988571429,"2022-1-701"
"11338",17.4506581428571,"2022-2-701"
"11339",18.3526044285714,"2022-3-701"
"11340",17.0421065714286,"2022-4-701"
"11341",16.3653294285714,"2022-5-701"
"11342",17.5729338571429,"2022-6-701"
"11343",18.0427821428571,"2022-7-701"
"11344",17.1089657142857,"2022-8-701"
"11345",18.5169127142857,"2022-9-701"
"11346",17.5353857142857,"2022-10-701"
"11347",18.5519918571429,"2022-11-701"
"11348",18.7336375714286,"2022-12-701"
"11349",19.1763201428571,"2022-13-701"
"11350",19.4805408571429,"2022-14-701"
"11351",19.4379181428571,"2022-15-701"
"11352",18.6122288571429,"2022-16-701"
"11353",20.3223981428571,"2022-17-701"
"11354",20.0402827142857,"2022-18-701"
"11355",20.24413,"2022-19-701"
"11356",21.0578932857143,"2022-20-701"
"11357",20.5198647142857,"2022-21-701"
"11358",20.7440478571429,"2022-22-701"
"11359",20.3485725714286,"2022-23-701"
"11360",20.4382487142857,"2022-24-701"
"11361",20.7440494285714,"2022-25-701"
"11362",21.1240971428571,"2022-26-701"
"11363",20.512369,"2022-27-701"
"11364",19.9657711428571,"2022-28-701"
"11365",20.6619168571429,"2022-29-701"
"11366",19.121818,"2022-30-701"
"11367",20.8814944285714,"2022-31-701"
"11368",20.2092627142857,"2022-32-701"
"11369",19.8878077142857,"2022-33-701"
"11370",19.6240785714286,"2022-34-701"
"11371",19.8570855714286,"2022-35-701"
"11372",19.7012868571429,"2022-36-701"
"11373",20.1626501428571,"2022-37-701"
"11374",19.5416242857143,"2022-38-701"
"11375",20.0416875714286,"2022-39-701"
"11376",20.4200515714286,"2022-40-701"
"11377",19.7205051428571,"2022-41-701"
"11378",19.4844861428571,"2022-42-701"
"11379",19.1533517142857,"2022-43-701"
"11380",18.9715555714286,"2022-44-701"
"11381",19.4019237142857,"2022-45-701"
"11382",19.4296232857143,"2022-46-701"
"11383",18.7565312857143,"2022-47-701"
"11384",19.2598662857143,"2022-48-701"
"11385",17.9863202857143,"2022-49-701"
"11386",18.6663458571429,"2022-50-701"
"11387",18.3729111428571,"2022-51-701"
"11388",17.7025011428571,"2022-52-701"
"11389",18.2143191428571,"2023-1-701"
"11390",18.4954087142857,"2023-2-701"
"11391",17.9697327142857,"2023-3-701"
"11392",19.1960791428571,"2023-4-701"
"11393",17.9740555714286,"2023-5-701"
"11394",18.9547567142857,"2023-6-701"
"11395",18.1637242857143,"2023-7-701"
"11396",17.8554814285714,"2023-8-701"
"11397",18.2091324285714,"2023-9-701"
"11398",19.5887947142857,"2023-10-701"
"11399",18.386826,"2023-11-701"
"11400",17.9484598571429,"2023-12-701"
"11401",19.1026374285714,"2023-13-701"
"11402",19.296915,"2023-14-701"
"11403",18.4696148571429,"2023-15-701"
"11404",18.3831224285714,"2023-16-701"
"11405",19.0561208571429,"2023-17-701"
"11406",20.8932251428571,"2023-18-701"
"11407",19.5920854285714,"2023-19-701"
"11408",20.7700824285714,"2023-20-701"
"11409",20.9405898571429,"2023-21-701"
"11410",21.0055097142857,"2023-22-701"
"11411",20.1236031428571,"2023-23-701"
"11412",20.8781174285714,"2023-24-701"
"11413",20.3595842857143,"2023-25-701"
"11414",20.8775522857143,"2023-26-701"
"11415",20.3780367142857,"2023-27-701"
"11416",21.4843668571429,"2023-28-701"
"11417",20.7887104285714,"2023-29-701"
"11418",20.9033375714286,"2023-30-701"
"11419",20.4886448571429,"2023-31-701"
"11420",20.4949727142857,"2023-32-701"
"11421",20.208417,"2023-33-701"
"11422",20.8367118571429,"2023-34-701"
"11423",20.7064905714286,"2023-35-701"
"11424",20.575563,"2023-36-701"
"11425",20.341878,"2023-37-701"
"11426",20.6122058571429,"2023-38-701"
"11427",20.3471584285714,"2023-39-701"
"11428",20.7745734285714,"2023-40-701"
"11429",21.1505387142857,"2023-41-701"
"11430",20.9985565714286,"2023-42-701"
"11431",20.8783801428571,"2023-43-701"
"11432",20.4143132857143,"2023-44-701"
"11433",20.4908965714286,"2023-45-701"
"11434",20.7789078571429,"2023-46-701"
"11435",19.9440565714286,"2023-47-701"
"11436",19.5191151428571,"2023-48-701"
"11437",20.1545367142857,"2023-49-701"
"11438",20.8229344285714,"2023-50-701"
"11439",19.0116765714286,"2023-51-701"
"11440",19.4392455714286,"2023-52-701"
"11441",19.1067084285714,"2024-1-701"
"11442",19.6082045714286,"2024-2-701"
"11443",19.8922078571429,"2024-3-701"
"11444",20.076467,"2024-4-701"
"11445",18.841653,"2024-5-701"
"11446",18.6733101428571,"2024-6-701"
"11447",19.7188992857143,"2024-7-701"
"11448",19.6615081428571,"2024-8-701"
"11449",17.5030421428571,"2024-9-701"
"11450",18.7956391428571,"2024-10-701"
"11451",20.4739317142857,"2024-11-701"
"11452",19.0186434285714,"2024-12-701"
"11453",18.3491507142857,"2024-13-701"
"11454",19.2050188571429,"2024-14-701"
"11455",20.6717068571429,"2024-15-701"
"11456",18.082598,"2024-16-701"
"11457",20.317775,"2024-17-701"
"11458",20.3412574285714,"2024-18-701"
"11459",21.1983844285714,"2024-19-701"
"11460",21.0633208571429,"2024-20-701"
"11461",21.015374,"2024-21-701"
"11462",21.3280025714286,"2024-22-701"
"11463",21.2292511428571,"2024-23-701"
"11464",21.0848461428571,"2024-24-701"
"11465",20.9188088571429,"2024-25-701"
"11466",20.7964588571429,"2024-26-701"
"11467",21.0065222857143,"2024-27-701"
"11468",20.8124374285714,"2024-28-701"
"11469",21.11548,"2024-29-701"
"11470",20.8920351428571,"2024-30-701"
"11471",20.6087392857143,"2024-31-701"
"11472",20.388005,"2024-32-701"
"11473",20.0548132857143,"2024-33-701"
"11474",20.6381712857143,"2024-34-701"
"11475",20.1105364285714,"2024-35-701"
"11476",20.5724867142857,"2024-36-701"
"11477",20.4441698571429,"2024-37-701"
"11478",20.8661817142857,"2024-38-701"
"11479",21.0850127142857,"2024-39-701"
"11480",20.6820604285714,"2024-40-701"
"11481",20.4859347142857,"2024-41-701"
"11482",20.2927424285714,"2024-42-701"
"11483",20.4401574285714,"2024-43-701"
"11484",20.5846315714286,"2024-44-701"
"11485",20.5209741428571,"2024-45-701"
"11486",20.3426354285714,"2024-46-701"
"11487",19.0475461428571,"2024-47-701"
"11488",19.9691975714286,"2024-48-701"
"11489",20.3145791428571,"2024-49-701"
"11490",19.431604,"2024-50-701"
"11491",19.309372,"2024-51-701"
"11492",20.2435145714286,"2024-52-701"
"11493",20.1327091428571,"2025-1-701"
"11494",19.5739755714286,"2025-2-701"
"11495",19.0739618571429,"2025-3-701"
"11496",19.0866941428571,"2025-4-701"
"11497",19.2509728571429,"2025-5-701"
"11498",18.109361,"2025-6-701"
"11499",19.103787,"2025-7-701"
"11500",19.1208218571429,"2025-8-701"
"11501",18.3630158571429,"2025-9-701"
"11502",17.3033371428571,"2025-10-701"
"11503",18.5456752857143,"2025-11-701"
"11504",18.2697461428571,"2025-12-701"
"11505",19.255487,"2025-13-701"
"11506",18.8986635714286,"2025-14-701"
"11507",19.3429844285714,"2025-15-701"
"11508",19.4766378571429,"2025-16-701"
"11509",19.1745038571429,"2025-17-701"
"11510",20.2754314285714,"2025-18-701"
"11511",19.9015498571429,"2025-19-701"
"11512",20.5193885714286,"2025-20-701"
"11513",20.6615501428571,"2025-21-701"
"11514",20.5383425714286,"2025-22-701"
"11515",20.5432451428571,"2025-23-701"
"11516",20.875269,"2025-24-701"
"11517",20.5951424285714,"2025-25-701"
"11518",20.5423998571429,"2025-26-701"
"11519",20.6157534285714,"2025-27-701"
"11520",19.7687755714286,"2025-28-701"
"11521",20.4309797142857,"2025-29-701"
"11522",20.6777567142857,"2025-30-701"
"11523",20.3789098571429,"2025-31-701"
"11524",18.068078,"2025-32-701"
"11525",18.6517597142857,"2025-33-701"
"11526",19.3753624285714,"2025-34-701"
"11527",19.9418862857143,"2025-35-701"
"11528",20.292592,"2025-36-701"
"11529",19.9619761428571,"2025-37-701"
"11530",20.1159812857143,"2025-38-701"
"11531",19.7414534285714,"2025-39-701"
"11532",19.6768081428571,"2025-40-701"
"11533",19.5851848571429,"2025-41-701"
"11534",20.1910192857143,"2025-42-701"
"11535",19.609792,"2025-43-701"
"11536",19.9210738571429,"2025-44-701"
"11537",18.8115824285714,"2025-45-701"
"11538",19.5511808571429,"2025-46-701"
"11539",18.1129458571429,"2025-47-701"
"11540",18.9015765714286,"2025-48-701"
"11541",18.5880991428571,"2025-49-701"
"11542",19.204998,"2025-50-701"
"11543",18.5016928571429,"2025-51-701"
"11544",17.7371581428571,"2025-52-701"
"11545",26.3871064,"2020-1-214"
"11546",27.7207594285714,"2020-2-214"
"11547",27.7754302857143,"2020-3-214"
"11548",25.523654,"2020-4-214"
"11549",25.7961727142857,"2020-5-214"
"11550",26.7392042857143,"2020-6-214"
"11551",28.7672354285714,"2020-7-214"
"11552",29.0862312857143,"2020-8-214"
"11553",27.252465,"2020-9-214"
"11554",28.4080395714286,"2020-10-214"
"11555",29.052894,"2020-11-214"
"11556",28.9438254285714,"2020-12-214"
"11557",28.3846422857143,"2020-13-214"
"11558",25.4257617142857,"2020-14-214"
"11559",27.6115651428571,"2020-15-214"
