"","precip_total","precip_max","precip_min","precip_mean","precip_median","week_canton"
"15097",62.7460086,19.146717,4.7866793,8.96371551428571,9.525324,"2022-17-605"
"15098",83.808669,28.575972,0,11.972667,9.525324,"2022-18-605"
"15099",88.286033,42.828503,0,12.6122904285714,5.682191,"2022-19-605"
"15100",72.9705662,26.58057,0,10.4243666,6.6451426,"2022-20-605"
"15101",144.497943,45.633987,0,20.6425632857143,19.557425,"2022-21-605"
"15102",101.9049677,38.255295,0,14.5578525285714,8.871661,"2022-22-605"
"15103",174.177982,59.46828,0,24.8825688571429,24.278732,"2022-23-605"
"15104",125.9267567,56.162167,0,17.9895366714286,8.019446,"2022-24-605"
"15105",119.7487,32.77603,0,17.1069571428571,16.388016,"2022-25-605"
"15106",76.391671,34.909126,0,10.9130958571429,8.62518,"2022-26-605"
"15107",86.9504726,27.9273,0,12.4214960857143,15.231079,"2022-27-605"
"15108",65.639183,21.04833,0,9.37702614285714,9.510303,"2022-28-605"
"15109",84.777151,33.747746,0,12.1110215714286,11.2492485,"2022-29-605"
"15110",31.118046,7.7795115,0,4.44543514285714,7.7795115,"2022-30-605"
"15111",117.0900378,44.443745,7.4072914,16.7271482571429,14.101272,"2022-31-605"
"15112",140.303315,34.98033,13.992134,20.0433307142857,20.9882,"2022-32-605"
"15113",72.959778,27.984268,0,10.4228254285714,0,"2022-33-605"
"15114",81.901421,35.270233,0,11.700203,8.718611,"2022-34-605"
"15115",93.624505,28.044407,0,13.3749292857143,11.756744,"2022-35-605"
"15116",146.934053,42.06661,11.657257,20.990579,23.266644,"2022-36-605"
"15117",105.767523,23.622519,0,15.1096461428571,11.633322,"2022-37-605"
"15118",63.213765,34.268337,0,9.03053785714286,0,"2022-38-605"
"15119",119.184407,42.445297,0,17.0263438571429,14.619652,"2022-39-605"
"15120",159.406351,58.480526,0,22.7723358571429,14.148433,"2022-40-605"
"15121",92.464433,36.810356,0,13.2092047142857,18.405178,"2022-41-605"
"15122",100.816783,37.687443,0,14.4023975714286,14.761873,"2022-42-605"
"15123",134.43374,60.624374,0,19.20482,0,"2022-43-605"
"15124",185.436926,95.24283,0,26.4909894285714,15.03235,"2022-44-605"
"15125",179.0536875,76.19427,0,25.5790982142857,19.048567,"2022-45-605"
"15126",112.3240935,24.271547,0,16.0462990714286,24.271547,"2022-46-605"
"15127",168.403995,57.818142,0,24.0577135714286,28.909071,"2022-47-605"
"15128",70.356948,35.178474,0,10.0509925714286,0,"2022-48-605"
"15129",24.6727674,16.688307,0,3.52468105714286,0,"2022-49-605"
"15130",11.057227,11.057227,0,1.57960385714286,0,"2022-50-605"
"15131",14.269443,14.269443,0,2.03849185714286,0,"2022-51-605"
"15132",43.454375,26.851915,0,6.20776785714286,0,"2022-52-605"
"15133",33.20492,33.20492,0,4.74356,0,"2023-1-605"
"15134",38.175854,38.175854,0,5.45369342857143,0,"2023-2-605"
"15135",0,0,0,0,0,"2023-3-605"
"15136",13.13177,13.13177,0,1.87596714285714,0,"2023-4-605"
"15137",8.938,8.938,0,1.27685714285714,0,"2023-5-605"
"15138",7.1867976,7.1867976,0,1.02668537142857,0,"2023-6-605"
"15139",25.7115693,9.516401,0,3.67308132857143,0,"2023-7-605"
"15140",12.095028,12.095028,0,1.72786114285714,0,"2023-8-605"
"15141",0,0,0,0,0,"2023-9-605"
"15142",118.191197,59.095596,0,16.8844567142857,0,"2023-10-605"
"15143",217.636929,51.858242,0,31.0909898571429,31.031101,"2023-11-605"
"15144",0,0,0,0,0,"2023-12-605"
"15145",0,0,0,0,0,"2023-13-605"
"15146",56.079274,27.01524,0,8.01132485714286,0,"2023-14-605"
"15147",0,0,0,0,0,"2023-15-605"
"15148",59.128311,24.193653,0,8.44690157142857,0,"2023-16-605"
"15149",74.309548,37.154774,0,10.6156497142857,0,"2023-17-605"
"15150",11.30031,11.30031,0,1.61433,0,"2023-18-605"
"15151",0,0,0,0,0,"2023-19-605"
"15152",179.764993,54.03747,0,25.6807132857143,34.511467,"2023-20-605"
"15153",209.729709,100.80816,0,29.961387,20.16163,"2023-21-605"
"15154",69.797132,20.16163,0,9.97101885714286,9.824624,"2023-22-605"
"15155",138.428718,39.298496,0,19.7755311428571,13.912664,"2023-23-605"
"15156",71.6242138,20.868996,5.7324724,10.2320305428571,6.956332,"2023-24-605"
"15157",110.9694198,54.27517,5.7324724,15.8527742571429,9.045861,"2023-25-605"
"15158",98.875371,27.460484,6.409405,14.125053,12.81881,"2023-26-605"
"15159",61.4604938,23.865126,0,8.78007054285714,6.865121,"2023-27-605"
"15160",121.064817,35.59588,5.277304,17.2949738571429,17.79794,"2023-28-605"
"15161",68.361948,31.663826,0,9.76599257142857,5.277304,"2023-29-605"
"15162",53.3439592,12.544517,5.236803,7.6205656,6.2722583,"2023-30-605"
"15163",32.506338,16.451208,0,4.64376257142857,4.2991357,"2023-31-605"
"15164",100.176375,30.09395,6.664746,14.3109107142857,8.598271,"2023-32-605"
"15165",81.03429,19.994236,4.771056,11.5763271428571,13.329492,"2023-33-605"
"15166",85.4579488,34.79342,0,12.2082784,6.9586844,"2023-34-605"
"15167",52.497997,19.564682,0,7.49971385714286,4.456211,"2023-35-605"
"15168",105.422065,32.196518,0,15.060295,10.732173,"2023-36-605"
"15169",126.17738,24.547144,0,18.02534,19.270773,"2023-37-605"
"15170",119.125495,43.318226,0,17.0179278571429,14.439408,"2023-38-605"
"15171",125.193325,38.156826,0,17.8847607142857,19.078413,"2023-39-605"
"15172",181.286453,42.891388,10.722847,25.8980647142857,21.195208,"2023-40-605"
"15173",143.456983,42.390415,0,20.4938547142857,19.96784,"2023-41-605"
"15174",91.430361,31.87546,0,13.0614801428571,9.925817,"2023-42-605"
"15175",153.85023,45.413807,0,21.9786042857143,21.250305,"2023-43-605"
"15176",110.845407,45.413807,0,15.8350581428571,10.81563,"2023-44-605"
"15177",48.861162,18.762392,0,6.980166,7.5246925,"2023-45-605"
"15178",121.435444,37.524784,0,17.3479205714286,13.029654,"2023-46-605"
"15179",64.448764,20.567644,0,9.20696628571429,10.283822,"2023-47-605"
"15180",65.42433,65.42433,0,9.34633285714286,0,"2023-48-605"
"15181",0,0,0,0,0,"2023-49-605"
"15182",77.132193,27.183115,0,11.0188847142857,0,"2023-50-605"
"15183",0,0,0,0,0,"2023-51-605"
"15184",79.692865,29.884825,0,11.384695,9.961608,"2023-52-605"
"15185",0,0,0,0,0,"2024-1-605"
"15186",141.42941,141.42941,0,20.2042014285714,0,"2024-2-605"
"15187",0,0,0,0,0,"2024-3-605"
"15188",0,0,0,0,0,"2024-4-605"
"15189",0,0,0,0,0,"2024-5-605"
"15190",0,0,0,0,0,"2024-6-605"
"15191",25.531782,25.531782,0,3.64739742857143,0,"2024-7-605"
"15192",51.063564,51.063564,0,7.29479485714286,0,"2024-8-605"
"15193",0,0,0,0,0,"2024-9-605"
"15194",0,0,0,0,0,"2024-10-605"
"15195",0,0,0,0,0,"2024-11-605"
"15196",0,0,0,0,0,"2024-12-605"
"15197",168.0828,100.84968,0,24.0118285714286,0,"2024-13-605"
"15198",15.982495,15.982495,0,2.28321357142857,0,"2024-14-605"
"15199",50.44311615,21.092493,0.302171,7.20615945,2.2165866,"2024-15-605"
"15200",7.1276988,6.8664103,0,1.01824268571429,0,"2024-16-605"
"15201",79.5086524,28.031073,0,11.3583789142857,10.548304,"2024-17-605"
"15202",91.385112,43.05548,0,13.055016,0,"2024-18-605"
"15203",102.224442,22.181957,0,14.6034917142857,17.839285,"2024-19-605"
"15204",85.134614,18.591402,6.455595,12.1620877142857,8.919642,"2024-20-605"
"15205",90.365844,34.785652,0,12.9094062857143,8.696413,"2024-21-605"
"15206",57.882391,34.729435,0,8.268913,0,"2024-22-605"
"15207",147.212147,55.33426,0,21.0303067142857,10.997676,"2024-23-605"
"15208",160.013827,38.17807,10.997676,22.8591181428571,19.049572,"2024-24-605"
"15209",114.715112,31.10298,0,16.3878731428571,15.55149,"2024-25-605"
"15210",77.276132,46.406094,0,11.0394474285714,0,"2024-26-605"
"15211",75.875298,37.93765,0,10.8393282857143,9.484412,"2024-27-605"
"15212",85.032797,27.176052,0,12.1475424285714,18.117369,"2024-28-605"
"15213",130.342354,38.365974,0,18.6203362857143,19.182987,"2024-29-605"
"15214",122.212548,47.28288,0,17.4589354285714,11.82072,"2024-30-605"
"15215",89.608707,23.64144,0,12.8012438571429,11.82072,"2024-31-605"
"15216",65.808629,18.32644,0,9.40123271428572,10.829309,"2024-32-605"
"15217",67.6610499,31.46385,0,9.66586427142857,6.8217583,"2024-33-605"
"15218",115.3188474,60.81775,5.478778,16.4741210571429,6.8217583,"2024-34-605"
"15219",87.780143,18.75578,6.1162057,12.5400204285714,15.421494,"2024-35-605"
"15220",151.350728,28.133669,6.39687,21.6215325714286,25.58748,"2024-36-605"
"15221",96.2604344,23.768461,0,13.7514906285714,12.79374,"2024-37-605"
"15222",102.3689401,53.383377,0,14.6241343,6.9979377,"2024-38-605"
"15223",166.033984,38.530846,0,23.7191405714286,35.588917,"2024-39-605"
"15224",136.848139,38.530846,9.100286,19.5497341428571,13.168387,"2024-40-605"
"15225",66.721114,27.598034,0,9.53158771428572,0,"2024-41-605"
"15226",114.216511,27.598034,0,16.3166444285714,19.673481,"2024-42-605"
"15227",66.619377,21.664194,0,9.51705385714286,10.832097,"2024-43-605"
"15228",272.237318,105.728615,0,38.8910454285714,24.917784,"2024-44-605"
"15229",394.564516,115.53436,0,56.3663594285714,38.511456,"2024-45-605"
"15230",206.156495,80.897736,0,29.4509278571429,17.395119,"2024-46-605"
"15231",199.286714,121.26106,0,28.4695305714286,17.395119,"2024-47-605"
"15232",164.446278,65.77851,0,23.4923254285714,32.889256,"2024-48-605"
"15233",28.117167,18.904537,0,4.01673814285714,0,"2024-49-605"
"15234",0,0,0,0,0,"2024-50-605"
"15235",11.398514,5.699257,0,1.62835914285714,0,"2024-51-605"
"15236",100.853303,39.8948,0,14.4076147142857,12.279833,"2024-52-605"
"15237",81.8394408,17.389902,0,11.6913486857143,17.389902,"2025-1-605"
"15238",36.764027,36.764027,0,5.25200385714286,0,"2025-2-605"
"15239",0,0,0,0,0,"2025-3-605"
"15240",12.61021917,4.891522,0,1.80145988142857,1.6734275,"2025-4-605"
"15241",0,0,0,0,0,"2025-5-605"
"15242",9.2228681,4.661883,0,1.31755258571429,1.1432714,"2025-6-605"
"15243",129.6778706,94.38506,0,18.5254100857143,0,"2025-7-605"
"15244",46.322574,23.443872,0,6.61751057142857,0,"2025-8-605"
"15245",10.3808266,7.288252,0,1.48297522857143,0,"2025-9-605"
"15246",0,0,0,0,0,"2025-10-605"
"15247",42.238835,21.119417,0,6.03411928571429,0,"2025-11-605"
"15248",20.173498,10.086749,0,2.88192828571429,0,"2025-12-605"
"15249",141.894719,59.49136,0,20.2706741428571,19.830454,"2025-13-605"
"15250",11.079196,11.079196,0,1.58274228571429,0,"2025-14-605"
"15251",96.1526,25.182219,0,13.7360857142857,22.894081,"2025-15-605"
"15252",34.895605,17.667688,0,4.98508642857143,0,"2025-16-605"
"15253",77.311923,26.152197,0,11.0445604285714,8.717399,"2025-17-605"
"15254",174.1965635,38.95226,3.7863655,24.8852233571429,29.214195,"2025-18-605"
"15255",107.138516,28.125246,0,15.3055022857143,16.53041,"2025-19-605"
"15256",171.585412,49.348618,16.028746,24.5122017142857,22.02805,"2025-20-605"
"15257",137.083479,38.23623,0,19.5833541428571,19.053204,"2025-21-605"
"15258",95.9472512,28.00565,7.0014124,13.7067501714286,11.930303,"2025-22-605"
"15259",131.6114324,35.79091,0,18.8016332,14.467603,"2025-23-605"
"15260",127.360625,28.935205,9.091157,18.194375,20.935413,"2025-24-605"
"15261",129.595392,42.41519,0,18.5136274285714,13.842202,"2025-25-605"
"15262",120.019713,31.811396,6.266325,17.1456732857143,12.53265,"2025-26-605"
"15263",120.586331,30.06408,7.393004,17.2266187142857,16.239971,"2025-27-605"
"15264",48.200969,24.051262,0,6.88585271428571,4.024951,"2025-28-605"
"15265",30.938932,30.938932,0,4.41984742857143,0,"2025-29-605"
"15266",100.49408,34.820457,0,14.3562971428571,12.524878,"2025-30-605"
"15267",122.180728,37.57463,0,17.4543897142857,12.524878,"2025-31-605"
"15268",75.566015,27.03046,0,10.795145,9.8813505,"2025-32-605"
"15269",93.9183923,35.645775,0,13.4169131857143,11.881925,"2025-33-605"
"15270",57.6202192,16.02658,0,8.23145988571429,10.1124325,"2025-34-605"
"15271",56.012887,21.543417,0,8.001841,4.308684,"2025-35-605"
"15272",127.3219094,38.207172,7.6414337,18.1888442,15.282867,"2025-36-605"
"15273",95.076155,46.212105,0,13.5823078571429,9.327756,"2025-37-605"
"15274",83.2045749,37.561577,0,11.8863678428571,7.5123153,"2025-38-605"
"15275",97.151335,26.255022,0,13.8787621428571,11.160323,"2025-39-605"
"15276",142.672623,36.76175,0,20.3818032857143,24.507832,"2025-40-605"
"15277",152.962157,55.491135,0,21.8517367142857,13.176437,"2025-41-605"
"15278",144.581311,55.491135,0,20.654473,17.365362,"2025-42-605"
"15279",178.731555,36.621143,0,25.5330792857143,34.730724,"2025-43-605"
"15280",172.672206,48.82819,8.729212,24.667458,17.458424,"2025-44-605"
"15281",31.596209,17.458424,0,4.51374414285714,0,"2025-45-605"
"15282",160.282451,36.325554,0,22.897493,24.217037,"2025-46-605"
"15283",2.64027513,1.8583224,0,0.377182161428571,0,"2025-47-605"
"15284",42.48066279,24.153744,0.16742933,6.06866611285714,4.675626,"2025-48-605"
"15285",75.848296,33.710354,0,10.8354708571429,8.427588,"2025-49-605"
"15286",8.486744,8.486744,0,1.212392,0,"2025-50-605"
"15287",84.556859,59.407207,0,12.0795512857143,0,"2025-51-605"
"15288",0,0,0,0,0,"2025-52-605"
"15289",4.787049,4.787049,0,0.9574098,0,"2020-1-207"
"15290",0,0,0,0,0,"2020-2-207"
"15291",0,0,0,0,0,"2020-3-207"
"15292",0.8607393,0.8607393,0,0.122962757142857,0,"2020-4-207"
"15293",1.7760886,0.8880443,0,0.253726942857143,0,"2020-5-207"
"15294",4.1204796,4.1204796,0,0.588639942857143,0,"2020-6-207"
"15295",0,0,0,0,0,"2020-7-207"
"15296",3.3851206,3.3851206,0,0.483588657142857,0,"2020-8-207"
"15297",0,0,0,0,0,"2020-9-207"
"15298",0,0,0,0,0,"2020-10-207"
"15299",0,0,0,0,0,"2020-11-207"
"15300",0,0,0,0,0,"2020-12-207"
"15301",0,0,0,0,0,"2020-13-207"
"15302",3.2050695,3.2050695,0,0.457867071428571,0,"2020-14-207"
"15303",2.6000144,2.6000144,0,0.371430628571429,0,"2020-15-207"
"15304",2.6000144,2.6000144,0,0.371430628571429,0,"2020-16-207"
"15305",8.128677,2.709559,0,1.16123957142857,0,"2020-17-207"
"15306",79.3215895,51.006313,0,11.3316556428571,4.7192125,"2020-18-207"
"15307",68.5675125,21.427347,0,9.79535892857143,12.856409,"2020-19-207"
"15308",46.188419,21.86419,0,6.59834557142857,6.8144665,"2020-20-207"
"15309",111.0947017,25.194317,5.0852947,15.8706716714286,14.576127,"2020-21-207"
"15310",86.573588,28.422775,0,12.3676554285714,10.779521,"2020-22-207"
"15311",104.776785,27.425287,6.600082,14.9681121428571,13.550537,"2020-23-207"
"15312",68.0761116,14.608061,5.8190966,9.7251588,8.946485,"2020-24-207"
"15313",34.788159,11.164909,0,4.969737,3.7216365,"2020-25-207"
"15314",103.80502,59.382626,0,14.8292885714286,9.897103,"2020-26-207"
"15315",79.4071578,19.794207,4.1429873,11.3438796857143,12.428962,"2020-27-207"
"15316",12.5435338,4.470217,0,1.7919334,2.6911056,"2020-28-207"
"15317",28.83662294,17.880869,0,4.11951756285714,1.7745422,"2020-29-207"
"15318",69.594239,16.38365,0,9.94203414285714,8.191825,"2020-30-207"
"15319",34.3835105,15.249024,0,4.91193007142857,3.8854625,"2020-31-207"
"15320",46.3114733,13.4420805,0,6.61592475714286,7.770925,"2020-32-207"
"15321",60.6629588,19.412086,0,8.66613697142857,6.4706945,"2020-33-207"
"15322",73.0590136,23.09252,0,10.4370019428571,7.6840467,"2020-34-207"
"15323",106.9814175,41.94445,0,15.2830596428571,13.9814825,"2020-35-207"
"15324",57.783169,14.949727,0,8.25473842857143,12.933988,"2020-36-207"
"15325",122.456018,38.80196,0,17.4937168571429,12.933988,"2020-37-207"
"15326",77.3260114,25.534489,5.348992,11.0465730571429,6.429424,"2020-38-207"
"15327",102.416814,39.488205,0,14.6309734285714,13.162737,"2020-39-207"
"15328",80.354768,30.832987,0,11.4792525714286,10.277661,"2020-40-207"
"15329",146.455039,51.73303,0,20.9221484285714,18.688797,"2020-41-207"
"15330",109.620731,48.600365,0,15.6601044285714,9.180046,"2020-42-207"
"15331",92.060726,31.623167,0,13.1515322857143,18.360092,"2020-43-207"
"15332",130.254879,47.5321,0,18.6078398571429,13.831178,"2020-44-207"
"15333",223.850607,74.36748,0,31.9786581428571,24.78916,"2020-45-207"
"15334",20.408604,20.408604,0,2.91551485714286,0,"2020-46-207"
"15335",77.108612,49.105904,0,11.015516,0,"2020-47-207"
"15336",32.0558028,21.571648,0,4.5794004,2.6210387,"2020-48-207"
"15337",30.549149,30.549149,0,4.36416414285714,0,"2020-49-207"
"15338",4.49075,4.49075,0,0.641535714285714,0,"2020-50-207"
"15339",0,0,0,0,0,"2020-51-207"
"15340",0,0,0,0,0,"2020-52-207"
"15341",0,0,0,0,0,"2021-1-207"
"15342",5.207873,3.7146504,0,0.743981857142857,0,"2021-2-207"
"15343",0,0,0,0,0,"2021-3-207"
"15344",0,0,0,0,0,"2021-4-207"
"15345",0,0,0,0,0,"2021-5-207"
"15346",3.1708052,3.1708052,0,0.452972171428571,0,"2021-6-207"
"15347",7.0105195,7.0105195,0,1.00150278571429,0,"2021-7-207"
"15348",0,0,0,0,0,"2021-8-207"
"15349",0,0,0,0,0,"2021-9-207"
"15350",0,0,0,0,0,"2021-10-207"
"15351",13.4903534,10.117765,0,1.92719334285714,0,"2021-11-207"
"15352",12.865041,12.865041,0,1.837863,0,"2021-12-207"
"15353",0,0,0,0,0,"2021-13-207"
"15354",27.64079636,16.228626,0,3.94868519428571,0.59308636,"2021-14-207"
"15355",65.4515614,21.28815,0,9.35022305714286,9.576953,"2021-15-207"
"15356",19.1539065,14.36543,0,2.73627235714286,0,"2021-16-207"
"15357",81.226298,67.68858,0,11.6037568571429,0,"2021-17-207"
"15358",76.055136,17.720991,0,10.8650194285714,13.537718,"2021-18-207"
"15359",48.7821846,15.469785,0,6.96888351428571,7.7348924,"2021-19-207"
"15360",40.7574281,16.601093,0,5.82248972857143,2.0215445,"2021-20-207"
"15361",101.8446612,64.840904,0,14.5492373142857,5.5336976,"2021-21-207"
"15362",10.566698,6.355814,0,1.50952828571429,0,"2021-22-207"
"15363",84.699902,26.460415,0,12.099986,12.711628,"2021-23-207"
"15364",61.0911736,17.640278,3.8478618,8.72731051428571,7.6957235,"2021-24-207"
"15365",85.922896,23.279894,0,12.2746994285714,11.639947,"2021-25-207"
"15366",90.441606,29.13759,0,12.9202294285714,11.655035,"2021-26-207"
"15367",42.6880143,12.662866,2.2962642,6.09828775714286,4.5925283,"2021-27-207"
"15368",77.358123,31.657164,0,11.0511604285714,6.331433,"2021-28-207"
"15369",68.1491924,26.211227,0,9.73559891428572,5.2422457,"2021-29-207"
"15370",63.0540544,14.099775,0,9.00772205714286,14.099775,"2021-30-207"
"15371",86.7909944,39.929726,3.3735752,12.3987134857143,6.7471504,"2021-31-207"
"15372",96.7216254,39.988655,0,13.8173750571429,9.997164,"2021-32-207"
"15373",73.166939,23.402609,0,10.4524198571429,11.701304,"2021-33-207"
"15374",130.296612,65.904305,0,18.6138017142857,11.668863,"2021-34-207"
"15375",88.704182,23.337727,0,12.672026,13.424398,"2021-35-207"
"15376",142.9030836,35.091007,7.1180263,20.4147262285714,23.394007,"2021-36-207"
"15377",113.5912558,30.378471,7.1180263,16.2273222571429,14.2360525,"2021-37-207"
"15378",115.795078,27.025557,0,16.542154,13.512778,"2021-38-207"
"15379",41.3443362,13.425804,0,5.90633374285714,7.0685434,"2021-39-207"
"15380",74.634817,21.798445,5.449611,10.6621167142857,10.899222,"2021-40-207"
"15381",126.269262,31.28016,10.42672,18.038466,10.42672,"2021-41-207"
"15382",114.252945,26.641111,0,16.3218492857143,20.323574,"2021-42-207"
"15383",89.16313,50.95036,0,12.73759,0,"2021-43-207"
"15384",45.5309502,21.963367,0,6.50442145714286,7.3211226,"2021-44-207"
"15385",8.925338,8.925338,0,1.27504828571429,0,"2021-45-207"
"15386",0,0,0,0,0,"2021-46-207"
"15387",47.380648,23.690323,0,6.768664,0,"2021-47-207"
"15388",18.5300866,13.418397,0,2.64715522857143,0,"2021-48-207"
"15389",0,0,0,0,0,"2021-49-207"
"15390",15.3962796,8.420849,0,2.19946851428571,0,"2021-50-207"
"15391",2.4135551,2.4135551,0,0.344793585714286,0,"2021-51-207"
"15392",0,0,0,0,0,"2021-52-207"
"15393",0,0,0,0,0,"2022-1-207"
"15394",0,0,0,0,0,"2022-2-207"
"15395",0,0,0,0,0,"2022-3-207"
"15396",0,0,0,0,0,"2022-4-207"
"15397",0,0,0,0,0,"2022-5-207"
"15398",0,0,0,0,0,"2022-6-207"
"15399",3.558048,3.558048,0,0.508292571428571,0,"2022-7-207"
"15400",3.5491586,3.5491586,0,0.507022657142857,0,"2022-8-207"
"15401",5.0465603,5.0465603,0,0.720937185714286,0,"2022-9-207"
"15402",0,0,0,0,0,"2022-10-207"
"15403",0,0,0,0,0,"2022-11-207"
"15404",0,0,0,0,0,"2022-12-207"
"15405",12.4924685,7.128668,0,1.78463835714286,0,"2022-13-207"
"15406",23.5196591,10.567735,0,3.3599513,3.1431153,"2022-14-207"
"15407",0,0,0,0,0,"2022-15-207"
"15408",7.80957,2.60319,0,1.11565285714286,0,"2022-16-207"
"15409",119.825871,52.94866,0,17.1179815714286,13.237165,"2022-17-207"
"15410",114.520712,27.079311,0,16.3601017142857,18.475435,"2022-18-207"
"15411",51.493616,13.539656,0,7.35623085714286,12.65132,"2022-19-207"
"15412",73.1594323,27.227552,0,10.4513474714286,5.0905523,"2022-20-207"
"15413",105.542957,37.49982,5.0905523,15.0775652857143,14.999929,"2022-21-207"
"15414",109.8325467,24.952187,7.4999647,15.6903638142857,12.476093,"2022-22-207"
"15415",124.935309,35.182983,0,17.8479012857143,16.574251,"2022-23-207"
"15416",138.677857,35.182983,11.727661,19.8111224285714,20.614916,"2022-24-207"
"15417",136.890246,35.257607,8.814402,19.5557494285714,19.596643,"2022-25-207"
"15418",61.1326346,18.20014,0,8.73323351428571,6.5322146,"2022-26-207"
"15419",56.276091,12.133427,0,8.03944157142857,10.878843,"2022-27-207"
"15420",72.883364,43.73002,0,10.4119091428571,0,"2022-28-207"
"15421",29.943581,9.9054,0,4.27765442857143,6.6035995,"2022-29-207"
"15422",47.781987,31.854658,0,6.82599814285714,0,"2022-30-207"
"15423",106.6230327,45.342045,0,15.2318618142857,11.954208,"2022-31-207"
"15424",129.1280337,36.40145,3.9847357,18.4468619571429,24.267635,"2022-32-207"
"15425",45.8846466,36.40145,0,6.55494951428571,0,"2022-33-207"
"15426",43.1978002,12.420218,0,6.17111431428571,6.210109,"2022-34-207"
"15427",165.195358,76.55723,6.210109,23.5993368571429,12.759539,"2022-35-207"
"15428",139.748532,34.749065,11.529991,19.964076,23.059982,"2022-36-207"
"15429",149.3684582,34.749065,7.5202107,21.3383511714286,17.374533,"2022-37-207"
"15430",69.8808714,18.28015,0,9.98298162857143,7.5202107,"2022-38-207"
"15431",79.413143,37.611076,0,11.3447347142857,8.564667,"2022-39-207"
"15432",175.618978,50.198414,0,25.0884254285714,25.099207,"2022-40-207"
"15433",72.013805,28.82456,0,10.2876864285714,8.366402,"2022-41-207"
"15434",73.728822,20.410563,0,10.5326888571429,16.453848,"2022-42-207"
"15435",16.453848,16.453848,0,2.35054971428571,0,"2022-43-207"
"15436",60.685856,36.55842,0,8.669408,0,"2022-44-207"
"15437",39.0737906,12.18614,0,5.58197008571429,4.9005036,"2022-45-207"
"15438",17.2037466,12.303243,0,2.45767808571429,0,"2022-46-207"
"15439",87.1285447,39.287834,0,12.4469349571429,6.5479727,"2022-47-207"
"15440",36.4769335,13.764246,0,5.2109905,0,"2022-48-207"
"15441",0,0,0,0,0,"2022-49-207"
"15442",0,0,0,0,0,"2022-50-207"
"15443",0,0,0,0,0,"2022-51-207"
"15444",0.96463186,0.96463186,0,0.137804551428571,0,"2022-52-207"
"15445",3.2094703,3.2094703,0,0.458495757142857,0,"2023-1-207"
"15446",2.1403866,2.1403866,0,0.305769514285714,0,"2023-2-207"
"15447",0,0,0,0,0,"2023-3-207"
"15448",0,0,0,0,0,"2023-4-207"
"15449",0,0,0,0,0,"2023-5-207"
"15450",0,0,0,0,0,"2023-6-207"
"15451",2.6561706,2.6561706,0,0.379452942857143,0,"2023-7-207"
"15452",3.7406697,3.7406697,0,0.534381385714286,0,"2023-8-207"
"15453",6.293097,6.293097,0,0.899013857142857,0,"2023-9-207"
"15454",28.3108017,11.703626,0,4.04440024285714,4.9035497,"2023-10-207"
"15455",40.6794984,9.807099,4.21306,5.81135691428571,4.9035497,"2023-11-207"
"15456",0,0,0,0,0,"2023-12-207"
"15457",0,0,0,0,0,"2023-13-207"
"15458",0.533421,0.533421,0,0.076203,0,"2023-14-207"
"15459",0,0,0,0,0,"2023-15-207"
"15460",2.9418268,2.0283835,0,0.420260971428571,0,"2023-16-207"
"15461",36.236859,21.742115,0,5.17669414285714,0,"2023-17-207"
"15462",31.999702,31.999702,0,4.571386,0,"2023-18-207"
"15463",0,0,0,0,0,"2023-19-207"
"15464",30.394948,16.370272,0,4.34213542857143,0,"2023-20-207"
"15465",23.0003132,12.0868,0,3.28575902857143,0,"2023-21-207"
"15466",85.905549,24.1736,0,12.2722212857143,12.0868,"2023-22-207"
"15467",70.2560814,19.103662,4.5528154,10.0365830571429,9.105631,"2023-23-207"
"15468",72.9061095,30.53124,0,10.4151585,3.9478765,"2023-24-207"
"15469",99.068165,40.521072,3.9478765,14.152595,10.130268,"2023-25-207"
"15470",104.49885,25.822315,0,14.9284071428571,11.745382,"2023-26-207"
"15471",54.3066211,18.545872,0,7.75808872857143,6.1819577,"2023-27-207"
"15472",32.1919747,12.034926,0,4.59885352857143,5.590036,"2023-28-207"
"15473",50.6479837,24.069853,0,7.23542624285714,5.8172817,"2023-29-207"
"15474",58.7609159,20.197008,0,8.39441655714286,6.732336,"2023-30-207"
"15475",58.0216137,28.494045,0,8.28880195714286,5.6988087,"2023-31-207"
"15476",42.2058105,12.488615,0,6.0294015,7.824296,"2023-32-207"
"15477",75.7302534,23.472887,0,10.8186076285714,12.695163,"2023-33-207"
"15478",112.324831,48.02379,0,16.0464044285714,11.568898,"2023-34-207"
"15479",102.280361,28.002384,9.334128,14.6114801428571,11.568898,"2023-35-207"
"15480",59.32804,20.329891,0,8.47543428571429,10.164946,"2023-36-207"
"15481",114.610171,55.288822,0,16.3728815714286,12.670775,"2023-37-207"
"15482",64.7280974,13.128849,0,9.24687105714286,12.670775,"2023-38-207"
"15483",114.033713,28.13353,0,16.2905304285714,14.066765,"2023-39-207"
"15484",93.827606,33.00855,0,13.4039437142857,13.905254,"2023-40-207"
"15485",93.8689335,41.715763,7.6495833,13.4098476428571,7.6495833,"2023-41-207"
"15486",130.713012,32.377537,8.3951,18.6732874285714,16.188768,"2023-42-207"
"15487",109.4895465,44.33921,0,15.6413637857143,8.3951,"2023-43-207"
"15488",99.8107345,28.343666,0,14.2586763571429,14.171833,"2023-44-207"
"15489",45.399127,20.434622,0,6.48558957142857,0,"2023-45-207"
"15490",93.787718,77.144714,0,13.3982454285714,0,"2023-46-207"
