"","week_canton","nino34ssta"
"441","2020-6-211",0.446840196330939
"442","2020-6-212",0.446840196330939
"443","2020-6-213",0.446840196330939
"444","2020-6-214",0.446840196330939
"445","2020-6-215",0.446840196330939
"446","2020-6-216",0.446840196330939
"447","2020-6-301",0.446840196330939
"448","2020-6-302",0.446840196330939
"449","2020-6-303",0.446840196330939
"450","2020-6-304",0.446840196330939
"451","2020-6-305",0.446840196330939
"452","2020-6-306",0.446840196330939
"453","2020-6-307",0.446840196330939
"454","2020-6-308",0.446840196330939
"455","2020-6-401",0.446840196330939
"456","2020-6-402",0.446840196330939
"457","2020-6-403",0.446840196330939
"458","2020-6-404",0.446840196330939
"459","2020-6-405",0.446840196330939
"460","2020-6-406",0.446840196330939
"461","2020-6-407",0.446840196330939
"462","2020-6-408",0.446840196330939
"463","2020-6-409",0.446840196330939
"464","2020-6-410",0.446840196330939
"465","2020-6-501",0.446840196330939
"466","2020-6-502",0.446840196330939
"467","2020-6-503",0.446840196330939
"468","2020-6-504",0.446840196330939
"469","2020-6-505",0.446840196330939
"470","2020-6-506",0.446840196330939
"471","2020-6-507",0.446840196330939
"472","2020-6-508",0.446840196330939
"473","2020-6-509",0.446840196330939
"474","2020-6-510",0.446840196330939
"475","2020-6-511",0.446840196330939
"476","2020-6-601",0.446840196330939
"477","2020-6-602",0.446840196330939
"478","2020-6-603",0.446840196330939
"479","2020-6-604",0.446840196330939
"480","2020-6-605",0.446840196330939
"481","2020-6-606",0.446840196330939
"482","2020-6-607",0.446840196330939
"483","2020-6-608",0.446840196330939
"484","2020-6-609",0.446840196330939
"485","2020-6-610",0.446840196330939
"486","2020-6-611",0.446840196330939
"487","2020-6-701",0.446840196330939
"488","2020-6-702",0.446840196330939
"489","2020-6-703",0.446840196330939
"490","2020-6-704",0.446840196330939
"491","2020-6-705",0.446840196330939
"492","2020-6-706",0.446840196330939
"493","2020-7-101",0.393276257134398
"494","2020-7-102",0.393276257134398
"495","2020-7-103",0.393276257134398
"496","2020-7-104",0.393276257134398
"497","2020-7-105",0.393276257134398
