,rr,week-canton,clasi_rr,clasi_rr_no_0
2683,1.891456624182126,2023-32-109,Alto,Medio
2684,0.8873160500926455,2023-33-109,Alto,Medio
2685,0.3357283579553136,2023-34-109,Medio,Bajo
2686,0.535017906118739,2023-35-109,Alto,Bajo
2687,0.2856618110411549,2023-36-109,Medio,Bajo
2688,1.5462024900383664,2023-37-109,Alto,Medio
2689,1.0023011203773184,2023-38-109,Alto,Medio
2690,1.5843376086636796,2023-39-109,Alto,Medio
2691,0.7625762798739996,2023-40-109,Alto,Medio
2692,1.974360793628587,2023-41-109,Alto,Medio
2693,1.043661737805916,2023-42-109,Alto,Medio
2694,1.6739948886832576,2023-43-109,Alto,Medio
2695,1.4814541151187604,2023-44-109,Alto,Medio
2696,0.7124352340359261,2023-45-109,Alto,Medio
2697,1.772990039247277,2023-46-109,Alto,Medio
2698,1.9848912904924667,2023-47-109,Alto,Medio
2699,1.4792168685331375,2023-48-109,Alto,Medio
2700,0.0,2023-49-109,Bajo,Bajo
2701,1.0306150968065737,2023-50-109,Alto,Medio
2702,0.0,2023-51-109,Bajo,Bajo
2703,0.3035889463070497,2023-52-109,Medio,Bajo
2704,3.367340611806917,2024-1-109,Alto,Alto
2705,2.06026639919516,2024-2-109,Alto,Medio
2706,2.4833674975367117,2024-3-109,Alto,Alto
2707,1.9978804849396965,2024-4-109,Alto,Medio
2708,0.7387530903385899,2024-5-109,Alto,Medio
2709,1.5939592417124169,2024-6-109,Alto,Medio
2710,1.392820883881435,2024-7-109,Alto,Medio
2711,1.675300846705502,2024-8-109,Alto,Medio
2712,1.9708672506334517,2024-9-109,Alto,Medio
2713,1.4541436613611904,2024-10-109,Alto,Medio
2714,1.963019356929384,2024-11-109,Alto,Medio
2715,1.7595023351946537,2024-12-109,Alto,Medio
2716,2.365794651775048,2024-13-109,Alto,Medio
2717,1.0171573009874175,2024-14-109,Alto,Medio
2718,1.1685038020499336,2024-15-109,Alto,Medio
2719,1.1739195528403337,2024-16-109,Alto,Medio
2720,3.8947171154104425,2024-17-109,Alto,Alto
2721,1.1315302988646654,2024-18-109,Alto,Medio
2722,2.0565279656491198,2024-19-109,Alto,Medio
2723,3.000963912241529,2024-20-109,Alto,Alto
2724,2.9983701395900004,2024-21-109,Alto,Alto
2725,1.372467997913537,2024-22-109,Alto,Medio
2726,2.895884096725531,2024-23-109,Alto,Alto
2727,4.283052414138217,2024-24-109,Alto,Alto
2728,5.835370123184854,2024-25-109,Alto,Alto
2729,7.0043620986411606,2024-26-109,Alto,Alto
2730,7.744121341266428,2024-27-109,Alto,Alto
2731,6.463883572930297,2024-28-109,Alto,Alto
2732,7.580267652278096,2024-29-109,Alto,Alto
2733,7.310774543854437,2024-30-109,Alto,Alto
2734,6.092574917069832,2024-31-109,Alto,Alto
2735,5.988805392383831,2024-32-109,Alto,Alto
2736,4.000020047479418,2024-33-109,Alto,Alto
2737,5.544864076421403,2024-34-109,Alto,Alto
2738,6.07123607987856,2024-35-109,Alto,Alto
2739,3.8110604460240127,2024-36-109,Alto,Alto
2740,5.258663254675881,2024-37-109,Alto,Alto
2741,4.488977340815241,2024-38-109,Alto,Alto
2742,2.314940852542463,2024-39-109,Alto,Medio
2743,3.3690829463784038,2024-40-109,Alto,Alto
2744,2.507870022875752,2024-41-109,Alto,Alto
2745,2.5278418807786927,2024-42-109,Alto,Alto
2746,2.0020362487468675,2024-43-109,Alto,Medio
2747,2.2997526121700176,2024-44-109,Alto,Medio
2748,2.242178046955129,2024-45-109,Alto,Medio
2749,0.6709690660506916,2024-46-109,Alto,Medio
2750,1.4386026084029726,2024-47-109,Alto,Medio
2751,1.5286950147807623,2024-48-109,Alto,Medio
2752,1.3068507264009812,2024-49-109,Alto,Medio
2753,1.1535922481132943,2024-50-109,Alto,Medio
2754,2.0398153732692363,2024-51-109,Alto,Medio
2755,1.2965802083225535,2024-52-109,Alto,Medio
2756,1.6397336742388018,2025-1-109,Alto,Medio
2757,1.2865140331050513,2025-2-109,Alto,Medio
2758,0.7400036082603647,2025-3-109,Alto,Medio
2759,1.1002290017187497,2025-4-109,Alto,Medio
2760,0.0,2025-5-109,Bajo,Bajo
2761,2.697141915178607,2025-6-109,Alto,Alto
2762,4.400442011188497,2025-7-109,Alto,Alto
2763,1.1611860815126307,2025-8-109,Alto,Medio
2764,3.6348868843126088,2025-9-109,Alto,Alto
2765,3.48330831762882,2025-10-109,Alto,Alto
2766,0.0,2025-11-109,Bajo,Bajo
2767,2.2592812062279584,2025-12-109,Alto,Medio
2768,1.416786582257869,2025-13-109,Alto,Medio
2769,1.671748257765839,2025-14-109,Alto,Medio
2770,0.0,2025-15-109,Bajo,Bajo
2771,3.154016014868739,2025-16-109,Alto,Alto
2772,0.0,2025-17-109,Bajo,Bajo
2773,2.089385978624572,2025-18-109,Alto,Medio
2774,3.3428979094640514,2025-19-109,Alto,Alto
2775,4.915850419914037,2025-20-109,Alto,Alto
2776,2.387613352870464,2025-21-109,Alto,Medio
2777,1.7053771096337726,2025-22-109,Alto,Medio
2778,2.038060736657937,2025-23-109,Alto,Medio
2779,4.248686585232184,2025-24-109,Alto,Alto
2780,4.7745437880856425,2025-25-109,Alto,Alto
2781,3.741113308139295,2025-26-109,Alto,Alto
2782,1.87749888097172,2025-27-109,Alto,Medio
2783,3.8323805663058983,2025-28-109,Alto,Alto
2784,1.5912970133965905,2025-29-109,Alto,Medio
2785,1.2562449740830703,2025-30-109,Alto,Medio
2786,0.0,2025-31-109,Bajo,Bajo
2787,0.0,2025-32-109,Bajo,Bajo
2788,0.5124655692362164,2025-33-109,Alto,Bajo
2789,0.9128862100259506,2025-34-109,Alto,Medio
2790,1.4653734976005064,2025-35-109,Alto,Medio
2791,0.5062029771078421,2025-36-109,Alto,Bajo
2792,1.4826158661975644,2025-37-109,Alto,Medio
2793,0.0,2025-38-109,Bajo,Bajo
2794,2.209394208492644,2025-39-109,Alto,Medio
2795,2.3458512863118064,2025-40-109,Alto,Medio
2796,1.159854322454521,2025-41-109,Alto,Medio
2797,3.5002815656872937,2025-42-109,Alto,Alto
2798,3.0550216170998024,2025-43-109,Alto,Alto
2799,3.028538457622421,2025-44-109,Alto,Alto
2800,1.2979016585106662,2025-45-109,Alto,Medio
2801,1.1871405072871812,2025-46-109,Alto,Medio
2802,2.8234266228718963,2025-47-109,Alto,Alto
2803,2.4701174292237997,2025-48-109,Alto,Alto
2804,1.7576248467531683,2025-49-109,Alto,Medio
2805,2.6563215650264413,2025-50-109,Alto,Alto
2806,2.7673460080518693,2025-51-109,Alto,Alto
2807,0.0,2025-52-109,Bajo,Bajo
2808,1.2877610247464013,2020-1-110,Alto,Medio
2809,1.265094736533087,2020-2-110,Alto,Medio
2810,0.0,2020-3-110,Bajo,Bajo
2811,0.0,2020-4-110,Bajo,Bajo
2812,0.3020855722213319,2020-5-110,Medio,Bajo
2813,0.3703435532339192,2020-6-110,Medio,Bajo
2814,0.0,2020-7-110,Bajo,Bajo
2815,0.735562513662171,2020-8-110,Alto,Medio
2816,2.1452654520043235,2020-9-110,Alto,Medio
2817,0.838101319736024,2020-10-110,Alto,Medio
2818,0.0,2020-11-110,Bajo,Bajo
2819,0.6358968220469864,2020-12-110,Alto,Medio
2820,0.6511816733904674,2020-13-110,Alto,Medio
2821,0.0,2020-14-110,Bajo,Bajo
2822,0.0,2020-15-110,Bajo,Bajo
2823,0.0,2020-16-110,Bajo,Bajo
2824,0.3508797785312179,2020-17-110,Medio,Bajo
2825,0.0,2020-18-110,Bajo,Bajo
2826,1.7673101477888349,2020-19-110,Alto,Medio
2827,2.0879633858573614,2020-20-110,Alto,Medio
2828,0.4392106533438729,2020-21-110,Medio,Bajo
2829,0.0,2020-22-110,Bajo,Bajo
2830,0.0,2020-23-110,Bajo,Bajo
2831,0.0,2020-24-110,Bajo,Bajo
2832,0.0,2020-25-110,Bajo,Bajo
2833,0.0,2020-26-110,Bajo,Bajo
2834,0.0,2020-27-110,Bajo,Bajo
2835,0.0,2020-28-110,Bajo,Bajo
2836,0.0,2020-29-110,Bajo,Bajo
2837,0.0,2020-30-110,Bajo,Bajo
2838,0.0,2020-31-110,Bajo,Bajo
2839,0.0,2020-32-110,Bajo,Bajo
2840,0.0,2020-33-110,Bajo,Bajo
2841,0.0,2020-34-110,Bajo,Bajo
2842,0.0,2020-35-110,Bajo,Bajo
2843,0.0,2020-36-110,Bajo,Bajo
2844,0.0,2020-37-110,Bajo,Bajo
2845,0.0,2020-38-110,Bajo,Bajo
2846,0.0,2020-39-110,Bajo,Bajo
2847,0.0,2020-40-110,Bajo,Bajo
2848,0.0,2020-41-110,Bajo,Bajo
2849,0.0,2020-42-110,Bajo,Bajo
2850,0.0,2020-43-110,Bajo,Bajo
2851,0.0,2020-44-110,Bajo,Bajo
2852,0.0,2020-45-110,Bajo,Bajo
2853,0.0,2020-46-110,Bajo,Bajo
2854,0.0,2020-47-110,Bajo,Bajo
2855,0.0,2020-48-110,Bajo,Bajo
2856,0.0,2020-49-110,Bajo,Bajo
2857,0.0,2020-50-110,Bajo,Bajo
2858,0.0,2020-51-110,Bajo,Bajo
2859,0.0,2020-52-110,Bajo,Bajo
2860,0.6127305507693163,2021-1-110,Alto,Medio
2861,2.200701968841462,2021-2-110,Alto,Medio
2862,0.759353647529915,2021-3-110,Alto,Medio
2863,0.0,2021-4-110,Bajo,Bajo
2864,3.5465745629009118,2021-5-110,Alto,Alto
2865,0.8422632343538264,2021-6-110,Alto,Medio
2866,0.0,2021-7-110,Bajo,Bajo
2867,0.0,2021-8-110,Bajo,Bajo
2868,0.0,2021-9-110,Bajo,Bajo
2869,0.0,2021-10-110,Bajo,Bajo
2870,2.412959539315172,2021-11-110,Alto,Alto
2871,0.0,2021-12-110,Bajo,Bajo
2872,1.171375425100914,2021-13-110,Alto,Medio
2873,0.0,2021-14-110,Bajo,Bajo
2874,0.0,2021-15-110,Bajo,Bajo
2875,0.0,2021-16-110,Bajo,Bajo
2876,0.0,2021-17-110,Bajo,Bajo
2877,0.0,2021-18-110,Bajo,Bajo
2878,0.0,2021-19-110,Bajo,Bajo
2879,0.0,2021-20-110,Bajo,Bajo
2880,0.0,2021-21-110,Bajo,Bajo
2881,0.0,2021-22-110,Bajo,Bajo
2882,0.0,2021-23-110,Bajo,Bajo
2883,0.0,2021-24-110,Bajo,Bajo
2884,0.0,2021-25-110,Bajo,Bajo
2885,0.0,2021-26-110,Bajo,Bajo
2886,0.0,2021-27-110,Bajo,Bajo
2887,0.0,2021-28-110,Bajo,Bajo
2888,0.0,2021-29-110,Bajo,Bajo
2889,0.0,2021-30-110,Bajo,Bajo
2890,0.0,2021-31-110,Bajo,Bajo
2891,0.0,2021-32-110,Bajo,Bajo
2892,0.0,2021-33-110,Bajo,Bajo
2893,0.0,2021-34-110,Bajo,Bajo
2894,0.0,2021-35-110,Bajo,Bajo
2895,0.0,2021-36-110,Bajo,Bajo
2896,0.0,2021-37-110,Bajo,Bajo
2897,0.0,2021-38-110,Bajo,Bajo
2898,0.0,2021-39-110,Bajo,Bajo
2899,0.0,2021-40-110,Bajo,Bajo
2900,0.0,2021-41-110,Bajo,Bajo
2901,0.0,2021-42-110,Bajo,Bajo
2902,0.0,2021-43-110,Bajo,Bajo
2903,0.0,2021-44-110,Bajo,Bajo
2904,0.0,2021-45-110,Bajo,Bajo
2905,0.0,2021-46-110,Bajo,Bajo
2906,0.0,2021-47-110,Bajo,Bajo
2907,0.0,2021-48-110,Bajo,Bajo
2908,0.0,2021-49-110,Bajo,Bajo
2909,0.0,2021-50-110,Bajo,Bajo
2910,0.0,2021-51-110,Bajo,Bajo
2911,0.0,2021-52-110,Bajo,Bajo
2912,0.0,2022-1-110,Bajo,Bajo
2913,0.0,2022-2-110,Bajo,Bajo
2914,0.0,2022-3-110,Bajo,Bajo
2915,0.0,2022-4-110,Bajo,Bajo
2916,0.0,2022-5-110,Bajo,Bajo
2917,1.221525190863426,2022-6-110,Alto,Medio
2918,0.0,2022-7-110,Bajo,Bajo
2919,0.0,2022-8-110,Bajo,Bajo
2920,0.0,2022-9-110,Bajo,Bajo
2921,0.0,2022-10-110,Bajo,Bajo
2922,0.0,2022-11-110,Bajo,Bajo
2923,0.0,2022-12-110,Bajo,Bajo
2924,0.0,2022-13-110,Bajo,Bajo
2925,0.0,2022-14-110,Bajo,Bajo
2926,0.0,2022-15-110,Bajo,Bajo
2927,0.0,2022-16-110,Bajo,Bajo
2928,0.6394553679021411,2022-17-110,Alto,Medio
2929,0.4551802501625153,2022-18-110,Medio,Bajo
2930,0.0,2022-19-110,Bajo,Bajo
2931,0.0,2022-20-110,Bajo,Bajo
2932,0.0,2022-21-110,Bajo,Bajo
2933,0.0,2022-22-110,Bajo,Bajo
2934,0.0,2022-23-110,Bajo,Bajo
2935,0.0,2022-24-110,Bajo,Bajo
2936,0.0,2022-25-110,Bajo,Bajo
2937,0.0,2022-26-110,Bajo,Bajo
2938,0.0,2022-27-110,Bajo,Bajo
2939,0.0,2022-28-110,Bajo,Bajo
2940,0.0,2022-29-110,Bajo,Bajo
2941,0.0,2022-30-110,Bajo,Bajo
2942,0.0,2022-31-110,Bajo,Bajo
2943,0.0,2022-32-110,Bajo,Bajo
2944,0.0,2022-33-110,Bajo,Bajo
2945,0.0,2022-34-110,Bajo,Bajo
2946,0.0,2022-35-110,Bajo,Bajo
2947,0.0,2022-36-110,Bajo,Bajo
2948,0.0,2022-37-110,Bajo,Bajo
2949,0.0,2022-38-110,Bajo,Bajo
2950,0.0,2022-39-110,Bajo,Bajo
2951,0.0,2022-40-110,Bajo,Bajo
2952,0.0,2022-41-110,Bajo,Bajo
2953,0.0,2022-42-110,Bajo,Bajo
2954,0.0,2022-43-110,Bajo,Bajo
2955,0.0,2022-44-110,Bajo,Bajo
2956,0.0,2022-45-110,Bajo,Bajo
2957,0.0,2022-46-110,Bajo,Bajo
2958,0.0,2022-47-110,Bajo,Bajo
2959,0.0,2022-48-110,Bajo,Bajo
2960,0.0,2022-49-110,Bajo,Bajo
2961,0.0,2022-50-110,Bajo,Bajo
2962,0.0,2022-51-110,Bajo,Bajo
2963,0.0,2022-52-110,Bajo,Bajo
2964,1.6246511041825955,2023-1-110,Alto,Medio
2965,1.392487177341547,2023-2-110,Alto,Medio
2966,0.9404917040181476,2023-3-110,Alto,Medio
2967,1.01142073286271,2023-4-110,Alto,Medio
2968,1.0510308130443295,2023-5-110,Alto,Medio
2969,1.116663437483123,2023-6-110,Alto,Medio
2970,0.0,2023-7-110,Bajo,Bajo
2971,0.9744435417527434,2023-8-110,Alto,Medio
2972,0.0,2023-9-110,Bajo,Bajo
2973,1.2462546099933618,2023-10-110,Alto,Medio
2974,0.0,2023-11-110,Bajo,Bajo
2975,1.7861168431831045,2023-12-110,Alto,Medio
2976,0.9567997355253828,2023-13-110,Alto,Medio
2977,0.0,2023-14-110,Bajo,Bajo
2978,0.0,2023-15-110,Bajo,Bajo
2979,0.0,2023-16-110,Bajo,Bajo
2980,0.0,2023-17-110,Bajo,Bajo
2981,0.0,2023-18-110,Bajo,Bajo
2982,0.0,2023-19-110,Bajo,Bajo
2983,0.0,2023-20-110,Bajo,Bajo
2984,0.0,2023-21-110,Bajo,Bajo
2985,0.0,2023-22-110,Bajo,Bajo
2986,0.0,2023-23-110,Bajo,Bajo
2987,0.469744945340684,2023-24-110,Medio,Bajo
2988,0.4518836667845184,2023-25-110,Medio,Bajo
2989,0.3499705885045994,2023-26-110,Medio,Bajo
2990,0.1561013736130538,2023-27-110,Medio,Bajo
2991,0.368394792134911,2023-28-110,Medio,Bajo
2992,0.100445245710657,2023-29-110,Medio,Bajo
2993,0.0976908570609206,2023-30-110,Medio,Bajo
2994,0.2040604735959655,2023-31-110,Medio,Bajo
2995,0.1341582448000997,2023-32-110,Medio,Bajo
2996,0.2265668401044141,2023-33-110,Medio,Bajo
2997,0.0,2023-34-110,Bajo,Bajo
2998,0.2439424392181808,2023-35-110,Medio,Bajo
2999,0.2279312182879923,2023-36-110,Medio,Bajo
3000,0.1644944563712883,2023-37-110,Medio,Bajo
3001,0.3655870908309111,2023-38-110,Medio,Bajo
3002,0.4396885118846094,2023-39-110,Medio,Bajo
3003,0.3129086212494951,2023-40-110,Medio,Bajo
3004,0.2160349559833854,2023-41-110,Medio,Bajo
3005,0.2103614999630901,2023-42-110,Medio,Bajo
3006,0.1526368799128021,2023-43-110,Medio,Bajo
3007,0.0363674454030932,2023-44-110,Medio,Bajo
3008,0.4547135297877417,2023-45-110,Medio,Bajo
3009,0.4893409840815036,2023-46-110,Medio,Bajo
3010,0.4222766421911038,2023-47-110,Medio,Bajo
3011,0.2541749132621124,2023-48-110,Medio,Bajo
3012,0.4238562633841604,2023-49-110,Medio,Bajo
3013,0.2023850326949686,2023-50-110,Medio,Bajo
3014,0.0,2023-51-110,Bajo,Bajo
3015,0.0,2023-52-110,Bajo,Bajo
3016,0.316029094641131,2024-1-110,Medio,Bajo
3017,0.4382739111989142,2024-2-110,Medio,Bajo
3018,0.5004684465628798,2024-3-110,Alto,Bajo
3019,0.7649858123009068,2024-4-110,Alto,Medio
3020,0.7543041319912913,2024-5-110,Alto,Medio
3021,1.24322332851832,2024-6-110,Alto,Medio
3022,0.2539472767281928,2024-7-110,Medio,Bajo
3023,0.8017980184420354,2024-8-110,Alto,Medio
3024,0.7860367876534844,2024-9-110,Alto,Medio
3025,0.5567479452477532,2024-10-110,Alto,Bajo
3026,0.6263098216301682,2024-11-110,Alto,Medio
3027,0.2245479313697624,2024-12-110,Medio,Bajo
3028,0.3019192734693153,2024-13-110,Medio,Bajo
3029,0.8653767772129658,2024-14-110,Alto,Medio
3030,0.9941269103645868,2024-15-110,Alto,Medio
3031,0.4993610067406905,2024-16-110,Alto,Bajo
3032,0.4970133475346132,2024-17-110,Alto,Bajo
3033,0.7219762547006161,2024-18-110,Alto,Medio
3034,0.1874510585420219,2024-19-110,Medio,Bajo
3035,0.38294524279184,2024-20-110,Medio,Bajo
3036,0.441472495061163,2024-21-110,Medio,Bajo
3037,0.6567477452814674,2024-22-110,Alto,Medio
3038,0.4199119143910124,2024-23-110,Medio,Bajo
3039,0.2484191096973622,2024-24-110,Medio,Bajo
3040,0.4738301109502717,2024-25-110,Medio,Bajo
3041,0.4395451627356424,2024-26-110,Medio,Bajo
3042,0.8718695832802008,2024-27-110,Alto,Medio
3043,1.5376758181519463,2024-28-110,Alto,Medio
3044,1.360101154760363,2024-29-110,Alto,Medio
3045,1.2329903048385031,2024-30-110,Alto,Medio
3046,1.5853684767311111,2024-31-110,Alto,Medio
3047,2.54696943828006,2024-32-110,Alto,Alto
3048,2.8519059197756103,2024-33-110,Alto,Alto
3049,2.606317039886811,2024-34-110,Alto,Alto
3050,3.1262902342882635,2024-35-110,Alto,Alto
3051,3.805130233228535,2024-36-110,Alto,Alto
3052,3.798391799712165,2024-37-110,Alto,Alto
3053,4.365526986291736,2024-38-110,Alto,Alto
3054,5.062707278081956,2024-39-110,Alto,Alto
3055,6.387284563095222,2024-40-110,Alto,Alto
3056,4.54297366172506,2024-41-110,Alto,Alto
3057,6.449414988920889,2024-42-110,Alto,Alto
3058,5.928724332844976,2024-43-110,Alto,Alto
3059,5.86730530865491,2024-44-110,Alto,Alto
3060,5.500319291019694,2024-45-110,Alto,Alto
3061,5.135331408657772,2024-46-110,Alto,Alto
3062,6.553768859709892,2024-47-110,Alto,Alto
3063,6.128403914793796,2024-48-110,Alto,Alto
3064,4.83414260051472,2024-49-110,Alto,Alto
3065,4.782167155241453,2024-50-110,Alto,Alto
3066,5.203595229278628,2024-51-110,Alto,Alto
3067,7.441973900012855,2024-52-110,Alto,Alto
3068,2.0914291090639145,2025-1-110,Alto,Medio
3069,2.4613264196700486,2025-2-110,Alto,Alto
3070,3.3033828055535683,2025-3-110,Alto,Alto
3071,2.806491324046052,2025-4-110,Alto,Alto
3072,2.9622574671357262,2025-5-110,Alto,Alto
3073,3.43986674016513,2025-6-110,Alto,Alto
3074,3.7414200244812346,2025-7-110,Alto,Alto
3075,1.4809038065825229,2025-8-110,Alto,Medio
3076,5.408244590662777,2025-9-110,Alto,Alto
3077,2.2211309519657667,2025-10-110,Alto,Medio
3078,4.845858815321903,2025-11-110,Alto,Alto
3079,2.160881833794132,2025-12-110,Alto,Medio
3080,1.8067477166764736,2025-13-110,Alto,Medio
3081,0.0,2025-14-110,Bajo,Bajo
3082,3.5529114369237598,2025-15-110,Alto,Alto
3083,2.0109803669179853,2025-16-110,Alto,Medio
3084,0.0,2025-17-110,Bajo,Bajo
3085,0.0,2025-18-110,Bajo,Bajo
3086,1.0656581816288906,2025-19-110,Alto,Medio
3087,2.089420411091745,2025-20-110,Alto,Medio
3088,1.5222152197516083,2025-21-110,Alto,Medio
3089,1.0872417491118682,2025-22-110,Alto,Medio
3090,1.2993209640976076,2025-23-110,Alto,Medio
3091,3.6114897732545583,2025-24-110,Alto,Alto
3092,2.282862410941168,2025-25-110,Alto,Medio
3093,0.0,2025-26-110,Bajo,Bajo
3094,2.3937706557106946,2025-27-110,Alto,Alto
3095,0.0,2025-28-110,Bajo,Bajo
3096,3.04319847905854,2025-29-110,Alto,Alto
3097,1.6016018860078265,2025-30-110,Alto,Medio
3098,2.5707163431170583,2025-31-110,Alto,Alto
3099,2.5356116056682545,2025-32-110,Alto,Alto
3100,4.246544541214965,2025-33-110,Alto,Alto
3101,2.90942228789247,2025-34-110,Alto,Alto
3102,3.113433983615552,2025-35-110,Alto,Alto
3103,3.2264857669835254,2025-36-110,Alto,Alto
3104,3.779951004092181,2025-37-110,Alto,Alto
3105,2.433444826363236,2025-38-110,Alto,Alto
3106,2.2530752153261617,2025-39-110,Alto,Medio
3107,4.485353859279169,2025-40-110,Alto,Alto
3108,2.217645711685516,2025-41-110,Alto,Medio
3109,3.824248800916889,2025-42-110,Alto,Alto
3110,2.596004650082734,2025-43-110,Alto,Alto
3111,1.6543646307333113,2025-44-110,Alto,Medio
3112,0.8271403631828568,2025-45-110,Alto,Medio
3113,1.2609004396892034,2025-46-110,Alto,Medio
3114,1.5422406142592564,2025-47-110,Alto,Medio
3115,0.3148201456150223,2025-48-110,Medio,Bajo
3116,0.8400301390346772,2025-49-110,Alto,Medio
3117,0.4836292161943491,2025-50-110,Medio,Bajo
3118,2.351227382813161,2025-51-110,Alto,Medio
3119,2.9014814219727096,2025-52-110,Alto,Alto
3120,0.0,2020-1-111,Bajo,Bajo
3121,0.0,2020-2-111,Bajo,Bajo
3122,0.0,2020-3-111,Bajo,Bajo
3123,0.0,2020-4-111,Bajo,Bajo
3124,0.0,2020-5-111,Bajo,Bajo
3125,0.0,2020-6-111,Bajo,Bajo
3126,0.0,2020-7-111,Bajo,Bajo
3127,0.0,2020-8-111,Bajo,Bajo
3128,0.0,2020-9-111,Bajo,Bajo
3129,0.0,2020-10-111,Bajo,Bajo
3130,0.0,2020-11-111,Bajo,Bajo
3131,0.0,2020-12-111,Bajo,Bajo
3132,0.0,2020-13-111,Bajo,Bajo
3133,0.0,2020-14-111,Bajo,Bajo
3134,0.0,2020-15-111,Bajo,Bajo
3135,0.0,2020-16-111,Bajo,Bajo
3136,0.0,2020-17-111,Bajo,Bajo
3137,0.0,2020-18-111,Bajo,Bajo
3138,0.0,2020-19-111,Bajo,Bajo
3139,0.0,2020-20-111,Bajo,Bajo
3140,0.0,2020-21-111,Bajo,Bajo
3141,0.0,2020-22-111,Bajo,Bajo
3142,0.0,2020-23-111,Bajo,Bajo
3143,0.0,2020-24-111,Bajo,Bajo
3144,0.1685757248482804,2020-25-111,Medio,Bajo
3145,0.0,2020-26-111,Bajo,Bajo
3146,0.1617571045087851,2020-27-111,Medio,Bajo
3147,0.1864817623276708,2020-28-111,Medio,Bajo
3148,0.0,2020-29-111,Bajo,Bajo
3149,0.0,2020-30-111,Bajo,Bajo
3150,0.0,2020-31-111,Bajo,Bajo
3151,0.0,2020-32-111,Bajo,Bajo
3152,0.0,2020-33-111,Bajo,Bajo
3153,0.0,2020-34-111,Bajo,Bajo
3154,0.0,2020-35-111,Bajo,Bajo
3155,0.0,2020-36-111,Bajo,Bajo
3156,0.0,2020-37-111,Bajo,Bajo
3157,0.0,2020-38-111,Bajo,Bajo
3158,0.0,2020-39-111,Bajo,Bajo
3159,0.0,2020-40-111,Bajo,Bajo
3160,0.0,2020-41-111,Bajo,Bajo
3161,0.7498191851480475,2020-42-111,Alto,Medio
3162,0.0,2020-43-111,Bajo,Bajo
3163,0.0,2020-44-111,Bajo,Bajo
3164,0.0,2020-45-111,Bajo,Bajo
3165,0.0,2020-46-111,Bajo,Bajo
3166,0.0,2020-47-111,Bajo,Bajo
3167,0.0,2020-48-111,Bajo,Bajo
3168,0.0,2020-49-111,Bajo,Bajo
3169,0.0,2020-50-111,Bajo,Bajo
3170,0.0,2020-51-111,Bajo,Bajo
3171,0.0,2020-52-111,Bajo,Bajo
3172,0.0,2021-1-111,Bajo,Bajo
3173,0.0,2021-2-111,Bajo,Bajo
3174,0.0,2021-3-111,Bajo,Bajo
3175,0.0,2021-4-111,Bajo,Bajo
3176,0.0,2021-5-111,Bajo,Bajo
3177,0.0,2021-6-111,Bajo,Bajo
3178,0.0,2021-7-111,Bajo,Bajo
3179,0.0,2021-8-111,Bajo,Bajo
3180,0.0,2021-9-111,Bajo,Bajo
3181,0.0,2021-10-111,Bajo,Bajo
3182,0.0,2021-11-111,Bajo,Bajo
3183,0.9471547015322824,2021-12-111,Alto,Medio
3184,0.0,2021-13-111,Bajo,Bajo
3185,0.0,2021-14-111,Bajo,Bajo
3186,0.0,2021-15-111,Bajo,Bajo
3187,0.0,2021-16-111,Bajo,Bajo
3188,0.0,2021-17-111,Bajo,Bajo
3189,0.0,2021-18-111,Bajo,Bajo
3190,0.0,2021-19-111,Bajo,Bajo
3191,0.0,2021-20-111,Bajo,Bajo
3192,0.0,2021-21-111,Bajo,Bajo
3193,0.0,2021-22-111,Bajo,Bajo
3194,0.0,2021-23-111,Bajo,Bajo
3195,0.0,2021-24-111,Bajo,Bajo
3196,0.727115006078297,2021-25-111,Alto,Medio
3197,0.0,2021-26-111,Bajo,Bajo
3198,0.0,2021-27-111,Bajo,Bajo
3199,0.0,2021-28-111,Bajo,Bajo
3200,0.0,2021-29-111,Bajo,Bajo
3201,0.0,2021-30-111,Bajo,Bajo
3202,0.0,2021-31-111,Bajo,Bajo
3203,0.0,2021-32-111,Bajo,Bajo
3204,0.0,2021-33-111,Bajo,Bajo
3205,0.0,2021-34-111,Bajo,Bajo
3206,0.0,2021-35-111,Bajo,Bajo
3207,0.0,2021-36-111,Bajo,Bajo
3208,0.0,2021-37-111,Bajo,Bajo
3209,0.0,2021-38-111,Bajo,Bajo
3210,0.0,2021-39-111,Bajo,Bajo
3211,0.0,2021-40-111,Bajo,Bajo
3212,0.0,2021-41-111,Bajo,Bajo
3213,0.0,2021-42-111,Bajo,Bajo
3214,0.0,2021-43-111,Bajo,Bajo
3215,1.3844092743544272,2021-44-111,Alto,Medio
3216,0.0,2021-45-111,Bajo,Bajo
3217,0.0,2021-46-111,Bajo,Bajo
3218,0.0,2021-47-111,Bajo,Bajo
3219,0.0,2021-48-111,Bajo,Bajo
3220,0.0,2021-49-111,Bajo,Bajo
3221,0.0,2021-50-111,Bajo,Bajo
3222,0.0,2021-51-111,Bajo,Bajo
3223,0.0,2021-52-111,Bajo,Bajo
3224,0.0,2022-1-111,Bajo,Bajo
3225,0.0,2022-2-111,Bajo,Bajo
3226,0.0,2022-3-111,Bajo,Bajo
3227,0.0,2022-4-111,Bajo,Bajo
3228,0.0,2022-5-111,Bajo,Bajo
3229,0.0,2022-6-111,Bajo,Bajo
3230,0.0,2022-7-111,Bajo,Bajo
3231,0.0,2022-8-111,Bajo,Bajo
