"","tmax_mean","week_canton"
"13011",29.5528331428571,"2024-11-107"
"13012",30.3203687142857,"2024-12-107"
"13013",30.2709602857143,"2024-13-107"
"13014",29.3508128571429,"2024-14-107"
"13015",29.6075964285714,"2024-15-107"
"13016",30.0194282857143,"2024-16-107"
"13017",29.251391,"2024-17-107"
"13018",29.6800395714286,"2024-18-107"
"13019",29.222967,"2024-19-107"
"13020",28.749604,"2024-20-107"
"13021",29.2079014285714,"2024-21-107"
"13022",28.7986331428571,"2024-22-107"
"13023",28.4925018571429,"2024-23-107"
"13024",27.3387781428571,"2024-24-107"
"13025",27.7516571428571,"2024-25-107"
"13026",27.514481,"2024-26-107"
"13027",27.6966684285714,"2024-27-107"
"13028",28.1958055714286,"2024-28-107"
"13029",28.2120325714286,"2024-29-107"
"13030",28.009561,"2024-30-107"
"13031",28.2041811428571,"2024-31-107"
"13032",28.1474724285714,"2024-32-107"
"13033",28.163799,"2024-33-107"
"13034",27.8436835714286,"2024-34-107"
"13035",28.2156335714286,"2024-35-107"
"13036",28.0876271428571,"2024-36-107"
"13037",28.6766325714286,"2024-37-107"
"13038",27.8041585714286,"2024-38-107"
"13039",26.8748592857143,"2024-39-107"
"13040",27.2530927142857,"2024-40-107"
"13041",27.1594648571429,"2024-41-107"
"13042",27.7014874285714,"2024-42-107"
"13043",27.6530825714286,"2024-43-107"
"13044",27.1039034285714,"2024-44-107"
"13045",25.2593407142857,"2024-45-107"
"13046",23.9878487142857,"2024-46-107"
"13047",25.8485715714286,"2024-47-107"
"13048",26.2928104285714,"2024-48-107"
"13049",26.1572147142857,"2024-49-107"
"13050",27.1037588571429,"2024-50-107"
"13051",26.5616457142857,"2024-51-107"
"13052",25.5885441428571,"2024-52-107"
"13053",26.5589712857143,"2025-1-107"
"13054",27.1486827142857,"2025-2-107"
"13055",27.1399915714286,"2025-3-107"
"13056",27.3732531428571,"2025-4-107"
"13057",28.0214714285714,"2025-5-107"
"13058",28.5126375714286,"2025-6-107"
"13059",27.8750234285714,"2025-7-107"
"13060",28.1151294285714,"2025-8-107"
"13061",29.0855151428571,"2025-9-107"
"13062",29.7071817142857,"2025-10-107"
"13063",29.4242532857143,"2025-11-107"
"13064",29.9285058571429,"2025-12-107"
"13065",29.1742987142857,"2025-13-107"
"13066",29.335329,"2025-14-107"
"13067",29.1096392857143,"2025-15-107"
"13068",29.3201821428571,"2025-16-107"
"13069",28.8803362857143,"2025-17-107"
"13070",28.522087,"2025-18-107"
"13071",28.9260892857143,"2025-19-107"
"13072",28.4663795714286,"2025-20-107"
"13073",28.152825,"2025-21-107"
"13074",28.4726531428571,"2025-22-107"
"13075",27.8279715714286,"2025-23-107"
"13076",27.3566158571429,"2025-24-107"
"13077",27.7340725714286,"2025-25-107"
"13078",27.8715381428571,"2025-26-107"
"13079",27.5145017142857,"2025-27-107"
"13080",28.5486795714286,"2025-28-107"
"13081",29.3285932857143,"2025-29-107"
"13082",28.2265462857143,"2025-30-107"
"13083",28.5890197142857,"2025-31-107"
"13084",28.4686231428571,"2025-32-107"
"13085",28.6015201428571,"2025-33-107"
"13086",28.0585024285714,"2025-34-107"
"13087",28.1820298571429,"2025-35-107"
"13088",27.5352635714286,"2025-36-107"
"13089",28.6693401428571,"2025-37-107"
"13090",27.8534004285714,"2025-38-107"
"13091",28.4341401428571,"2025-39-107"
"13092",27.6157682857143,"2025-40-107"
"13093",26.8299602857143,"2025-41-107"
"13094",27.2424142857143,"2025-42-107"
"13095",28.0393192857143,"2025-43-107"
"13096",26.510477,"2025-44-107"
"13097",27.5481238571429,"2025-45-107"
"13098",26.7624521428571,"2025-46-107"
"13099",27.1221484285714,"2025-47-107"
"13100",27.0259607142857,"2025-48-107"
"13101",27.1559665714286,"2025-49-107"
"13102",27.3111138571429,"2025-50-107"
"13103",26.7018961428571,"2025-51-107"
"13104",27.5012377142857,"2025-52-107"
"13105",24.4850486,"2020-1-114"
"13106",23.8688835714286,"2020-2-114"
"13107",23.6922455714286,"2020-3-114"
"13108",23.4787748571429,"2020-4-114"
"13109",24.7840604285714,"2020-5-114"
"13110",24.9375971428571,"2020-6-114"
"13111",24.5005342857143,"2020-7-114"
"13112",24.3742937142857,"2020-8-114"
"13113",25.2839075714286,"2020-9-114"
"13114",25.4434935714286,"2020-10-114"
"13115",25.5592987142857,"2020-11-114"
"13116",25.377281,"2020-12-114"
"13117",25.7599931428571,"2020-13-114"
"13118",26.2378587142857,"2020-14-114"
"13119",26.3202145714286,"2020-15-114"
"13120",25.863212,"2020-16-114"
"13121",25.8805464285714,"2020-17-114"
"13122",25.0590141428571,"2020-18-114"
"13123",25.6483261428571,"2020-19-114"
"13124",25.7967535714286,"2020-20-114"
"13125",26.1441917142857,"2020-21-114"
"13126",25.7634088571429,"2020-22-114"
"13127",25.3133334285714,"2020-23-114"
"13128",25.1722372857143,"2020-24-114"
"13129",25.168242,"2020-25-114"
"13130",25.2421474285714,"2020-26-114"
"13131",25.2185024285714,"2020-27-114"
"13132",25.1143875714286,"2020-28-114"
"13133",25.5661995714286,"2020-29-114"
"13134",25.452793,"2020-30-114"
"13135",26.1108258571429,"2020-31-114"
"13136",25.5649797142857,"2020-32-114"
"13137",24.6313981428571,"2020-33-114"
"13138",24.9547788571429,"2020-34-114"
"13139",25.156407,"2020-35-114"
"13140",25.7662365714286,"2020-36-114"
"13141",25.4495997142857,"2020-37-114"
"13142",25.6635835714286,"2020-38-114"
"13143",24.9578572857143,"2020-39-114"
"13144",25.1370652857143,"2020-40-114"
"13145",25.2826108571429,"2020-41-114"
"13146",25.1796597142857,"2020-42-114"
"13147",25.1221068571429,"2020-43-114"
"13148",24.71184,"2020-44-114"
"13149",22.9507377142857,"2020-45-114"
"13150",24.0871514285714,"2020-46-114"
"13151",23.3343394285714,"2020-47-114"
"13152",24.1401267142857,"2020-48-114"
"13153",24.1562354285714,"2020-49-114"
"13154",23.1073585714286,"2020-50-114"
"13155",23.622834,"2020-51-114"
"13156",23.2085758571429,"2020-52-114"
"13157",23.7168317142857,"2021-1-114"
"13158",23.6588278571429,"2021-2-114"
"13159",23.8442351428571,"2021-3-114"
"13160",23.5362984285714,"2021-4-114"
"13161",24.5610642857143,"2021-5-114"
"13162",25.1792635714286,"2021-6-114"
"13163",24.9795731428571,"2021-7-114"
"13164",24.216243,"2021-8-114"
"13165",24.752132,"2021-9-114"
"13166",24.8856782857143,"2021-10-114"
"13167",25.0038562857143,"2021-11-114"
"13168",25.3290552857143,"2021-12-114"
"13169",24.6771422857143,"2021-13-114"
"13170",25.5578121428571,"2021-14-114"
"13171",25.5224375714286,"2021-15-114"
"13172",25.3498811428571,"2021-16-114"
"13173",25.2126057142857,"2021-17-114"
"13174",25.0269834285714,"2021-18-114"
"13175",24.8813937142857,"2021-19-114"
"13176",25.7747347142857,"2021-20-114"
"13177",24.6919824285714,"2021-21-114"
"13178",25.1716494285714,"2021-22-114"
"13179",25.3246075714286,"2021-23-114"
"13180",25.2061414285714,"2021-24-114"
"13181",25.0488934285714,"2021-25-114"
"13182",25.2483732857143,"2021-26-114"
"13183",25.0907444285714,"2021-27-114"
"13184",25.1898601428571,"2021-28-114"
"13185",24.4939544285714,"2021-29-114"
"13186",25.1919852857143,"2021-30-114"
"13187",24.6482218571429,"2021-31-114"
"13188",24.627306,"2021-32-114"
"13189",25.0110112857143,"2021-33-114"
"13190",24.4570584285714,"2021-34-114"
"13191",24.9159922857143,"2021-35-114"
"13192",25.0354734285714,"2021-36-114"
"13193",25.6242708571429,"2021-37-114"
"13194",24.8731097142857,"2021-38-114"
"13195",25.3656714285714,"2021-39-114"
"13196",25.8309385714286,"2021-40-114"
"13197",24.8259955714286,"2021-41-114"
"13198",24.6950374285714,"2021-42-114"
"13199",25.1887118571429,"2021-43-114"
"13200",23.5508042857143,"2021-44-114"
"13201",23.623527,"2021-45-114"
"13202",24.2056955714286,"2021-46-114"
"13203",23.3967485714286,"2021-47-114"
"13204",23.0898551428571,"2021-48-114"
"13205",23.7517747142857,"2021-49-114"
"13206",23.6144351428571,"2021-50-114"
"13207",23.10453,"2021-51-114"
"13208",24.3641454285714,"2021-52-114"
"13209",23.5647947142857,"2022-1-114"
"13210",23.7535945714286,"2022-2-114"
"13211",23.7674358571429,"2022-3-114"
"13212",23.9222287142857,"2022-4-114"
"13213",24.6967285714286,"2022-5-114"
"13214",24.4238064285714,"2022-6-114"
"13215",24.0757448571429,"2022-7-114"
"13216",24.2696081428571,"2022-8-114"
"13217",24.4734834285714,"2022-9-114"
"13218",25.5736294285714,"2022-10-114"
"13219",25.5043871428571,"2022-11-114"
"13220",25.2305704285714,"2022-12-114"
"13221",25.7595612857143,"2022-13-114"
"13222",25.3887521428571,"2022-14-114"
"13223",25.5029695714286,"2022-15-114"
"13224",25.6505374285714,"2022-16-114"
"13225",25.3759477142857,"2022-17-114"
"13226",25.9010822857143,"2022-18-114"
"13227",25.5162338571429,"2022-19-114"
"13228",24.9007664285714,"2022-20-114"
"13229",25.447786,"2022-21-114"
"13230",25.0781424285714,"2022-22-114"
"13231",24.6167574285714,"2022-23-114"
"13232",24.582608,"2022-24-114"
"13233",24.4348955714286,"2022-25-114"
"13234",23.9739292857143,"2022-26-114"
"13235",25.0742598571429,"2022-27-114"
"13236",25.0192375714286,"2022-28-114"
"13237",24.9264327142857,"2022-29-114"
"13238",25.1347325714286,"2022-30-114"
"13239",24.1011454285714,"2022-31-114"
"13240",25.1867072857143,"2022-32-114"
"13241",25.5295908571429,"2022-33-114"
"13242",25.042156,"2022-34-114"
"13243",25.173904,"2022-35-114"
"13244",25.3151674285714,"2022-36-114"
"13245",24.8635324285714,"2022-37-114"
"13246",25.0511622857143,"2022-38-114"
"13247",24.743395,"2022-39-114"
"13248",24.1291362857143,"2022-40-114"
"13249",25.4891241428571,"2022-41-114"
"13250",24.928344,"2022-42-114"
"13251",25.1882387142857,"2022-43-114"
"13252",23.6527694285714,"2022-44-114"
"13253",23.1507198571429,"2022-45-114"
"13254",23.8871058571429,"2022-46-114"
"13255",23.6107212857143,"2022-47-114"
"13256",23.497002,"2022-48-114"
"13257",23.8348251428571,"2022-49-114"
"13258",23.9744914285714,"2022-50-114"
"13259",23.4386168571429,"2022-51-114"
"13260",24.3603651428571,"2022-52-114"
"13261",24.120885,"2023-1-114"
"13262",23.3560974285714,"2023-2-114"
"13263",24.196008,"2023-3-114"
"13264",23.6346364285714,"2023-4-114"
"13265",23.835231,"2023-5-114"
"13266",24.3052471428571,"2023-6-114"
"13267",24.3334891428571,"2023-7-114"
"13268",24.27449,"2023-8-114"
"13269",25.644319,"2023-9-114"
"13270",24.6220024285714,"2023-10-114"
"13271",25.5437487142857,"2023-11-114"
"13272",25.180908,"2023-12-114"
"13273",24.6176095714286,"2023-13-114"
"13274",24.9886878571429,"2023-14-114"
"13275",25.4816662857143,"2023-15-114"
"13276",25.813928,"2023-16-114"
"13277",26.209596,"2023-17-114"
"13278",25.9927321428571,"2023-18-114"
"13279",26.238349,"2023-19-114"
"13280",26.2977962857143,"2023-20-114"
"13281",26.1774752857143,"2023-21-114"
"13282",25.9679658571429,"2023-22-114"
"13283",25.9589967142857,"2023-23-114"
"13284",25.7353394285714,"2023-24-114"
"13285",25.8949882857143,"2023-25-114"
"13286",25.621562,"2023-26-114"
"13287",26.0571797142857,"2023-27-114"
"13288",25.58406,"2023-28-114"
"13289",26.1569771428571,"2023-29-114"
"13290",25.6944744285714,"2023-30-114"
"13291",25.7497995714286,"2023-31-114"
"13292",25.9040518571429,"2023-32-114"
"13293",25.6218047142857,"2023-33-114"
"13294",25.0000608571429,"2023-34-114"
"13295",26.2825528571429,"2023-35-114"
"13296",25.9905915714286,"2023-36-114"
"13297",26.0034005714286,"2023-37-114"
"13298",26.2056734285714,"2023-38-114"
"13299",26.5999852857143,"2023-39-114"
"13300",26.1558734285714,"2023-40-114"
"13301",26.408319,"2023-41-114"
"13302",24.7823377142857,"2023-42-114"
"13303",24.9204784285714,"2023-43-114"
"13304",24.4814961428571,"2023-44-114"
"13305",25.3837838571429,"2023-45-114"
"13306",24.4001608571429,"2023-46-114"
"13307",24.305624,"2023-47-114"
"13308",24.5555825714286,"2023-48-114"
"13309",24.8403918571429,"2023-49-114"
"13310",24.8503467142857,"2023-50-114"
"13311",22.878677,"2023-51-114"
"13312",24.7634045714286,"2023-52-114"
"13313",24.5810247142857,"2024-1-114"
"13314",25.2922381428571,"2024-2-114"
"13315",24.6301827142857,"2024-3-114"
"13316",24.5833911428571,"2024-4-114"
"13317",24.4335818571429,"2024-5-114"
"13318",24.9513608571429,"2024-6-114"
"13319",25.3562194285714,"2024-7-114"
"13320",24.1751387142857,"2024-8-114"
"13321",25.1691541428571,"2024-9-114"
"13322",26.6503742857143,"2024-10-114"
"13323",25.6742351428571,"2024-11-114"
"13324",26.8487085714286,"2024-12-114"
"13325",27.0798301428571,"2024-13-114"
"13326",25.9681812857143,"2024-14-114"
"13327",25.765974,"2024-15-114"
"13328",26.4334271428571,"2024-16-114"
"13329",25.99654,"2024-17-114"
"13330",27.127685,"2024-18-114"
"13331",27.0774187142857,"2024-19-114"
"13332",26.1624561428571,"2024-20-114"
"13333",26.7600908571429,"2024-21-114"
"13334",26.0531982857143,"2024-22-114"
"13335",26.1773025714286,"2024-23-114"
"13336",25.1917958571429,"2024-24-114"
"13337",25.3123227142857,"2024-25-114"
"13338",25.2000275714286,"2024-26-114"
"13339",25.1670988571429,"2024-27-114"
"13340",25.4483898571429,"2024-28-114"
"13341",25.9190531428571,"2024-29-114"
"13342",25.5510954285714,"2024-30-114"
"13343",25.482639,"2024-31-114"
"13344",25.5086282857143,"2024-32-114"
"13345",25.5558641428571,"2024-33-114"
"13346",25.29726,"2024-34-114"
"13347",25.5545358571429,"2024-35-114"
"13348",25.7142334285714,"2024-36-114"
"13349",26.2096864285714,"2024-37-114"
"13350",25.6709294285714,"2024-38-114"
"13351",24.6811275714286,"2024-39-114"
"13352",25.0071725714286,"2024-40-114"
"13353",25.138925,"2024-41-114"
"13354",25.518139,"2024-42-114"
"13355",24.7425841428571,"2024-43-114"
"13356",24.4652418571429,"2024-44-114"
"13357",23.313333,"2024-45-114"
"13358",22.0575338571429,"2024-46-114"
"13359",23.2124828571429,"2024-47-114"
"13360",23.4786955714286,"2024-48-114"
"13361",22.9771061428571,"2024-49-114"
"13362",24.1686985714286,"2024-50-114"
"13363",23.339295,"2024-51-114"
"13364",23.1308622857143,"2024-52-114"
"13365",23.9219004285714,"2025-1-114"
"13366",24.1706618571429,"2025-2-114"
"13367",23.8649784285714,"2025-3-114"
"13368",23.6862048571429,"2025-4-114"
"13369",24.3053388571429,"2025-5-114"
"13370",24.6292944285714,"2025-6-114"
"13371",24.6411704285714,"2025-7-114"
"13372",24.7340072857143,"2025-8-114"
"13373",25.4870724285714,"2025-9-114"
"13374",26.2223831428571,"2025-10-114"
"13375",26.1243962857143,"2025-11-114"
"13376",25.7164612857143,"2025-12-114"
"13377",25.6542797142857,"2025-13-114"
"13378",25.9677405714286,"2025-14-114"
"13379",25.2468368571429,"2025-15-114"
"13380",25.4071724285714,"2025-16-114"
"13381",25.3653605714286,"2025-17-114"
"13382",25.66233,"2025-18-114"
"13383",26.1444207142857,"2025-19-114"
"13384",25.7490928571429,"2025-20-114"
"13385",25.4939911428571,"2025-21-114"
"13386",25.6239367142857,"2025-22-114"
"13387",25.2468921428571,"2025-23-114"
"13388",24.7705881428571,"2025-24-114"
"13389",25.1248678571429,"2025-25-114"
"13390",25.1016964285714,"2025-26-114"
"13391",24.8702881428571,"2025-27-114"
"13392",25.7753025714286,"2025-28-114"
"13393",25.8295744285714,"2025-29-114"
"13394",25.3521097142857,"2025-30-114"
"13395",25.788122,"2025-31-114"
"13396",25.7147371428571,"2025-32-114"
"13397",25.4653988571429,"2025-33-114"
"13398",25.4939224285714,"2025-34-114"
"13399",25.3182261428571,"2025-35-114"
"13400",24.7659957142857,"2025-36-114"
"13401",25.866821,"2025-37-114"
"13402",25.1965795714286,"2025-38-114"
"13403",26.044756,"2025-39-114"
"13404",25.3606245714286,"2025-40-114"
"13405",24.6160674285714,"2025-41-114"
"13406",25.0940421428571,"2025-42-114"
"13407",25.8033887142857,"2025-43-114"
"13408",24.1811198571429,"2025-44-114"
"13409",24.6730298571429,"2025-45-114"
"13410",23.8851584285714,"2025-46-114"
"13411",24.2715454285714,"2025-47-114"
"13412",23.8663868571429,"2025-48-114"
"13413",24.7730947142857,"2025-49-114"
"13414",24.3896064285714,"2025-50-114"
"13415",23.9972961428571,"2025-51-114"
"13416",24.1267584285714,"2025-52-114"
"13417",30.0502304,"2020-1-509"
"13418",30.7922331428571,"2020-2-509"
"13419",31.3057232857143,"2020-3-509"
"13420",30.9281364285714,"2020-4-509"
"13421",30.2075078571429,"2020-5-509"
"13422",32.3211105714286,"2020-6-509"
"13423",32.8133248571429,"2020-7-509"
"13424",32.7786994285714,"2020-8-509"
"13425",33.0263137142857,"2020-9-509"
"13426",33.8076177142857,"2020-10-509"
"13427",33.712109,"2020-11-509"
"13428",33.4841792857143,"2020-12-509"
"13429",33.5003322857143,"2020-13-509"
"13430",33.432734,"2020-14-509"
"13431",33.6671355714286,"2020-15-509"
"13432",32.926691,"2020-16-509"
"13433",32.9867117142857,"2020-17-509"
"13434",32.1262678571429,"2020-18-509"
"13435",32.1542371428571,"2020-19-509"
"13436",31.8596538571429,"2020-20-509"
"13437",32.4905685714286,"2020-21-509"
"13438",31.1093795714286,"2020-22-509"
"13439",30.0120102857143,"2020-23-509"
"13440",30.0925342857143,"2020-24-509"
"13441",30.3593672857143,"2020-25-509"
"13442",30.5648448571429,"2020-26-509"
"13443",30.8319211428571,"2020-27-509"
"13444",30.3239607142857,"2020-28-509"
"13445",30.8316034285714,"2020-29-509"
"13446",30.3929655714286,"2020-30-509"
"13447",31.680431,"2020-31-509"
"13448",31.0628145714286,"2020-32-509"
"13449",30.5322781428571,"2020-33-509"
"13450",29.5382498571429,"2020-34-509"
"13451",29.80541,"2020-35-509"
"13452",30.0896157142857,"2020-36-509"
"13453",29.7387935714286,"2020-37-509"
"13454",30.141715,"2020-38-509"
"13455",29.8466125714286,"2020-39-509"
"13456",29.2556001428571,"2020-40-509"
"13457",29.2833635714286,"2020-41-509"
"13458",30.0222395714286,"2020-42-509"
"13459",29.2225798571429,"2020-43-509"
"13460",28.959935,"2020-44-509"
"13461",26.4788477142857,"2020-45-509"
"13462",28.9330311428571,"2020-46-509"
"13463",27.9449067142857,"2020-47-509"
"13464",29.2315435714286,"2020-48-509"
"13465",29.4256398571429,"2020-49-509"
"13466",29.7846814285714,"2020-50-509"
"13467",30.0590024285714,"2020-51-509"
"13468",30.502126,"2020-52-509"
"13469",29.7740551428571,"2021-1-509"
"13470",30.0072094285714,"2021-2-509"
"13471",30.1655157142857,"2021-3-509"
"13472",30.6205468571429,"2021-4-509"
"13473",32.1146388571429,"2021-5-509"
"13474",32.4910812857143,"2021-6-509"
"13475",31.844997,"2021-7-509"
"13476",32.3899274285714,"2021-8-509"
"13477",33.0057097142857,"2021-9-509"
"13478",33.0775907142857,"2021-10-509"
"13479",33.0635155714286,"2021-11-509"
"13480",32.5323935714286,"2021-12-509"
"13481",33.1383725714286,"2021-13-509"
"13482",32.6705404285714,"2021-14-509"
"13483",32.0640182857143,"2021-15-509"
"13484",32.3611942857143,"2021-16-509"
"13485",31.1770301428571,"2021-17-509"
"13486",30.969424,"2021-18-509"
"13487",31.0225644285714,"2021-19-509"
"13488",31.2345131428571,"2021-20-509"
"13489",31.0498981428571,"2021-21-509"
"13490",30.2796604285714,"2021-22-509"
"13491",29.7547827142857,"2021-23-509"
"13492",30.047871,"2021-24-509"
"13493",29.7958468571429,"2021-25-509"
"13494",29.8178657142857,"2021-26-509"
"13495",30.4274354285714,"2021-27-509"
"13496",30.752357,"2021-28-509"
"13497",30.516827,"2021-29-509"
"13498",30.5129085714286,"2021-30-509"
"13499",30.3745692857143,"2021-31-509"
"13500",29.9982834285714,"2021-32-509"
"13501",30.0348234285714,"2021-33-509"
"13502",29.0397845714286,"2021-34-509"
"13503",29.9208938571429,"2021-35-509"
"13504",29.2783942857143,"2021-36-509"
"13505",30.3509422857143,"2021-37-509"
"13506",30.3062132857143,"2021-38-509"
"13507",29.8573587142857,"2021-39-509"
"13508",30.4684337142857,"2021-40-509"
"13509",30.0055902857143,"2021-41-509"
"13510",29.3053184285714,"2021-42-509"
"13511",28.9730202857143,"2021-43-509"
"13512",28.574277,"2021-44-509"
"13513",28.9294071428571,"2021-45-509"
"13514",29.3774485714286,"2021-46-509"
"13515",28.6571968571429,"2021-47-509"
"13516",29.1840901428571,"2021-48-509"
"13517",30.0025714285714,"2021-49-509"
"13518",29.5820947142857,"2021-50-509"
"13519",29.5920688571429,"2021-51-509"
"13520",30.2810755714286,"2021-52-509"
"13521",30.1917532857143,"2022-1-509"
"13522",30.0994167142857,"2022-2-509"
"13523",30.7248615714286,"2022-3-509"
"13524",30.482025,"2022-4-509"
"13525",31.1159944285714,"2022-5-509"
"13526",31.7082608571429,"2022-6-509"
"13527",31.9217708571429,"2022-7-509"
"13528",31.9676955714286,"2022-8-509"
"13529",32.5155888571429,"2022-9-509"
"13530",32.7374605714286,"2022-10-509"
"13531",33.1728905714286,"2022-11-509"
"13532",32.9847437142857,"2022-12-509"
"13533",32.9633375714286,"2022-13-509"
"13534",32.6828257142857,"2022-14-509"
"13535",32.694129,"2022-15-509"
"13536",32.2472364285714,"2022-16-509"
"13537",32.0650208571429,"2022-17-509"
"13538",31.7080578571429,"2022-18-509"
"13539",31.6346834285714,"2022-19-509"
"13540",31.0483488571429,"2022-20-509"
"13541",30.9938257142857,"2022-21-509"
"13542",29.8503774285714,"2022-22-509"
"13543",28.980355,"2022-23-509"
"13544",28.8224602857143,"2022-24-509"
"13545",29.7419028571429,"2022-25-509"
"13546",29.1529977142857,"2022-26-509"
"13547",30.2871532857143,"2022-27-509"
"13548",30.3017934285714,"2022-28-509"
"13549",29.8548465714286,"2022-29-509"
"13550",30.2026345714286,"2022-30-509"
"13551",29.9029774285714,"2022-31-509"
"13552",30.5735271428571,"2022-32-509"
"13553",30.8792922857143,"2022-33-509"
"13554",30.0701902857143,"2022-34-509"
"13555",30.2737672857143,"2022-35-509"
"13556",30.1352197142857,"2022-36-509"
"13557",29.0851147142857,"2022-37-509"
"13558",29.7282601428571,"2022-38-509"
"13559",29.1336437142857,"2022-39-509"
"13560",29.623574,"2022-40-509"
"13561",29.205175,"2022-41-509"
"13562",29.64391,"2022-42-509"
"13563",29.6514501428571,"2022-43-509"
"13564",27.9273421428571,"2022-44-509"
"13565",28.2076785714286,"2022-45-509"
"13566",29.0516835714286,"2022-46-509"
"13567",28.1140767142857,"2022-47-509"
"13568",28.9820665714286,"2022-48-509"
"13569",29.4049854285714,"2022-49-509"
"13570",29.7115961428571,"2022-50-509"
"13571",30.1650698571429,"2022-51-509"
"13572",30.2021798571429,"2022-52-509"
"13573",29.7742531428571,"2023-1-509"
"13574",29.9096111428571,"2023-2-509"
"13575",30.0319798571429,"2023-3-509"
"13576",30.6997904285714,"2023-4-509"
"13577",31.3925012857143,"2023-5-509"
"13578",32.4246535714286,"2023-6-509"
"13579",32.4707764285714,"2023-7-509"
"13580",32.3299627142857,"2023-8-509"
"13581",33.1926657142857,"2023-9-509"
"13582",32.120856,"2023-10-509"
"13583",31.7035657142857,"2023-11-509"
"13584",32.55887,"2023-12-509"
"13585",33.0857667142857,"2023-13-509"
"13586",32.9877148571429,"2023-14-509"
"13587",33.3034882857143,"2023-15-509"
"13588",32.5139554285714,"2023-16-509"
"13589",32.4843892857143,"2023-17-509"
"13590",33.3676297142857,"2023-18-509"
"13591",34.1202011428571,"2023-19-509"
"13592",32.4563522857143,"2023-20-509"
"13593",31.341847,"2023-21-509"
"13594",31.1443262857143,"2023-22-509"
"13595",30.9172815714286,"2023-23-509"
"13596",31.0770697142857,"2023-24-509"
"13597",30.7348264285714,"2023-25-509"
"13598",30.9857912857143,"2023-26-509"
"13599",31.2563512857143,"2023-27-509"
"13600",30.9238238571429,"2023-28-509"
"13601",32.3874364285714,"2023-29-509"
"13602",31.4638571428571,"2023-30-509"
"13603",31.4241158571429,"2023-31-509"
"13604",31.3744027142857,"2023-32-509"
"13605",31.7698715714286,"2023-33-509"
"13606",30.4258185714286,"2023-34-509"
"13607",31.7954028571429,"2023-35-509"
"13608",30.8242085714286,"2023-36-509"
"13609",30.8978405714286,"2023-37-509"
"13610",31.515104,"2023-38-509"
"13611",31.1296184285714,"2023-39-509"
"13612",30.6525604285714,"2023-40-509"
"13613",30.3694865714286,"2023-41-509"
"13614",30.8843511428571,"2023-42-509"
"13615",29.2394895714286,"2023-43-509"
"13616",29.0191422857143,"2023-44-509"
"13617",29.9216757142857,"2023-45-509"
"13618",29.750299,"2023-46-509"
"13619",29.7256731428571,"2023-47-509"
"13620",30.6274007142857,"2023-48-509"
"13621",30.950851,"2023-49-509"
"13622",31.3200691428571,"2023-50-509"
"13623",30.5627352857143,"2023-51-509"
"13624",29.9631544285714,"2023-52-509"
"13625",30.4139518571429,"2024-1-509"
"13626",30.7373332857143,"2024-2-509"
"13627",31.3644864285714,"2024-3-509"
"13628",31.8968442857143,"2024-4-509"
"13629",31.7113507142857,"2024-5-509"
"13630",32.4740714285714,"2024-6-509"
"13631",33.4891897142857,"2024-7-509"
"13632",32.9468777142857,"2024-8-509"
"13633",33.478709,"2024-9-509"
"13634",34.3053191428571,"2024-10-509"
"13635",34.7993772857143,"2024-11-509"
"13636",34.1424691428571,"2024-12-509"
"13637",33.6499752857143,"2024-13-509"
"13638",33.4544644285714,"2024-14-509"
"13639",33.2681981428571,"2024-15-509"
"13640",33.403881,"2024-16-509"
"13641",32.6523858571429,"2024-17-509"
"13642",32.3884467142857,"2024-18-509"
"13643",32.6270134285714,"2024-19-509"
"13644",32.0906831428571,"2024-20-509"
"13645",32.3153377142857,"2024-21-509"
"13646",31.6396751428571,"2024-22-509"
"13647",30.4600457142857,"2024-23-509"
"13648",29.4635841428571,"2024-24-509"
"13649",30.1631224285714,"2024-25-509"
"13650",29.4429314285714,"2024-26-509"
"13651",29.994176,"2024-27-509"
"13652",31.1051555714286,"2024-28-509"
"13653",30.7295042857143,"2024-29-509"
"13654",30.924574,"2024-30-509"
"13655",31.0457652857143,"2024-31-509"
"13656",30.6877982857143,"2024-32-509"
"13657",30.8645588571429,"2024-33-509"
"13658",30.5270358571429,"2024-34-509"
"13659",30.9662818571429,"2024-35-509"
"13660",30.4401721428571,"2024-36-509"
"13661",31.0973665714286,"2024-37-509"
"13662",29.8073737142857,"2024-38-509"
"13663",29.2943757142857,"2024-39-509"
"13664",29.5705602857143,"2024-40-509"
"13665",29.2625554285714,"2024-41-509"
"13666",30.3230005714286,"2024-42-509"
"13667",30.3443847142857,"2024-43-509"
"13668",30.045238,"2024-44-509"
"13669",27.397961,"2024-45-509"
"13670",26.0225854285714,"2024-46-509"
"13671",28.4355554285714,"2024-47-509"
"13672",29.082665,"2024-48-509"
"13673",29.5224491428571,"2024-49-509"
"13674",30.171246,"2024-50-509"
"13675",30.394269,"2024-51-509"
"13676",29.3718205714286,"2024-52-509"
"13677",29.1706135714286,"2025-1-509"
"13678",29.8998992857143,"2025-2-509"
"13679",30.0590887142857,"2025-3-509"
"13680",30.5363062857143,"2025-4-509"
"13681",31.2859682857143,"2025-5-509"
"13682",32.1957724285714,"2025-6-509"
"13683",31.7150371428571,"2025-7-509"
"13684",31.5537014285714,"2025-8-509"
"13685",32.9081938571429,"2025-9-509"
"13686",33.137653,"2025-10-509"
"13687",33.2949024285714,"2025-11-509"
"13688",34.058297,"2025-12-509"
"13689",33.2703022857143,"2025-13-509"
