"","week_canton","pob"
"783","2020-10-401",141914.787868852
"784","2020-10-402",46705.2952786885
"785","2020-10-403",48794.4332295082
"786","2020-10-404",43246.0780491803
"787","2020-10-405",54603.0667213115
"788","2020-10-406",22835.5865081967
"789","2020-10-407",25898.1324590164
"790","2020-10-408",21313.9198360656
"791","2020-10-409",30175.1782459016
"792","2020-10-410",87302.8271639344
"793","2020-10-501",76790.2355901639
"794","2020-10-502",57373.5017540984
"795","2020-10-503",68889.2938360656
"796","2020-10-504",24377.8583934426
"797","2020-10-505",46484.6265409836
"798","2020-10-506",31724.7240983607
"799","2020-10-507",19914.6925409836
"800","2020-10-508",24595.3945409836
"801","2020-10-509",11484.4982622951
"802","2020-10-510",26317.2983770492
"803","2020-10-511",7102.00337704918
"804","2020-10-601",138263.894606557
"805","2020-10-602",33651.273557377
"806","2020-10-603",52863.7933278689
"807","2020-10-604",14612.937
"808","2020-10-605",29567.7924262295
"809","2020-10-606",33290.0374426229
"810","2020-10-607",32050.7136885246
"811","2020-10-608",36375.5460163934
"812","2020-10-609",21029.8706557377
"813","2020-10-610",52114.5110327869
"814","2020-10-611",25812.9754098361
"815","2020-10-701",93317.0168852459
"816","2020-10-702",149818.912983607
"817","2020-10-703",56912.2158032787
"818","2020-10-704",43265.1663278689
"819","2020-10-705",44311.4981803279
"820","2020-10-706",55597.3500163934
"821","2020-11-101",348370.252800546
"822","2020-11-102",69569.4628114754
"823","2020-11-103",239596.515338798
"824","2020-11-104",38368.9356530055
"825","2020-11-105",17867.8529480874
"826","2020-11-106",61812.5925027322
"827","2020-11-107",28366.7992622951
"828","2020-11-108",137507.972161202
"829","2020-11-109",59677.8017896175
"830","2020-11-110",93285.4829644809
"831","2020-11-111",70052.6929125683
"832","2020-11-112",21745.7430546448
"833","2020-11-113",83908.9416284153
"834","2020-11-114",61204.1170519126
"835","2020-11-115",61382.9235765027
"836","2020-11-116",7156.21383879781
"837","2020-11-117",7767.6583989071
"838","2020-11-118",78256.7295327869
"839","2020-11-119",135402.801445355
"840","2020-11-120",13162.1761010929
"841","2020-11-201",315115.069311475
"842","2020-11-202",89601.245204918
"843","2020-11-203",78249.8027677596
"844","2020-11-204",7349.33903551913
"845","2020-11-205",29666.141079235
"846","2020-11-206",48961.9600300546
"847","2020-11-207",41185.2006010929
"848","2020-11-208",34090.5574781421
"849","2020-11-209",24043.0590409836
"850","2020-11-210",201871.622368852
"851","2020-11-211",14468.1193005464
"852","2020-11-212",22251.2922568306
"853","2020-11-213",54776.5387814208
"854","2020-11-214",34447.2255491803
"855","2020-11-215",19275.9604453552
"856","2020-11-216",16757.723920765
"857","2020-11-301",161140.133090164
"858","2020-11-302",60654.618784153
"859","2020-11-303",111595.297557377
"860","2020-11-304",15987.8201912568
"861","2020-11-305",70145.4124371585
"862","2020-11-306",15080.5300956284
"863","2020-11-307",48260.1734863388
"864","2020-11-308",44621.6589699454
"865","2020-11-401",141932.439420765
"866","2020-11-402",46713.4263142076
"867","2020-11-403",48799.3211803279
"868","2020-11-404",43253.3893005464
"869","2020-11-405",54611.1080191257
"870","2020-11-406",22838.2349945355
"871","2020-11-407",25900.7753606557
"872","2020-11-408",21317.2767759563
"873","2020-11-409",30176.5455027322
"874","2020-11-410",87336.1805573771
"875","2020-11-501",76809.028773224
"876","2020-11-502",57379.3818306011
"877","2020-11-503",68905.5891092896
"878","2020-11-504",24382.5219043716
"879","2020-11-505",46496.9753060109
"880","2020-11-506",31728.9422677596
"881","2020-11-507",19915.5053060109
"882","2020-11-508",24596.6483060109
"883","2020-11-509",11484.7563251366
"884","2020-11-510",26324.3940819672
"885","2020-11-511",7101.99874863388
"886","2020-11-601",138285.895262295
"887","2020-11-602",33657.9946284153
"888","2020-11-603",52872.4969480874
"889","2020-11-604",14614.2716666667
"890","2020-11-605",29567.813215847
"891","2020-11-606",33296.678204918
"892","2020-11-607",32051.0310409836
"893","2020-11-608",36373.1698224044
"894","2020-11-609",21035.3020628415
"895","2020-11-610",52119.7348114754
"896","2020-11-611",25824.1690601093
"897","2020-11-701",93313.5672431694
"898","2020-11-702",149844.383344262
"899","2020-11-703",56911.5669644809
"900","2020-11-704",43276.0667814208
"901","2020-11-705",44316.5567131148
"902","2020-11-706",55610.1113224044
"903","2020-12-101",348388.571551913
"904","2020-12-102",69575.5895901639
"905","2020-12-103",239619.062185792
"906","2020-12-104",38372.4045355191
"907","2020-12-105",17868.534568306
"908","2020-12-106",61817.2357595628
"909","2020-12-107",28368.5629180328
"910","2020-12-108",137518.755814208
"911","2020-12-109",59687.2635136612
"912","2020-12-110",93301.6831256831
"913","2020-12-111",70060.7406939891
"914","2020-12-112",21746.9991912568
"915","2020-12-113",83914.8016994536
"916","2020-12-114",61206.340431694
"917","2020-12-115",61382.4232677596
"918","2020-12-116",7157.12718579235
"919","2020-12-117",7767.88289617486
"920","2020-12-118",78261.7861147541
"921","2020-12-119",135396.669808743
"922","2020-12-120",13163.5861038251
"923","2020-12-201",315162.478590164
"924","2020-12-202",89611.0499672131
"925","2020-12-203",78259.8764371585
"926","2020-12-204",7350.10687431694
"927","2020-12-205",29669.5210273224
"928","2020-12-206",48967.2803551913
"929","2020-12-207",41191.1991038251
"930","2020-12-208",34096.1779234973
"931","2020-12-209",24047.3593934426
"932","2020-12-210",201910.143540984
"933","2020-12-211",14469.6765519126
"934","2020-12-212",22253.6113989071
"935","2020-12-213",54785.5632349727
"936","2020-12-214",34458.0916721311
"937","2020-12-215",19278.9148087432
"938","2020-12-216",16762.2679726776
"939","2020-12-301",161149.311065574
"940","2020-12-302",60658.6999945355
"941","2020-12-303",111606.46795082
"942","2020-12-304",15987.1241693989
"943","2020-12-305",70140.5445300546
"944","2020-12-306",15081.1095846995
"945","2020-12-307",48262.8922021858
"946","2020-12-308",44624.6196448087
"947","2020-12-401",141950.090972678
"948","2020-12-402",46721.5573497268
"949","2020-12-403",48804.2091311475
"950","2020-12-404",43260.7005519126
"951","2020-12-405",54619.1493169399
"952","2020-12-406",22840.8834808743
"953","2020-12-407",25903.4182622951
"954","2020-12-408",21320.633715847
"955","2020-12-409",30177.9127595628
"956","2020-12-410",87369.5339508197
"957","2020-12-501",76827.8219562842
"958","2020-12-502",57385.2619071038
"959","2020-12-503",68921.8843825137
"960","2020-12-504",24387.1854153005
"961","2020-12-505",46509.3240710383
"962","2020-12-506",31733.1604371585
"963","2020-12-507",19916.3180710383
"964","2020-12-508",24597.9020710383
"965","2020-12-509",11485.0143879781
"966","2020-12-510",26331.4897868852
"967","2020-12-511",7101.99412021858
"968","2020-12-601",138307.895918033
"969","2020-12-602",33664.7156994536
"970","2020-12-603",52881.200568306
"971","2020-12-604",14615.6063333333
"972","2020-12-605",29567.8340054645
"973","2020-12-606",33303.3189672131
"974","2020-12-607",32051.3483934426
"975","2020-12-608",36370.7936284153
"976","2020-12-609",21040.7334699454
"977","2020-12-610",52124.9585901639
"978","2020-12-611",25835.3627103825
"979","2020-12-701",93310.1176010929
"980","2020-12-702",149869.853704918
"981","2020-12-703",56910.9181256831
"982","2020-12-704",43286.9672349727
"983","2020-12-705",44321.6152459016
"984","2020-12-706",55622.8726284153
"985","2020-13-101",348406.890303279
"986","2020-13-102",69581.7163688525
"987","2020-13-103",239641.609032787
"988","2020-13-104",38375.8734180328
"989","2020-13-105",17869.2161885246
"990","2020-13-106",61821.8790163934
"991","2020-13-107",28370.3265737705
"992","2020-13-108",137529.539467213
"993","2020-13-109",59696.7252377049
"994","2020-13-110",93317.8832868852
"995","2020-13-111",70068.7884754098
"996","2020-13-112",21748.2553278689
"997","2020-13-113",83920.6617704918
"998","2020-13-114",61208.5638114754
"999","2020-13-115",61381.9229590164
"1000","2020-13-116",7158.04053278689
"1001","2020-13-117",7768.10739344262
"1002","2020-13-118",78266.8426967213
"1003","2020-13-119",135390.538172131
"1004","2020-13-120",13164.9961065574
"1005","2020-13-201",315209.887868852
"1006","2020-13-202",89620.8547295082
"1007","2020-13-203",78269.9501065574
"1008","2020-13-204",7350.87471311475
"1009","2020-13-205",29672.9009754098
"1010","2020-13-206",48972.6006803279
"1011","2020-13-207",41197.1976065574
"1012","2020-13-208",34101.7983688525
"1013","2020-13-209",24051.6597459016
"1014","2020-13-210",201948.664713115
"1015","2020-13-211",14471.2338032787
"1016","2020-13-212",22255.9305409836
"1017","2020-13-213",54794.5876885246
"1018","2020-13-214",34468.957795082
"1019","2020-13-215",19281.8691721311
"1020","2020-13-216",16766.8120245902
"1021","2020-13-301",161158.489040984
"1022","2020-13-302",60662.781204918
"1023","2020-13-303",111617.638344262
"1024","2020-13-304",15986.428147541
"1025","2020-13-305",70135.6766229508
"1026","2020-13-306",15081.6890737705
"1027","2020-13-307",48265.6109180328
"1028","2020-13-308",44627.5803196721
"1029","2020-13-401",141967.74252459
"1030","2020-13-402",46729.6883852459
"1031","2020-13-403",48809.0970819672
"1032","2020-13-404",43268.0118032787
"1033","2020-13-405",54627.1906147541
"1034","2020-13-406",22843.5319672131
"1035","2020-13-407",25906.0611639344
"1036","2020-13-408",21323.9906557377
"1037","2020-13-409",30179.2800163934
"1038","2020-13-410",87402.8873442623
"1039","2020-13-501",76846.6151393443
"1040","2020-13-502",57391.1419836066
"1041","2020-13-503",68938.1796557377
"1042","2020-13-504",24391.8489262295
"1043","2020-13-505",46521.6728360656
"1044","2020-13-506",31737.3786065574
"1045","2020-13-507",19917.1308360656
"1046","2020-13-508",24599.1558360656
"1047","2020-13-509",11485.2724508197
"1048","2020-13-510",26338.5854918033
"1049","2020-13-511",7101.98949180328
"1050","2020-13-601",138329.896573771
"1051","2020-13-602",33671.4367704918
"1052","2020-13-603",52889.9041885246
"1053","2020-13-604",14616.941
"1054","2020-13-605",29567.854795082
"1055","2020-13-606",33309.9597295082
"1056","2020-13-607",32051.6657459016
"1057","2020-13-608",36368.4174344262
"1058","2020-13-609",21046.1648770492
"1059","2020-13-610",52130.1823688525
"1060","2020-13-611",25846.5563606557
"1061","2020-13-701",93306.6679590164
"1062","2020-13-702",149895.324065574
"1063","2020-13-703",56910.2692868852
"1064","2020-13-704",43297.8676885246
"1065","2020-13-705",44326.6737786885
"1066","2020-13-706",55635.6339344262
"1067","2020-14-101",348425.209054645
"1068","2020-14-102",69587.843147541
"1069","2020-14-103",239664.155879781
"1070","2020-14-104",38379.3423005465
"1071","2020-14-105",17869.8978087432
"1072","2020-14-106",61826.522273224
"1073","2020-14-107",28372.0902295082
"1074","2020-14-108",137540.323120219
"1075","2020-14-109",59706.1869617486
"1076","2020-14-110",93334.0834480874
"1077","2020-14-111",70076.8362568306
"1078","2020-14-112",21749.5114644809
"1079","2020-14-113",83926.5218415301
"1080","2020-14-114",61210.7871912568
"1081","2020-14-115",61381.4226502732
"1082","2020-14-116",7158.95387978142
"1083","2020-14-117",7768.33189071038
"1084","2020-14-118",78271.8992786885
"1085","2020-14-119",135384.406535519
"1086","2020-14-120",13166.4061092896
"1087","2020-14-201",315257.297147541
"1088","2020-14-202",89630.6594918033
"1089","2020-14-203",78280.0237759563
"1090","2020-14-204",7351.64255191257
"1091","2020-14-205",29676.2809234973
"1092","2020-14-206",48977.9210054645
"1093","2020-14-207",41203.1961092896
"1094","2020-14-208",34107.4188142077
"1095","2020-14-209",24055.9600983607
"1096","2020-14-210",201987.185885246
"1097","2020-14-211",14472.7910546448
"1098","2020-14-212",22258.2496830601
"1099","2020-14-213",54803.6121420765
"1100","2020-14-214",34479.8239180328
"1101","2020-14-215",19284.8235355191
"1102","2020-14-216",16771.3560765027
"1103","2020-14-301",161167.667016393
"1104","2020-14-302",60666.8624153005
"1105","2020-14-303",111628.808737705
"1106","2020-14-304",15985.7321256831
"1107","2020-14-305",70130.808715847
"1108","2020-14-306",15082.2685628415
"1109","2020-14-307",48268.3296338798
"1110","2020-14-308",44630.5409945355
"1111","2020-14-401",141985.394076503
"1112","2020-14-402",46737.819420765
"1113","2020-14-403",48813.9850327869
"1114","2020-14-404",43275.3230546448
"1115","2020-14-405",54635.2319125683
"1116","2020-14-406",22846.1804535519
"1117","2020-14-407",25908.7040655738
"1118","2020-14-408",21327.3475956284
"1119","2020-14-409",30180.647273224
"1120","2020-14-410",87436.2407377049
"1121","2020-14-501",76865.4083224044
"1122","2020-14-502",57397.0220601093
"1123","2020-14-503",68954.4749289617
"1124","2020-14-504",24396.5124371585
"1125","2020-14-505",46534.0216010929
"1126","2020-14-506",31741.5967759563
"1127","2020-14-507",19917.9436010929
"1128","2020-14-508",24600.4096010929
"1129","2020-14-509",11485.5305136612
"1130","2020-14-510",26345.6811967213
"1131","2020-14-511",7101.98486338798
"1132","2020-14-601",138351.897229508
"1133","2020-14-602",33678.1578415301
"1134","2020-14-603",52898.6078087432
"1135","2020-14-604",14618.2756666667
"1136","2020-14-605",29567.8755846995
"1137","2020-14-606",33316.6004918033
"1138","2020-14-607",32051.9830983607
"1139","2020-14-608",36366.0412404372
"1140","2020-14-609",21051.596284153
"1141","2020-14-610",52135.406147541
"1142","2020-14-611",25857.750010929
"1143","2020-14-701",93303.2183169399
"1144","2020-14-702",149920.794426229
"1145","2020-14-703",56909.6204480874
"1146","2020-14-704",43308.7681420765
"1147","2020-14-705",44331.7323114754
"1148","2020-14-706",55648.3952404372
"1149","2020-15-101",348443.527806011
"1150","2020-15-102",69593.9699262295
"1151","2020-15-103",239686.702726776
"1152","2020-15-104",38382.8111830601
"1153","2020-15-105",17870.5794289617
"1154","2020-15-106",61831.1655300546
"1155","2020-15-107",28373.8538852459
"1156","2020-15-108",137551.106773224
"1157","2020-15-109",59715.6486857923
"1158","2020-15-110",93350.2836092896
"1159","2020-15-111",70084.8840382514
"1160","2020-15-112",21750.7676010929
"1161","2020-15-113",83932.3819125683
"1162","2020-15-114",61213.0105710383
"1163","2020-15-115",61380.9223415301
"1164","2020-15-116",7159.86722677596
"1165","2020-15-117",7768.55638797814
"1166","2020-15-118",78276.9558606557
"1167","2020-15-119",135378.274898907
"1168","2020-15-120",13167.8161120219
"1169","2020-15-201",315304.70642623
"1170","2020-15-202",89640.4642540984
"1171","2020-15-203",78290.0974453552
"1172","2020-15-204",7352.41039071038
"1173","2020-15-205",29679.6608715847
"1174","2020-15-206",48983.2413306011
"1175","2020-15-207",41209.1946120219
"1176","2020-15-208",34113.0392595628
"1177","2020-15-209",24060.2604508197
"1178","2020-15-210",202025.707057377
"1179","2020-15-211",14474.3483060109
"1180","2020-15-212",22260.5688251366
"1181","2020-15-213",54812.6365956284
"1182","2020-15-214",34490.6900409836
"1183","2020-15-215",19287.7778989071
"1184","2020-15-216",16775.9001284153
"1185","2020-15-301",161176.844991803
"1186","2020-15-302",60670.9436256831
"1187","2020-15-303",111639.979131148
"1188","2020-15-304",15985.0361038251
"1189","2020-15-305",70125.9408087432
"1190","2020-15-306",15082.8480519126
"1191","2020-15-307",48271.0483497268
"1192","2020-15-308",44633.5016693989
"1193","2020-15-401",142003.045628415
"1194","2020-15-402",46745.9504562842
"1195","2020-15-403",48818.8729836066
"1196","2020-15-404",43282.6343060109
"1197","2020-15-405",54643.2732103825
"1198","2020-15-406",22848.8289398907
"1199","2020-15-407",25911.3469672131
"1200","2020-15-408",21330.7045355191
"1201","2020-15-409",30182.0145300546
"1202","2020-15-410",87469.5941311475
"1203","2020-15-501",76884.2015054645
"1204","2020-15-502",57402.902136612
"1205","2020-15-503",68970.7702021858
"1206","2020-15-504",24401.1759480874
"1207","2020-15-505",46546.3703661202
"1208","2020-15-506",31745.8149453552
"1209","2020-15-507",19918.7563661202
"1210","2020-15-508",24601.6633661202
"1211","2020-15-509",11485.7885765027
"1212","2020-15-510",26352.7769016393
"1213","2020-15-511",7101.98023497268
"1214","2020-15-601",138373.897885246
"1215","2020-15-602",33684.8789125683
"1216","2020-15-603",52907.3114289618
"1217","2020-15-604",14619.6103333333
"1218","2020-15-605",29567.8963743169
"1219","2020-15-606",33323.2412540984
"1220","2020-15-607",32052.3004508197
"1221","2020-15-608",36363.6650464481
"1222","2020-15-609",21057.0276912568
"1223","2020-15-610",52140.6299262295
"1224","2020-15-611",25868.9436612022
"1225","2020-15-701",93299.7686748634
"1226","2020-15-702",149946.264786885
"1227","2020-15-703",56908.9716092896
"1228","2020-15-704",43319.6685956284
"1229","2020-15-705",44336.7908442623
"1230","2020-15-706",55661.1565464481
"1231","2020-16-101",348461.846557377
"1232","2020-16-102",69600.096704918
"1233","2020-16-103",239709.249573771
"1234","2020-16-104",38386.2800655738
"1235","2020-16-105",17871.2610491803
"1236","2020-16-106",61835.8087868852
