time,latitude,longitude,temp,lon,lat,canton
2023-04-30,9.924995,-84.175,28.02348,-84.18894746368338,9.920169089467764,Santa Ana
2023-04-30,9.574997,-84.025,28.315052,-84.04495838770744,9.587116594181053,Tarrazú
2023-04-30,9.974998,-84.075005,27.423578,-84.0810127580874,9.958730374263864,Tibás
2023-04-30,9.774994,-84.525,32.246582,-84.50670033339516,9.760046749941088,Turrubares
2023-04-30,10.024994,-83.925,24.896635,-83.94830678312826,10.043598443255233,Vázquez de Coronado
2023-05-01,10.074997,-84.225006,26.686281,-84.22566877914281,10.094073304417597,Alajuela
2023-05-01,9.974998,-84.425,28.549713,-84.40437004985235,9.975320150514287,Atenas
2023-05-01,10.074997,-84.275,27.402496,-84.29950416495883,10.089459637910869,Grecia
2023-05-01,10.674995,-84.825005,33.948082,-84.84143356730945,10.69488492854414,Guatuso
2023-05-01,10.875,-84.675,33.933044,-84.6661043232443,10.884146802625349,Los Chiles
2023-05-01,10.125,-84.37501,26.979654,-84.38645752749451,10.114132482628802,Naranjo
2023-05-01,9.875,-84.575005,33.20418,-84.57791631529766,9.896385871063297,Orotina
2023-05-01,10.024994,-84.425,27.924038,-84.43716729050736,10.044256575820071,Palmares
2023-05-01,10.125,-84.225006,25.320068,-84.24093191782451,10.105849467498444,Poás
2023-05-01,10.424995,-84.225006,31.878927,-84.20941413187313,10.408548272165216,Río Cuarto
2023-05-01,10.574997,-84.425,33.30068,-84.43580131240458,10.589071687753965,San Carlos
2023-05-01,9.974998,-84.525,30.84017,-84.54740616639346,9.959797729182378,San Mateo
2023-05-01,10.224998,-84.575005,29.257,-84.59660922490704,10.224966903257403,San Ramón
2023-05-01,10.174995,-84.325005,24.838863,-84.30108294694202,10.189870859089414,Sarchí
2023-05-01,10.875,-85.12501,34.16338,-85.14929032901345,10.881829250960983,Upala
2023-05-01,10.224998,-84.425,26.26259,-84.41388281744693,10.219271182572214,Zarcero
2023-05-01,9.924995,-83.825005,22.242548,-83.80482900012846,9.937477148472626,Alvarado
2023-05-01,9.824997,-83.925,24.838367,-83.92103610970754,9.81526471202071,Cartago
2023-05-01,9.724998,-83.925,22.196693,-83.93017952707274,9.747254138356316,El Guarco
2023-05-01,9.824997,-83.725006,26.266476,-83.70269913194875,9.806806678266504,Jiménez
2023-05-01,9.924995,-83.975006,24.472929,-83.98733533492697,9.911269900823918,La Unión
2023-05-01,10.024994,-83.87501,22.910038,-83.8658656849301,10.007701022907192,Oreamuno
2023-05-01,9.724998,-83.775,23.598665,-83.76539909508006,9.716482965281095,Paraíso
2023-05-01,9.824997,-83.525,26.491247,-83.54923186390529,9.821753878695407,Turrialba
2023-05-01,10.224998,-85.025,34.42124,-85.00507406230518,10.247590578694894,Abangares
2023-05-01,10.524994,-85.275,34.856995,-85.26053471901255,10.530698411290938,Bagaces
2023-05-01,10.424995,-85.12501,34.82131,-85.10354690831619,10.442132027355036,Cañas
2023-05-01,10.474998,-85.62501,35.13619,-85.60235341415768,10.459993674459833,Carrillo
2023-05-01,9.974998,-85.425,32.33398,-85.41399827888002,9.985961054258116,Hojancha
2023-05-01,11.024994,-85.575005,33.59916,-85.58048364631352,11.001918707120607,La Cruz
2023-05-01,10.674995,-85.475006,34.430565,-85.49015638368135,10.69686590205969,Liberia
2023-05-01,9.924995,-85.275,31.583931,-85.28064207579611,9.913577748286544,Nandayure
2023-05-01,10.125,-85.425,33.82318,-85.44743537832264,10.115189136843854,Nicoya
2023-05-01,10.224998,-85.675,33.223164,-85.68528480031924,10.24291223825872,Santa Cruz
2023-05-01,10.474998,-84.925,30.487019,-84.9136716034143,10.468627858141932,Tilarán
2023-05-01,10.074997,-84.12501,24.750326,-84.11471674551024,10.075559997894423,Barva
2023-05-01,9.974998,-84.175,27.411663,-84.17739494939907,9.98319694523826,Belén
2023-05-01,10.024994,-84.175,27.030787,-84.15587095047292,10.006628670328698,Flores
2023-05-01,10.125,-84.075005,22.811556,-84.07464034250802,10.149613021884605,Heredia
2023-05-01,10.024994,-84.025,25.044163,-84.04032329099361,10.027834616905416,San Isidro
2023-05-01,9.974998,-84.075005,26.136648,-84.09459177794015,9.994936388481555,San Pablo
2023-05-01,10.024994,-84.075005,25.271181,-84.0789978367801,10.048199198310543,San Rafael
2023-05-01,10.074997,-84.12501,24.750326,-84.14998771609893,10.081776137135844,Santa Bárbara
2023-05-01,9.974998,-84.075005,26.136648,-84.06627541371971,9.985550458920436,Santo Domingo
2023-05-01,10.474998,-83.975006,32.805695,-83.99474837036576,10.498276404408264,Sarapiquí
2023-05-01,10.224998,-83.62501,32.049313,-83.64605796255454,10.201808539055548,Guácimo
2023-05-01,9.774994,-83.175,26.031185,-83.15288353269055,9.772857075071752,Limón
2023-05-01,10.024994,-83.275,31.437208,-83.29226419741741,10.016212255511066,Matina
2023-05-01,10.474998,-83.675,32.47253,-83.67875663044639,10.46512908091452,Pococí
2023-05-01,10.125,-83.475006,31.651733,-83.47966327380223,10.137037262819128,Siquirres
2023-05-01,9.474998,-83.075005,25.952713,-83.08719084998144,9.476542606433153,Talamanca
2023-05-01,9.125,-83.275,28.868113,-83.25052113432452,9.108424461259707,Buenos Aires
2023-05-01,8.524994,-82.925,34.041477,-82.93425714995419,8.549269231183368,Corredores
2023-05-01,8.924995,-82.925,25.897833,-82.92271358809585,8.908406326828024,Coto Brus
2023-05-01,9.974998,-84.675,33.164898,-84.65549964543325,9.989326496056576,Esparza
2023-05-01,9.724998,-84.62501,33.218998,-84.61040429372137,9.71520782504555,Garabito
2023-05-01,8.574997,-83.225006,,-83.24262262339322,8.554012793318424,Golfito
2023-05-01,10.125,-84.725006,30.428402,-84.72449799375076,10.123403339116836,Montes de Oro
2023-05-01,8.875,-83.525,33.070213,-83.50429123490069,8.850516414093848,Osa
2023-05-01,9.574997,-84.325005,33.56182,-84.3170395226218,9.561993995142688,Parrita
2023-05-01,9.875,-85.025,32.64802,-85.01892152741308,9.888766714315658,Puntarenas
2023-05-01,9.424995,-84.075005,32.76359,-84.05242924259188,9.423077340414803,Quepos
2023-05-01,9.724998,-84.225006,27.74515,-84.23162108507668,9.740737410360428,Acosta
2023-05-01,9.875,-84.12501,24.620878,-84.11460850542299,9.887681366724795,Alajuelita
2023-05-01,9.724998,-84.12501,24.326683,-84.13761285590842,9.744351750690964,Aserrí
2023-05-01,9.924995,-84.025,25.638746,-84.02785671787663,9.917482168270135,Curridabat
2023-05-01,9.824997,-84.025,24.127329,-84.04553397233065,9.814630640261406,Desamparados
2023-05-01,9.574997,-83.925,22.20215,-83.91304446085607,9.587092645438156,Dota
2023-05-01,9.924995,-84.12501,26.644316,-84.14524023173462,9.91469488144212,Escazú
2023-05-01,9.974998,-83.975006,24.02799,-83.98834528940289,9.95838251003187,Goicoechea
2023-05-01,9.674995,-84.075005,24.631655,-84.07062696348378,9.695439582127158,León Cortés Castro
2023-05-01,9.924995,-84.025,25.638746,-84.01878559436618,9.9419800059365,Montes de Oca
2023-05-01,9.875,-84.275,28.225803,-84.26984430379824,9.88418428272862,Mora
2023-05-01,10.024994,-84.025,25.044163,-84.01843525219141,10.010064082628729,Moravia
2023-05-01,9.375,-83.675,27.61156,-83.67390963488972,9.36086194419378,Pérez Zeledón
2023-05-01,9.724998,-84.37501,29.276817,-84.38704233213403,9.741989185554084,Puriscal
2023-05-01,9.924995,-84.12501,26.644316,-84.10245542109253,9.935177837472262,San José
2023-05-01,9.924995,-84.175,26.918877,-84.18894746368338,9.920169089467764,Santa Ana
2023-05-01,9.574997,-84.025,27.301895,-84.04495838770744,9.587116594181053,Tarrazú
2023-05-01,9.974998,-84.075005,26.136648,-84.0810127580874,9.958730374263864,Tibás
2023-05-01,9.774994,-84.525,31.631102,-84.50670033339516,9.760046749941088,Turrubares
2023-05-01,10.024994,-83.925,23.465345,-83.94830678312826,10.043598443255233,Vázquez de Coronado
2023-05-02,10.074997,-84.225006,27.812231,-84.22566877914281,10.094073304417597,Alajuela
2023-05-02,9.974998,-84.425,29.159908,-84.40437004985235,9.975320150514287,Atenas
2023-05-02,10.074997,-84.275,28.420042,-84.29950416495883,10.089459637910869,Grecia
2023-05-02,10.674995,-84.825005,35.5026,-84.84143356730945,10.69488492854414,Guatuso
2023-05-02,10.875,-84.675,35.823437,-84.6661043232443,10.884146802625349,Los Chiles
2023-05-02,10.125,-84.37501,28.116623,-84.38645752749451,10.114132482628802,Naranjo
2023-05-02,9.875,-84.575005,33.796158,-84.57791631529766,9.896385871063297,Orotina
2023-05-02,10.024994,-84.425,28.611326,-84.43716729050736,10.044256575820071,Palmares
2023-05-02,10.125,-84.225006,26.645584,-84.24093191782451,10.105849467498444,Poás
2023-05-02,10.424995,-84.225006,33.9393,-84.20941413187313,10.408548272165216,Río Cuarto
2023-05-02,10.574997,-84.425,35.13289,-84.43580131240458,10.589071687753965,San Carlos
2023-05-02,9.974998,-84.525,31.38057,-84.54740616639346,9.959797729182378,San Mateo
2023-05-02,10.224998,-84.575005,30.319983,-84.59660922490704,10.224966903257403,San Ramón
2023-05-02,10.174995,-84.325005,26.212326,-84.30108294694202,10.189870859089414,Sarchí
2023-05-02,10.875,-85.12501,35.11548,-85.14929032901345,10.881829250960983,Upala
2023-05-02,10.224998,-84.425,27.639708,-84.41388281744693,10.219271182572214,Zarcero
2023-05-02,9.924995,-83.825005,24.688623,-83.80482900012846,9.937477148472626,Alvarado
2023-05-02,9.824997,-83.925,26.729187,-83.92103610970754,9.81526471202071,Cartago
2023-05-02,9.724998,-83.925,23.989273,-83.93017952707274,9.747254138356316,El Guarco
2023-05-02,9.824997,-83.725006,28.902761,-83.70269913194875,9.806806678266504,Jiménez
2023-05-02,9.924995,-83.975006,26.300657,-83.98733533492697,9.911269900823918,La Unión
2023-05-02,10.024994,-83.87501,25.143051,-83.8658656849301,10.007701022907192,Oreamuno
2023-05-02,9.724998,-83.775,25.824596,-83.76539909508006,9.716482965281095,Paraíso
2023-05-02,9.824997,-83.525,29.532293,-83.54923186390529,9.821753878695407,Turrialba
2023-05-02,10.224998,-85.025,34.88158,-85.00507406230518,10.247590578694894,Abangares
2023-05-02,10.524994,-85.275,35.7181,-85.26053471901255,10.530698411290938,Bagaces
2023-05-02,10.424995,-85.12501,35.583344,-85.10354690831619,10.442132027355036,Cañas
2023-05-02,10.474998,-85.62501,35.669437,-85.60235341415768,10.459993674459833,Carrillo
2023-05-02,9.974998,-85.425,33.44828,-85.41399827888002,9.985961054258116,Hojancha
2023-05-02,11.024994,-85.575005,34.152443,-85.58048364631352,11.001918707120607,La Cruz
2023-05-02,10.674995,-85.475006,35.431255,-85.49015638368135,10.69686590205969,Liberia
2023-05-02,9.924995,-85.275,32.620895,-85.28064207579611,9.913577748286544,Nandayure
2023-05-02,10.125,-85.425,34.707787,-85.44743537832264,10.115189136843854,Nicoya
2023-05-02,10.224998,-85.675,33.96049,-85.68528480031924,10.24291223825872,Santa Cruz
2023-05-02,10.474998,-84.925,31.390945,-84.9136716034143,10.468627858141932,Tilarán
2023-05-02,10.074997,-84.12501,26.230982,-84.11471674551024,10.075559997894423,Barva
2023-05-02,9.974998,-84.175,28.46436,-84.17739494939907,9.98319694523826,Belén
2023-05-02,10.024994,-84.175,28.157608,-84.15587095047292,10.006628670328698,Flores
2023-05-02,10.125,-84.075005,24.51054,-84.07464034250802,10.149613021884605,Heredia
2023-05-02,10.024994,-84.025,26.741898,-84.04032329099361,10.027834616905416,San Isidro
2023-05-02,9.974998,-84.075005,27.612385,-84.09459177794015,9.994936388481555,San Pablo
2023-05-02,10.024994,-84.075005,26.79809,-84.0789978367801,10.048199198310543,San Rafael
2023-05-02,10.074997,-84.12501,26.230982,-84.14998771609893,10.081776137135844,Santa Bárbara
2023-05-02,9.974998,-84.075005,27.612385,-84.06627541371971,9.985550458920436,Santo Domingo
2023-05-02,10.474998,-83.975006,34.73509,-83.99474837036576,10.498276404408264,Sarapiquí
2023-05-02,10.224998,-83.62501,34.154385,-83.64605796255454,10.201808539055548,Guácimo
2023-05-02,9.774994,-83.175,28.538862,-83.15288353269055,9.772857075071752,Limón
2023-05-02,10.024994,-83.275,34.0936,-83.29226419741741,10.016212255511066,Matina
2023-05-02,10.474998,-83.675,34.444794,-83.67875663044639,10.46512908091452,Pococí
2023-05-02,10.125,-83.475006,33.885014,-83.47966327380223,10.137037262819128,Siquirres
2023-05-02,9.474998,-83.075005,28.68479,-83.08719084998144,9.476542606433153,Talamanca
2023-05-02,9.125,-83.275,32.082428,-83.25052113432452,9.108424461259707,Buenos Aires
2023-05-02,8.524994,-82.925,35.700184,-82.93425714995419,8.549269231183368,Corredores
2023-05-02,8.924995,-82.925,28.804485,-82.92271358809585,8.908406326828024,Coto Brus
2023-05-02,9.974998,-84.675,33.791325,-84.65549964543325,9.989326496056576,Esparza
2023-05-02,9.724998,-84.62501,33.791286,-84.61040429372137,9.71520782504555,Garabito
2023-05-02,8.574997,-83.225006,,-83.24262262339322,8.554012793318424,Golfito
2023-05-02,10.125,-84.725006,31.188543,-84.72449799375076,10.123403339116836,Montes de Oro
2023-05-02,8.875,-83.525,34.95378,-83.50429123490069,8.850516414093848,Osa
2023-05-02,9.574997,-84.325005,35.318745,-84.3170395226218,9.561993995142688,Parrita
2023-05-02,9.875,-85.025,33.07965,-85.01892152741308,9.888766714315658,Puntarenas
2023-05-02,9.424995,-84.075005,34.788895,-84.05242924259188,9.423077340414803,Quepos
2023-05-02,9.724998,-84.225006,28.77056,-84.23162108507668,9.740737410360428,Acosta
2023-05-02,9.875,-84.12501,25.911089,-84.11460850542299,9.887681366724795,Alajuelita
2023-05-02,9.724998,-84.12501,25.627367,-84.13761285590842,9.744351750690964,Aserrí
2023-05-02,9.924995,-84.025,27.288546,-84.02785671787663,9.917482168270135,Curridabat
2023-05-02,9.824997,-84.025,25.686823,-84.04553397233065,9.814630640261406,Desamparados
2023-05-02,9.574997,-83.925,24.364714,-83.91304446085607,9.587092645438156,Dota
2023-05-02,9.924995,-84.12501,27.932297,-84.14524023173462,9.91469488144212,Escazú
2023-05-02,9.974998,-83.975006,25.874857,-83.98834528940289,9.95838251003187,Goicoechea
2023-05-02,9.674995,-84.075005,26.213917,-84.07062696348378,9.695439582127158,León Cortés Castro
2023-05-02,9.924995,-84.025,27.288546,-84.01878559436618,9.9419800059365,Montes de Oca
2023-05-02,9.875,-84.275,29.030134,-84.26984430379824,9.88418428272862,Mora
2023-05-02,10.024994,-84.025,26.741898,-84.01843525219141,10.010064082628729,Moravia
2023-05-02,9.375,-83.675,29.794264,-83.67390963488972,9.36086194419378,Pérez Zeledón
2023-05-02,9.724998,-84.37501,30.118057,-84.38704233213403,9.741989185554084,Puriscal
2023-05-02,9.924995,-84.12501,27.932297,-84.10245542109253,9.935177837472262,San José
2023-05-02,9.924995,-84.175,28.001219,-84.18894746368338,9.920169089467764,Santa Ana
2023-05-02,9.574997,-84.025,29.320446,-84.04495838770744,9.587116594181053,Tarrazú
2023-05-02,9.974998,-84.075005,27.612385,-84.0810127580874,9.958730374263864,Tibás
2023-05-02,9.774994,-84.525,32.241386,-84.50670033339516,9.760046749941088,Turrubares
2023-05-02,10.024994,-83.925,25.516148,-83.94830678312826,10.043598443255233,Vázquez de Coronado
2023-05-03,10.074997,-84.225006,28.664478,-84.22566877914281,10.094073304417597,Alajuela
2023-05-03,9.974998,-84.425,30.197199,-84.40437004985235,9.975320150514287,Atenas
2023-05-03,10.074997,-84.275,29.398556,-84.29950416495883,10.089459637910869,Grecia
2023-05-03,10.674995,-84.825005,35.23664,-84.84143356730945,10.69488492854414,Guatuso
2023-05-03,10.875,-84.675,35.17625,-84.6661043232443,10.884146802625349,Los Chiles
2023-05-03,10.125,-84.37501,29.104548,-84.38645752749451,10.114132482628802,Naranjo
2023-05-03,9.875,-84.575005,34.471375,-84.57791631529766,9.896385871063297,Orotina
2023-05-03,10.024994,-84.425,29.683268,-84.43716729050736,10.044256575820071,Palmares
2023-05-03,10.125,-84.225006,27.38232,-84.24093191782451,10.105849467498444,Poás
2023-05-03,10.424995,-84.225006,33.57792,-84.20941413187313,10.408548272165216,Río Cuarto
2023-05-03,10.574997,-84.425,34.835297,-84.43580131240458,10.589071687753965,San Carlos
2023-05-03,9.974998,-84.525,32.332912,-84.54740616639346,9.959797729182378,San Mateo
2023-05-03,10.224998,-84.575005,31.316998,-84.59660922490704,10.224966903257403,San Ramón
2023-05-03,10.174995,-84.325005,27.034866,-84.30108294694202,10.189870859089414,Sarchí
2023-05-03,10.875,-85.12501,35.6231,-85.14929032901345,10.881829250960983,Upala
2023-05-03,10.224998,-84.425,28.518684,-84.41388281744693,10.219271182572214,Zarcero
2023-05-03,9.924995,-83.825005,23.870184,-83.80482900012846,9.937477148472626,Alvarado
2023-05-03,9.824997,-83.925,26.564587,-83.92103610970754,9.81526471202071,Cartago
2023-05-03,9.724998,-83.925,23.889734,-83.93017952707274,9.747254138356316,El Guarco
2023-05-03,9.824997,-83.725006,28.039999,-83.70269913194875,9.806806678266504,Jiménez
2023-05-03,9.924995,-83.975006,26.188688,-83.98733533492697,9.911269900823918,La Unión
2023-05-03,10.024994,-83.87501,24.429697,-83.8658656849301,10.007701022907192,Oreamuno
2023-05-03,9.724998,-83.775,25.349508,-83.76539909508006,9.716482965281095,Paraíso
2023-05-03,9.824997,-83.525,28.335777,-83.54923186390529,9.821753878695407,Turrialba
2023-05-03,10.224998,-85.025,35.832123,-85.00507406230518,10.247590578694894,Abangares
2023-05-03,10.524994,-85.275,35.93597,-85.26053471901255,10.530698411290938,Bagaces
2023-05-03,10.424995,-85.12501,36.07331,-85.10354690831619,10.442132027355036,Cañas
2023-05-03,10.474998,-85.62501,36.43582,-85.60235341415768,10.459993674459833,Carrillo
2023-05-03,9.974998,-85.425,34.115967,-85.41399827888002,9.985961054258116,Hojancha
