,actual,pred,week_canton
2636,5,12.001282,2024-5-109
2637,9,7.9032717,2024-6-109
2638,7,5.6596513,2024-7-109
2639,8,8.789323,2024-8-109
2640,8,6.492158,2024-9-109
2641,5,8.714324,2024-10-109
2642,6,7.965286,2024-11-109
2643,5,6.6972857,2024-12-109
2644,5,6.145164,2024-13-109
2645,3,5.6811194,2024-14-109
2646,3,4.5290647,2024-15-109
2647,3,3.8866885,2024-16-109
2648,10,3.6996343,2024-17-109
2649,3,8.272274,2024-18-109
2650,7,4.772177,2024-19-109
2651,10,6.308424,2024-20-109
2652,13,9.993773,2024-21-109
2653,8,12.907651,2024-22-109
2654,22,12.327768,2024-23-109
2655,33,19.792976,2024-24-109
2656,55,32.07752,2024-25-109
2657,61,51.416584,2024-26-109
2658,68,60.167015,2024-27-109
2659,59,74.73473,2024-28-109
2660,96,74.20412,2024-29-109
2661,87,103.14561,2024-30-109
2662,76,92.5893,2024-31-109
2663,78,85.89866,2024-32-109
2664,51,88.14334,2024-33-109
2665,76,57.307713,2024-34-109
2666,83,69.552605,2024-35-109
2667,46,79.9315,2024-36-109
2668,68,57.085876,2024-37-109
2669,61,49.92571,2024-38-109
2670,28,61.56376,2024-39-109
2671,36,36.88487,2024-40-109
2672,25,40.02505,2024-41-109
2673,21,30.289915,2024-42-109
2674,14,22.16904,2024-43-109
2675,16,17.45207,2024-44-109
2676,13,14.842088,2024-45-109
2677,3,15.828881,2024-46-109
2678,7,9.380993,2024-47-109
2679,7,7.4761662,2024-48-109
2680,5,6.9437947,2024-49-109
2681,4,6.4063354,2024-50-109
2682,5,4.9077287,2024-51-109
2683,2,3.5244672,2024-52-109
2936,5,1.3601499,2024-1-110
2937,6,3.3059103,2024-2-110
2938,6,3.699618,2024-3-110
2939,9,5.4871817,2024-4-110
2940,8,7.366168,2024-5-110
2941,11,8.186654,2024-6-110
2942,2,6.7056,2024-7-110
2943,6,2.7627797,2024-8-110
2944,5,3.7996612,2024-9-110
2945,3,5.4589643,2024-10-110
2946,3,5.813501,2024-11-110
2947,1,4.4794436,2024-12-110
2948,1,2.1883073,2024-13-110
2949,4,2.074002,2024-14-110
2950,4,2.720521,2024-15-110
2951,2,3.529036,2024-16-110
2952,2,2.7316654,2024-17-110
2953,3,2.796387,2024-18-110
2954,1,3.010883,2024-19-110
2955,2,2.406176,2024-20-110
2956,3,2.3770993,2024-21-110
2957,6,2.926767,2024-22-110
2958,5,4.253164,2024-23-110
2959,3,5.3134284,2024-24-110
2960,7,4.49697,2024-25-110
2961,6,5.443015,2024-26-110
2962,12,6.1930485,2024-27-110
2963,22,9.189352,2024-28-110
2964,27,15.995577,2024-29-110
2965,23,24.097063,2024-30-110
2966,31,20.142693,2024-31-110
2967,52,35.644646,2024-32-110
2968,57,44.84965,2024-33-110
2969,56,50.376923,2024-34-110
2970,67,54.005024,2024-35-110
2971,72,69.04972,2024-36-110
2972,77,71.39639,2024-37-110
2973,93,71.14692,2024-38-110
2974,96,86.65635,2024-39-110
2975,107,102.33509,2024-40-110
2976,71,127.71056,2024-41-110
2977,84,99.4798,2024-42-110
2978,65,68.48202,2024-43-110
2979,64,80.96651,2024-44-110
2980,50,68.274895,2024-45-110
2981,36,59.41395,2024-46-110
2982,50,39.826225,2024-47-110
2983,44,40.116993,2024-48-110
2984,29,35.76981,2024-49-110
2985,26,27.091576,2024-50-110
2986,20,19.386248,2024-51-110
2987,18,15.32703,2024-52-110
3240,1,-0.06298004,2024-1-111
3241,0,0.14816405,2024-2-111
3242,0,0.014097231,2024-3-111
3243,0,0.63746053,2024-4-111
3244,0,0.5334057,2024-5-111
3245,2,0.41325727,2024-6-111
3246,0,0.7362071,2024-7-111
3247,0,0.8368853,2024-8-111
3248,0,0.9497544,2024-9-111
3249,0,0.02265467,2024-10-111
3250,1,0.3089285,2024-11-111
3251,0,0.33032998,2024-12-111
3252,1,0.2362103,2024-13-111
3253,0,0.5116817,2024-14-111
3254,0,0.3592987,2024-15-111
3255,0,0.24221556,2024-16-111
3256,1,0.16966553,2024-17-111
3257,0,1.3170214,2024-18-111
3258,0,0.19188419,2024-19-111
3259,0,0.22104761,2024-20-111
3260,0,0.2854394,2024-21-111
3261,0,0.11676824,2024-22-111
3262,0,0.06761022,2024-23-111
3263,0,0.061273884,2024-24-111
3264,0,0.14697671,2024-25-111
3265,0,0.06089918,2024-26-111
3266,1,0.06942506,2024-27-111
3267,0,0.25844342,2024-28-111
3268,0,0.1445273,2024-29-111
3269,2,0.22044478,2024-30-111
3270,1,0.82684076,2024-31-111
3271,0,0.6092582,2024-32-111
3272,0,0.4993263,2024-33-111
3273,0,0.32800204,2024-34-111
3274,0,0.78063846,2024-35-111
3275,0,0.18567213,2024-36-111
3276,3,0.098963454,2024-37-111
3277,2,2.1007397,2024-38-111
3278,2,1.5497828,2024-39-111
3279,1,2.1125176,2024-40-111
3280,1,1.4130412,2024-41-111
3281,0,1.1556462,2024-42-111
3282,0,0.5968983,2024-43-111
3283,1,0.6086361,2024-44-111
