,actual,pred,week_canton
1855,2,2,2024-36-216
1856,2,2,2024-37-216
1857,2,2,2024-38-216
1858,1,2,2024-39-216
1859,2,2,2024-40-216
1860,1,2,2024-41-216
1861,2,1,2024-42-216
1862,2,2,2024-43-216
1863,2,2,2024-44-216
1864,2,2,2024-45-216
1865,2,2,2024-46-216
1866,1,1,2024-47-216
1867,2,1,2024-48-216
1868,0,2,2024-49-216
1869,0,0,2024-50-216
1870,1,0,2024-51-216
1871,1,2,2024-52-216
1872,1,1,2024-1-301
1873,1,1,2024-2-301
1874,1,1,2024-3-301
1875,1,1,2024-4-301
1876,1,1,2024-5-301
1877,1,1,2024-6-301
1878,1,1,2024-7-301
1879,1,1,2024-8-301
1880,1,1,2024-9-301
1881,1,1,2024-10-301
1882,1,1,2024-11-301
1883,1,1,2024-12-301
1884,1,1,2024-13-301
1885,1,1,2024-14-301
1886,1,1,2024-15-301
1887,1,1,2024-16-301
1888,1,1,2024-17-301
1889,1,1,2024-18-301
1890,1,1,2024-19-301
1891,1,1,2024-20-301
1892,1,1,2024-21-301
1893,1,1,2024-22-301
1894,1,1,2024-23-301
1895,1,1,2024-24-301
1896,1,1,2024-25-301
1897,1,1,2024-26-301
1898,1,1,2024-27-301
1899,1,1,2024-28-301
1900,1,1,2024-29-301
1901,1,1,2024-30-301
1902,1,1,2024-31-301
1903,1,1,2024-32-301
1904,1,1,2024-33-301
1905,1,1,2024-34-301
1906,1,1,2024-35-301
1907,1,1,2024-36-301
1908,1,1,2024-37-301
1909,1,1,2024-38-301
1910,1,1,2024-39-301
1911,1,1,2024-40-301
1912,1,1,2024-41-301
1913,1,1,2024-42-301
1914,1,1,2024-43-301
1915,1,1,2024-44-301
1916,1,1,2024-45-301
1917,1,1,2024-46-301
1918,1,1,2024-47-301
1919,1,1,2024-48-301
1920,1,1,2024-49-301
1921,2,1,2024-50-301
1922,1,1,2024-51-301
1923,1,1,2024-52-301
1924,1,1,2024-1-302
1925,1,1,2024-2-302
1926,1,1,2024-3-302
1927,1,1,2024-4-302
1928,1,1,2024-5-302
1929,1,1,2024-6-302
1930,1,1,2024-7-302
1931,1,1,2024-8-302
1932,1,1,2024-9-302
1933,1,1,2024-10-302
1934,2,1,2024-11-302
1935,2,1,2024-12-302
1936,2,1,2024-13-302
1937,1,1,2024-14-302
1938,1,1,2024-15-302
1939,1,1,2024-16-302
1940,2,1,2024-17-302
1941,1,1,2024-18-302
1942,1,1,2024-19-302
1943,1,1,2024-20-302
1944,1,1,2024-21-302
1945,1,1,2024-22-302
1946,1,1,2024-23-302
1947,1,1,2024-24-302
