time,latitude,longitude,precip,lon,lat,canton
2022-03-01,10.024998,-83.925,0.0,-83.94830678312826,10.043598443255233,Vázquez de Coronado
2022-03-02,10.074997,-84.225006,0.0,-84.22566877914281,10.094073304417597,Alajuela
2022-03-02,9.974998,-84.425,0.0,-84.40437004985235,9.975320150514287,Atenas
2022-03-02,10.074997,-84.275,0.0,-84.29950416495883,10.089459637910869,Grecia
2022-03-02,10.674999,-84.825005,0.0,-84.84143356730945,10.69488492854414,Guatuso
2022-03-02,10.874996,-84.675,0.0,-84.6661043232443,10.884146802625349,Los Chiles
2022-03-02,10.124996,-84.37501,0.0,-84.38645752749451,10.114132482628802,Naranjo
2022-03-02,9.874996,-84.575005,0.0,-84.57791631529766,9.896385871063297,Orotina
2022-03-02,10.024998,-84.425,0.0,-84.43716729050736,10.044256575820071,Palmares
2022-03-02,10.124996,-84.225006,0.0,-84.24093191782451,10.105849467498444,Poás
2022-03-02,10.424999,-84.225006,6.85057,-84.20941413187313,10.408548272165216,Río Cuarto
2022-03-02,10.574997,-84.425,0.0,-84.43580131240458,10.589071687753965,San Carlos
2022-03-02,9.974998,-84.525,0.0,-84.54740616639346,9.959797729182378,San Mateo
2022-03-02,10.224998,-84.575005,0.0,-84.59660922490704,10.224966903257403,San Ramón
2022-03-02,10.174999,-84.325005,0.0,-84.30108294694202,10.189870859089414,Sarchí
2022-03-02,10.874996,-85.12501,0.0,-85.14929032901345,10.881829250960983,Upala
2022-03-02,10.224998,-84.425,0.0,-84.41388281744693,10.219271182572214,Zarcero
2022-03-02,9.924999,-83.825005,0.0,-83.80482900012846,9.937477148472626,Alvarado
2022-03-02,9.824997,-83.925,0.0,-83.92103610970754,9.81526471202071,Cartago
2022-03-02,9.724998,-83.925,5.3420706,-83.93017952707274,9.747254138356316,El Guarco
2022-03-02,9.824997,-83.725006,47.8388,-83.70269913194875,9.806806678266504,Jiménez
2022-03-02,9.924999,-83.975006,0.0,-83.98733533492697,9.911269900823918,La Unión
2022-03-02,10.024998,-83.87501,0.0,-83.8658656849301,10.007701022907192,Oreamuno
2022-03-02,9.724998,-83.775,79.91614,-83.76539909508006,9.716482965281095,Paraíso
2022-03-02,9.824997,-83.525,0.0,-83.54923186390529,9.821753878695407,Turrialba
2022-03-02,10.224998,-85.025,0.0,-85.00507406230518,10.247590578694894,Abangares
2022-03-02,10.524998,-85.275,0.0,-85.26053471901255,10.530698411290938,Bagaces
2022-03-02,10.424999,-85.12501,0.0,-85.10354690831619,10.442132027355036,Cañas
2022-03-02,10.474998,-85.62501,0.0,-85.60235341415768,10.459993674459833,Carrillo
2022-03-02,9.974998,-85.425,0.0,-85.41399827888002,9.985961054258116,Hojancha
