"","week_canton","tmin_mean_lag_8","tmin_mean_lag_7","tmin_mean_lag_6","tmin_mean_lag_5","tmin_mean_lag_4","tmin_mean_lag_3","tmin_mean_lag_2","tmin_mean_lag_1"
"11689","2022-47-206",19.2993448571429,19.5382102857143,19.2836068571429,19.2236037142857,19.2097551428571,18.6783754285714,18.5935668571429,19.2350817142857
"11690","2022-47-502",25.2951165714286,25.0429528571429,24.9787608571429,24.6547017142857,24.6781344285714,24.410057,24.2011675714286,24.4321695714286
"11691","2022-47-307",16.7083915714286,16.7088681428571,16.1770874285714,15.9793065714286,15.8829597142857,15.4251018571429,15.9321452857143,15.8864434285714
"11692","2022-47-209",27.0496897142857,27.4828495714286,27.1443111428571,27.068852,27.2138277142857,25.9439578571429,25.835819,26.6135525714286
"11693","2022-47-605",27.5054365714286,27.9010802857143,27.0552047142857,27.3688177142857,27.7464175714286,27.0759375714286,27.3896157142857,26.9905755714286
"11694","2022-47-207",20.401972,20.764603,20.3314681428571,20.3201508571429,20.3811212857143,19.5421592857143,19.5197118571429,20.2021122857143
"11695","2022-47-302",17.4028671428571,17.5338508571429,16.7153402857143,16.8911962857143,16.7479384285714,15.9681071428571,16.3313490714286,16.213151
"11696","2022-47-609",28.3564745714286,28.6557595714286,28.3773621428571,28.2032832857143,28.4040437142857,27.3721157142857,27.499265,28.2138781428571
"11697","2022-47-702",25.7086032857143,26.2356965714286,25.4164375714286,25.1413282857143,25.3139728571429,25.2479507142857,25.5695687142857,26.0011281428571
"11698","2022-47-208",17.9916865714286,18.108984,17.8295392857143,17.7412651428571,17.711741,17.2936821428571,17.3004217142857,17.7338162857143
"11699","2022-47-601",27.7084571428571,28.1656952857143,27.5313797142857,27.6002438571429,27.7612792857143,26.8657934285714,26.7164695714286,27.2624252857143
"11700","2022-47-104",22.7907238571429,23.1224382857143,22.6507398571429,22.5876821428571,22.8323908571429,21.879906,22.0459092857143,22.4886247142857
"11701","2022-47-119",22.3697887142857,22.5454961428571,21.900851,21.8853708571429,21.9826932857143,21.2365702857143,21.3502344285714,21.1586608571429
"11702","2022-47-606",29.0621102857143,29.0547855714286,28.4616237142857,28.6170847142857,28.75566,27.6902632857143,27.935832,28.1090325714286
"11703","2022-47-216",24.4022941428571,24.6278682857143,24.3200424285714,24.1754632857143,24.0921062857143,24.0595308571429,23.8681798571429,24.4258462857143
"11704","2022-47-210",25.5596655714286,25.771238,25.4997081428571,25.3909368571429,25.3363837142857,25.2516407142857,24.9364437142857,25.6211985714286
"11705","2022-47-406",18.7032294285714,18.785565,18.2385658571429,18.1713684285714,18.1673605714286,17.5180775714286,17.8708215714286,17.9025698571429
"11706","2022-47-101",19.9919854285714,20.1874828571429,19.5517247142857,19.5934442857143,19.6638447142857,18.859189,19.1508954285714,19.2998855714286
"11707","2022-47-204",23.6782538571429,24.0792454285714,23.7086484285714,23.6620961428571,23.7531441428571,22.5225884285714,22.4239045714286,23.215711
"11708","2022-47-409",19.7032654285714,19.841937,19.2324245714286,19.2425785714286,19.2657098571429,18.5539841428571,18.887627,18.9628081428571
"11709","2022-47-405",18.7375665714286,18.8526591428571,18.3127772857143,18.2667892857143,18.2763832857143,17.5980747142857,17.8934854285714,18.0027454285714
"11710","2022-47-202",21.018846,21.2998011428571,21.033714,20.9765221428571,20.898874,20.3569337142857,20.1352654285714,20.8473448571429
"11711","2022-47-109",20.0843398571429,20.3245908571429,19.6892825714286,19.7371452857143,19.8340032857143,18.9933785714286,19.2411241428571,19.4733631428571
"11712","2022-47-404",17.8581791428571,17.9486242857143,17.5285965714286,17.4325835714286,17.4356607142857,16.895077,17.0823329285714,17.3200511428571
"11713","2022-47-503",25.6671414285714,25.5312781428571,25.2887421428571,25.1132047142857,25.1678592857143,24.5528257142857,24.4109622857143,24.7112807142857
"11714","2022-47-403",19.7032654285714,19.841937,19.2324245714286,19.2425785714286,19.2657098571429,18.5539841428571,18.887627,18.9628081428571
"11715","2022-47-410",25.1116368571429,25.682379,24.7495171428571,24.4718445714286,24.368652,24.6809978571429,24.7887331428571,25.2402608571429
"11716","2022-47-212",17.1060722857143,17.1966825714286,17.0776291428571,16.9619862857143,16.8966388571429,16.5876547142857,16.483165,17.0652691428571
"11717","2022-47-703",25.7381438571429,25.908933,25.3484397142857,24.8997391428571,24.7574391428571,24.4406844285714,24.7917764285714,24.6666275714286
"11718","2022-47-704",19.9864938571429,20.669817,19.9741182857143,19.9027298571429,19.3880055714286,19.2419515714286,19.8920065714286,20.0040435714286
"11719","2022-47-105",22.2125527142857,22.1809747142857,21.3968977142857,21.6605768571429,21.8053482857143,20.771133,21.1891587142857,21.1733524285714
"11720","2022-47-113",19.7032654285714,19.841937,19.2324245714286,19.2425785714286,19.2657098571429,18.5539841428571,18.887627,18.9628081428571
"11721","2022-47-508",21.8854022857143,21.98363,21.8299124285714,21.6064947142857,21.6672458571429,21.4176274285714,21.1022327142857,21.8117778571429
"11722","2022-47-305",20.4750257142857,20.6275121428571,19.9683542857143,19.6880784285714,19.42817,19.2258984285714,19.6696785714286,19.5272691428571
"11723","2022-47-116",25.5635691428571,26.0140688571429,25.6228625714286,25.5233298571429,25.7180852857143,24.4812477142857,24.4310437142857,25.0740054285714
"11724","2022-47-213",26.7655668571429,26.9391177142857,27.1232622857143,26.898242,27.1223524285714,26.6009567142857,26.4277844285714,26.7291638571429
"11725","2022-47-111",17.2271148571429,17.2494151428571,16.7051337142857,16.5577254285714,16.4947914285714,16.0026098571429,16.4661602857143,16.43668
"11726","2022-47-211",18.1796161428571,18.3317635714286,18.239365,18.127904,18.0227137142857,17.8046871428571,17.6287158571429,18.3085255714286
"11727","2022-48-507",25.9801144285714,25.870549,25.5434864285714,25.6653001428571,25.3404652857143,25.081072,25.4382644285714,25.1831478571429
"11728","2022-48-112",21.2517545714286,20.6002117142857,20.633026,20.8996978571429,19.8240845714286,20.1348711428571,20.3733975714286,19.947349
"11729","2022-48-201",19.714715,19.2830502857143,19.2606427142857,19.269281,18.6681302857143,18.7262677142857,19.1232291428571,18.6324848571429
"11730","2022-48-110",17.9802432857143,17.3154112857143,17.3742901428571,17.472003,16.6430908571429,16.9525645714286,17.0900584285714,16.6521542857143
"11731","2022-48-306",16.161327,15.5539695714286,15.4572618571429,15.312665,14.7148124285714,15.2161996428571,15.1324658571429,14.6055155
"11732","2022-48-106",17.7284034285714,17.005144,17.117518,17.291846,16.3321685714286,16.6862515714286,16.7633278571429,16.3325951428571
"11733","2022-48-205",21.5913002857143,21.1358478571429,21.1246722857143,21.2225912857143,20.364009,20.3861911428571,21.0448814285714,20.563762
"11734","2022-48-504",25.6073991428571,25.0067404285714,24.6842675714286,24.7152851428571,24.741665,24.3292981428571,25.6054188571429,24.9162545714286
"11735","2022-48-402",17.9486242857143,17.5285965714286,17.4325835714286,17.4356607142857,16.895077,17.0823329285714,17.3200511428571,16.8231065714286
"11736","2022-48-407",20.847093,20.2247511428571,20.2703425714286,20.3311205714286,19.5472482857143,19.7751775714286,20.0127688571429,19.5835361428571
"11737","2022-48-603",23.7358192857143,22.65252,22.9061038571429,23.0174254285714,22.0788865714286,22.7158094285714,22.1164411428571,21.5455518571429
"11738","2022-48-505",27.1683221428571,26.804052,26.6236852857143,26.5884245714286,26.1795164285714,25.8111361428571,26.501939,26.004624
"11739","2022-48-301",18.6222601428571,17.8539194285714,17.9693384285714,17.9265977142857,17.1138168571429,17.5191922857143,17.4291548571429,16.9467005714286
"11740","2022-48-506",25.9255502857143,25.5426934285714,25.2371527142857,25.3033902857143,25.1928261428571,24.8163472857143,25.6712015714286,25.1744615714286
"11741","2022-48-610",27.6237761428571,26.7609735714286,27.1879724285714,27.1920214285714,26.625133,26.949998,26.8111867142857,26.236067
"11742","2022-48-608",20.1997,19.4119691428571,19.6858805714286,19.6134168571429,18.8058705714286,19.3775734285714,19.1709802857143,18.5703372857143
"11743","2022-48-118",19.4141394285714,18.7537654285714,18.7941821428571,18.8092268571429,18.0863071428571,18.4679902857143,18.4518744285714,18.01786
"11744","2022-48-103",17.6202658571429,16.8568705714286,16.985678,17.0306002857143,16.2276397142857,16.6107787142857,16.5636801428571,16.1251098571429
"11745","2022-48-117",16.5622144285714,15.7686340714286,16.0001732857143,16.0931354285714,15.1148088571429,15.489674,15.3701504285714,14.8911302857143
"11746","2022-48-308",15.7762367142857,14.9303561428571,15.1433945,15.1381825,14.2719334285714,14.6639901428571,14.5402802857143,14.0587786428571
"11747","2022-48-102",20.1874828571429,19.5517247142857,19.5934442857143,19.6638447142857,18.859189,19.1508954285714,19.2998855714286,18.8644505714286
"11748","2022-48-602",27.1492284285714,26.9183975714286,26.8455141428571,26.894062,25.6896957142857,25.5260774285714,26.407997,25.8160801428571
"11749","2022-48-408",20.3804338571429,19.8261951428571,19.8358008571429,19.8677645714286,19.1193568571429,19.2952624285714,19.5638112857143,19.1144652857143
"11750","2022-48-611",28.9007111428571,28.4843515714286,28.3581734285714,28.5534515714286,27.4880401428571,27.3466121428571,27.9561127142857,27.4505412857143
"11751","2022-48-108",17.905468,17.292903,17.2634457142857,17.2350712857143,16.5486494285714,16.9709947142857,16.9251564285714,16.4803968571429
"11752","2022-48-607",24.4011743714286,23.5563036857143,23.8068290857143,23.9103949142857,23.1644796,23.5566462,23.2495689142857,22.7510854857143
"11753","2022-48-203",20.3544101428571,19.9337414285714,19.9258711428571,19.9390987142857,19.307404,19.3175255714286,19.7952452857143,19.3006905714286
"11754","2022-48-215",26.0797545714286,25.8820392857143,25.5544568571429,25.6160724285714,25.5668288571429,25.2727501428571,26.0485092857143,25.5887922857143
"11755","2022-48-706",25.69367,25.0039432857143,24.4916702857143,24.4611514285714,24.447295,24.843523,24.783506,24.3314714285714
"11756","2022-48-401",15.8376188571429,15.4810518571429,15.2901089285714,15.2657191428571,14.9390973571429,15.1507808571429,15.351668,14.8071282857143
"11757","2022-48-511",24.8120015714286,24.6500701428571,24.4302085714286,24.5594175714286,23.8982342857143,23.7629271428571,24.1360847142857,23.7866652857143
"11758","2022-48-304",20.5241405714286,19.8220005714286,19.8197762857143,19.6100024285714,18.9633264285714,19.4007267142857,19.296905,18.7205147142857
"11759","2022-48-510",27.0223088571429,26.7571397142857,26.6925055714286,27.0917717142857,26.2646034285714,25.9216157142857,26.259915,25.8459735714286
"11760","2022-48-303",18.3051158571429,17.6410081428571,17.665269,17.6454412857143,16.9060722857143,17.3162488571429,17.257367,16.8088668571429
"11761","2022-48-120",18.5068735714286,17.764331,17.9393122857143,18.0826127142857,17.128941,17.5066352857143,17.5271025714286,17.0708297142857
"11762","2022-48-501",25.1890032857143,24.7248244285714,24.4927281428571,24.4024532857143,24.2948217142857,23.954886,24.9605234285714,24.3394928571429
"11763","2022-48-701",20.4200515714286,19.7205051428571,19.4844861428571,19.1533517142857,18.9715555714286,19.4019237142857,19.4296232857143,18.7565312857143
"11764","2022-48-214",25.9675212857143,25.567982,25.221361,25.3217734285714,25.3547807142857,25.1500054285714,25.8577054285714,25.4417297142857
"11765","2022-48-705",26.2848081428571,25.6923644285714,25.2914847142857,25.1241964285714,24.8335222857143,25.1842225714286,25.1451262857143,24.6304614285714
"11766","2022-48-115",19.4141394285714,18.7537654285714,18.7941821428571,18.8092268571429,18.0863071428571,18.4679902857143,18.4518744285714,18.01786
"11767","2022-48-604",23.1253228571429,22.8974014285714,22.8169652857143,22.8116244285714,21.9559178571429,21.8018687142857,22.5563867142857,22.0121082857143
"11768","2022-48-107",21.5327417142857,20.925924,20.9561355714286,21.1371825714286,20.1688537142857,20.3587295714286,20.7448704285714,20.2962504285714
"11769","2022-48-114",18.785565,18.2385658571429,18.1713684285714,18.1673605714286,17.5180775714286,17.8708215714286,17.9025698571429,17.4478402857143
"11770","2022-48-509",24.8037931428571,24.4421834285714,24.3390787142857,24.5682288571429,23.785745,23.6823794285714,24.1329388571429,23.6375014285714
"11771","2022-48-206",19.5382102857143,19.2836068571429,19.2236037142857,19.2097551428571,18.6783754285714,18.5935668571429,19.2350817142857,18.7003894285714
"11772","2022-48-502",25.0429528571429,24.9787608571429,24.6547017142857,24.6781344285714,24.410057,24.2011675714286,24.4321695714286,24.2104417142857
"11773","2022-48-307",16.7088681428571,16.1770874285714,15.9793065714286,15.8829597142857,15.4251018571429,15.9321452857143,15.8864434285714,15.3798218571429
"11774","2022-48-209",27.4828495714286,27.1443111428571,27.068852,27.2138277142857,25.9439578571429,25.835819,26.6135525714286,26.0516591428571
"11775","2022-48-605",27.9010802857143,27.0552047142857,27.3688177142857,27.7464175714286,27.0759375714286,27.3896157142857,26.9905755714286,26.614502
"11776","2022-48-207",20.764603,20.3314681428571,20.3201508571429,20.3811212857143,19.5421592857143,19.5197118571429,20.2021122857143,19.7076928571429
"11777","2022-48-302",17.5338508571429,16.7153402857143,16.8911962857143,16.7479384285714,15.9681071428571,16.3313490714286,16.213151,15.6610100714286
"11778","2022-48-609",28.6557595714286,28.3773621428571,28.2032832857143,28.4040437142857,27.3721157142857,27.499265,28.2138781428571,27.5233978571429
"11779","2022-48-702",26.2356965714286,25.4164375714286,25.1413282857143,25.3139728571429,25.2479507142857,25.5695687142857,26.0011281428571,25.2990137142857
"11780","2022-48-208",18.108984,17.8295392857143,17.7412651428571,17.711741,17.2936821428571,17.3004217142857,17.7338162857143,17.2083
"11781","2022-48-601",28.1656952857143,27.5313797142857,27.6002438571429,27.7612792857143,26.8657934285714,26.7164695714286,27.2624252857143,26.7164588571429
"11782","2022-48-104",23.1224382857143,22.6507398571429,22.5876821428571,22.8323908571429,21.879906,22.0459092857143,22.4886247142857,22.036412
"11783","2022-48-119",22.5454961428571,21.900851,21.8853708571429,21.9826932857143,21.2365702857143,21.3502344285714,21.1586608571429,20.7889692857143
"11784","2022-48-606",29.0547855714286,28.4616237142857,28.6170847142857,28.75566,27.6902632857143,27.935832,28.1090325714286,27.6204125714286
"11785","2022-48-216",24.6278682857143,24.3200424285714,24.1754632857143,24.0921062857143,24.0595308571429,23.8681798571429,24.4258462857143,23.8544274285714
"11786","2022-48-210",25.771238,25.4997081428571,25.3909368571429,25.3363837142857,25.2516407142857,24.9364437142857,25.6211985714286,25.1174775714286
"11787","2022-48-406",18.785565,18.2385658571429,18.1713684285714,18.1673605714286,17.5180775714286,17.8708215714286,17.9025698571429,17.4478402857143
"11788","2022-48-101",20.1874828571429,19.5517247142857,19.5934442857143,19.6638447142857,18.859189,19.1508954285714,19.2998855714286,18.8644505714286
"11789","2022-48-204",24.0792454285714,23.7086484285714,23.6620961428571,23.7531441428571,22.5225884285714,22.4239045714286,23.215711,22.7012572857143
"11790","2022-48-409",19.841937,19.2324245714286,19.2425785714286,19.2657098571429,18.5539841428571,18.887627,18.9628081428571,18.5337224285714
"11791","2022-48-405",18.8526591428571,18.3127772857143,18.2667892857143,18.2763832857143,17.5980747142857,17.8934854285714,18.0027454285714,17.5501894285714
"11792","2022-48-202",21.2998011428571,21.033714,20.9765221428571,20.898874,20.3569337142857,20.1352654285714,20.8473448571429,20.3315865714286
"11793","2022-48-109",20.3245908571429,19.6892825714286,19.7371452857143,19.8340032857143,18.9933785714286,19.2411241428571,19.4733631428571,19.0364231428571
"11794","2022-48-404",17.9486242857143,17.5285965714286,17.4325835714286,17.4356607142857,16.895077,17.0823329285714,17.3200511428571,16.8231065714286
"11795","2022-48-503",25.5312781428571,25.2887421428571,25.1132047142857,25.1678592857143,24.5528257142857,24.4109622857143,24.7112807142857,24.401632
"11796","2022-48-403",19.841937,19.2324245714286,19.2425785714286,19.2657098571429,18.5539841428571,18.887627,18.9628081428571,18.5337224285714
"11797","2022-48-410",25.682379,24.7495171428571,24.4718445714286,24.368652,24.6809978571429,24.7887331428571,25.2402608571429,24.6393662857143
"11798","2022-48-212",17.1966825714286,17.0776291428571,16.9619862857143,16.8966388571429,16.5876547142857,16.483165,17.0652691428571,16.5213184285714
"11799","2022-48-703",25.908933,25.3484397142857,24.8997391428571,24.7574391428571,24.4406844285714,24.7917764285714,24.6666275714286,24.2230288571429
"11800","2022-48-704",20.669817,19.9741182857143,19.9027298571429,19.3880055714286,19.2419515714286,19.8920065714286,20.0040435714286,19.1059228571429
"11801","2022-48-105",22.1809747142857,21.3968977142857,21.6605768571429,21.8053482857143,20.771133,21.1891587142857,21.1733524285714,20.6760121428571
"11802","2022-48-113",19.841937,19.2324245714286,19.2425785714286,19.2657098571429,18.5539841428571,18.887627,18.9628081428571,18.5337224285714
"11803","2022-48-508",21.98363,21.8299124285714,21.6064947142857,21.6672458571429,21.4176274285714,21.1022327142857,21.8117778571429,21.3100584285714
"11804","2022-48-305",20.6275121428571,19.9683542857143,19.6880784285714,19.42817,19.2258984285714,19.6696785714286,19.5272691428571,18.9382368571429
"11805","2022-48-116",26.0140688571429,25.6228625714286,25.5233298571429,25.7180852857143,24.4812477142857,24.4310437142857,25.0740054285714,24.5706022857143
"11806","2022-48-213",26.9391177142857,27.1232622857143,26.898242,27.1223524285714,26.6009567142857,26.4277844285714,26.7291638571429,26.3927637142857
"11807","2022-48-111",17.2494151428571,16.7051337142857,16.5577254285714,16.4947914285714,16.0026098571429,16.4661602857143,16.43668,15.9498701428571
"11808","2022-48-211",18.3317635714286,18.239365,18.127904,18.0227137142857,17.8046871428571,17.6287158571429,18.3085255714286,17.7668647142857
"11809","2022-49-507",25.870549,25.5434864285714,25.6653001428571,25.3404652857143,25.081072,25.4382644285714,25.1831478571429,25.1766772857143
"11810","2022-49-112",20.6002117142857,20.633026,20.8996978571429,19.8240845714286,20.1348711428571,20.3733975714286,19.947349,19.9495462857143
"11811","2022-49-201",19.2830502857143,19.2606427142857,19.269281,18.6681302857143,18.7262677142857,19.1232291428571,18.6324848571429,18.558947
"11812","2022-49-110",17.3154112857143,17.3742901428571,17.472003,16.6430908571429,16.9525645714286,17.0900584285714,16.6521542857143,16.5185701428571
"11813","2022-49-306",15.5539695714286,15.4572618571429,15.312665,14.7148124285714,15.2161996428571,15.1324658571429,14.6055155,14.6837143571429
"11814","2022-49-106",17.005144,17.117518,17.291846,16.3321685714286,16.6862515714286,16.7633278571429,16.3325951428571,16.2778484285714
"11815","2022-49-205",21.1358478571429,21.1246722857143,21.2225912857143,20.364009,20.3861911428571,21.0448814285714,20.563762,20.2073522857143
"11816","2022-49-504",25.0067404285714,24.6842675714286,24.7152851428571,24.741665,24.3292981428571,25.6054188571429,24.9162545714286,25.847597
"11817","2022-49-402",17.5285965714286,17.4325835714286,17.4356607142857,16.895077,17.0823329285714,17.3200511428571,16.8231065714286,16.8623934285714
"11818","2022-49-407",20.2247511428571,20.2703425714286,20.3311205714286,19.5472482857143,19.7751775714286,20.0127688571429,19.5835361428571,19.3677382857143
"11819","2022-49-603",22.65252,22.9061038571429,23.0174254285714,22.0788865714286,22.7158094285714,22.1164411428571,21.5455518571429,21.4912385714286
"11820","2022-49-505",26.804052,26.6236852857143,26.5884245714286,26.1795164285714,25.8111361428571,26.501939,26.004624,26.6315754285714
"11821","2022-49-301",17.8539194285714,17.9693384285714,17.9265977142857,17.1138168571429,17.5191922857143,17.4291548571429,16.9467005714286,16.9766245714286
"11822","2022-49-506",25.5426934285714,25.2371527142857,25.3033902857143,25.1928261428571,24.8163472857143,25.6712015714286,25.1744615714286,25.7525828571429
"11823","2022-49-610",26.7609735714286,27.1879724285714,27.1920214285714,26.625133,26.949998,26.8111867142857,26.236067,26.6324295714286
"11824","2022-49-608",19.4119691428571,19.6858805714286,19.6134168571429,18.8058705714286,19.3775734285714,19.1709802857143,18.5703372857143,18.4292015714286
"11825","2022-49-118",18.7537654285714,18.7941821428571,18.8092268571429,18.0863071428571,18.4679902857143,18.4518744285714,18.01786,17.9778175714286
"11826","2022-49-103",16.8568705714286,16.985678,17.0306002857143,16.2276397142857,16.6107787142857,16.5636801428571,16.1251098571429,16.0330262857143
"11827","2022-49-117",15.7686340714286,16.0001732857143,16.0931354285714,15.1148088571429,15.489674,15.3701504285714,14.8911302857143,15.0007021428571
"11828","2022-49-308",14.9303561428571,15.1433945,15.1381825,14.2719334285714,14.6639901428571,14.5402802857143,14.0587786428571,14.0607268571429
"11829","2022-49-102",19.5517247142857,19.5934442857143,19.6638447142857,18.859189,19.1508954285714,19.2998855714286,18.8644505714286,18.7301678571429
"11830","2022-49-602",26.9183975714286,26.8455141428571,26.894062,25.6896957142857,25.5260774285714,26.407997,25.8160801428571,25.7169482857143
"11831","2022-49-408",19.8261951428571,19.8358008571429,19.8677645714286,19.1193568571429,19.2952624285714,19.5638112857143,19.1144652857143,18.991147
"11832","2022-49-611",28.4843515714286,28.3581734285714,28.5534515714286,27.4880401428571,27.3466121428571,27.9561127142857,27.4505412857143,27.7020601428571
"11833","2022-49-108",17.292903,17.2634457142857,17.2350712857143,16.5486494285714,16.9709947142857,16.9251564285714,16.4803968571429,16.5632867142857
"11834","2022-49-607",23.5563036857143,23.8068290857143,23.9103949142857,23.1644796,23.5566462,23.2495689142857,22.7510854857143,22.7760182857143
"11835","2022-49-203",19.9337414285714,19.9258711428571,19.9390987142857,19.307404,19.3175255714286,19.7952452857143,19.3006905714286,19.1883331428571
"11836","2022-49-215",25.8820392857143,25.5544568571429,25.6160724285714,25.5668288571429,25.2727501428571,26.0485092857143,25.5887922857143,26.5015541428571
"11837","2022-49-706",25.0039432857143,24.4916702857143,24.4611514285714,24.447295,24.843523,24.783506,24.3314714285714,24.7302918571429
"11838","2022-49-401",15.4810518571429,15.2901089285714,15.2657191428571,14.9390973571429,15.1507808571429,15.351668,14.8071282857143,14.9899872857143
"11839","2022-49-511",24.6500701428571,24.4302085714286,24.5594175714286,23.8982342857143,23.7629271428571,24.1360847142857,23.7866652857143,24.1547092857143
"11840","2022-49-304",19.8220005714286,19.8197762857143,19.6100024285714,18.9633264285714,19.4007267142857,19.296905,18.7205147142857,18.8710702857143
"11841","2022-49-510",26.7571397142857,26.6925055714286,27.0917717142857,26.2646034285714,25.9216157142857,26.259915,25.8459735714286,26.5062952857143
"11842","2022-49-303",17.6410081428571,17.665269,17.6454412857143,16.9060722857143,17.3162488571429,17.257367,16.8088668571429,16.8678417142857
"11843","2022-49-120",17.764331,17.9393122857143,18.0826127142857,17.128941,17.5066352857143,17.5271025714286,17.0708297142857,17.0836097142857
"11844","2022-49-501",24.7248244285714,24.4927281428571,24.4024532857143,24.2948217142857,23.954886,24.9605234285714,24.3394928571429,25.2935715714286
"11845","2022-49-701",19.7205051428571,19.4844861428571,19.1533517142857,18.9715555714286,19.4019237142857,19.4296232857143,18.7565312857143,19.2598662857143
"11846","2022-49-214",25.567982,25.221361,25.3217734285714,25.3547807142857,25.1500054285714,25.8577054285714,25.4417297142857,26.5150712857143
"11847","2022-49-705",25.6923644285714,25.2914847142857,25.1241964285714,24.8335222857143,25.1842225714286,25.1451262857143,24.6304614285714,25.0760895714286
"11848","2022-49-115",18.7537654285714,18.7941821428571,18.8092268571429,18.0863071428571,18.4679902857143,18.4518744285714,18.01786,17.9778175714286
"11849","2022-49-604",22.8974014285714,22.8169652857143,22.8116244285714,21.9559178571429,21.8018687142857,22.5563867142857,22.0121082857143,21.9779947142857
"11850","2022-49-107",20.925924,20.9561355714286,21.1371825714286,20.1688537142857,20.3587295714286,20.7448704285714,20.2962504285714,20.1170475714286
"11851","2022-49-114",18.2385658571429,18.1713684285714,18.1673605714286,17.5180775714286,17.8708215714286,17.9025698571429,17.4478402857143,17.5318921428571
"11852","2022-49-509",24.4421834285714,24.3390787142857,24.5682288571429,23.785745,23.6823794285714,24.1329388571429,23.6375014285714,23.9985372857143
"11853","2022-49-206",19.2836068571429,19.2236037142857,19.2097551428571,18.6783754285714,18.5935668571429,19.2350817142857,18.7003894285714,18.6553985714286
"11854","2022-49-502",24.9787608571429,24.6547017142857,24.6781344285714,24.410057,24.2011675714286,24.4321695714286,24.2104417142857,24.5145901428571
"11855","2022-49-307",16.1770874285714,15.9793065714286,15.8829597142857,15.4251018571429,15.9321452857143,15.8864434285714,15.3798218571429,15.4909641428571
"11856","2022-49-209",27.1443111428571,27.068852,27.2138277142857,25.9439578571429,25.835819,26.6135525714286,26.0516591428571,26.030873
"11857","2022-49-605",27.0552047142857,27.3688177142857,27.7464175714286,27.0759375714286,27.3896157142857,26.9905755714286,26.614502,26.6907751428571
"11858","2022-49-207",20.3314681428571,20.3201508571429,20.3811212857143,19.5421592857143,19.5197118571429,20.2021122857143,19.7076928571429,19.4118892857143
"11859","2022-49-302",16.7153402857143,16.8911962857143,16.7479384285714,15.9681071428571,16.3313490714286,16.213151,15.6610100714286,15.7041093571429
"11860","2022-49-609",28.3773621428571,28.2032832857143,28.4040437142857,27.3721157142857,27.499265,28.2138781428571,27.5233978571429,27.7901471428571
"11861","2022-49-702",25.4164375714286,25.1413282857143,25.3139728571429,25.2479507142857,25.5695687142857,26.0011281428571,25.2990137142857,26.2442682857143
"11862","2022-49-208",17.8295392857143,17.7412651428571,17.711741,17.2936821428571,17.3004217142857,17.7338162857143,17.2083,17.2509445714286
"11863","2022-49-601",27.5313797142857,27.6002438571429,27.7612792857143,26.8657934285714,26.7164695714286,27.2624252857143,26.7164588571429,26.9911302857143
"11864","2022-49-104",22.6507398571429,22.5876821428571,22.8323908571429,21.879906,22.0459092857143,22.4886247142857,22.036412,22.1309438571429
"11865","2022-49-119",21.900851,21.8853708571429,21.9826932857143,21.2365702857143,21.3502344285714,21.1586608571429,20.7889692857143,20.6364465714286
"11866","2022-49-606",28.4616237142857,28.6170847142857,28.75566,27.6902632857143,27.935832,28.1090325714286,27.6204125714286,27.9176392857143
"11867","2022-49-216",24.3200424285714,24.1754632857143,24.0921062857143,24.0595308571429,23.8681798571429,24.4258462857143,23.8544274285714,24.5017014285714
"11868","2022-49-210",25.4997081428571,25.3909368571429,25.3363837142857,25.2516407142857,24.9364437142857,25.6211985714286,25.1174775714286,25.8252081428571
"11869","2022-49-406",18.2385658571429,18.1713684285714,18.1673605714286,17.5180775714286,17.8708215714286,17.9025698571429,17.4478402857143,17.5318921428571
"11870","2022-49-101",19.5517247142857,19.5934442857143,19.6638447142857,18.859189,19.1508954285714,19.2998855714286,18.8644505714286,18.7301678571429
"11871","2022-49-204",23.7086484285714,23.6620961428571,23.7531441428571,22.5225884285714,22.4239045714286,23.215711,22.7012572857143,22.3877152857143
"11872","2022-49-409",19.2324245714286,19.2425785714286,19.2657098571429,18.5539841428571,18.887627,18.9628081428571,18.5337224285714,18.4487482857143
"11873","2022-49-405",18.3127772857143,18.2667892857143,18.2763832857143,17.5980747142857,17.8934854285714,18.0027454285714,17.5501894285714,17.5630194285714
"11874","2022-49-202",21.033714,20.9765221428571,20.898874,20.3569337142857,20.1352654285714,20.8473448571429,20.3315865714286,20.3953694285714
"11875","2022-49-109",19.6892825714286,19.7371452857143,19.8340032857143,18.9933785714286,19.2411241428571,19.4733631428571,19.0364231428571,18.8544128571429
"11876","2022-49-404",17.5285965714286,17.4325835714286,17.4356607142857,16.895077,17.0823329285714,17.3200511428571,16.8231065714286,16.8623934285714
"11877","2022-49-503",25.2887421428571,25.1132047142857,25.1678592857143,24.5528257142857,24.4109622857143,24.7112807142857,24.401632,24.7751245714286
"11878","2022-49-403",19.2324245714286,19.2425785714286,19.2657098571429,18.5539841428571,18.887627,18.9628081428571,18.5337224285714,18.4487482857143
"11879","2022-49-410",24.7495171428571,24.4718445714286,24.368652,24.6809978571429,24.7887331428571,25.2402608571429,24.6393662857143,25.4540951428571
"11880","2022-49-212",17.0776291428571,16.9619862857143,16.8966388571429,16.5876547142857,16.483165,17.0652691428571,16.5213184285714,16.6105042857143
"11881","2022-49-703",25.3484397142857,24.8997391428571,24.7574391428571,24.4406844285714,24.7917764285714,24.6666275714286,24.2230288571429,24.6632008571429
