"","week_canton","precip_total_lag_8","precip_total_lag_7","precip_total_lag_6","precip_total_lag_5","precip_total_lag_4","precip_total_lag_3","precip_total_lag_2","precip_total_lag_1","precip_max_lag_8","precip_max_lag_7","precip_max_lag_6","precip_max_lag_5","precip_max_lag_4","precip_max_lag_3","precip_max_lag_2","precip_max_lag_1","precip_mean_lag_8","precip_mean_lag_7","precip_mean_lag_6","precip_mean_lag_5","precip_mean_lag_4","precip_mean_lag_3","precip_mean_lag_2","precip_mean_lag_1","precip_median_lag_8","precip_median_lag_7","precip_median_lag_6","precip_median_lag_5","precip_median_lag_4","precip_median_lag_3","precip_median_lag_2","precip_median_lag_1","precip_min_lag_8","precip_min_lag_7","precip_min_lag_6","precip_min_lag_5","precip_min_lag_4","precip_min_lag_3","precip_min_lag_2","precip_min_lag_1"
"15914","2020-35-705",37.551848,44.957419,39.092208,113.465367,48.0663463,94.495129,74.0142503,23.839641,15.07661,17.982967,19.546104,35.546036,32.755585,35.435673,45.229828,15.893094,5.36454971428571,6.42248842857143,5.58460114285714,16.2093381428571,6.8666209,13.4993041428571,10.5734643285714,3.405663,0,8.991484,0,17.086601,0,0,3.9751723,0,0,0,0,0,0,0,0,0
"15915","2020-35-115",55.2494945,49.091589,44.988314,99.9087714,36.1770124,83.763941,34.72129661,16.054558,25.118391,21.039253,10.127041,37.689327,13.038685,24.812012,17.571909,8.027279,7.89278492857143,7.01308414285714,6.426902,14.2726816285714,5.16814462857143,11.9662772857143,4.96018523,2.29350828571429,8.785954,0,8.244744,9.422332,6.5193424,16.541342,1.6332585,0,0,0,0,0,0,0,0.47587055,0
"15916","2020-35-604",74.510152,107.463786,80.408742,114.596483,34.1059502,100.1474386,72.8835119,93.9419352,18.869312,64.10095,25.396154,40.85538,9.013276,38.29409,27.336872,32.050476,10.6443074285714,15.3519694285714,11.4869631428571,16.3709261428571,4.8722786,14.3067769428571,10.4119302714286,13.4202764571429,9.434656,10.840709,14.104837,12.458033,5.3597994,10.794566,4.01953,11.190369,0,0,0,0,0,0,1.7555496,0
"15917","2020-35-107",64.432997,107.3103,82.619179,113.070285,43.0406355,107.189368,56.3133394,75.3514907,20.710747,60.356632,30.383823,41.68437,12.0175705,51.97642,20.710747,60.356632,9.20471385714286,15.3300428571429,11.8027398571429,16.1528978571429,6.14866221428571,15.3127668571429,8.04476277142857,10.7644986714286,8.74445,9.390734,15.989737,7.903378,6.0087852,8.662736,2.5109093,0,0,0,0,0,0,0,0.889802,0
"15918","2020-35-114",56.382226,37.366814,40.3033894,99.2587089,28.3472608,94.6992673,30.03249363,93.575176,17.133154,18.683407,13.624683,42.68963,9.3971,30.735521,11.057959,72.182556,8.05460371428572,5.33811628571429,5.75762705714286,14.1798155571429,4.04960868571429,13.5284667571429,4.29035623285714,13.3678822857143,11.057959,0,6.8123417,7.4724603,3.5629027,10.467008,1.744441,0,0,0,0,0,0,0,0.42312533,0
"15919","2020-35-509",119.554467,137.3094064,73.2287346,251.546532,64.743667,147.04795,57.5601281,130.35857,64.48317,55.891994,23.043213,79.78345,12.278596,66.38181,32.241585,37.26133,17.0792095714286,19.6156294857143,10.4612478,35.9352188571429,9.24909528571429,21.00685,8.22287544285714,18.6226528571429,15.580202,15.696687,9.730618,26.594482,11.349059,3.220695,3.2767274,18.630665,0,0,0,0,0,0,0,0
"15920","2020-35-206",66.211248,103.6780184,90.2324016,84.871813,37.8542341,86.807059,66.0546402,88.9079072,24.301542,58.67603,20.290447,38.38648,11.621027,54.25441,26.412247,58.67603,9.45874971428571,14.8111454857143,12.8903430857143,12.1245447142857,5.40774772857143,12.4010084285714,9.43637717142857,12.7011296,12.150771,11.250497,10.145224,8.098853,5.1056733,10.850883,2.9197438,3.0231876,0,0,7.9012566,0,0,0,0.911502,0
"15921","2020-35-502",85.810591,88.265798,30.3809627,201.555603,54.6009992,129.4031344,32.3899442,109.960975,43.999264,31.48335,9.63571,77.505974,15.542918,60.814854,14.666422,31.48335,12.2586558571429,12.6093997142857,4.34013752857143,28.7936575714286,7.80014274285714,18.4861620571429,4.62713488571429,15.7087107142857,9.048302,9.463741,4.443817,27.16716,6.111397,3.8867137,2.8928852,18.79771,0,0,0,0,0,0,0,0
"15922","2020-35-307",52.069182,109.111899,35.230496,93.5240915,25.4998368,87.814217,35.81205318,20.0970494,16.538013,69.708435,10.364357,40.542305,7.343923,35.984535,18.993156,15.072787,7.43845457142857,15.5874141428571,5.032928,13.3605845,3.64283382857143,12.5448881428571,5.11600759714286,2.87100705714286,9.496578,0,8.288713,5.6437645,3.6719615,15.845146,1.8398263,0,0,0,0,0,0,0,0.39876518,0
"15923","2020-35-209",71.210191,70.736465,84.6523881,114.083029,33.8439628,73.487685,51.4825352,83.0045618,24.634817,32.52718,24.040703,39.766388,10.829545,33.917393,21.940556,32.52718,10.1728844285714,10.1052092857143,12.0931983,16.2975755714286,4.83485182857143,10.4982407142857,7.35464788571429,11.8577945428571,10.970278,9.552321,8.516232,13.255463,6.3178887,5.652899,3.1690845,3.5900404,0,0,6.0101757,0,0,0,1.079341,0
