casos,week-canton,relative_risk,classi_rr,urb,tmax_min,tmax_max,tmax_mean,tmax_median,tmin_min,tmin_max,tmin_mean,tmin_median,precip_total,precip_min,precip_max,precip_mean,precip_median
0,2022-23-112,0.0,Bajo,2,26.81322,31.208055,28.4991184285714,27.994747,26.81322,31.208055,28.4991184285714,27.994747,322.183817,0.0,29.507154,15.3420865238095,16.352037
3,2022-23-201,0.2225616211629349,Medio,1,21.046207,28.725628,25.6036910357143,26.3081,21.046207,28.725628,25.6036910357143,26.3081,473.257063,0.0,43.68888,16.9020379642857,15.7371915
0,2022-23-110,0.0,Bajo,1,23.286835,24.464453,23.8481825714286,23.718386,23.286835,24.464453,23.8481825714286,23.718386,103.322054,0.0,24.70023,14.7602934285714,12.350115
0,2022-23-306,0.0,Bajo,2,24.393862,25.608915,24.8777274285714,24.888664,24.393862,25.608915,24.8777274285714,24.888664,85.734566,0.0,16.134624,12.2477951428571,14.289385
0,2022-23-106,0.0,Bajo,1,25.073345,26.548496,25.763505,25.675196,25.073345,26.548496,25.763505,25.675196,103.327638,11.558163,26.208395,14.7610911428571,11.558163
0,2022-23-205,0.0,Bajo,1,26.370758,27.440266,26.8935747142857,27.053965,26.370758,27.440266,26.8935747142857,27.053965,124.44067,12.5139265,36.10254,17.7772385714286,12.5139265
0,2022-23-504,0.0,Bajo,0,27.650455,33.08658,31.2604615142857,31.65751,27.650455,33.08658,31.2604615142857,31.65751,1361.5489159,0.0,56.418175,19.4506987985714,14.5995355
0,2022-23-402,0.0,Bajo,1,23.555279,24.674274,23.9917811428571,23.967937,23.555279,24.674274,23.9917811428571,23.967937,103.819939,9.627025,35.124035,14.8314198571429,9.844813
0,2022-23-603,0.0,Bajo,0,22.460278,30.978655,27.4849494586466,28.087202,22.460278,30.978655,27.4849494586466,28.087202,1684.1595728,0.0,50.56438,12.6628539308271,11.485332
0,2022-23-505,0.0,Bajo,2,,,,,,,,,,,,,
0,2022-23-301,0.0,Bajo,1,23.489859,25.132294,24.3427922142857,24.282935,23.489859,25.132294,24.3427922142857,24.282935,166.9598212,0.0,25.173151,11.9257015142857,11.993505
0,2022-23-506,0.0,Bajo,0,30.394783,33.0924,32.105798,32.207577,30.394783,33.0924,32.105798,32.207577,691.1362815,0.0,49.77142,19.7467509,16.020794
0,2022-23-610,0.0,Bajo,2,27.912994,32.655354,30.7176234,31.14408,27.912994,32.655354,30.7176234,31.14408,515.8414076,0.0,52.162857,14.7383259314286,14.251646
0,2022-23-608,0.0,Bajo,2,20.987501,28.639791,25.3853935535714,25.288577,20.987501,28.639791,25.3853935535714,25.288577,734.044648,0.0,40.571846,13.1079401428571,12.097585
0,2022-23-117,0.0,Bajo,0,19.832884,28.10725,23.3107081904762,21.884882,19.832884,28.10725,23.3107081904762,21.884882,395.230234,0.0,58.97768,18.8204873333333,18.812857
0,2022-23-308,0.0,Bajo,1,21.081179,24.70414,22.8325122857143,22.7841595,21.081179,24.70414,22.8325122857143,22.7841595,192.513608,0.0,30.177794,13.750972,11.585583
0,2022-23-602,0.0,Bajo,2,29.98629,33.060104,31.3746051428571,31.2462725,29.98629,33.060104,31.3746051428571,31.2462725,250.008857,9.521993,38.095974,17.8577755,15.081477
1,2022-23-611,0.8864879575694566,Alto,0,30.283323,33.040424,31.7720457619048,31.83697,30.283323,33.040424,31.7720457619048,31.83697,370.85021,0.0,49.12923,17.6595338095238,12.825951
1,2022-23-607,0.7384705691986284,Alto,0,27.944542,33.078293,30.8556852571429,30.95838,27.944542,33.078293,30.8556852571429,30.95838,1389.2912837,0.0,46.81187,13.2313455590476,10.540004
7,2022-23-203,2.095215943037814,Alto,1,26.032112,27.126713,26.6139695714286,26.595627,26.032112,27.126713,26.6139695714286,26.595627,113.282188,0.0,33.974167,16.1831697142857,13.867995
0,2022-23-215,0.0,Bajo,0,27.925293,33.46933,31.0414571836735,31.593143,27.925293,33.46933,31.0414571836735,31.593143,1005.165022,0.0,46.641582,20.513571877551,15.56173
7,2022-23-706,2.931005344745977,Alto,2,23.460289,33.248497,29.9222515142857,31.180126,23.460289,33.248497,29.9222515142857,31.180126,456.45194,0.0,52.477886,13.041484,12.910682
0,2022-23-401,0.0,Bajo,1,22.262207,25.170872,23.6277986428571,23.8033265,22.262207,25.170872,23.6277986428571,23.8033265,227.118987,0.0,34.057735,16.2227847857143,12.739294
0,2022-23-511,0.0,Bajo,2,28.862259,31.270962,30.1079284285714,30.262775,28.862259,31.270962,30.1079284285714,30.262775,147.354772,0.0,50.331284,21.0506817142857,12.582821
0,2022-23-304,0.0,Bajo,2,26.381195,27.75486,26.9691342857143,27.11689,26.381195,27.75486,26.9691342857143,27.11689,196.336992,0.0,42.536274,28.0481417142857,26.832918
1,2022-23-510,0.8829422830089856,Alto,0,,,,,,,,,1505.3382084,0.0,51.4048,16.5421781142857,12.813583
1,2022-23-303,0.2104899377136211,Medio,1,24.564262,25.66408,25.0886271428571,24.856474,24.564262,25.66408,25.0886271428571,24.856474,90.122043,0.0,29.250841,12.8745775714286,12.198178
0,2022-23-120,0.0,Bajo,2,23.578722,24.9673,24.2225297142857,24.1985,23.578722,24.9673,24.2225297142857,24.1985,111.252291,0.0,33.775887,15.8931844285714,21.503279
0,2022-23-501,0.0,Bajo,2,28.219826,33.114403,31.3699192,31.6058275,28.219826,33.114403,31.3699192,31.6058275,1184.430607,0.0,40.232826,16.9204372428571,16.9064985
2,2022-23-701,0.5087986312883086,Alto,0,21.380075,32.869064,28.170682047619,29.275663,21.380075,32.869064,28.170682047619,29.275663,831.7978369,0.0,40.999874,7.92188416095238,4.5312476
12,2022-23-214,8.04640165962363,Alto,0,31.158365,33.536213,32.2248265194805,32.10767,31.158365,33.536213,32.2248265194805,32.10767,1098.1052194,0.0,42.661232,14.2611067454545,13.108411
5,2022-23-705,2.6496580902462874,Alto,0,27.02158,33.45392,30.0977126190476,30.461384,27.02158,33.45392,30.0977126190476,30.461384,413.2830664,0.0,36.921093,9.84007300952381,5.8045306
0,2022-23-604,0.0,Bajo,2,26.923246,31.189936,29.0586962142857,28.995535,26.923246,31.189936,29.0586962142857,28.995535,280.390755,9.771612,39.72697,20.0279110714286,20.56979
0,2022-23-107,0.0,Bajo,2,26.809946,28.039131,27.3891935714286,27.470425,26.809946,28.039131,27.3891935714286,27.470425,99.121972,0.0,25.93866,14.1602817142857,18.295828
0,2022-23-509,0.0,Bajo,0,29.171816,33.60286,31.4018486571429,31.455584,29.171816,33.60286,31.4018486571429,31.455584,682.2979966,0.0,53.87325,19.4942284742857,20.712248
0,2022-23-206,0.0,Bajo,1,25.546124,26.707298,26.1331352857143,26.082808,25.546124,26.707298,26.1331352857143,26.082808,139.567103,0.0,51.215363,19.9381575714286,12.804902
0,2022-23-502,0.0,Bajo,0,28.029049,33.52206,31.2013107738095,31.229603,28.029049,33.52206,31.2013107738095,31.229603,1534.7801536,0.0,52.956085,18.2711923047619,17.052824
0,2022-23-307,0.0,Bajo,1,24.798336,26.17142,25.3319392857143,25.292147,24.798336,26.17142,25.3319392857143,25.292147,108.880808,0.0,40.930595,15.5544011428571,18.519354
0,2022-23-209,0.0,Bajo,2,31.081696,32.53281,31.8248367142857,32.0025,31.081696,32.53281,31.8248367142857,32.0025,103.357689,0.0,25.844347,14.7653841428571,12.9221735
0,2022-23-605,0.0,Bajo,2,28.773615,33.02858,31.2607878666667,31.3531,28.773615,33.02858,31.2607878666667,31.3531,1756.8281724,0.0,59.882313,16.73169688,15.343708
1,2022-23-302,0.3883862652350095,Medio,2,19.103182,25.962353,22.2151596785714,21.862522,19.103182,25.962353,22.2151596785714,21.862522,532.39131,0.0,52.861546,19.0139753571429,21.00199
0,2022-23-609,0.0,Bajo,2,30.305399,33.12453,31.7331029047619,31.5995,30.305399,33.12453,31.7331029047619,31.5995,383.503997,0.0,36.600853,18.2620950952381,18.68343
53,2022-23-702,8.26971175073095,Alto,0,24.646765,33.82708,31.3627058071429,31.81374,24.646765,33.82708,31.3627058071429,31.81374,1785.7844245,0.0,63.806137,12.7556030321429,9.141588
11,2022-23-601,1.8573011326367843,Alto,2,,,,,,,,,2068.8011665,0.0,48.999374,18.4714389866071,18.343657
0,2022-23-104,0.0,Bajo,2,25.418804,32.25237,29.0053542285714,29.082247,25.418804,32.25237,29.0053542285714,29.082247,534.416656,0.0,40.078545,15.2690473142857,13.471649
2,2022-23-119,0.3505422653589349,Medio,2,20.977898,31.069946,26.6552090918367,27.28002,20.977898,31.069946,26.6552090918367,27.28002,1466.0396097,0.0,49.573566,14.9595878540816,12.929116
0,2022-23-606,0.0,Bajo,2,28.912992,33.131496,31.6591123333333,31.898418,28.912992,33.131496,31.6591123333333,31.898418,738.0938465,0.0,40.189823,17.5736630119048,15.047903
0,2022-23-216,0.0,Bajo,0,25.195974,32.214725,29.0855142380952,30.13527,25.195974,32.214725,29.0855142380952,30.13527,381.224407,0.0,54.108,18.1535431904762,14.306594
3,2022-23-210,0.3467832127285158,Medio,2,23.319183,32.877563,30.7297877417582,31.354642,23.319183,32.877563,30.7297877417582,31.354642,3087.0834065,0.0,54.7478,16.961996739011,15.20466075
0,2022-23-204,0.0,Bajo,2,28.30627,29.623102,28.9963365714286,29.25023,28.30627,29.623102,28.9963365714286,29.25023,127.856336,0.0,39.69482,18.2651908571429,12.594502
0,2022-23-409,0.0,Bajo,1,25.707634,26.654436,26.1323905714286,25.894575,25.707634,26.654436,26.1323905714286,25.894575,91.1932606,0.0,32.403038,13.0276086571429,10.386864
0,2022-23-202,0.0,Bajo,2,24.131773,29.80493,26.7150641785714,26.336435,24.131773,29.80493,26.7150641785714,26.336435,1368.955226,10.073612,70.88864,24.4456290357143,20.294323
1,2022-23-109,0.3917589579456548,Medio,1,25.250217,26.488007,25.840134,25.814371,25.250217,26.488007,25.840134,25.814371,95.547476,0.0,23.743727,13.6496394285714,18.672356
1,2022-23-503,0.3372309035842247,Medio,0,,,,,,,,,,,,,
16,2022-23-410,4.208031330726264,Alto,0,24.877375,33.082375,30.8145317731092,31.481073,24.877375,33.082375,30.8145317731092,31.481073,1571.561945,0.0,62.470142,13.2064028991597,0.0
0,2022-23-212,0.0,Bajo,2,22.590528,23.79202,23.2501957142857,23.50254,22.590528,23.79202,23.2501957142857,23.50254,147.998784,0.0,41.155186,21.1426834285714,23.619488
44,2022-23-703,18.23796940868663,Alto,0,27.749512,33.191887,30.3258346428571,30.287694,27.749512,33.191887,30.3258346428571,30.287694,738.766267,0.0,42.980404,13.1922547678571,11.245646
17,2022-23-704,9.123414457031105,Alto,0,18.192957,33.156776,25.2121458385093,24.890312,18.192957,33.156776,25.2121458385093,24.890312,1320.8016847,0.0,43.556442,8.20373717204969,4.503254
0,2022-23-105,0.0,Bajo,2,23.363123,29.735153,26.9737316428571,27.2847175,23.363123,29.735153,26.9737316428571,27.2847175,539.913487,0.0,38.08841,19.2826245357143,17.286491
0,2022-23-508,0.0,Bajo,0,24.891706,30.93169,28.5418041020408,28.4047,24.891706,30.93169,28.5418041020408,28.4047,941.122808,0.0,47.1735,19.2065879183673,16.266119
25,2022-23-305,8.476578716291629,Alto,2,18.315037,29.033283,24.3188993076923,24.848335,18.315037,29.033283,24.3188993076923,24.848335,1338.188916,0.0,47.700706,14.7053727032967,12.687751
0,2022-23-116,0.0,Bajo,0,28.855614,32.871964,31.0158683571429,31.071928,28.855614,32.871964,31.0158683571429,31.071928,455.570997,0.0,35.07612,16.27039275,13.719049
0,2022-23-213,0.0,Bajo,2,25.895884,33.841194,30.0184918979592,30.2201675,25.895884,33.841194,30.0184918979592,30.2201675,1601.7288747,0.0,66.28162,16.3441721908163,15.93675375
0,2022-23-111,0.0,Bajo,1,21.307041,25.908792,23.5153233571429,23.699558,21.307041,25.908792,23.5153233571429,23.699558,210.790259,0.0,41.218746,15.0564470714286,12.868569
0,2022-23-211,0.0,Bajo,2,24.038292,25.323061,24.7071072857143,24.820215,24.038292,25.323061,24.7071072857143,24.820215,176.65025,10.887536,53.574093,25.23575,21.775072
0,2023-23-507,0.0,Bajo,0,30.146196,34.275425,32.7210359761905,33.058565,30.146196,34.275425,32.7210359761905,33.058565,443.263868,0.0,27.671614,10.5539016190476,9.223871
0,2023-23-112,0.0,Bajo,2,28.133251,32.093792,29.7120466190476,28.900429,28.133251,32.093792,29.7120466190476,28.900429,228.7453722,0.0,32.354897,10.8926367714286,7.9829555
5,2023-23-201,0.5344474057721805,Alto,1,21.90013,30.190384,26.9785885,27.624627,21.90013,30.190384,26.9785885,27.624627,324.5972257,0.0,27.119415,11.5927580607143,10.083846
0,2023-23-110,0.0,Bajo,1,24.458544,25.392376,24.9817091428571,25.078806,24.458544,25.392376,24.9817091428571,25.078806,78.758483,0.0,30.059763,11.2512118571429,6.95696
0,2023-23-306,0.0,Bajo,2,25.424799,26.099823,25.7703488571429,25.754301,25.424799,26.099823,25.7703488571429,25.754301,71.0361097,4.547635,24.085915,10.1480156714286,9.09527
0,2023-23-106,0.0,Bajo,1,26.43564,27.196045,26.819111,26.891565,26.43564,27.196045,26.819111,26.891565,90.637038,0.0,41.301582,12.9481482857143,16.445152
3,2023-23-205,3.421755345854438,Alto,1,27.371006,28.977598,28.2622891428571,28.36241,27.371006,28.977598,28.2622891428571,28.36241,72.655187,0.0,29.039099,10.3793124285714,9.692464
0,2023-23-504,0.0,Bajo,0,29.733166,34.267548,32.6324740714286,32.9784585,29.733166,34.267548,32.6324740714286,32.9784585,796.8217216,0.0,27.159946,11.3831674514286,11.461544
0,2023-23-402,0.0,Bajo,1,24.324768,25.920681,25.2518125714286,25.397171,24.324768,25.920681,25.2518125714286,25.397171,103.6759739,6.5971613,31.811678,14.8108534142857,13.194323
0,2023-23-603,0.0,Bajo,0,23.751198,31.934486,28.6237502556391,29.035143,23.751198,31.934486,28.6237502556391,29.035143,2326.2246552,0.0,55.556545,17.4904109413534,15.155308
1,2023-23-505,0.7150069520860259,Alto,2,,,,,,,,,,,,,
0,2023-23-301,0.0,Bajo,1,24.596233,25.783222,25.2353544285714,25.2395,24.596233,25.783222,25.2353544285714,25.2395,168.1563404,4.0021157,32.471924,12.0111671714286,9.0486335
0,2023-23-506,0.0,Bajo,0,32.30533,34.28087,33.4070334285714,33.390167,32.30533,34.28087,33.4070334285714,33.390167,386.052743,0.0,32.521755,11.0300783714286,10.840585
0,2023-23-610,0.0,Bajo,2,29.339949,33.641113,32.2067088857143,32.668903,29.339949,33.641113,32.2067088857143,32.668903,765.212071,0.0,82.51885,21.8632020285714,19.784174
0,2023-23-608,0.0,Bajo,2,22.593891,29.729618,26.7541815892857,26.951845,22.593891,29.729618,26.7541815892857,26.951845,1426.261751,0.0,70.24848,25.4689598392857,23.072063
0,2023-23-117,0.0,Bajo,0,20.753973,29.136034,24.2975243809524,22.823727,20.753973,29.136034,24.2975243809524,22.823727,330.9618388,0.0,45.431255,15.7600875619048,13.145916
0,2023-23-308,0.0,Bajo,1,22.135244,25.205444,23.7382072857143,23.7573195,22.135244,25.205444,23.7382072857143,23.7573195,194.138127,0.0,44.53017,13.8670090714286,12.309652
0,2023-23-602,0.0,Bajo,2,31.23631,35.113678,32.8907257857143,32.967505,31.23631,35.113678,32.8907257857143,32.967505,109.0260855,0.0,21.464506,7.78757753571429,7.15872025
0,2023-23-611,0.0,Bajo,0,32.20163,34.31005,33.2421010952381,33.235092,32.20163,34.31005,33.2421010952381,33.235092,162.6376075,0.0,26.220568,7.74464797619048,6.0852075
0,2023-23-607,0.0,Bajo,0,30.349615,34.77859,32.7457525904762,32.79128,30.349615,34.77859,32.7457525904762,32.79128,2039.339231,0.0,64.79434,19.4222783904762,20.435574
0,2023-23-203,0.0,Bajo,1,26.937231,28.906862,28.0786057142857,28.278824,26.937231,28.906862,28.0786057142857,28.278824,65.934058,4.118159,14.851481,9.41915114285714,8.236318
0,2023-23-215,0.0,Bajo,0,29.660265,34.96895,32.7516232857143,33.361454,29.660265,34.96895,32.7516232857143,33.361454,559.8614173,0.0,33.04032,11.4257432102041,9.242256
2,2023-23-706,1.2038475244444544,Alto,2,24.617937,34.414932,31.0914885428571,32.462856,24.617937,34.414932,31.0914885428571,32.462856,293.7211449,0.0,27.705208,8.39203271142857,8.401241
0,2023-23-401,0.0,Bajo,1,23.188858,26.010386,24.8159302857143,24.855627,23.188858,26.010386,24.8159302857143,24.855627,188.1301644,5.283577,33.675728,13.4378688857143,8.85175135
0,2023-23-511,0.0,Bajo,2,30.732439,32.61518,31.697916,31.6033,30.732439,32.61518,31.697916,31.6033,64.0837893,0.0,18.165907,9.15482704285714,12.110605
0,2023-23-304,0.0,Bajo,2,27.329784,28.35895,27.7864671428571,27.83771,27.329784,28.35895,27.7864671428571,27.83771,150.836534,10.473846,41.895386,21.5480762857143,20.947693
0,2023-23-510,0.0,Bajo,0,,,,,,,,,979.1224336,0.0,38.444145,10.7595871824176,8.530291
1,2023-23-303,0.3039368880990293,Medio,1,25.714193,26.417624,26.0770971428571,26.039953,25.714193,26.417624,26.0770971428571,26.039953,92.2042192,6.4135094,27.264097,13.1720313142857,12.827019
0,2023-23-120,0.0,Bajo,2,24.823275,25.619926,25.3070102857143,25.371815,24.823275,25.619926,25.3070102857143,25.371815,93.431998,0.0,35.884342,13.3474282857143,16.19219
0,2023-23-501,0.0,Bajo,2,30.403719,34.32858,32.7195838285714,32.789197,30.403719,34.32858,32.7195838285714,32.789197,672.3516875,0.0,28.022116,9.60502410714286,8.10381115
10,2023-23-701,3.6922318411133217,Alto,0,22.47303,34.762383,29.2558057714286,30.12278,22.47303,34.762383,29.2558057714286,30.12278,460.9697046,0.0,30.076303,4.39018766285714,3.3976603
0,2023-23-214,0.0,Bajo,0,32.67837,35.11445,34.0205811168831,34.122726,32.67837,35.11445,34.0205811168831,34.122726,754.4629947,0.0,24.359798,9.79822071038961,9.86272
10,2023-23-705,7.650113171619101,Alto,0,28.097576,35.180016,31.2550718571429,31.2684145,28.097576,35.180016,31.2550718571429,31.2684145,185.2332725,0.0,16.095652,4.41031601190476,3.6014795
3,2023-23-604,6.962589364887911,Alto,2,27.968832,32.86138,30.3786034285714,30.2748585,27.968832,32.86138,30.3786034285714,30.2748585,156.4415895,4.8790164,29.415861,11.17439925,8.66164935
0,2023-23-107,0.0,Bajo,2,28.01316,29.25772,28.7170181428571,28.798315,28.01316,29.25772,28.7170181428571,28.798315,83.7264125,0.0,36.337925,11.9609160714286,10.530775
2,2023-23-509,5.976996371533927,Alto,0,31.082642,35.458622,33.3296587714286,33.258377,31.082642,35.458622,33.3296587714286,33.258377,268.0552028,0.0,27.983545,7.65872008,7.779615
0,2023-23-206,0.0,Bajo,1,26.52664,28.458775,27.6198344285714,27.799917,26.52664,28.458775,27.6198344285714,27.799917,59.777569,0.0,16.398556,8.53965271428571,7.2298355
1,2023-23-502,0.5902050833861489,Alto,0,30.356531,35.471027,32.8158245,32.864113,30.356531,35.471027,32.8158245,32.864113,814.081893,0.0,25.5444,9.69145110714286,7.285325
0,2023-23-307,0.0,Bajo,1,25.808914,26.8029,26.3557301428571,26.445139,25.808914,26.8029,26.3557301428571,26.445139,111.613825,8.935055,39.254753,15.9448321428571,8.935055
2,2023-23-209,2.7922666605799296,Alto,2,32.37637,33.96182,33.0908788571429,33.07867,32.37637,33.96182,33.0908788571429,33.07867,62.973286,0.0,24.100197,8.99618371428572,5.5532985
0,2023-23-605,0.0,Bajo,2,30.691462,34.36635,32.7080824952381,32.7317,30.691462,34.36635,32.7080824952381,32.7317,1949.4197706,0.0,54.559147,18.5659025771429,18.17911
0,2023-23-302,0.0,Bajo,2,19.976063,26.692007,23.0810003928571,22.734684,19.976063,26.692007,23.0810003928571,22.734684,511.0017966,0.0,50.00881,18.2500641642857,15.165079
6,2023-23-609,9.48621357149722,Alto,2,31.593485,34.792233,33.4203633333333,33.830776,31.593485,34.792233,33.4203633333333,33.830776,176.6259596,0.0,39.237614,8.41075998095238,5.8133473
8,2023-23-702,1.798149261090106,Alto,0,25.842148,35.58348,32.6061454714286,33.0797575,25.842148,35.58348,32.6061454714286,33.0797575,1189.6426528,0.0,31.937544,8.49744752,7.236103
8,2023-23-601,1.9452089147567764,Alto,2,,,,,,,,,837.979501,0.0,20.632965,7.48195983035714,7.088082
0,2023-23-104,0.0,Bajo,2,27.244177,34.14282,30.4398678857143,30.369967,27.244177,34.14282,30.4398678857143,30.369967,331.5811416,0.0,30.846542,9.47374690285714,7.969496
2,2023-23-119,0.5087646500082298,Alto,2,22.054014,32.66518,27.749108255102,28.4092625,22.054014,32.66518,27.749108255102,28.4092625,1423.0249018,0.0,49.26652,14.5206622632653,13.52946825
15,2023-23-606,15.110631004378726,Alto,2,29.795244,34.46844,33.1597620238095,33.575888,29.795244,34.46844,33.1597620238095,33.575888,476.4563254,0.0,49.857006,11.3441982238095,8.1779662
1,2023-23-216,1.9805690201045447,Alto,0,26.171202,34.21407,30.6022330952381,31.786142,26.171202,34.21407,30.6022330952381,31.786142,264.5927598,6.0074735,29.215614,12.5996552285714,8.246524
10,2023-23-210,1.663688443420643,Alto,2,24.265285,35.14889,32.5020422692308,33.171908,24.265285,35.14889,32.5020422692308,33.171908,1995.0081717,0.0,36.504208,10.961583360989,8.07660925
2,2023-23-204,9.221608707542597,Alto,2,29.522846,31.132067,30.3600191428571,30.474512,29.522846,31.132067,30.3600191428571,30.474512,62.8376973,0.0,14.631604,8.9768139,13.7731695
0,2023-23-409,0.0,Bajo,1,26.527376,27.847612,27.3138865714286,27.43232,26.527376,27.847612,27.3138865714286,27.43232,81.553221,5.0909095,28.588026,11.6504601428571,7.1470065
