"","week_canton","ndvi"
"10290","2022-22-406",0.781195775803785
"10291","2022-22-409",0.467045588667039
"10292","2022-22-405",0.777834428726694
"10293","2022-22-404",0.786616678758629
"10294","2022-22-403",0.766257773891052
"10295","2022-22-410",0.870834662452441
"10296","2022-22-706",0.799671577096472
"10297","2022-22-701",0.84732663589741
"10298","2022-22-705",0.598506143893619
"10299","2022-22-702",0.693942660592302
"10300","2022-22-703",0.805795435707617
"10301","2022-22-704",0.768876099431858
"10302","2022-22-603",0.83185294172608
"10303","2022-22-610",0.768644524831747
"10304","2022-22-608",0.811785813215538
"10305","2022-22-602",0.805133062723042
"10306","2022-22-611",0.752374510662808
"10307","2022-22-607",-0.3
"10308","2022-22-604",0.63952624680113
"10309","2022-22-605",0.678770219514091
"10310","2022-22-609",0.763160455892014
"10311","2022-22-601",0.874106824440105
"10312","2022-22-606",0.867850126940267
"10313","2022-22-112",0.712319933896979
"10314","2022-22-110",0.567055485992042
"10315","2022-22-106",0.746183153747286
"10316","2022-22-118",0.414957676524092
"10317","2022-22-103",0.856671982346041
"10318","2022-22-117",0.613456782938473
"10319","2022-22-102",0.583479097280559
"10320","2022-22-108",0.617210033887711
"10321","2022-22-120",0.542609443238588
"10322","2022-22-115",0.415011190557114
"10323","2022-22-107",0.68134461123966
"10324","2022-22-114",0.702556375893981
"10325","2022-22-119",0.77084411952604
"10326","2022-22-104",0.669060935254819
"10327","2022-22-101",0.490925595678318
"10328","2022-22-109",0.538866507289998
"10329","2022-22-105",0.521376063466925
"10330","2022-22-113",0.175108202583502
"10331","2022-22-116",0.842057979765403
"10332","2022-22-111",0.868553437911008
"10333","2022-23-201",0.767180716969112
"10334","2022-23-205",0.740386222096089
"10335","2022-23-203",0.722606075777108
"10336","2022-23-215",0.822716246051948
"10337","2022-23-214",0.350510943480754
"10338","2022-23-206",0.680717320350867
"10339","2022-23-209",0.830537740661211
"10340","2022-23-207",0.664613487594455
"10341","2022-23-208",0.826366727176508
"10342","2022-23-216",0.78669841583769
"10343","2022-23-210",0.77586007110283
"10344","2022-23-204",0.836993395897276
"10345","2022-23-202",0.503095619933841
"10346","2022-23-212",0.748942394162348
"10347","2022-23-213",0.623199904198869
"10348","2022-23-211",0.672241566869636
"10349","2022-23-306",0.624101508988843
"10350","2022-23-301",0.806969252704171
"10351","2022-23-308",0.557144483651936
"10352","2022-23-304",0.790968265295353
"10353","2022-23-303",0.588013296509501
"10354","2022-23-307",0.499171554664239
"10355","2022-23-302",0.741725140023792
"10356","2022-23-305",0.82686109500778
"10357","2022-23-507",0.796092200762141
"10358","2022-23-504",0.568480530744255
"10359","2022-23-506",0.814526585827389
"10360","2022-23-505",0.718432699653243
"10361","2022-23-511",0.257664099556656
"10362","2022-23-510",0.808059049878463
"10363","2022-23-501",0.785757139828151
"10364","2022-23-509",0.842131571292001
"10365","2022-23-502",0.770070867271622
"10366","2022-23-503",0.799516876823252
"10367","2022-23-508",0.819797876105968
"10368","2022-23-402",0.775349092177344
"10369","2022-23-407",0.501654070776767
"10370","2022-23-408",0.529579492835243
"10371","2022-23-401",0.232458756342611
"10372","2022-23-406",0.791514782874568
"10373","2022-23-409",0.467769743959101
"10374","2022-23-405",0.835682263897838
"10375","2022-23-404",0.7880461502365
"10376","2022-23-403",0.777318589962274
"10377","2022-23-410",0.870841182312672
"10378","2022-23-706",0.827005752339276
"10379","2022-23-701",0.805993868514682
"10380","2022-23-705",0.540188394852341
"10381","2022-23-702",0.587508039171539
"10382","2022-23-703",0.780930097018882
"10383","2022-23-704",0.650618767359778
"10384","2022-23-603",0.796940339266489
"10385","2022-23-610",0.705265616242867
"10386","2022-23-608",0.779917170246067
"10387","2022-23-602",0.814203413448915
"10388","2022-23-611",0.802513676087571
"10389","2022-23-607",-0.3
"10390","2022-23-604",0.8335202520934
"10391","2022-23-605",0.571404594029915
"10392","2022-23-609",0.730508220193194
"10393","2022-23-601",0.883079663700494
"10394","2022-23-606",0.849120959500738
"10395","2022-23-112",0.478191152617446
"10396","2022-23-110",0.497536205022887
"10397","2022-23-106",0.581778614612932
"10398","2022-23-118",0.399142045843466
"10399","2022-23-103",0.896959556677334
"10400","2022-23-117",0.257347123705389
"10401","2022-23-102",0.535949813310229
"10402","2022-23-108",0.564194764355816
"10403","2022-23-120",0.23773539312335
"10404","2022-23-115",0.357368779372912
"10405","2022-23-107",0.470540598601194
"10406","2022-23-114",0.679400602653286
"10407","2022-23-119",0.716066679389781
"10408","2022-23-104",0.527426545483239
"10409","2022-23-101",0.384032752494675
"10410","2022-23-109",0.655496588383108
"10411","2022-23-105",0.268970940330183
"10412","2022-23-113",0.174383453802131
"10413","2022-23-116",0.778884797886218
"10414","2022-23-111",0.879517954410448
"10415","2022-24-201",0.715299751597921
"10416","2022-24-205",0.762325770191146
"10417","2022-24-203",0.73324198902654
"10418","2022-24-215",0.594324464328959
"10419","2022-24-214",0.493997983116064
"10420","2022-24-206",0.699045364960042
"10421","2022-24-209",0.827392598240923
"10422","2022-24-207",0.679324268266984
"10423","2022-24-208",0.696155935019166
"10424","2022-24-216",0.835402084634057
"10425","2022-24-210",0.484697821157367
"10426","2022-24-204",0.830423670100642
"10427","2022-24-202",0.345184851897167
"10428","2022-24-212",0.636686937411936
"10429","2022-24-213",0.55456928307951
"10430","2022-24-211",0.591163764251204
"10431","2022-24-306",0.540108757026719
"10432","2022-24-301",0.718872695484175
"10433","2022-24-308",0.364956687694838
"10434","2022-24-304",0.78951754656243
"10435","2022-24-303",0.588992023582742
"10436","2022-24-307",0.390042188047189
"10437","2022-24-302",0.76378701678296
"10438","2022-24-305",0.735833468430316
"10439","2022-24-507",0.799627828109669
"10440","2022-24-504",0.553162964328142
"10441","2022-24-506",0.838763139812524
"10442","2022-24-505",0.731575064882054
"10443","2022-24-511",0.386331525354387
"10444","2022-24-510",0.60229636654817
"10445","2022-24-501",0.808458150249819
"10446","2022-24-509",0.811492433342046
"10447","2022-24-502",0.801763772300037
"10448","2022-24-503",0.813243930183402
"10449","2022-24-508",0.61310457434293
"10450","2022-24-402",0.651047088418414
"10451","2022-24-407",0.468898735883651
"10452","2022-24-408",0.44340117998161
"10453","2022-24-401",0.152676734751918
"10454","2022-24-406",0.681173440922749
"10455","2022-24-409",0.381786163210452
"10456","2022-24-405",0.714357193545184
"10457","2022-24-404",0.712754973448657
"10458","2022-24-403",0.697269952166352
"10459","2022-24-410",0.562644586508521
"10460","2022-24-706",0.799851397916507
"10461","2022-24-701",0.623972218221335
"10462","2022-24-705",0.578203981452382
"10463","2022-24-702",0.563792131671775
"10464","2022-24-703",0.79250061861389
"10465","2022-24-704",0.466810766877205
"10466","2022-24-603",0.763637443209135
"10467","2022-24-610",0.563927867468852
"10468","2022-24-608",0.76846454401615
"10469","2022-24-602",0.814937246039515
"10470","2022-24-611",0.725773976659217
"10471","2022-24-607",-0.3
"10472","2022-24-604",0.880370882190711
"10473","2022-24-605",0.520232962748358
"10474","2022-24-609",0.707514989418531
"10475","2022-24-601",0.873861924953576
"10476","2022-24-606",0.803892021647426
"10477","2022-24-112",0.550243258266568
"10478","2022-24-110",0.513423281695943
"10479","2022-24-106",0.549605073262723
"10480","2022-24-118",0.297835945417544
"10481","2022-24-103",0.726648438734896
"10482","2022-24-117",0.313257520702951
"10483","2022-24-102",0.530544600459214
"10484","2022-24-108",0.433001623756412
"10485","2022-24-120",0.268473327879597
"10486","2022-24-115",0.309961665919454
"10487","2022-24-107",0.507334810217375
"10488","2022-24-114",0.709009040310646
"10489","2022-24-119",0.746751592234875
"10490","2022-24-104",0.164404619034812
"10491","2022-24-101",0.251177834905809
"10492","2022-24-109",0.705022064484857
"10493","2022-24-105",0.269734042054745
"10494","2022-24-113",0.172893572363373
"10495","2022-24-116",0.787357574341033
"10496","2022-24-111",0.670030479715027
"10497","2022-25-201",0.693099317998527
"10498","2022-25-205",0.764369597487285
"10499","2022-25-203",0.813667261769464
"10500","2022-25-215",0.415568566078408
"10501","2022-25-214",0.673166945540059
"10502","2022-25-206",0.735768510697154
"10503","2022-25-209",0.827093162896604
"10504","2022-25-207",0.692118323886602
"10505","2022-25-208",0.599850863987152
"10506","2022-25-216",0.708445079695428
"10507","2022-25-210",0.248607335849604
"10508","2022-25-204",0.829780473666858
"10509","2022-25-202",0.172798166125113
"10510","2022-25-212",0.3002154978929
"10511","2022-25-213",0.402095495209416
"10512","2022-25-211",0.428205491742629
"10513","2022-25-306",0.547069338192785
"10514","2022-25-301",0.603659438688533
"10515","2022-25-308",0.477510680508631
"10516","2022-25-304",0.76144901910562
"10517","2022-25-303",0.494972441181492
"10518","2022-25-307",0.192468130812743
"10519","2022-25-302",0.615834824525825
"10520","2022-25-305",0.653131806030746
"10521","2022-25-507",0.79858090858046
"10522","2022-25-504",0.532120501628146
"10523","2022-25-506",0.834656410226529
"10524","2022-25-505",0.768640890812853
"10525","2022-25-511",0.654634882994403
"10526","2022-25-510",0.48188534461998
"10527","2022-25-501",0.814052117188659
"10528","2022-25-509",0.779293419064112
"10529","2022-25-502",0.794594038405256
"10530","2022-25-503",0.834153183573198
"10531","2022-25-508",0.418655345260063
"10532","2022-25-402",0.676064596576421
"10533","2022-25-407",0.428454090785121
"10534","2022-25-408",0.348962737349393
"10535","2022-25-401",0.111021836443583
"10536","2022-25-406",0.543998182141405
"10537","2022-25-409",0.289135868032944
"10538","2022-25-405",0.591144849899561
"10539","2022-25-404",0.641419748775674
"10540","2022-25-403",0.54615529181981
"10541","2022-25-410",0.391484595832347
"10542","2022-25-706",0.766860679638461
"10543","2022-25-701",0.357087357179927
"10544","2022-25-705",0.646234939971932
"10545","2022-25-702",0.59713124123376
"10546","2022-25-703",0.813326581102175
"10547","2022-25-704",0.28971768093012
"10548","2022-25-603",0.725674566771434
"10549","2022-25-610",0.386296780961937
"10550","2022-25-608",0.752042001589132
"10551","2022-25-602",0.819336811899188
"10552","2022-25-611",0.68891158423529
"10553","2022-25-607",-0.3
"10554","2022-25-604",0.863525674881127
"10555","2022-25-605",0.482383565775318
"10556","2022-25-609",0.67990454742998
"10557","2022-25-601",0.870908819596044
"10558","2022-25-606",0.764878085656488
"10559","2022-25-112",0.75446134528016
"10560","2022-25-110",0.62884772295281
"10561","2022-25-106",0.580176104360807
"10562","2022-25-118",0.18415366901262
"10563","2022-25-103",0.452106854235193
"10564","2022-25-117",0.651427173187877
"10565","2022-25-102",0.543946188572538
"10566","2022-25-108",0.23529291326812
"10567","2022-25-120",0.418147061957413
"10568","2022-25-115",0.236055894263803
"10569","2022-25-107",0.620566049627441
"10570","2022-25-114",0.757247552382375
"10571","2022-25-119",0.818707956119847
"10572","2022-25-104",0.200388809160076
"10573","2022-25-101",0.176177386434547
"10574","2022-25-109",0.72174135213558
"10575","2022-25-105",0.394857301295726
"10576","2022-25-113",0.171217126404716
"10577","2022-25-116",0.883002368096901
"10578","2022-25-111",0.317798735517474
"10579","2022-26-201",0.781806448958262
"10580","2022-26-205",0.75259735212694
"10581","2022-26-203",0.823063950126793
"10582","2022-26-215",0.33267346504046
"10583","2022-26-214",0.689944972304648
"10584","2022-26-206",0.74538091946738
"10585","2022-26-209",0.831603075379299
"10586","2022-26-207",0.681758809940934
"10587","2022-26-208",0.624196795865549
"10588","2022-26-216",0.62840845242498
"10589","2022-26-210",0.192433783279308
"10590","2022-26-204",0.833509867767739
"10591","2022-26-202",0.10930278653973
"10592","2022-26-212",0.095794371597414
"10593","2022-26-213",0.421682645355117
"10594","2022-26-211",0.198546039609053
"10595","2022-26-306",0.644429319064559
"10596","2022-26-301",0.597829463351003
"10597","2022-26-308",0.315852709638511
"10598","2022-26-304",0.731994091843976
"10599","2022-26-303",0.454287574197173
"10600","2022-26-307",0.0890368399196254
"10601","2022-26-302",0.669711085026629
"10602","2022-26-305",0.649766371855455
"10603","2022-26-507",0.795332287146872
"10604","2022-26-504",0.575021080770607
"10605","2022-26-506",0.814529594459516
"10606","2022-26-505",0.798934711154208
"10607","2022-26-511",0.823069112263231
"10608","2022-26-510",0.642681179998081
"10609","2022-26-501",0.822438462527886
"10610","2022-26-509",0.794056102310463
"10611","2022-26-502",0.795017959512971
"10612","2022-26-503",0.847070192039878
"10613","2022-26-508",0.427599469323585
"10614","2022-26-402",0.694529142892371
"10615","2022-26-407",0.418297556864449
"10616","2022-26-408",0.332352415926661
"10617","2022-26-401",0.176654369016433
"10618","2022-26-406",0.523469351589071
"10619","2022-26-409",0.258852065196722
"10620","2022-26-405",0.563679031924064
"10621","2022-26-404",0.630961946911288
"10622","2022-26-403",0.51143598014718
"10623","2022-26-410",0.367213136432913
"10624","2022-26-706",0.700736548704156
"10625","2022-26-701",0.303228982289536
"10626","2022-26-705",0.696605804580462
"10627","2022-26-702",0.70133719115905
"10628","2022-26-703",0.839740703306492
"10629","2022-26-704",0.312560295193943
"10630","2022-26-603",0.737077940505455
"10631","2022-26-610",0.374089403322185
"10632","2022-26-608",0.722055288779057
"10633","2022-26-602",0.818067247895801
"10634","2022-26-611",0.669928571754623
"10635","2022-26-607",-0.3
"10636","2022-26-604",0.860247650350867
"10637","2022-26-605",0.547589822944539
"10638","2022-26-609",0.692185638048437
"10639","2022-26-601",0.875071292831805
"10640","2022-26-606",0.741950227245635
"10641","2022-26-112",0.8388446422916
"10642","2022-26-110",0.673065820794332
"10643","2022-26-106",0.654816334944553
"10644","2022-26-118",0.160673132736122
"10645","2022-26-103",0.412612025302584
"10646","2022-26-117",0.704858971578451
"10647","2022-26-102",0.52956651715226
"10648","2022-26-108",0.225096154099207
"10649","2022-26-120",0.487151143763854
"10650","2022-26-115",0.2154272176388
"10651","2022-26-107",0.725383351763664
"10652","2022-26-114",0.761625263233748
"10653","2022-26-119",0.820584393990624
"10654","2022-26-104",0.245064950695538
"10655","2022-26-101",0.194907996714163
"10656","2022-26-109",0.687415673915037
"10657","2022-26-105",0.579764361494143
"10658","2022-26-113",0.174273179465837
"10659","2022-26-116",0.931667106187773
"10660","2022-26-111",0.127488486723332
"10661","2022-27-201",0.838860109926651
"10662","2022-27-205",0.725325812689669
"10663","2022-27-203",0.78190694893024
"10664","2022-27-215",0.510166267913217
"10665","2022-27-214",0.505669244830118
"10666","2022-27-206",0.747231306490021
"10667","2022-27-209",0.841179641307079
"10668","2022-27-207",0.66888356163442
"10669","2022-27-208",0.71870678925779
"10670","2022-27-216",0.712952408070166
"10671","2022-27-210",0.119599402691312
"10672","2022-27-204",0.844785295460883
"10673","2022-27-202",0.250068002491534
"10674","2022-27-212",0.173372074590416
"10675","2022-27-213",0.589092483287865
"10676","2022-27-211",0.231362761435499
"10677","2022-27-306",0.695436904867832
"10678","2022-27-301",0.696923663274177
"10679","2022-27-308",0.694029852190139
"10680","2022-27-304",0.740703150960425
"10681","2022-27-303",0.584526153260956
"10682","2022-27-307",0.120447614321395
"10683","2022-27-302",0.647207017300395
"10684","2022-27-305",0.718001810991428
"10685","2022-27-507",0.771269546211294
"10686","2022-27-504",0.68759981961267
"10687","2022-27-506",0.813468069492957
"10688","2022-27-505",0.770881146892028
"10689","2022-27-511",0.82121236756649
"10690","2022-27-510",0.775475072336672
"10691","2022-27-501",0.820152472344177
"10692","2022-27-509",0.810925974707882
"10693","2022-27-502",0.751885197651594
"10694","2022-27-503",0.836670228848028
"10695","2022-27-508",0.582018168360512
"10696","2022-27-402",0.803554951151255
"10697","2022-27-407",0.491977305923913
"10698","2022-27-408",0.394191220308942
"10699","2022-27-401",0.392664398915912
"10700","2022-27-406",0.665745625705588
"10701","2022-27-409",0.314955672730577
"10702","2022-27-405",0.670717465080667
"10703","2022-27-404",0.726112105461907
"10704","2022-27-403",0.606662594956048
"10705","2022-27-410",0.605435897437651
"10706","2022-27-706",0.764603763076186
"10707","2022-27-701",0.439363222243237
"10708","2022-27-705",0.725099740613626
"10709","2022-27-702",0.725208802517607
"10710","2022-27-703",0.871119500043192
"10711","2022-27-704",0.670790965128968
"10712","2022-27-603",0.807235813601495
"10713","2022-27-610",0.588895510318867
"10714","2022-27-608",0.757768187412544
"10715","2022-27-602",0.810187856376912
"10716","2022-27-611",0.800430358215193
"10717","2022-27-607",-0.3
"10718","2022-27-604",0.875515438900976
"10719","2022-27-605",0.707278473688627
"10720","2022-27-609",0.786265603912387
"10721","2022-27-601",0.886248202342308
"10722","2022-27-606",0.745017190042306
"10723","2022-27-112",0.819720926198028
"10724","2022-27-110",0.660760052797866
"10725","2022-27-106",0.738810835213473
"10726","2022-27-118",0.204129499435247
"10727","2022-27-103",0.667005518033637
"10728","2022-27-117",0.399823226638102
"10729","2022-27-102",0.449092156898323
"10730","2022-27-108",0.382753715363158
"10731","2022-27-120",0.437222919562673
"10732","2022-27-115",0.399153430251246
"10733","2022-27-107",0.811523737388254
"10734","2022-27-114",0.74720427793123
"10735","2022-27-119",0.78836181425135
"10736","2022-27-104",0.423422695188656
"10737","2022-27-101",0.371686708769382
"10738","2022-27-109",0.607896805775291
"10739","2022-27-105",0.737893895273704
"10740","2022-27-113",0.183533353599726
"10741","2022-27-116",0.916184324267877
"10742","2022-27-111",0.141041672642385
"10743","2022-28-201",0.898677047831406
"10744","2022-28-205",0.704638311703346
"10745","2022-28-203",0.798566868810987
"10746","2022-28-215",0.644785903932319
"10747","2022-28-214",0.367967145408659
"10748","2022-28-206",0.760905924291786
"10749","2022-28-209",0.843425939571236
"10750","2022-28-207",0.658873358873689
"10751","2022-28-208",0.785271861562966
"10752","2022-28-216",0.793999438475994
"10753","2022-28-210",0.683877034602559
"10754","2022-28-204",0.85544410551914
"10755","2022-28-202",0.392587208802671
"10756","2022-28-212",0.168007861207799
"10757","2022-28-213",0.783697468058631
"10758","2022-28-211",0.244701721246882
"10759","2022-28-306",0.751268731706946
"10760","2022-28-301",0.786082728489575
"10761","2022-28-308",0.886851766402424
"10762","2022-28-304",0.756103904309037
"10763","2022-28-303",0.56866993413526
"10764","2022-28-307",0.125181111601482
"10765","2022-28-302",0.857417817107554
"10766","2022-28-305",0.816483642515315
"10767","2022-28-507",0.738729494101447
"10768","2022-28-504",0.826279468435602
"10769","2022-28-506",0.824109960532101
"10770","2022-28-505",0.746401514682468
"10771","2022-28-511",0.82177266863877
"10772","2022-28-510",0.892078883849899
"10773","2022-28-501",0.835939301572299
"10774","2022-28-509",0.840864470966945
"10775","2022-28-502",0.73321548598988
"10776","2022-28-503",0.826049218843027
"10777","2022-28-508",0.817445169212702
"10778","2022-28-402",0.835346634903449
"10779","2022-28-407",0.587046484288713
"10780","2022-28-408",0.480280806995532
"10781","2022-28-401",0.520782973855653
"10782","2022-28-406",0.813878568480816
"10783","2022-28-409",0.384187381120599
"10784","2022-28-405",0.762049210624324
"10785","2022-28-404",0.860552912196269
"10786","2022-28-403",0.705108392954675
"10787","2022-28-410",0.830080604853302
"10788","2022-28-706",0.799423088376788
"10789","2022-28-701",0.803268279062795
"10790","2022-28-705",0.743853633338001
"10791","2022-28-702",0.748152858117586
"10792","2022-28-703",0.882358852898602
"10793","2022-28-704",0.88457936967789
"10794","2022-28-603",0.886521032670872
"10795","2022-28-610",0.772455175938805
"10796","2022-28-608",0.762723255900807
"10797","2022-28-602",0.828205133656888
"10798","2022-28-611",0.909981917549501
"10799","2022-28-607",-0.3
"10800","2022-28-604",0.906663723251011
"10801","2022-28-605",0.836172278152703
"10802","2022-28-609",0.863833815953181
"10803","2022-28-601",0.894359030580447
"10804","2022-28-606",0.749573376452297
"10805","2022-28-112",0.785328114066762
"10806","2022-28-110",0.629817785427053
"10807","2022-28-106",0.853637524335301
"10808","2022-28-118",0.462530588645019
"10809","2022-28-103",0.857893336713042
"10810","2022-28-117",0.204153256091621
"10811","2022-28-102",0.325505009466042
"10812","2022-28-108",0.54879025726843
"10813","2022-28-120",0.425265308086909
"10814","2022-28-115",0.546117928758505
"10815","2022-28-107",0.912038413477514
"10816","2022-28-114",0.731912527697284
"10817","2022-28-119",0.765909196432065
"10818","2022-28-104",0.596294818670944
"10819","2022-28-101",0.592049924850066
"10820","2022-28-109",0.549614232145421
"10821","2022-28-105",0.918890852654603
"10822","2022-28-113",0.19583005443801
"10823","2022-28-116",0.898876085593899
"10824","2022-28-111",0.170867035200365
"10825","2022-29-201",0.845458047298985
"10826","2022-29-205",0.740775451439722
"10827","2022-29-203",0.765914909994912
"10828","2022-29-215",0.439506927539999
"10829","2022-29-214",0.480555900279833
"10830","2022-29-206",0.786227420729143
"10831","2022-29-209",0.806867705650431
"10832","2022-29-207",0.656521593968294
"10833","2022-29-208",0.447011965242626
"10834","2022-29-216",0.798060848507485
"10835","2022-29-210",0.691538101546398
"10836","2022-29-204",0.841225461816895
"10837","2022-29-202",0.250791847828848
"10838","2022-29-212",0.222896790639058
"10839","2022-29-213",0.320476549550076
"10840","2022-29-211",0.30418565729139
"10841","2022-29-306",0.625400803174065
"10842","2022-29-301",0.759570365533476
"10843","2022-29-308",0.776391534605322
"10844","2022-29-304",0.715859155069348
"10845","2022-29-303",0.544136343556877
"10846","2022-29-307",0.112996390933172
"10847","2022-29-302",0.575738067723705
"10848","2022-29-305",0.783510915687017
"10849","2022-29-507",0.668415015168099
"10850","2022-29-504",0.800325745178906
"10851","2022-29-506",0.801925098791262
"10852","2022-29-505",0.757572177939936
"10853","2022-29-511",0.818986090486956
"10854","2022-29-510",0.91522330246982
"10855","2022-29-501",0.782253409788907
"10856","2022-29-509",0.837688981699122
"10857","2022-29-502",0.741178254231577
"10858","2022-29-503",0.804287846385604
"10859","2022-29-508",0.347549660898249
"10860","2022-29-402",0.841658335301588
"10861","2022-29-407",0.555846875026623
"10862","2022-29-408",0.44073440096505
"10863","2022-29-401",0.233814146082979
"10864","2022-29-406",0.787467780786031
"10865","2022-29-409",0.401291877972368
"10866","2022-29-405",0.770139197741873
"10867","2022-29-404",0.840770193286799
"10868","2022-29-403",0.715294261062644
"10869","2022-29-410",0.806928640569883
"10870","2022-29-706",0.70256858472886
"10871","2022-29-701",0.81165547059274
"10872","2022-29-705",0.687729467504729
"10873","2022-29-702",0.55995607586944
"10874","2022-29-703",0.903018296705455
"10875","2022-29-704",0.777580885365612
"10876","2022-29-603",0.861525029566
"10877","2022-29-610",0.814987972775567
"10878","2022-29-608",0.53341594691819
"10879","2022-29-602",0.798815555671536
"10880","2022-29-611",0.679098165212399
"10881","2022-29-607",-0.3
"10882","2022-29-604",0.880678822480457
"10883","2022-29-605",0.853052487419063
"10884","2022-29-609",0.731879442763669
"10885","2022-29-601",0.911972586854669
"10886","2022-29-606",0.712552836133263
"10887","2022-29-112",0.561733469546488
"10888","2022-29-110",0.237953702310572
"10889","2022-29-106",0.825816810049933
"10890","2022-29-118",0.496266155090392
"10891","2022-29-103",0.82193694890151
"10892","2022-29-117",0.188356364924166
"10893","2022-29-102",0.486001240441811
"10894","2022-29-108",0.679764722748435
"10895","2022-29-120",0.546551868478355
"10896","2022-29-115",0.456225571817863
"10897","2022-29-107",0.894055256670526
"10898","2022-29-114",0.716905614470963
"10899","2022-29-119",0.731427967560055
"10900","2022-29-104",0.340420769178292
"10901","2022-29-101",0.595058855848458
"10902","2022-29-109",0.538087307823338
"10903","2022-29-105",0.867369544322261
"10904","2022-29-113",0.194398542009283
"10905","2022-29-116",0.728993864531825
"10906","2022-29-111",0.231510857360287
"10907","2022-30-201",0.795894400022772
"10908","2022-30-205",0.781634038442613
"10909","2022-30-203",0.730610735359422
"10910","2022-30-215",0.392242324502886
"10911","2022-30-214",0.60957069247249
"10912","2022-30-206",0.814038479912596
"10913","2022-30-209",0.774725870657846
"10914","2022-30-207",0.656248083098651
"10915","2022-30-208",0.123741803733285
"10916","2022-30-216",0.832691310846097
"10917","2022-30-210",0.689710850845616
"10918","2022-30-204",0.845784288083437
"10919","2022-30-202",0.11346933794682
"10920","2022-30-212",0.31668975965346
"10921","2022-30-213",0.202984497290606
"10922","2022-30-211",0.397677142336244
"10923","2022-30-306",0.528377067912928
"10924","2022-30-301",0.756577450672675
"10925","2022-30-308",0.80949047082237
"10926","2022-30-304",0.689154548570054
"10927","2022-30-303",0.507834632053769
"10928","2022-30-307",0.114326957805447
"10929","2022-30-302",0.835029422901183
"10930","2022-30-305",0.753742055171263
"10931","2022-30-507",0.64467760670445
"10932","2022-30-504",0.776503182065463
"10933","2022-30-506",0.791930187056983
"10934","2022-30-505",0.767609631212775
"10935","2022-30-511",0.816236111244411
"10936","2022-30-510",0.945465306330535
"10937","2022-30-501",0.80553284282894
"10938","2022-30-509",0.825138477480755
"10939","2022-30-502",0.793105710504515
"10940","2022-30-503",0.785938884127869
"10941","2022-30-508",0.498441175966475
"10942","2022-30-402",0.865794110429841
"10943","2022-30-407",0.538864847739794
"10944","2022-30-408",0.412945912351874
"10945","2022-30-401",0.0782186050772566
"10946","2022-30-406",0.760757503152084
"10947","2022-30-409",0.371902578684706
"10948","2022-30-405",0.779629222994567
"10949","2022-30-404",0.818930587040146
"10950","2022-30-403",0.725327247572943
"10951","2022-30-410",0.791945438266239
"10952","2022-30-706",0.691113629636749
"10953","2022-30-701",0.844744264447923
"10954","2022-30-705",0.67265803943605
"10955","2022-30-702",0.36555591573493
"10956","2022-30-703",0.920959466626118
"10957","2022-30-704",0.713514004959581
"10958","2022-30-603",0.831626143014023
"10959","2022-30-610",0.867965054297641
"10960","2022-30-608",0.611571566898028
"10961","2022-30-602",0.790459503139701
"10962","2022-30-611",0.518269188763621
"10963","2022-30-607",-0.3
"10964","2022-30-604",0.857238052243064
"10965","2022-30-605",0.862850988563061
"10966","2022-30-609",0.637293205555322
"10967","2022-30-601",0.92140360732519
"10968","2022-30-606",0.670376779922075
"10969","2022-30-112",0.427339155383116
"10970","2022-30-110",0.278475904808279
"10971","2022-30-106",0.792320277963866
"10972","2022-30-118",0.544517831683012
"10973","2022-30-103",0.785442769332639
"10974","2022-30-117",0.416338059449411
"10975","2022-30-102",0.508808978374946
"10976","2022-30-108",0.699528665154729
"10977","2022-30-120",0.683363385052384
"10978","2022-30-115",0.403825790168954
"10979","2022-30-107",0.878801532783642
"10980","2022-30-114",0.713280130713067
"10981","2022-30-119",0.742052412005206
"10982","2022-30-104",0.107661741439987
"10983","2022-30-101",0.5891655099997
"10984","2022-30-109",0.539745546413293
"10985","2022-30-105",0.871679665212416
"10986","2022-30-113",0.196040030241458
"10987","2022-30-116",0.72195219354456
"10988","2022-30-111",0.291490762619667
"10989","2022-31-201",0.806092247749943
"10990","2022-31-205",0.765444423023114
"10991","2022-31-203",0.747925815900331
"10992","2022-31-215",0.422016137338962
"10993","2022-31-214",0.594267946388149
"10994","2022-31-206",0.736933977015796
"10995","2022-31-209",0.734661542576541
"10996","2022-31-207",0.632738741234434
"10997","2022-31-208",0.306070537674429
"10998","2022-31-216",0.842247230688274
"10999","2022-31-210",0.725515006296864
"11000","2022-31-204",0.850245018478241
"11001","2022-31-202",0.238113371062001
"11002","2022-31-212",0.477304367915868
"11003","2022-31-213",0.367084220447004
"11004","2022-31-211",0.607310360111189
"11005","2022-31-306",0.481500936009131
"11006","2022-31-301",0.750195794738895
"11007","2022-31-308",0.366689127883396
"11008","2022-31-304",0.681162602807407
"11009","2022-31-303",0.534630974130968
"11010","2022-31-307",0.112153118756601
"11011","2022-31-302",0.813805480462771
"11012","2022-31-305",0.769561264813195
"11013","2022-31-507",0.646633228133471
"11014","2022-31-504",0.771157513885196
"11015","2022-31-506",0.791570923262448
"11016","2022-31-505",0.781904317304632
"11017","2022-31-511",0.788210724761258
"11018","2022-31-510",0.865827470016124
"11019","2022-31-501",0.774055946179912
"11020","2022-31-509",0.713854399997804
"11021","2022-31-502",0.787683351694789
"11022","2022-31-503",0.790699341023067
"11023","2022-31-508",0.667190565669263
"11024","2022-31-402",0.871384585310259
"11025","2022-31-407",0.527309188902503
"11026","2022-31-408",0.453752283544159
