"","canton","tmin_min","tmin_max","tmin_mean","tmin_median","week"
"14936","Golfito",30.070454,34.499935,32.5691025142857,32.600395,"2024-38"
"14937","Grecia",25.326794,29.260874,27.7219507142857,28.184135,"2024-38"
"14938","Guatuso",26.907158,34.360462,31.6549385918367,31.483046,"2024-38"
"14939","Guácimo",23.201813,34.468193,30.6517065714286,31.240189,"2024-38"
"14940","Heredia",22.03276,26.84137,24.5917899285714,24.6048935,"2024-38"
"14941","Hojancha",29.424477,33.182255,31.1339625714286,30.776806,"2024-38"
"14942","Jiménez",26.596098,28.804392,27.8195738571429,28.136963,"2024-38"
"14943","La Cruz",NA,NA,NA,NA,"2024-38"
"14944","La Unión",24.8111,27.280956,26.1420437142857,26.40652,"2024-38"
"14945","León Cortés Castro",24.234339,26.42321,25.2464902857143,25.31544,"2024-38"
"14946","Liberia",28.302938,34.97292,32.7627185142857,33.279524,"2024-38"
"14947","Limón",22.196842,34.468975,28.995665352381,29.646101,"2024-38"
"14948","Los Chiles",30.566048,34.660633,32.7246484415584,33.398327,"2024-38"
"14949","Matina",26.542414,34.892788,30.8795933809524,30.8046465,"2024-38"
"14950","Montes de Oro",26.08337,32.807816,30.0296700714286,30.0875025,"2024-38"
"14951","Mora",26.706825,29.643223,28.4250561428571,28.55297,"2024-38"
"14952","Nandayure",29.293232,35.41499,32.6742583142857,32.697952,"2024-38"
"14953","Naranjo",24.684835,28.674116,27.1771915714286,27.663898,"2024-38"
"14954","Nicoya",29.156715,35.88919,32.4066672619048,32.3583945,"2024-38"
"14955","Oreamuno",24.638908,27.675222,26.2241974285714,26.648367,"2024-38"
"14956","Orotina",31.007172,33.90406,32.7247422857143,32.668842,"2024-38"
"14957","Osa",30.11121,34.297935,32.4726925904762,32.51392,"2024-38"
"14958","Paraíso",19.803883,27.179506,23.1035218214286,22.723854,"2024-38"
"14959","Parrita",31.089113,35.484215,33.1589128571429,33.076965,"2024-38"
"14960","Pococí",24.450495,35.165047,31.9375507428571,32.3533965,"2024-38"
"14961","Puntarenas",NA,NA,NA,NA,"2024-38"
"14962","Puriscal",26.040335,34.7029,30.0735334285714,30.17384,"2024-38"
"14963","Pérez Zeledón",21.853178,32.809174,27.7323386734694,28.273879,"2024-38"
"14964","Quepos",29.803324,35.16837,33.097894452381,33.4144745,"2024-38"
"14965","Río Cuarto",24.819683,33.407627,29.9487703333333,30.398897,"2024-38"
"14966","San Carlos",22.633575,33.928055,31.4059830989011,31.3148815,"2024-38"
"14967","San Mateo",27.713928,31.016563,29.889845,30.108017,"2024-38"
"14968","San Pablo",25.509314,28.452772,27.2519115714286,27.576054,"2024-38"
"14969","San Ramón",23.255686,31.523872,27.6889487321429,27.696227,"2024-38"
"14970","Santa Ana",25.302668,28.06785,26.9119872857143,27.074535,"2024-38"
"14971","Santa Cruz",NA,NA,NA,NA,"2024-38"
"14972","Sarapiquí",24.796637,33.86838,31.4150931428571,31.58353,"2024-38"
"14973","Sarchí",21.875294,26.327263,24.3504101428571,24.98687,"2024-38"
"14974","Siquirres",27.3864,34.39033,31.1545660714286,31.0584115,"2024-38"
"14975","Talamanca",18.635693,34.316372,26.2029405155279,25.884071,"2024-38"
"14976","Tarrazú",24.025908,30.99713,28.0296833214286,28.375705,"2024-38"
"14977","Tilarán",24.065508,33.0472,29.3557588979592,29.390589,"2024-38"
"14978","Turrialba",19.219007,30.28212,25.2185523626374,25.746971,"2024-38"
"14979","Turrubares",29.539648,35.29733,32.0805324285714,32.1043125,"2024-38"
"14980","Upala",24.944988,35.493546,31.1501610510204,31.346547,"2024-38"
"14981","Vázquez de Coronado",21.246479,27.597973,24.5602152857143,24.456935,"2024-38"
"14982","Zarcero",23.150946,27.724514,25.8070825714286,26.3544,"2024-38"
"14983","Abangares",29.631681,35.742783,32.6139713809524,32.666483,"2025-38"
"14984","Acosta",27.474024,32.33319,29.2557626190476,28.573961,"2025-38"
"14985","Alajuela",21.728659,31.012432,26.5680624642857,27.4222475,"2025-38"
"14986","Alajuelita",23.724377,25.788992,24.5628392857143,24.341772,"2025-38"
"14987","Alvarado",24.332777,26.216312,25.1344808571429,25,"2025-38"
"14988","Aserrí",25.766417,27.444944,26.4543664285714,26.412409,"2025-38"
"14989","Atenas",27.06226,29.983519,27.9526157142857,27.755987,"2025-38"
"14990","Bagaces",28.289207,35.48263,32.5171266,32.8030125,"2025-38"
"14991","Barva",23.820038,26.071762,24.7025888571429,24.375895,"2025-38"
"14992","Buenos Aires",22.913961,31.200958,27.8635708270677,28.433102,"2025-38"
"14993","Carrillo",NA,NA,NA,NA,"2025-38"
"14994","Cartago",23.992369,25.984861,24.7525348571429,24.6838,"2025-38"
"14995","Cañas",31.480179,35.625267,33.2355181142857,33.303955,"2025-38"
"14996","Corredores",28.458565,33.87183,31.3239036,31.66743,"2025-38"
"14997","Coto Brus",21.285908,28.833109,25.7075640714286,25.6988215,"2025-38"
"14998","Dota",20.35903,28.943674,23.7610404761905,22.32041,"2025-38"
"14999","El Guarco",21.652231,25.334467,23.3444807857143,23.434776,"2025-38"
"15000","Esparza",31.047935,35.13802,32.4491965,32.167852,"2025-38"
"15001","Garabito",30.870113,34.309994,32.5431585714286,32.57325,"2025-38"
"15002","Golfito",29.414001,34.196537,31.8535737047619,31.772415,"2025-38"
"15003","Grecia",26.96282,29.499712,27.7220994285714,27.36846,"2025-38"
"15004","Guatuso",28.048346,34.44418,31.7396942653061,31.732578,"2025-38"
"15005","Guácimo",23.155293,33.444862,30.0610425714286,31.27762,"2025-38"
"15006","Heredia",22.839401,26.068373,24.1832150714286,24.467094,"2025-38"
"15007","Hojancha",30.215708,33.357937,31.5455942857143,31.345505,"2025-38"
"15008","Jiménez",26.523691,27.976727,27.0966102857143,27.109385,"2025-38"
"15009","La Cruz",NA,NA,NA,NA,"2025-38"
"15010","La Unión",24.82562,26.733896,25.65068,25.579662,"2025-38"
"15011","León Cortés Castro",24.234734,25.82133,24.879156,24.845617,"2025-38"
"15012","Liberia",30.11309,35.71702,32.8456650571429,32.8759995,"2025-38"
"15013","Limón",21.75512,32.980137,28.144064847619,29.059032,"2025-38"
"15014","Los Chiles",30.634941,34.758408,32.7164508181818,32.983437,"2025-38"
"15015","Matina",26.840878,33.34904,30.123522047619,30.556647,"2025-38"
"15016","Montes de Oro",27.47367,33.369648,30.1100197857143,30.547599,"2025-38"
"15017","Mora",27.48235,29.873919,28.3309052857143,28.236256,"2025-38"
"15018","Nandayure",30.242418,35.62205,32.8806917714286,32.96236,"2025-38"
"15019","Naranjo",26.53944,29.333094,27.311745,26.888233,"2025-38"
"15020","Nicoya",29.817728,36.14952,32.7543291309524,32.730909,"2025-38"
"15021","Oreamuno",24.63159,26.861713,25.6267895714286,25.274887,"2025-38"
"15022","Orotina",31.856714,34.318787,32.6733297142857,32.664955,"2025-38"
"15023","Osa",30.241568,34.480556,32.0149324571429,32.01482,"2025-38"
"15024","Paraíso",19.595894,26.431232,22.4724121071429,22.265236,"2025-38"
"15025","Parrita",31.039307,34.443268,32.6946091428571,32.75843,"2025-38"
"15026","Pococí",24.38045,33.55381,31.4355778142857,31.6069175,"2025-38"
"15027","Puntarenas",NA,NA,NA,NA,"2025-38"
"15028","Puriscal",26.414442,33.706337,29.8794446857143,29.85834,"2025-38"
"15029","Pérez Zeledón",21.665588,31.793367,27.1617255306122,27.8625135,"2025-38"
"15030","Quepos",29.44696,34.412254,32.5265467619048,32.8778705,"2025-38"
"15031","Río Cuarto",25.682425,33.38831,29.8265282857143,30.49665,"2025-38"
"15032","San Carlos",23.833988,34.241463,31.4325907307692,31.9186915,"2025-38"
"15033","San Mateo",29.239817,32.187176,30.0669702857143,29.926844,"2025-38"
"15034","San Pablo",25.888557,28.322868,26.8709892857143,26.613853,"2025-38"
"15035","San Ramón",24.687624,32.381237,27.8355910892857,27.5195525,"2025-38"
"15036","Santa Ana",25.876871,28.08216,26.7159234285714,26.574545,"2025-38"
"15037","Santa Cruz",NA,NA,NA,NA,"2025-38"
"15038","Sarapiquí",25.14302,33.75245,31.1323186638655,31.673641,"2025-38"
"15039","Sarchí",23.441166,25.955444,24.3638965714286,23.956903,"2025-38"
"15040","Siquirres",27.625319,33.411392,30.5199647857143,30.30839,"2025-38"
"15041","Talamanca",18.175314,33.16403,25.310299310559,25.155941,"2025-38"
"15042","Tarrazú",24.01771,30.779564,27.56817125,27.8140745,"2025-38"
"15043","Tilarán",25.622324,32.81743,29.5766896734694,29.85432,"2025-38"
"15044","Turrialba",18.821426,29.156328,24.4720922197802,24.948597,"2025-38"
"15045","Turrubares",29.911722,34.253963,31.8775968928571,31.8907795,"2025-38"
"15046","Upala",25.923946,34.489746,31.128751,31.413162,"2025-38"
"15047","Vázquez de Coronado",21.078176,27.12426,23.9521252857143,24.084398,"2025-38"
"15048","Zarcero",25.012222,27.788918,25.9540857142857,25.523542,"2025-38"
"15049","Abangares",28.648975,35.08795,32.1396326190476,32.3950065,"2020-39"
"15050","Acosta",26.311975,31.980898,28.6701455714286,28.31615,"2020-39"
"15051","Alajuela",20.755852,29.446156,25.987893,26.740736,"2020-39"
"15052","Alajuelita",23.017591,24.923246,24.0865555714286,24.48201,"2020-39"
"15053","Alvarado",24.02258,25.769325,24.8998427142857,25.019735,"2020-39"
"15054","Aserrí",24.934607,26.592445,25.9013922857143,26.287775,"2020-39"
"15055","Atenas",25.758003,28.432499,27.3769418571429,27.670502,"2020-39"
"15056","Bagaces",27.773159,34.984177,31.9610504571429,32.1707865,"2020-39"
"15057","Barva",23.076847,25.187819,24.2372977142857,24.265306,"2020-39"
"15058","Buenos Aires",21.710928,31.774822,27.6755834360902,28.046726,"2020-39"
"15059","Carrillo",NA,NA,NA,NA,"2020-39"
"15060","Cartago",23.42099,25.491173,24.3720897142857,24.5057575,"2020-39"
"15061","Cañas",30.209465,35.11887,32.7229075714286,33.048332,"2020-39"
"15062","Corredores",27.471087,33.854923,30.8494462571429,30.726446,"2020-39"
"15063","Coto Brus",20.46534,29.334337,25.4362885714286,25.6854535,"2020-39"
"15064","Dota",19.433012,28.666874,23.3824760952381,22.133904,"2020-39"
"15065","El Guarco",20.93744,24.700327,22.8702453571429,22.7656815,"2020-39"
"15066","Esparza",29.326694,34.12533,31.7081752142857,31.60719,"2020-39"
"15067","Garabito",29.473862,33.71761,31.8338416190476,31.923557,"2020-39"
"15068","Golfito",28.375666,33.74985,31.2822462666667,31.322893,"2020-39"
"15069","Grecia",25.682627,27.879715,27.0497808571429,27.515656,"2020-39"
"15070","Guatuso",27.734644,34.19503,31.3167075918367,31.576199,"2020-39"
"15071","Guácimo",22.88611,34.191753,29.8628739428571,30.939577,"2020-39"
"15072","Heredia",21.869581,25.512993,23.7239371428571,23.623937,"2020-39"
"15073","Hojancha",27.766788,33.37649,30.9917177142857,31.30343,"2020-39"
"15074","Jiménez",26.193462,27.593607,26.8788675714286,26.999271,"2020-39"
"15075","La Cruz",NA,NA,NA,NA,"2020-39"
"15076","La Unión",24.277115,26.212564,25.2225572857143,25.374477,"2020-39"
"15077","León Cortés Castro",23.234459,25.27529,24.3395744285714,24.607166,"2020-39"
"15078","Liberia",29.035446,34.9564,32.4105514428571,32.682944,"2020-39"
"15079","Limón",21.142971,33.685257,27.9958364857143,28.790134,"2020-39"
"15080","Los Chiles",30.812872,34.49869,32.5231162727273,32.28964,"2020-39"
"15081","Matina",25.930967,34.03788,29.9477210952381,30.141469,"2020-39"
"15082","Montes de Oro",26.15095,32.486233,29.4838639285714,29.1748975,"2020-39"
"15083","Mora",26.374514,28.71174,27.7542742857143,28.098679,"2020-39"
"15084","Nandayure",27.885414,35.43863,32.1794983428571,32.45524,"2020-39"
"15085","Naranjo",25.036104,27.416302,26.5885518571429,26.928625,"2020-39"
"15086","Nicoya",27.293236,36.129883,32.1883290833333,32.449331,"2020-39"
"15087","Oreamuno",24.229235,26.550922,25.3608761428571,25.372568,"2020-39"
"15088","Orotina",30.348457,33.471912,32.0310511428571,32.21087,"2020-39"
"15089","Osa",28.854568,33.592213,31.3773859714286,31.527548,"2020-39"
"15090","Paraíso",18.656755,25.895115,22.1451436785714,21.7412375,"2020-39"
"15091","Parrita",29.630032,34.521835,32.0320474285714,32.241486,"2020-39"
"15092","Pococí",24.070477,34.39026,31.1849416285714,31.3450335,"2020-39"
"15093","Puntarenas",NA,NA,NA,NA,"2020-39"
"15094","Puriscal",25.027672,33.402233,29.2156720285714,29.199614,"2020-39"
"15095","Pérez Zeledón",20.816803,31.330547,26.6746760510204,27.2266695,"2020-39"
"15096","Quepos",28.39954,34.618965,31.993251,32.38666,"2020-39"
"15097","Río Cuarto",24.894815,33.374306,29.1770168571429,30.013647,"2020-39"
"15098","San Carlos",22.981302,34.080494,30.8889008516484,31.070903,"2020-39"
"15099","San Mateo",27.70774,30.825497,29.4675272857143,29.622093,"2020-39"
"15100","San Pablo",25.307673,27.592564,26.4721478571429,26.575628,"2020-39"
"15101","San Ramón",23.552916,31.082863,27.1187745357143,27.0506285,"2020-39"
"15102","Santa Ana",25.00368,26.857061,26.1935357142857,26.626938,"2020-39"
"15103","Santa Cruz",NA,NA,NA,NA,"2020-39"
"15104","Sarapiquí",24.401768,33.991352,30.7509163865546,31.201712,"2020-39"
"15105","Sarchí",22.282265,24.720938,23.5020924285714,23.651716,"2020-39"
"15106","Siquirres",27.25009,34.032303,30.3326934464286,30.275374,"2020-39"
"15107","Talamanca",17.470469,33.63886,25.1624077888199,24.755878,"2020-39"
"15108","Tarrazú",23.176624,30.663418,27.1263212142857,27.5003805,"2020-39"
"15109","Tilarán",24.480923,32.860634,29.0873236734694,29.212734,"2020-39"
"15110","Turrialba",18.090727,29.490229,24.2636198021978,24.855574,"2020-39"
"15111","Turrubares",28.435266,33.702496,31.1955633571429,31.0973165,"2020-39"
"15112","Upala",25.642178,34.611107,30.9556196530612,31.294094,"2020-39"
"15113","Vázquez de Coronado",20.810108,26.720194,23.6669551428571,23.6701195,"2020-39"
"15114","Zarcero",23.641556,26.192244,25.034589,25.085014,"2020-39"
"15115","Abangares",29.609531,34.288994,32.3103898095238,32.3206405,"2021-39"
"15116","Acosta",27.107237,32.001186,29.0717922857143,28.731102,"2021-39"
"15117","Alajuela",20.256132,30.416706,26.3828796071429,27.309835,"2021-39"
"15118","Alajuelita",23.256058,25.468824,24.3935072857143,24.094744,"2021-39"
"15119","Alvarado",23.329805,25.85965,24.8941004285714,24.83096,"2021-39"
"15120","Aserrí",25.175402,27.24535,26.2480428571429,25.979961,"2021-39"
"15121","Atenas",27.191084,29.001461,27.8457155714286,27.352953,"2021-39"
"15122","Bagaces",26.055658,34.368637,31.7763393571429,31.960703,"2021-39"
"15123","Barva",23.005589,25.866783,24.5153617142857,24.17807,"2021-39"
"15124","Buenos Aires",22.571922,31.174376,27.9078221654135,28.23768,"2021-39"
"15125","Carrillo",NA,NA,NA,NA,"2021-39"
"15126","Cartago",23.087418,25.733355,24.5328245,24.5016635,"2021-39"
"15127","Cañas",29.426575,34.401596,32.7041039428571,32.669666,"2021-39"
"15128","Corredores",28.55526,33.0315,31.0073123428571,31.206835,"2021-39"
"15129","Coto Brus",21.12145,28.883593,25.6772497678571,25.561959,"2021-39"
"15130","Dota",19.554047,28.473404,23.5150386666667,22.036274,"2021-39"
"15131","El Guarco",20.830044,25.221956,23.0973877142857,22.932754,"2021-39"
"15132","Esparza",30.981585,33.650047,32.2692146428571,32.3306885,"2021-39"
"15133","Garabito",31.192598,33.41986,32.4018594285714,32.45072,"2021-39"
"15134","Golfito",30.052824,33.57057,31.7557670095238,31.72523,"2021-39"
"15135","Grecia",26.218588,28.976624,27.494814,26.95062,"2021-39"
"15136","Guatuso",26.143312,34.153816,30.9777441836735,31.042023,"2021-39"
"15137","Guácimo",22.104368,33.725082,29.8422089428571,30.771767,"2021-39"
"15138","Heredia",21.408447,25.888973,23.9369074285714,24.3202,"2021-39"
"15139","Hojancha",30.232706,32.00762,30.9872711428571,30.661592,"2021-39"
"15140","Jiménez",25.48775,27.944942,26.9383814285714,26.787819,"2021-39"
"15141","La Cruz",NA,NA,NA,NA,"2021-39"
"15142","La Unión",24.140215,26.537888,25.4601331428571,25.258707,"2021-39"
"15143","León Cortés Castro",23.684956,25.501831,24.6228772857143,24.37901,"2021-39"
"15144","Liberia",28.327362,34.61739,32.3117990714286,32.203981,"2021-39"
"15145","Limón",20.959343,33.09682,28.0184965714286,29.039999,"2021-39"
"15146","Los Chiles",29.272518,34.53453,32.2198167922078,32.638603,"2021-39"
"15147","Matina",25.926651,33.731987,29.9554657142857,30.193466,"2021-39"
"15148","Montes de Oro",27.400171,32.272934,29.8694222857143,30.00219,"2021-39"
"15149","Mora",27.422665,29.334314,28.2153762857143,27.81804,"2021-39"
"15150","Nandayure",30.279438,34.25699,32.4297147428571,32.377472,"2021-39"
"15151","Naranjo",25.920538,28.424927,27.0469664285714,26.461506,"2021-39"
"15152","Nicoya",29.542692,34.71041,32.2843622857143,32.246341,"2021-39"
"15153","Oreamuno",23.740164,26.502178,25.4238307142857,25.284609,"2021-39"
"15154","Orotina",31.91435,33.299538,32.5105744285714,32.263107,"2021-39"
"15155","Osa",30.33189,33.788578,31.8731097333333,31.836819,"2021-39"
"15156","Paraíso",18.718204,26.374777,22.26419175,21.878097,"2021-39"
"15157","Parrita",30.712542,34.231438,32.4497705714286,32.413136,"2021-39"
"15158","Pococí",23.402025,33.98047,31.1979672142857,31.819313,"2021-39"
"15159","Puntarenas",NA,NA,NA,NA,"2021-39"
"15160","Puriscal",26.425184,33.48385,29.7229479428571,29.882702,"2021-39"
"15161","Pérez Zeledón",21.150042,31.467869,26.9059394693878,27.544143,"2021-39"
"15162","Quepos",29.165905,34.107784,32.1955773095238,32.438042,"2021-39"
"15163","Río Cuarto",24.01956,33.800125,29.4547097619048,29.459534,"2021-39"
"15164","San Carlos",22.151957,34.434807,31.0276384065934,31.7748995,"2021-39"
"15165","San Mateo",29.315462,31.04632,29.9581847142857,29.544823,"2021-39"
"15166","San Pablo",25.5428,28.00177,26.7715588571429,26.42164,"2021-39"
"15167","San Ramón",24.100399,31.356277,27.4498648928571,27.323706,"2021-39"
"15168","Santa Ana",25.661743,27.709024,26.5963668571429,26.226513,"2021-39"
"15169","Santa Cruz",NA,NA,NA,NA,"2021-39"
"15170","Sarapiquí",23.971466,33.92239,30.8946148571429,31.946188,"2021-39"
"15171","Sarchí",22.011578,25.514074,23.8908654285714,23.478598,"2021-39"
"15172","Siquirres",26.544743,33.353127,30.2215140357143,30.08614,"2021-39"
"15173","Talamanca",17.795238,32.88828,25.2118491428571,24.818468,"2021-39"
"15174","Tarrazú",23.320929,30.342066,27.3093956071429,27.66975,"2021-39"
"15175","Tilarán",24.559065,32.303406,28.9820786938776,29.108883,"2021-39"
"15176","Turrialba",18.190023,28.852657,24.2313526153846,24.907427,"2021-39"
"15177","Turrubares",30.044298,34.00468,31.7521115714286,31.846403,"2021-39"
"15178","Upala",23.825233,34.22982,30.2509845510204,30.617378,"2021-39"
"15179","Vázquez de Coronado",20.29609,26.83053,23.7692994285714,23.5417145,"2021-39"
"15180","Zarcero",23.731213,27.01708,25.4588641428571,24.971035,"2021-39"
"15181","Abangares",28.162271,33.126102,31.4541898809524,31.557247,"2022-39"
"15182","Acosta",26.02742,31.338482,28.3441201428571,28.175884,"2022-39"
"15183","Alajuela",20.187456,28.855103,25.693986,26.3123865,"2022-39"
"15184","Alajuelita",22.438263,24.833881,23.8484218571429,23.969059,"2022-39"
"15185","Alvarado",24.112484,26.190012,25.0368525714286,25.121773,"2022-39"
"15186","Aserrí",24.388681,26.73289,25.7068315714286,25.83811,"2022-39"
"15187","Atenas",25.577791,27.617044,26.8699537142857,27.33209,"2022-39"
"15188","Bagaces",25.908295,32.983673,31.010864,31.5299185,"2022-39"
"15189","Barva",22.5531,24.997812,24.0932762857143,24.267487,"2022-39"
"15190","Buenos Aires",22.812685,31.150774,27.7240461503759,28.167202,"2022-39"
"15191","Carrillo",NA,NA,NA,NA,"2022-39"
"15192","Cartago",23.211456,25.719055,24.4153946428571,24.484387,"2022-39"
"15193","Cañas",28.95109,33.070396,31.9640913142857,32.1119,"2022-39"
"15194","Corredores",27.894495,32.78901,30.8676249142857,30.917343,"2022-39"
"15195","Coto Brus",21.244175,28.740498,25.694185875,25.8694885,"2022-39"
"15196","Dota",19.42698,28.371717,23.3618408095238,22.09253,"2022-39"
"15197","El Guarco",20.879578,24.881908,22.8388501428571,22.6747675,"2022-39"
"15198","Esparza",29.459368,33.60641,31.3858069285714,31.4489335,"2022-39"
"15199","Garabito",29.12387,32.916492,31.4231161428571,31.62157,"2022-39"
"15200","Golfito",28.35305,32.835384,31.0420497428571,31.177378,"2022-39"
"15201","Grecia",25.376543,27.441734,26.7265858571429,26.991526,"2022-39"
"15202","Guatuso",26.347229,33.684536,31.1925960816327,31.737333,"2022-39"
"15203","Guácimo",23.13402,33.29137,29.962899,31.343966,"2022-39"
"15204","Heredia",21.384888,25.48088,23.7246311428571,23.6162995,"2022-39"
"15205","Hojancha",28.911053,31.474522,30.2635018571429,30.619413,"2022-39"
"15206","Jiménez",26.514984,27.986078,27.2032094285714,27.35704,"2022-39"
"15207","La Cruz",NA,NA,NA,NA,"2022-39"
"15208","La Unión",23.852625,26.184877,25.1293724285714,25.198055,"2022-39"
"15209","León Cortés Castro",23.065493,25.160105,24.143008,24.401493,"2022-39"
"15210","Liberia",27.947506,32.798065,31.0152112142857,31.1222,"2022-39"
"15211","Limón",21.162651,33.04411,28.430010352381,29.828905,"2022-39"
"15212","Los Chiles",30.494455,33.7843,32.4690671688312,32.661964,"2022-39"
"15213","Matina",27.02694,33.276108,30.1745484761905,30.4990025,"2022-39"
"15214","Montes de Oro",25.789433,31.575796,29.1031335,28.7385275,"2022-39"
"15215","Mora",25.86905,28.1566,27.31297,27.597143,"2022-39"
"15216","Nandayure",29.01784,33.724567,31.5340314285714,31.378082,"2022-39"
"15217","Naranjo",24.990705,26.960007,26.2177604285714,26.622702,"2022-39"
"15218","Nicoya",28.412216,34.0335,31.2463137857143,31.311634,"2022-39"
"15219","Oreamuno",24.058544,26.586802,25.3834718571429,25.503897,"2022-39"
"15220","Orotina",30.329388,32.602474,31.6951251428571,32.298676,"2022-39"
"15221","Osa",29.225277,33.013664,31.2994582571429,31.308546,"2022-39"
"15222","Paraíso",18.689392,26.324823,22.3073718214286,21.872008,"2022-39"
"15223","Parrita",29.580973,33.329144,31.648398,31.725557,"2022-39"
"15224","Pococí",24.153193,34.009083,31.5965363,32.1116465,"2022-39"
"15225","Puntarenas",NA,NA,NA,NA,"2022-39"
"15226","Puriscal",24.466948,32.338055,28.7865184857143,29.107973,"2022-39"
"15227","Pérez Zeledón",20.678425,31.165588,26.6651836530612,27.2644015,"2022-39"
"15228","Quepos",28.205585,33.41768,31.8148237142857,32.18465,"2022-39"
"15229","Río Cuarto",24.732605,32.85549,29.4262321428571,30.500622,"2022-39"
"15230","San Carlos",22.930937,33.520947,31.096332,31.8234175,"2022-39"
"15231","San Mateo",27.779623,29.75622,28.9945238571429,29.51015,"2022-39"
"15232","San Pablo",24.817478,27.133413,26.2093395714286,26.301954,"2022-39"
"15233","San Ramón",22.994333,30.315449,26.8172310357143,26.4320305,"2022-39"
"15234","Santa Ana",24.373598,26.685154,25.8121824285714,25.980812,"2022-39"
"15235","Santa Cruz",NA,NA,NA,NA,"2022-39"
"15236","Sarapiquí",24.088793,33.483612,31.0611501344538,31.720303,"2022-39"
"15237","Sarchí",21.99731,24.355188,23.4346184285714,23.698265,"2022-39"
"15238","Siquirres",27.657692,33.182255,30.4325870714286,30.352004,"2022-39"
"15239","Talamanca",18.730154,33.203403,25.7400328198758,25.348597,"2022-39"
"15240","Tarrazú",23.074648,30.230188,27.0193220357143,27.1613865,"2022-39"
"15241","Tilarán",23.84512,31.23996,28.5108291428571,28.721806,"2022-39"
"15242","Turrialba",17.951687,29.179518,24.4793083406593,25.005695,"2022-39"
"15243","Turrubares",28.110159,32.796543,30.7587168928571,30.755715,"2022-39"
"15244","Upala",23.920292,33.596428,30.0205000408163,30.220436,"2022-39"
"15245","Vázquez de Coronado",20.541035,26.486973,23.600941,23.54637,"2022-39"
"15246","Zarcero",23.704283,25.908417,24.8743511428571,25.182274,"2022-39"
"15247","Abangares",31.183352,34.56386,33.1428668571429,33.291519,"2023-39"
"15248","Acosta",28.457869,33.037952,30.3527018095238,29.684376,"2023-39"
"15249","Alajuela",23.396524,30.67178,27.6850147142857,28.270463,"2023-39"
"15250","Alajuelita",25.244188,25.876484,25.6370672857143,25.741938,"2023-39"
"15251","Alvarado",26.004047,26.608658,26.2840184285714,26.282896,"2023-39"
"15252","Aserrí",27.02308,27.792147,27.4956145714286,27.581543,"2023-39"
"15253","Atenas",28.628405,29.48677,29.0247991428571,28.872707,"2023-39"
"15254","Bagaces",30.201035,35.748344,33.9623484571429,34.320901,"2023-39"
"15255","Barva",25.540976,26.276863,25.8428052857143,25.812115,"2023-39"
"15256","Buenos Aires",24.685127,32.42105,29.2784057142857,29.708538,"2023-39"
"15257","Carrillo",NA,NA,NA,NA,"2023-39"
"15258","Cartago",25.31935,26.367672,25.8240165714286,25.86687,"2023-39"
"15259","Cañas",33.23719,35.42775,34.2715170857143,34.287254,"2023-39"
"15260","Corredores",29.840702,34.42403,32.4558454571429,32.93426,"2023-39"
"15261","Coto Brus",23.144526,29.883171,27.2332414642857,27.206689,"2023-39"
"15262","Dota",21.558512,29.54413,24.7484656190476,23.358744,"2023-39"
"15263","El Guarco",22.888342,25.841446,24.3538843571429,24.3237925,"2023-39"
"15264","Esparza",32.327156,35.065826,33.6963131428571,33.479515,"2023-39"
"15265","Garabito",32.489082,35.01048,34.2039342380952,34.353527,"2023-39"
"15266","Golfito",30.57176,35.34877,33.1596501714286,33.17581,"2023-39"
"15267","Grecia",28.43858,29.231237,28.8726681428571,28.95299,"2023-39"
"15268","Guatuso",29.62198,34.95329,32.8604983265306,33.232346,"2023-39"
"15269","Guácimo",24.840424,34.10994,31.2783719142857,32.822556,"2023-39"
"15270","Heredia",24.325527,26.466984,25.3210488571429,25.4577585,"2023-39"
"15271","Hojancha",31.127352,32.505283,31.847854,32.015743,"2023-39"
"15272","Jiménez",27.770336,28.676306,28.2852637142857,28.313519,"2023-39"
"15273","La Cruz",NA,NA,NA,NA,"2023-39"
"15274","La Unión",26.411983,27.051702,26.7113285714286,26.736488,"2023-39"
"15275","León Cortés Castro",25.355957,26.273062,25.9253907142857,25.951073,"2023-39"
"15276","Liberia",31.65638,35.687244,34.1342451571429,34.194743,"2023-39"
"15277","Limón",23.210608,34.49829,29.6576066761905,30.781658,"2023-39"
"15278","Los Chiles",31.617035,35.309208,33.8092702857143,34.099144,"2023-39"
"15279","Matina",28.288788,34.60778,31.5828467142857,31.540597,"2023-39"
"15280","Montes de Oro",29.187178,32.709312,30.9920690714286,30.963515,"2023-39"
"15281","Mora",28.923887,29.845028,29.4399945714286,29.489054,"2023-39"
"15282","Nandayure",31.261204,35.434868,33.6299517142857,33.73584,"2023-39"
"15283","Naranjo",28.05291,28.844872,28.4372472857143,28.485943,"2023-39"
"15284","Nicoya",30.87608,35.796886,33.3255143571429,33.404089,"2023-39"
"15285","Oreamuno",26.46292,27.154541,26.7576888571429,26.811241,"2023-39"
"15286","Orotina",33.1307,34.2432,33.7862211428571,33.948982,"2023-39"
"15287","Osa",31.440922,35.580276,33.3501119523809,33.262184,"2023-39"
"15288","Paraíso",20.860727,27.068035,23.5542813928571,23.1521235,"2023-39"
"15289","Parrita",31.844023,35.854782,34.0704823333333,34.43433,"2023-39"
"15290","Pococí",26.137943,34.91514,32.6686203214286,33.14862,"2023-39"
"15291","Puntarenas",NA,NA,NA,NA,"2023-39"
