"","week_canton","nino4ssta"
"2398","2020-29-608",-0.3
"2399","2020-29-609",-0.3
"2400","2020-29-610",-0.3
"2401","2020-29-611",-0.3
"2402","2020-29-701",-0.3
"2403","2020-29-702",-0.3
"2404","2020-29-703",-0.3
"2405","2020-29-704",-0.3
"2406","2020-29-705",-0.3
"2407","2020-29-706",-0.3
"2408","2020-30-nino34ssta",-0.365483870967742
"2409","2020-30-101",-0.365483870967742
"2410","2020-30-102",-0.365483870967742
"2411","2020-30-103",-0.365483870967742
"2412","2020-30-104",-0.365483870967742
"2413","2020-30-105",-0.365483870967742
"2414","2020-30-106",-0.365483870967742
"2415","2020-30-107",-0.365483870967742
"2416","2020-30-108",-0.365483870967742
"2417","2020-30-109",-0.365483870967742
"2418","2020-30-110",-0.365483870967742
"2419","2020-30-111",-0.365483870967742
"2420","2020-30-112",-0.365483870967742
"2421","2020-30-113",-0.365483870967742
"2422","2020-30-114",-0.365483870967742
"2423","2020-30-115",-0.365483870967742
"2424","2020-30-116",-0.365483870967742
"2425","2020-30-117",-0.365483870967742
"2426","2020-30-118",-0.365483870967742
"2427","2020-30-119",-0.365483870967742
"2428","2020-30-120",-0.365483870967742
"2429","2020-30-201",-0.365483870967742
"2430","2020-30-202",-0.365483870967742
"2431","2020-30-203",-0.365483870967742
"2432","2020-30-204",-0.365483870967742
"2433","2020-30-205",-0.365483870967742
"2434","2020-30-206",-0.365483870967742
"2435","2020-30-207",-0.365483870967742
"2436","2020-30-208",-0.365483870967742
"2437","2020-30-209",-0.365483870967742
"2438","2020-30-210",-0.365483870967742
"2439","2020-30-211",-0.365483870967742
"2440","2020-30-212",-0.365483870967742
"2441","2020-30-213",-0.365483870967742
"2442","2020-30-214",-0.365483870967742
"2443","2020-30-215",-0.365483870967742
"2444","2020-30-216",-0.365483870967742
"2445","2020-30-301",-0.365483870967742
"2446","2020-30-302",-0.365483870967742
"2447","2020-30-303",-0.365483870967742
"2448","2020-30-304",-0.365483870967742
"2449","2020-30-305",-0.365483870967742
"2450","2020-30-306",-0.365483870967742
"2451","2020-30-307",-0.365483870967742
"2452","2020-30-308",-0.365483870967742
"2453","2020-30-401",-0.365483870967742
"2454","2020-30-402",-0.365483870967742
"2455","2020-30-403",-0.365483870967742
"2456","2020-30-404",-0.365483870967742
"2457","2020-30-405",-0.365483870967742
"2458","2020-30-406",-0.365483870967742
"2459","2020-30-407",-0.365483870967742
"2460","2020-30-408",-0.365483870967742
"2461","2020-30-409",-0.365483870967742
"2462","2020-30-410",-0.365483870967742
"2463","2020-30-501",-0.365483870967742
"2464","2020-30-502",-0.365483870967742
"2465","2020-30-503",-0.365483870967742
"2466","2020-30-504",-0.365483870967742
"2467","2020-30-505",-0.365483870967742
"2468","2020-30-506",-0.365483870967742
"2469","2020-30-507",-0.365483870967742
"2470","2020-30-508",-0.365483870967742
"2471","2020-30-509",-0.365483870967742
"2472","2020-30-510",-0.365483870967742
"2473","2020-30-511",-0.365483870967742
"2474","2020-30-601",-0.365483870967742
"2475","2020-30-602",-0.365483870967742
"2476","2020-30-603",-0.365483870967742
"2477","2020-30-604",-0.365483870967742
"2478","2020-30-605",-0.365483870967742
"2479","2020-30-606",-0.365483870967742
"2480","2020-30-607",-0.365483870967742
"2481","2020-30-608",-0.365483870967742
"2482","2020-30-609",-0.365483870967742
"2483","2020-30-610",-0.365483870967742
"2484","2020-30-611",-0.365483870967742
"2485","2020-30-701",-0.365483870967742
"2486","2020-30-702",-0.365483870967742
"2487","2020-30-703",-0.365483870967742
"2488","2020-30-704",-0.365483870967742
"2489","2020-30-705",-0.365483870967742
"2490","2020-30-706",-0.365483870967742
"2491","2020-31-nino34ssta",-0.430967741935484
"2492","2020-31-101",-0.430967741935484
"2493","2020-31-102",-0.430967741935484
"2494","2020-31-103",-0.430967741935484
"2495","2020-31-104",-0.430967741935484
"2496","2020-31-105",-0.430967741935484
"2497","2020-31-106",-0.430967741935484
"2498","2020-31-107",-0.430967741935484
"2499","2020-31-108",-0.430967741935484
"2500","2020-31-109",-0.430967741935484
"2501","2020-31-110",-0.430967741935484
"2502","2020-31-111",-0.430967741935484
"2503","2020-31-112",-0.430967741935484
"2504","2020-31-113",-0.430967741935484
"2505","2020-31-114",-0.430967741935484
"2506","2020-31-115",-0.430967741935484
"2507","2020-31-116",-0.430967741935484
"2508","2020-31-117",-0.430967741935484
"2509","2020-31-118",-0.430967741935484
"2510","2020-31-119",-0.430967741935484
"2511","2020-31-120",-0.430967741935484
"2512","2020-31-201",-0.430967741935484
"2513","2020-31-202",-0.430967741935484
"2514","2020-31-203",-0.430967741935484
"2515","2020-31-204",-0.430967741935484
"2516","2020-31-205",-0.430967741935484
"2517","2020-31-206",-0.430967741935484
"2518","2020-31-207",-0.430967741935484
"2519","2020-31-208",-0.430967741935484
"2520","2020-31-209",-0.430967741935484
"2521","2020-31-210",-0.430967741935484
"2522","2020-31-211",-0.430967741935484
"2523","2020-31-212",-0.430967741935484
"2524","2020-31-213",-0.430967741935484
"2525","2020-31-214",-0.430967741935484
"2526","2020-31-215",-0.430967741935484
"2527","2020-31-216",-0.430967741935484
"2528","2020-31-301",-0.430967741935484
"2529","2020-31-302",-0.430967741935484
"2530","2020-31-303",-0.430967741935484
"2531","2020-31-304",-0.430967741935484
"2532","2020-31-305",-0.430967741935484
"2533","2020-31-306",-0.430967741935484
"2534","2020-31-307",-0.430967741935484
"2535","2020-31-308",-0.430967741935484
"2536","2020-31-401",-0.430967741935484
"2537","2020-31-402",-0.430967741935484
"2538","2020-31-403",-0.430967741935484
"2539","2020-31-404",-0.430967741935484
"2540","2020-31-405",-0.430967741935484
"2541","2020-31-406",-0.430967741935484
"2542","2020-31-407",-0.430967741935484
"2543","2020-31-408",-0.430967741935484
"2544","2020-31-409",-0.430967741935484
"2545","2020-31-410",-0.430967741935484
"2546","2020-31-501",-0.430967741935484
"2547","2020-31-502",-0.430967741935484
"2548","2020-31-503",-0.430967741935484
"2549","2020-31-504",-0.430967741935484
"2550","2020-31-505",-0.430967741935484
"2551","2020-31-506",-0.430967741935484
"2552","2020-31-507",-0.430967741935484
"2553","2020-31-508",-0.430967741935484
"2554","2020-31-509",-0.430967741935484
"2555","2020-31-510",-0.430967741935484
"2556","2020-31-511",-0.430967741935484
"2557","2020-31-601",-0.430967741935484
"2558","2020-31-602",-0.430967741935484
"2559","2020-31-603",-0.430967741935484
"2560","2020-31-604",-0.430967741935484
"2561","2020-31-605",-0.430967741935484
"2562","2020-31-606",-0.430967741935484
"2563","2020-31-607",-0.430967741935484
"2564","2020-31-608",-0.430967741935484
"2565","2020-31-609",-0.430967741935484
"2566","2020-31-610",-0.430967741935484
"2567","2020-31-611",-0.430967741935484
"2568","2020-31-701",-0.430967741935484
"2569","2020-31-702",-0.430967741935484
"2570","2020-31-703",-0.430967741935484
"2571","2020-31-704",-0.430967741935484
"2572","2020-31-705",-0.430967741935484
"2573","2020-31-706",-0.430967741935484
"2574","2020-32-nino34ssta",-0.496451612903226
"2575","2020-32-101",-0.496451612903226
"2576","2020-32-102",-0.496451612903226
"2577","2020-32-103",-0.496451612903226
"2578","2020-32-104",-0.496451612903226
"2579","2020-32-105",-0.496451612903226
"2580","2020-32-106",-0.496451612903226
"2581","2020-32-107",-0.496451612903226
"2582","2020-32-108",-0.496451612903226
"2583","2020-32-109",-0.496451612903226
"2584","2020-32-110",-0.496451612903226
"2585","2020-32-111",-0.496451612903226
"2586","2020-32-112",-0.496451612903226
"2587","2020-32-113",-0.496451612903226
"2588","2020-32-114",-0.496451612903226
"2589","2020-32-115",-0.496451612903226
"2590","2020-32-116",-0.496451612903226
"2591","2020-32-117",-0.496451612903226
"2592","2020-32-118",-0.496451612903226
"2593","2020-32-119",-0.496451612903226
"2594","2020-32-120",-0.496451612903226
"2595","2020-32-201",-0.496451612903226
"2596","2020-32-202",-0.496451612903226
"2597","2020-32-203",-0.496451612903226
"2598","2020-32-204",-0.496451612903226
"2599","2020-32-205",-0.496451612903226
"2600","2020-32-206",-0.496451612903226
"2601","2020-32-207",-0.496451612903226
"2602","2020-32-208",-0.496451612903226
"2603","2020-32-209",-0.496451612903226
"2604","2020-32-210",-0.496451612903226
"2605","2020-32-211",-0.496451612903226
"2606","2020-32-212",-0.496451612903226
"2607","2020-32-213",-0.496451612903226
"2608","2020-32-214",-0.496451612903226
"2609","2020-32-215",-0.496451612903226
"2610","2020-32-216",-0.496451612903226
"2611","2020-32-301",-0.496451612903226
"2612","2020-32-302",-0.496451612903226
"2613","2020-32-303",-0.496451612903226
"2614","2020-32-304",-0.496451612903226
"2615","2020-32-305",-0.496451612903226
"2616","2020-32-306",-0.496451612903226
"2617","2020-32-307",-0.496451612903226
"2618","2020-32-308",-0.496451612903226
"2619","2020-32-401",-0.496451612903226
"2620","2020-32-402",-0.496451612903226
"2621","2020-32-403",-0.496451612903226
"2622","2020-32-404",-0.496451612903226
"2623","2020-32-405",-0.496451612903226
"2624","2020-32-406",-0.496451612903226
"2625","2020-32-407",-0.496451612903226
"2626","2020-32-408",-0.496451612903226
"2627","2020-32-409",-0.496451612903226
"2628","2020-32-410",-0.496451612903226
"2629","2020-32-501",-0.496451612903226
"2630","2020-32-502",-0.496451612903226
"2631","2020-32-503",-0.496451612903226
"2632","2020-32-504",-0.496451612903226
"2633","2020-32-505",-0.496451612903226
"2634","2020-32-506",-0.496451612903226
"2635","2020-32-507",-0.496451612903226
"2636","2020-32-508",-0.496451612903226
"2637","2020-32-509",-0.496451612903226
"2638","2020-32-510",-0.496451612903226
"2639","2020-32-511",-0.496451612903226
"2640","2020-32-601",-0.496451612903226
"2641","2020-32-602",-0.496451612903226
"2642","2020-32-603",-0.496451612903226
"2643","2020-32-604",-0.496451612903226
"2644","2020-32-605",-0.496451612903226
"2645","2020-32-606",-0.496451612903226
"2646","2020-32-607",-0.496451612903226
"2647","2020-32-608",-0.496451612903226
"2648","2020-32-609",-0.496451612903226
"2649","2020-32-610",-0.496451612903226
"2650","2020-32-611",-0.496451612903226
"2651","2020-32-701",-0.496451612903226
"2652","2020-32-702",-0.496451612903226
"2653","2020-32-703",-0.496451612903226
"2654","2020-32-704",-0.496451612903226
"2655","2020-32-705",-0.496451612903226
"2656","2020-32-706",-0.496451612903226
"2657","2020-33-nino34ssta",-0.561935483870968
"2658","2020-33-101",-0.561935483870968
"2659","2020-33-102",-0.561935483870968
"2660","2020-33-103",-0.561935483870968
"2661","2020-33-104",-0.561935483870968
"2662","2020-33-105",-0.561935483870968
"2663","2020-33-106",-0.561935483870968
"2664","2020-33-107",-0.561935483870968
"2665","2020-33-108",-0.561935483870968
"2666","2020-33-109",-0.561935483870968
"2667","2020-33-110",-0.561935483870968
"2668","2020-33-111",-0.561935483870968
"2669","2020-33-112",-0.561935483870968
"2670","2020-33-113",-0.561935483870968
"2671","2020-33-114",-0.561935483870968
"2672","2020-33-115",-0.561935483870968
"2673","2020-33-116",-0.561935483870968
"2674","2020-33-117",-0.561935483870968
"2675","2020-33-118",-0.561935483870968
"2676","2020-33-119",-0.561935483870968
"2677","2020-33-120",-0.561935483870968
"2678","2020-33-201",-0.561935483870968
"2679","2020-33-202",-0.561935483870968
"2680","2020-33-203",-0.561935483870968
"2681","2020-33-204",-0.561935483870968
"2682","2020-33-205",-0.561935483870968
"2683","2020-33-206",-0.561935483870968
"2684","2020-33-207",-0.561935483870968
"2685","2020-33-208",-0.561935483870968
"2686","2020-33-209",-0.561935483870968
"2687","2020-33-210",-0.561935483870968
"2688","2020-33-211",-0.561935483870968
"2689","2020-33-212",-0.561935483870968
"2690","2020-33-213",-0.561935483870968
"2691","2020-33-214",-0.561935483870968
"2692","2020-33-215",-0.561935483870968
"2693","2020-33-216",-0.561935483870968
"2694","2020-33-301",-0.561935483870968
"2695","2020-33-302",-0.561935483870968
"2696","2020-33-303",-0.561935483870968
"2697","2020-33-304",-0.561935483870968
"2698","2020-33-305",-0.561935483870968
"2699","2020-33-306",-0.561935483870968
"2700","2020-33-307",-0.561935483870968
"2701","2020-33-308",-0.561935483870968
"2702","2020-33-401",-0.561935483870968
"2703","2020-33-402",-0.561935483870968
"2704","2020-33-403",-0.561935483870968
"2705","2020-33-404",-0.561935483870968
"2706","2020-33-405",-0.561935483870968
"2707","2020-33-406",-0.561935483870968
"2708","2020-33-407",-0.561935483870968
"2709","2020-33-408",-0.561935483870968
"2710","2020-33-409",-0.561935483870968
"2711","2020-33-410",-0.561935483870968
"2712","2020-33-501",-0.561935483870968
"2713","2020-33-502",-0.561935483870968
"2714","2020-33-503",-0.561935483870968
"2715","2020-33-504",-0.561935483870968
"2716","2020-33-505",-0.561935483870968
"2717","2020-33-506",-0.561935483870968
"2718","2020-33-507",-0.561935483870968
"2719","2020-33-508",-0.561935483870968
"2720","2020-33-509",-0.561935483870968
"2721","2020-33-510",-0.561935483870968
"2722","2020-33-511",-0.561935483870968
"2723","2020-33-601",-0.561935483870968
"2724","2020-33-602",-0.561935483870968
"2725","2020-33-603",-0.561935483870968
"2726","2020-33-604",-0.561935483870968
"2727","2020-33-605",-0.561935483870968
"2728","2020-33-606",-0.561935483870968
"2729","2020-33-607",-0.561935483870968
"2730","2020-33-608",-0.561935483870968
"2731","2020-33-609",-0.561935483870968
"2732","2020-33-610",-0.561935483870968
"2733","2020-33-611",-0.561935483870968
"2734","2020-33-701",-0.561935483870968
"2735","2020-33-702",-0.561935483870968
"2736","2020-33-703",-0.561935483870968
"2737","2020-33-704",-0.561935483870968
"2738","2020-33-705",-0.561935483870968
"2739","2020-33-706",-0.561935483870968
"2740","2020-34-nino34ssta",-0.620967741935484
"2741","2020-34-101",-0.620967741935484
"2742","2020-34-102",-0.620967741935484
"2743","2020-34-103",-0.620967741935484
"2744","2020-34-104",-0.620967741935484
"2745","2020-34-105",-0.620967741935484
"2746","2020-34-106",-0.620967741935484
"2747","2020-34-107",-0.620967741935484
"2748","2020-34-108",-0.620967741935484
"2749","2020-34-109",-0.620967741935484
"2750","2020-34-110",-0.620967741935484
"2751","2020-34-111",-0.620967741935484
"2752","2020-34-112",-0.620967741935484
"2753","2020-34-113",-0.620967741935484
"2754","2020-34-114",-0.620967741935484
"2755","2020-34-115",-0.620967741935484
"2756","2020-34-116",-0.620967741935484
"2757","2020-34-117",-0.620967741935484
"2758","2020-34-118",-0.620967741935484
"2759","2020-34-119",-0.620967741935484
"2760","2020-34-120",-0.620967741935484
"2761","2020-34-201",-0.620967741935484
"2762","2020-34-202",-0.620967741935484
"2763","2020-34-203",-0.620967741935484
"2764","2020-34-204",-0.620967741935484
"2765","2020-34-205",-0.620967741935484
"2766","2020-34-206",-0.620967741935484
"2767","2020-34-207",-0.620967741935484
"2768","2020-34-208",-0.620967741935484
"2769","2020-34-209",-0.620967741935484
"2770","2020-34-210",-0.620967741935484
"2771","2020-34-211",-0.620967741935484
"2772","2020-34-212",-0.620967741935484
"2773","2020-34-213",-0.620967741935484
"2774","2020-34-214",-0.620967741935484
"2775","2020-34-215",-0.620967741935484
"2776","2020-34-216",-0.620967741935484
"2777","2020-34-301",-0.620967741935484
"2778","2020-34-302",-0.620967741935484
"2779","2020-34-303",-0.620967741935484
"2780","2020-34-304",-0.620967741935484
"2781","2020-34-305",-0.620967741935484
"2782","2020-34-306",-0.620967741935484
"2783","2020-34-307",-0.620967741935484
"2784","2020-34-308",-0.620967741935484
"2785","2020-34-401",-0.620967741935484
"2786","2020-34-402",-0.620967741935484
"2787","2020-34-403",-0.620967741935484
"2788","2020-34-404",-0.620967741935484
"2789","2020-34-405",-0.620967741935484
"2790","2020-34-406",-0.620967741935484
"2791","2020-34-407",-0.620967741935484
"2792","2020-34-408",-0.620967741935484
"2793","2020-34-409",-0.620967741935484
"2794","2020-34-410",-0.620967741935484
"2795","2020-34-501",-0.620967741935484
"2796","2020-34-502",-0.620967741935484
"2797","2020-34-503",-0.620967741935484
"2798","2020-34-504",-0.620967741935484
"2799","2020-34-505",-0.620967741935484
"2800","2020-34-506",-0.620967741935484
"2801","2020-34-507",-0.620967741935484
"2802","2020-34-508",-0.620967741935484
"2803","2020-34-509",-0.620967741935484
"2804","2020-34-510",-0.620967741935484
"2805","2020-34-511",-0.620967741935484
"2806","2020-34-601",-0.620967741935484
"2807","2020-34-602",-0.620967741935484
"2808","2020-34-603",-0.620967741935484
"2809","2020-34-604",-0.620967741935484
"2810","2020-34-605",-0.620967741935484
"2811","2020-34-606",-0.620967741935484
"2812","2020-34-607",-0.620967741935484
"2813","2020-34-608",-0.620967741935484
"2814","2020-34-609",-0.620967741935484
"2815","2020-34-610",-0.620967741935484
"2816","2020-34-611",-0.620967741935484
"2817","2020-34-701",-0.620967741935484
"2818","2020-34-702",-0.620967741935484
"2819","2020-34-703",-0.620967741935484
"2820","2020-34-704",-0.620967741935484
"2821","2020-34-705",-0.620967741935484
"2822","2020-34-706",-0.620967741935484
"2823","2020-35-nino34ssta",-0.675161290322581
"2824","2020-35-101",-0.675161290322581
"2825","2020-35-102",-0.675161290322581
"2826","2020-35-103",-0.675161290322581
"2827","2020-35-104",-0.675161290322581
"2828","2020-35-105",-0.675161290322581
"2829","2020-35-106",-0.675161290322581
"2830","2020-35-107",-0.675161290322581
"2831","2020-35-108",-0.675161290322581
"2832","2020-35-109",-0.675161290322581
"2833","2020-35-110",-0.675161290322581
"2834","2020-35-111",-0.675161290322581
"2835","2020-35-112",-0.675161290322581
"2836","2020-35-113",-0.675161290322581
"2837","2020-35-114",-0.675161290322581
"2838","2020-35-115",-0.675161290322581
"2839","2020-35-116",-0.675161290322581
"2840","2020-35-117",-0.675161290322581
"2841","2020-35-118",-0.675161290322581
"2842","2020-35-119",-0.675161290322581
"2843","2020-35-120",-0.675161290322581
"2844","2020-35-201",-0.675161290322581
"2845","2020-35-202",-0.675161290322581
"2846","2020-35-203",-0.675161290322581
"2847","2020-35-204",-0.675161290322581
"2848","2020-35-205",-0.675161290322581
"2849","2020-35-206",-0.675161290322581
"2850","2020-35-207",-0.675161290322581
"2851","2020-35-208",-0.675161290322581
"2852","2020-35-209",-0.675161290322581
"2853","2020-35-210",-0.675161290322581
"2854","2020-35-211",-0.675161290322581
"2855","2020-35-212",-0.675161290322581
"2856","2020-35-213",-0.675161290322581
"2857","2020-35-214",-0.675161290322581
"2858","2020-35-215",-0.675161290322581
"2859","2020-35-216",-0.675161290322581
"2860","2020-35-301",-0.675161290322581
"2861","2020-35-302",-0.675161290322581
"2862","2020-35-303",-0.675161290322581
"2863","2020-35-304",-0.675161290322581
"2864","2020-35-305",-0.675161290322581
"2865","2020-35-306",-0.675161290322581
"2866","2020-35-307",-0.675161290322581
"2867","2020-35-308",-0.675161290322581
"2868","2020-35-401",-0.675161290322581
"2869","2020-35-402",-0.675161290322581
"2870","2020-35-403",-0.675161290322581
"2871","2020-35-404",-0.675161290322581
"2872","2020-35-405",-0.675161290322581
"2873","2020-35-406",-0.675161290322581
"2874","2020-35-407",-0.675161290322581
"2875","2020-35-408",-0.675161290322581
"2876","2020-35-409",-0.675161290322581
"2877","2020-35-410",-0.675161290322581
"2878","2020-35-501",-0.675161290322581
"2879","2020-35-502",-0.675161290322581
"2880","2020-35-503",-0.675161290322581
"2881","2020-35-504",-0.675161290322581
"2882","2020-35-505",-0.675161290322581
"2883","2020-35-506",-0.675161290322581
"2884","2020-35-507",-0.675161290322581
"2885","2020-35-508",-0.675161290322581
"2886","2020-35-509",-0.675161290322581
"2887","2020-35-510",-0.675161290322581
"2888","2020-35-511",-0.675161290322581
"2889","2020-35-601",-0.675161290322581
"2890","2020-35-602",-0.675161290322581
"2891","2020-35-603",-0.675161290322581
"2892","2020-35-604",-0.675161290322581
"2893","2020-35-605",-0.675161290322581
"2894","2020-35-606",-0.675161290322581
"2895","2020-35-607",-0.675161290322581
"2896","2020-35-608",-0.675161290322581
"2897","2020-35-609",-0.675161290322581
"2898","2020-35-610",-0.675161290322581
"2899","2020-35-611",-0.675161290322581
"2900","2020-35-701",-0.675161290322581
"2901","2020-35-702",-0.675161290322581
"2902","2020-35-703",-0.675161290322581
"2903","2020-35-704",-0.675161290322581
"2904","2020-35-705",-0.675161290322581
"2905","2020-35-706",-0.675161290322581
"2906","2020-36-nino34ssta",-0.729354838709677
"2907","2020-36-101",-0.729354838709677
"2908","2020-36-102",-0.729354838709677
"2909","2020-36-103",-0.729354838709677
"2910","2020-36-104",-0.729354838709677
"2911","2020-36-105",-0.729354838709677
"2912","2020-36-106",-0.729354838709677
"2913","2020-36-107",-0.729354838709677
"2914","2020-36-108",-0.729354838709677
"2915","2020-36-109",-0.729354838709677
"2916","2020-36-110",-0.729354838709677
"2917","2020-36-111",-0.729354838709677
"2918","2020-36-112",-0.729354838709677
"2919","2020-36-113",-0.729354838709677
"2920","2020-36-114",-0.729354838709677
"2921","2020-36-115",-0.729354838709677
"2922","2020-36-116",-0.729354838709677
"2923","2020-36-117",-0.729354838709677
"2924","2020-36-118",-0.729354838709677
"2925","2020-36-119",-0.729354838709677
"2926","2020-36-120",-0.729354838709677
"2927","2020-36-201",-0.729354838709677
"2928","2020-36-202",-0.729354838709677
"2929","2020-36-203",-0.729354838709677
"2930","2020-36-204",-0.729354838709677
"2931","2020-36-205",-0.729354838709677
"2932","2020-36-206",-0.729354838709677
"2933","2020-36-207",-0.729354838709677
"2934","2020-36-208",-0.729354838709677
"2935","2020-36-209",-0.729354838709677
"2936","2020-36-210",-0.729354838709677
"2937","2020-36-211",-0.729354838709677
"2938","2020-36-212",-0.729354838709677
"2939","2020-36-213",-0.729354838709677
"2940","2020-36-214",-0.729354838709677
"2941","2020-36-215",-0.729354838709677
"2942","2020-36-216",-0.729354838709677
"2943","2020-36-301",-0.729354838709677
"2944","2020-36-302",-0.729354838709677
"2945","2020-36-303",-0.729354838709677
"2946","2020-36-304",-0.729354838709677
"2947","2020-36-305",-0.729354838709677
"2948","2020-36-306",-0.729354838709677
"2949","2020-36-307",-0.729354838709677
"2950","2020-36-308",-0.729354838709677
"2951","2020-36-401",-0.729354838709677
"2952","2020-36-402",-0.729354838709677
"2953","2020-36-403",-0.729354838709677
"2954","2020-36-404",-0.729354838709677
"2955","2020-36-405",-0.729354838709677
"2956","2020-36-406",-0.729354838709677
"2957","2020-36-407",-0.729354838709677
"2958","2020-36-408",-0.729354838709677
"2959","2020-36-409",-0.729354838709677
"2960","2020-36-410",-0.729354838709677
"2961","2020-36-501",-0.729354838709677
"2962","2020-36-502",-0.729354838709677
"2963","2020-36-503",-0.729354838709677
"2964","2020-36-504",-0.729354838709677
"2965","2020-36-505",-0.729354838709677
"2966","2020-36-506",-0.729354838709677
"2967","2020-36-507",-0.729354838709677
"2968","2020-36-508",-0.729354838709677
"2969","2020-36-509",-0.729354838709677
"2970","2020-36-510",-0.729354838709677
"2971","2020-36-511",-0.729354838709677
"2972","2020-36-601",-0.729354838709677
"2973","2020-36-602",-0.729354838709677
"2974","2020-36-603",-0.729354838709677
"2975","2020-36-604",-0.729354838709677
"2976","2020-36-605",-0.729354838709677
"2977","2020-36-606",-0.729354838709677
"2978","2020-36-607",-0.729354838709677
"2979","2020-36-608",-0.729354838709677
"2980","2020-36-609",-0.729354838709677
"2981","2020-36-610",-0.729354838709677
"2982","2020-36-611",-0.729354838709677
"2983","2020-36-701",-0.729354838709677
"2984","2020-36-702",-0.729354838709677
"2985","2020-36-703",-0.729354838709677
"2986","2020-36-704",-0.729354838709677
"2987","2020-36-705",-0.729354838709677
"2988","2020-36-706",-0.729354838709677
"2989","2020-37-nino34ssta",-0.783548387096774
"2990","2020-37-101",-0.783548387096774
"2991","2020-37-102",-0.783548387096774
"2992","2020-37-103",-0.783548387096774
"2993","2020-37-104",-0.783548387096774
"2994","2020-37-105",-0.783548387096774
"2995","2020-37-106",-0.783548387096774
"2996","2020-37-107",-0.783548387096774
"2997","2020-37-108",-0.783548387096774
"2998","2020-37-109",-0.783548387096774
"2999","2020-37-110",-0.783548387096774
"3000","2020-37-111",-0.783548387096774
"3001","2020-37-112",-0.783548387096774
"3002","2020-37-113",-0.783548387096774
"3003","2020-37-114",-0.783548387096774
"3004","2020-37-115",-0.783548387096774
"3005","2020-37-116",-0.783548387096774
"3006","2020-37-117",-0.783548387096774
"3007","2020-37-118",-0.783548387096774
"3008","2020-37-119",-0.783548387096774
"3009","2020-37-120",-0.783548387096774
"3010","2020-37-201",-0.783548387096774
"3011","2020-37-202",-0.783548387096774
"3012","2020-37-203",-0.783548387096774
"3013","2020-37-204",-0.783548387096774
"3014","2020-37-205",-0.783548387096774
"3015","2020-37-206",-0.783548387096774
"3016","2020-37-207",-0.783548387096774
"3017","2020-37-208",-0.783548387096774
"3018","2020-37-209",-0.783548387096774
"3019","2020-37-210",-0.783548387096774
"3020","2020-37-211",-0.783548387096774
"3021","2020-37-212",-0.783548387096774
"3022","2020-37-213",-0.783548387096774
"3023","2020-37-214",-0.783548387096774
"3024","2020-37-215",-0.783548387096774
"3025","2020-37-216",-0.783548387096774
"3026","2020-37-301",-0.783548387096774
"3027","2020-37-302",-0.783548387096774
"3028","2020-37-303",-0.783548387096774
"3029","2020-37-304",-0.783548387096774
"3030","2020-37-305",-0.783548387096774
"3031","2020-37-306",-0.783548387096774
"3032","2020-37-307",-0.783548387096774
"3033","2020-37-308",-0.783548387096774
"3034","2020-37-401",-0.783548387096774
"3035","2020-37-402",-0.783548387096774
"3036","2020-37-403",-0.783548387096774
"3037","2020-37-404",-0.783548387096774
"3038","2020-37-405",-0.783548387096774
"3039","2020-37-406",-0.783548387096774
"3040","2020-37-407",-0.783548387096774
"3041","2020-37-408",-0.783548387096774
"3042","2020-37-409",-0.783548387096774
"3043","2020-37-410",-0.783548387096774
"3044","2020-37-501",-0.783548387096774
"3045","2020-37-502",-0.783548387096774
"3046","2020-37-503",-0.783548387096774
"3047","2020-37-504",-0.783548387096774
"3048","2020-37-505",-0.783548387096774
"3049","2020-37-506",-0.783548387096774
"3050","2020-37-507",-0.783548387096774
"3051","2020-37-508",-0.783548387096774
"3052","2020-37-509",-0.783548387096774
"3053","2020-37-510",-0.783548387096774
"3054","2020-37-511",-0.783548387096774
"3055","2020-37-601",-0.783548387096774
"3056","2020-37-602",-0.783548387096774
"3057","2020-37-603",-0.783548387096774
"3058","2020-37-604",-0.783548387096774
"3059","2020-37-605",-0.783548387096774
"3060","2020-37-606",-0.783548387096774
"3061","2020-37-607",-0.783548387096774
"3062","2020-37-608",-0.783548387096774
"3063","2020-37-609",-0.783548387096774
"3064","2020-37-610",-0.783548387096774
"3065","2020-37-611",-0.783548387096774
"3066","2020-37-701",-0.783548387096774
"3067","2020-37-702",-0.783548387096774
"3068","2020-37-703",-0.783548387096774
"3069","2020-37-704",-0.783548387096774
"3070","2020-37-705",-0.783548387096774
"3071","2020-37-706",-0.783548387096774
"3072","2020-38-nino34ssta",-0.844333333333333
"3073","2020-38-101",-0.844333333333333
"3074","2020-38-102",-0.844333333333333
"3075","2020-38-103",-0.844333333333333
"3076","2020-38-104",-0.844333333333333
"3077","2020-38-105",-0.844333333333333
"3078","2020-38-106",-0.844333333333333
"3079","2020-38-107",-0.844333333333333
"3080","2020-38-108",-0.844333333333333
"3081","2020-38-109",-0.844333333333333
"3082","2020-38-110",-0.844333333333333
"3083","2020-38-111",-0.844333333333333
"3084","2020-38-112",-0.844333333333333
"3085","2020-38-113",-0.844333333333333
"3086","2020-38-114",-0.844333333333333
"3087","2020-38-115",-0.844333333333333
"3088","2020-38-116",-0.844333333333333
"3089","2020-38-117",-0.844333333333333
"3090","2020-38-118",-0.844333333333333
"3091","2020-38-119",-0.844333333333333
"3092","2020-38-120",-0.844333333333333
"3093","2020-38-201",-0.844333333333333
"3094","2020-38-202",-0.844333333333333
"3095","2020-38-203",-0.844333333333333
"3096","2020-38-204",-0.844333333333333
