"","temp_prom","week_canton"
"5027",22.2821821428571,"2020-35-118"
"5028",22.4592976428572,"2020-36-118"
"5029",22.5552995714286,"2020-37-118"
"5030",22.5277545,"2020-38-118"
"5031",22.3898994285714,"2020-39-118"
"5032",22.145588,"2020-40-118"
"5033",22.5203604285714,"2020-41-118"
"5034",22.5027477142857,"2020-42-118"
"5035",22.3807051428571,"2020-43-118"
"5036",22.3753704285714,"2020-44-118"
"5037",21.1755382142857,"2020-45-118"
"5038",21.4497317142857,"2020-46-118"
"5039",21.3023925,"2020-47-118"
"5040",21.4902162142857,"2020-48-118"
"5041",21.5941056428572,"2020-49-118"
"5042",20.6504282142857,"2020-50-118"
"5043",20.6406047142857,"2020-51-118"
"5044",20.6832664285714,"2020-52-118"
"5045",20.5984529285714,"2021-1-118"
"5046",21.1319367857143,"2021-2-118"
"5047",20.9344899285714,"2021-3-118"
"5048",20.7944221428571,"2021-4-118"
"5049",21.5722898571428,"2021-5-118"
"5050",21.4964736428571,"2021-6-118"
"5051",21.4812202142857,"2021-7-118"
"5052",21.5830402142857,"2021-8-118"
"5053",21.1266220714286,"2021-9-118"
"5054",21.7230161428572,"2021-10-118"
"5055",21.5626162857143,"2021-11-118"
"5056",21.7738530714286,"2021-12-118"
"5057",22.5047463571429,"2021-13-118"
"5058",22.3574257857143,"2021-14-118"
"5059",22.929084,"2021-15-118"
"5060",22.6109412142857,"2021-16-118"
"5061",22.2935533571428,"2021-17-118"
"5062",21.9554447857143,"2021-18-118"
"5063",22.6675827142857,"2021-19-118"
"5064",22.789331,"2021-20-118"
"5065",22.8126119285714,"2021-21-118"
"5066",22.3767309285714,"2021-22-118"
"5067",22.4441158571428,"2021-23-118"
"5068",22.7176717857143,"2021-24-118"
"5069",22.3020085,"2021-25-118"
"5070",22.1895807857143,"2021-26-118"
"5071",22.4129919285714,"2021-27-118"
"5072",22.6597603571429,"2021-28-118"
"5073",22.5686743571428,"2021-29-118"
"5074",22.4532625714285,"2021-30-118"
"5075",22.384127,"2021-31-118"
"5076",21.9749539285714,"2021-32-118"
"5077",22.1334169285714,"2021-33-118"
"5078",22.2345936428571,"2021-34-118"
"5079",22.3854347142857,"2021-35-118"
"5080",22.2763,"2021-36-118"
"5081",22.6231859285714,"2021-37-118"
"5082",22.2768867142857,"2021-38-118"
"5083",22.2739143571428,"2021-39-118"
"5084",22.8541165714286,"2021-40-118"
"5085",22.1340749285714,"2021-41-118"
"5086",22.0062168571429,"2021-42-118"
"5087",22.2878105,"2021-43-118"
"5088",21.2855110714286,"2021-44-118"
"5089",20.8771516428571,"2021-45-118"
"5090",21.225748,"2021-46-118"
"5091",20.7179657142857,"2021-47-118"
"5092",21.1498248571429,"2021-48-118"
"5093",20.840331,"2021-49-118"
"5094",21.0926252142857,"2021-50-118"
"5095",20.5760249285714,"2021-51-118"
"5096",20.5524065,"2021-52-118"
"5097",20.4869559285714,"2022-1-118"
"5098",20.3382538214286,"2022-2-118"
"5099",20.7984140714286,"2022-3-118"
"5100",20.1535604285714,"2022-4-118"
"5101",20.563727,"2022-5-118"
"5102",21.1515418571429,"2022-6-118"
"5103",21.3083880714286,"2022-7-118"
"5104",20.9565672142857,"2022-8-118"
"5105",21.5079194285714,"2022-9-118"
"5106",21.4763652142857,"2022-10-118"
"5107",22.1169431428571,"2022-11-118"
"5108",21.9588845,"2022-12-118"
"5109",22.3298735,"2022-13-118"
"5110",22.6565028571429,"2022-14-118"
"5111",22.4611629285714,"2022-15-118"
"5112",22.131784,"2022-16-118"
"5113",22.752402,"2022-17-118"
"5114",22.8010250714286,"2022-18-118"
"5115",22.644659,"2022-19-118"
"5116",22.6179248571429,"2022-20-118"
"5117",22.6214612857143,"2022-21-118"
"5118",22.5674702142857,"2022-22-118"
"5119",22.2750457142857,"2022-23-118"
"5120",22.1797683571429,"2022-24-118"
"5121",22.2517220714286,"2022-25-118"
"5122",22.2041612142857,"2022-26-118"
"5123",22.4498913571428,"2022-27-118"
"5124",22.4472874285714,"2022-28-118"
"5125",22.6012190714286,"2022-29-118"
"5126",21.9992169285714,"2022-30-118"
"5127",22.200933,"2022-31-118"
"5128",22.6155121428572,"2022-32-118"
"5129",22.5698676428572,"2022-33-118"
"5130",22.0646520714286,"2022-34-118"
"5131",22.2939503571429,"2022-35-118"
"5132",22.3804122142857,"2022-36-118"
"5133",22.2676015,"2022-37-118"
"5134",22.2064613571428,"2022-38-118"
"5135",22.3284305,"2022-39-118"
"5136",22.0835949285714,"2022-40-118"
"5137",22.3943926428572,"2022-41-118"
"5138",22.1498339285714,"2022-42-118"
"5139",22.2388229285714,"2022-43-118"
"5140",21.1472747857143,"2022-44-118"
"5141",21.0620956428571,"2022-45-118"
"5142",21.5377270714286,"2022-46-118"
"5143",21.1337527142857,"2022-47-118"
"5144",21.0178522857143,"2022-48-118"
"5145",20.5560628571429,"2022-49-118"
"5146",20.937152,"2022-50-118"
"5147",20.6032125714286,"2022-51-118"
"5148",20.8088649285714,"2022-52-118"
"5149",20.7106865,"2023-1-118"
"5150",20.6774097142857,"2023-2-118"
"5151",20.6899935,"2023-3-118"
"5152",21.239677,"2023-4-118"
"5153",21.1205743571429,"2023-5-118"
"5154",21.7609715714286,"2023-6-118"
"5155",21.5708153571429,"2023-7-118"
"5156",21.3235918571428,"2023-8-118"
"5157",21.7111690714286,"2023-9-118"
"5158",22.0154634285714,"2023-10-118"
"5159",21.8312523571429,"2023-11-118"
"5160",21.6081700714286,"2023-12-118"
"5161",21.7898218571428,"2023-13-118"
"5162",22.4257075714286,"2023-14-118"
"5163",22.1474315,"2023-15-118"
"5164",22.0460406428572,"2023-16-118"
"5165",22.2989168571429,"2023-17-118"
"5166",23.3162107857143,"2023-18-118"
"5167",22.9226646428571,"2023-19-118"
"5168",23.2709858571428,"2023-20-118"
"5169",22.9798506428572,"2023-21-118"
"5170",23.1293887857143,"2023-22-118"
"5171",22.6516282857143,"2023-23-118"
"5172",23.1236565,"2023-24-118"
"5173",23.046965,"2023-25-118"
"5174",23.1027940714286,"2023-26-118"
"5175",23.0594882857143,"2023-27-118"
"5176",23.433591,"2023-28-118"
"5177",23.6800039285714,"2023-29-118"
"5178",23.3389365714286,"2023-30-118"
"5179",23.2999683571429,"2023-31-118"
"5180",23.1757550714286,"2023-32-118"
"5181",22.8534174285714,"2023-33-118"
"5182",22.6370655714286,"2023-34-118"
"5183",23.4083962857143,"2023-35-118"
"5184",23.0680655,"2023-36-118"
"5185",23.1828355,"2023-37-118"
"5186",23.2227345,"2023-38-118"
"5187",23.3172455,"2023-39-118"
"5188",23.1207892142857,"2023-40-118"
"5189",23.3319007142857,"2023-41-118"
"5190",22.6193267857143,"2023-42-118"
"5191",22.5866825,"2023-43-118"
"5192",22.1277438571429,"2023-44-118"
"5193",22.4192057142857,"2023-45-118"
"5194",22.2757449285714,"2023-46-118"
"5195",21.8906589285714,"2023-47-118"
"5196",21.9391258571429,"2023-48-118"
"5197",22.2584234285714,"2023-49-118"
"5198",22.5370575714286,"2023-50-118"
"5199",20.8615951428571,"2023-51-118"
"5200",21.7911359285714,"2023-52-118"
"5201",21.264437,"2024-1-118"
"5202",21.6959030714285,"2024-2-118"
"5203",21.9004177142857,"2024-3-118"
"5204",21.9896845,"2024-4-118"
"5205",21.5507822857143,"2024-5-118"
"5206",21.6651139285714,"2024-6-118"
"5207",22.5637832857143,"2024-7-118"
"5208",21.8281024285714,"2024-8-118"
"5209",21.5536201428571,"2024-9-118"
"5210",22.451101,"2024-10-118"
"5211",22.9656862142857,"2024-11-118"
"5212",22.8746556428571,"2024-12-118"
"5213",22.5985697857143,"2024-13-118"
"5214",22.408443,"2024-14-118"
"5215",23.3548815714286,"2024-15-118"
"5216",22.2185385714286,"2024-16-118"
"5217",22.9839194285714,"2024-17-118"
"5218",22.9595260714286,"2024-18-118"
"5219",23.6906352857143,"2024-19-118"
"5220",23.4217162142857,"2024-20-118"
"5221",23.4273380714286,"2024-21-118"
"5222",23.4862826428571,"2024-22-118"
"5223",23.3707262857143,"2024-23-118"
"5224",22.8524053571429,"2024-24-118"
"5225",22.9604275,"2024-25-118"
"5226",22.6933017857143,"2024-26-118"
"5227",22.6719456428571,"2024-27-118"
"5228",23.0682456428571,"2024-28-118"
"5229",23.478498,"2024-29-118"
"5230",23.1400083571429,"2024-30-118"
"5231",22.9591389285714,"2024-31-118"
"5232",22.8820186428571,"2024-32-118"
"5233",22.8681462142857,"2024-33-118"
"5234",22.7482162142857,"2024-34-118"
"5235",22.8022858571428,"2024-35-118"
"5236",23.0454538571429,"2024-36-118"
"5237",23.2295683571429,"2024-37-118"
"5238",23.1218013571429,"2024-38-118"
"5239",22.452059,"2024-39-118"
"5240",22.4696250714286,"2024-40-118"
"5241",22.4647062142857,"2024-41-118"
"5242",22.7060807857143,"2024-42-118"
"5243",22.5522950714285,"2024-43-118"
"5244",22.2388351428571,"2024-44-118"
"5245",21.4994921428571,"2024-45-118"
"5246",20.9041881428571,"2024-46-118"
"5247",21.0770558571428,"2024-47-118"
"5248",21.6732178571429,"2024-48-118"
"5249",21.2544555,"2024-49-118"
"5250",21.4686800714286,"2024-50-118"
"5251",20.9143631428571,"2024-51-118"
"5252",21.0389858571428,"2024-52-118"
"5253",21.2772694285714,"2025-1-118"
"5254",21.4624481428571,"2025-2-118"
"5255",20.9974624285715,"2025-3-118"
"5256",21.0823242857143,"2025-4-118"
"5257",21.5990140714286,"2025-5-118"
"5258",21.6148825714286,"2025-6-118"
"5259",21.8790227142857,"2025-7-118"
"5260",21.85754,"2025-8-118"
"5261",21.8280940714286,"2025-9-118"
"5262",21.761122,"2025-10-118"
"5263",22.0828032857143,"2025-11-118"
"5264",21.9978882142857,"2025-12-118"
"5265",22.3673962142857,"2025-13-118"
"5266",22.3306182857143,"2025-14-118"
"5267",22.4267268571428,"2025-15-118"
"5268",22.8149614285714,"2025-16-118"
"5269",22.4302027142857,"2025-17-118"
"5270",22.8130452142857,"2025-18-118"
"5271",22.7894891428571,"2025-19-118"
"5272",22.8582436428571,"2025-20-118"
"5273",22.9760105,"2025-21-118"
"5274",22.9422537142857,"2025-22-118"
"5275",22.8047806428571,"2025-23-118"
"5276",22.4542559285714,"2025-24-118"
"5277",22.8765397142857,"2025-25-118"
"5278",22.572601,"2025-26-118"
"5279",22.5339163571428,"2025-27-118"
"5280",22.7244716428572,"2025-28-118"
"5281",23.2780177142857,"2025-29-118"
"5282",22.8449514285714,"2025-30-118"
"5283",23.00634,"2025-31-118"
"5284",22.1346032857143,"2025-32-118"
"5285",22.1512178571428,"2025-33-118"
"5286",22.3718368571429,"2025-34-118"
"5287",22.5672394285714,"2025-35-118"
"5288",22.4480966428572,"2025-36-118"
"5289",22.8516865,"2025-37-118"
"5290",22.4176537857143,"2025-38-118"
"5291",22.8475486428571,"2025-39-118"
"5292",22.2313714285714,"2025-40-118"
"5293",21.8409273571429,"2025-41-118"
"5294",22.1074987857143,"2025-42-118"
"5295",22.4256121428571,"2025-43-118"
"5296",22.0240978571428,"2025-44-118"
"5297",21.6121272857143,"2025-45-118"
"5298",21.4605198571429,"2025-46-118"
"5299",21.1165497142857,"2025-47-118"
"5300",21.3678329285715,"2025-48-118"
"5301",21.284526,"2025-49-118"
"5302",21.2742548571429,"2025-50-118"
"5303",20.8234449285714,"2025-51-118"
"5304",20.69454,"2025-52-118"
"5305",19.34906775,"2020-1-103"
"5306",19.4800933571429,"2020-2-103"
"5307",20.0484381428571,"2020-3-103"
"5308",19.4228577142857,"2020-4-103"
"5309",19.6202245,"2020-5-103"
"5310",19.9098828214285,"2020-6-103"
"5311",20.2680582142857,"2020-7-103"
"5312",20.4493312142857,"2020-8-103"
"5313",20.2578084285714,"2020-9-103"
"5314",20.3543787142857,"2020-10-103"
"5315",20.5845414285714,"2020-11-103"
"5316",20.3803779285714,"2020-12-103"
"5317",20.4162471785714,"2020-13-103"
"5318",20.4823764285714,"2020-14-103"
"5319",21.4898088571429,"2020-15-103"
"5320",20.830654,"2020-16-103"
"5321",20.9437392142857,"2020-17-103"
"5322",21.2182737142857,"2020-18-103"
"5323",21.5381005714286,"2020-19-103"
"5324",21.4124696428572,"2020-20-103"
"5325",21.6766526428572,"2020-21-103"
"5326",21.4597370714286,"2020-22-103"
"5327",21.0769324285714,"2020-23-103"
"5328",20.7787439285714,"2020-24-103"
"5329",21.2200889285714,"2020-25-103"
"5330",21.2665574285714,"2020-26-103"
"5331",20.8821065,"2020-27-103"
"5332",20.8664490714286,"2020-28-103"
"5333",21.1191581428571,"2020-29-103"
"5334",20.7101339285714,"2020-30-103"
"5335",21.1486608571429,"2020-31-103"
"5336",21.1574106428572,"2020-32-103"
"5337",20.8547527857143,"2020-33-103"
"5338",20.5729855714285,"2020-34-103"
"5339",20.5139487857143,"2020-35-103"
"5340",20.6862437857143,"2020-36-103"
"5341",20.7813505714286,"2020-37-103"
"5342",20.7371455,"2020-38-103"
"5343",20.6731467857143,"2020-39-103"
"5344",20.3570739285714,"2020-40-103"
"5345",20.6979397142857,"2020-41-103"
"5346",20.6470375,"2020-42-103"
"5347",20.5189847857143,"2020-43-103"
"5348",20.5370618571428,"2020-44-103"
"5349",19.1716240714286,"2020-45-103"
"5350",19.5418550714286,"2020-46-103"
"5351",19.3967513928572,"2020-47-103"
"5352",19.6639333571428,"2020-48-103"
"5353",19.740075,"2020-49-103"
"5354",18.8794537142857,"2020-50-103"
"5355",18.8241736071429,"2020-51-103"
"5356",18.9782661428572,"2020-52-103"
"5357",18.6659808571429,"2021-1-103"
"5358",19.2319602142857,"2021-2-103"
"5359",18.9600227857143,"2021-3-103"
"5360",18.940012,"2021-4-103"
"5361",19.8802296428572,"2021-5-103"
"5362",19.7671268214286,"2021-6-103"
"5363",19.7112342857143,"2021-7-103"
"5364",19.84521875,"2021-8-103"
"5365",19.4783015,"2021-9-103"
"5366",20.0153350357143,"2021-10-103"
"5367",19.8424153571429,"2021-11-103"
"5368",19.9926397857143,"2021-12-103"
"5369",20.8091514285714,"2021-13-103"
"5370",20.7328098571429,"2021-14-103"
"5371",21.2729077857143,"2021-15-103"
"5372",20.9565656428572,"2021-16-103"
"5373",20.7004295,"2021-17-103"
"5374",20.2905955,"2021-18-103"
"5375",21.0241157142857,"2021-19-103"
"5376",21.1216939285714,"2021-20-103"
"5377",21.2236445714286,"2021-21-103"
"5378",20.661898,"2021-22-103"
"5379",20.7075294285714,"2021-23-103"
"5380",20.9187650714286,"2021-24-103"
"5381",20.5153587142857,"2021-25-103"
"5382",20.3834735,"2021-26-103"
"5383",20.6301887142857,"2021-27-103"
"5384",20.9145811428571,"2021-28-103"
"5385",20.8388432142857,"2021-29-103"
"5386",20.6482387142857,"2021-30-103"
"5387",20.7011645,"2021-31-103"
"5388",20.2914099285714,"2021-32-103"
"5389",20.3840456428571,"2021-33-103"
"5390",20.5182452857143,"2021-34-103"
"5391",20.6235235714286,"2021-35-103"
"5392",20.5591442142857,"2021-36-103"
"5393",20.8332631428571,"2021-37-103"
"5394",20.5697005,"2021-38-103"
"5395",20.5067760714286,"2021-39-103"
"5396",20.978492,"2021-40-103"
"5397",20.2870701428571,"2021-41-103"
"5398",20.164972,"2021-42-103"
"5399",20.3934437857143,"2021-43-103"
"5400",19.4918786428572,"2021-44-103"
"5401",19.0947085,"2021-45-103"
"5402",19.3973962142857,"2021-46-103"
"5403",18.8830982857143,"2021-47-103"
"5404",19.3172765714286,"2021-48-103"
"5405",18.9530650357143,"2021-49-103"
"5406",19.1167659285714,"2021-50-103"
"5407",18.6148557857143,"2021-51-103"
"5408",18.6586985357143,"2021-52-103"
"5409",18.6025674285714,"2022-1-103"
"5410",18.3614565357143,"2022-2-103"
"5411",18.9101055357143,"2022-3-103"
"5412",18.2390128571428,"2022-4-103"
"5413",18.7443498571429,"2022-5-103"
"5414",19.3634398928572,"2022-6-103"
"5415",19.5902987142857,"2022-7-103"
"5416",19.1937492142857,"2022-8-103"
"5417",19.8085074285714,"2022-9-103"
"5418",19.7752340714286,"2022-10-103"
"5419",20.3884212142857,"2022-11-103"
"5420",20.3117727857143,"2022-12-103"
"5421",20.6996265714286,"2022-13-103"
"5422",20.9930523571429,"2022-14-103"
"5423",20.8691012857143,"2022-15-103"
"5424",20.476106,"2022-16-103"
"5425",21.0990707857143,"2022-17-103"
"5426",21.0728596428572,"2022-18-103"
"5427",20.9553142857143,"2022-19-103"
"5428",20.9001590714286,"2022-20-103"
"5429",20.9217534285714,"2022-21-103"
"5430",20.8070708571428,"2022-22-103"
"5431",20.5201852857143,"2022-23-103"
"5432",20.3940816428572,"2022-24-103"
"5433",20.50951,"2022-25-103"
"5434",20.4211367857143,"2022-26-103"
"5435",20.6779744285714,"2022-27-103"
"5436",20.6800327142857,"2022-28-103"
"5437",20.8065399285714,"2022-29-103"
"5438",20.1891135714286,"2022-30-103"
"5439",20.5234605714286,"2022-31-103"
"5440",20.8960160714286,"2022-32-103"
"5441",20.8595618571429,"2022-33-103"
"5442",20.3146765714286,"2022-34-103"
"5443",20.5815258571428,"2022-35-103"
"5444",20.6129335,"2022-36-103"
"5445",20.4944124285714,"2022-37-103"
"5446",20.4366841428571,"2022-38-103"
"5447",20.5449630714286,"2022-39-103"
"5448",20.2652417857143,"2022-40-103"
"5449",20.5078147857143,"2022-41-103"
"5450",20.3334804285714,"2022-42-103"
"5451",20.3666010714286,"2022-43-103"
"5452",19.2561061428572,"2022-44-103"
"5453",19.1575817857143,"2022-45-103"
"5454",19.7243247857143,"2022-46-103"
"5455",19.2870076428571,"2022-47-103"
"5456",19.1268590714286,"2022-48-103"
"5457",18.5717023214286,"2022-49-103"
"5458",18.9901695,"2022-50-103"
"5459",18.7651504285714,"2022-51-103"
"5460",18.8025914285714,"2022-52-103"
"5461",18.698212,"2023-1-103"
"5462",18.7715890714286,"2023-2-103"
"5463",18.7056162857143,"2023-3-103"
"5464",19.3153425714286,"2023-4-103"
"5465",19.3015073571428,"2023-5-103"
"5466",20.0345741428571,"2023-6-103"
"5467",19.8341397142857,"2023-7-103"
"5468",19.6228286071428,"2023-8-103"
"5469",20.0424293928571,"2023-9-103"
"5470",20.2786315714286,"2023-10-103"
"5471",20.026619,"2023-11-103"
"5472",19.8479671071428,"2023-12-103"
"5473",20.0643687857143,"2023-13-103"
"5474",20.8380762857143,"2023-14-103"
"5475",20.5767686428572,"2023-15-103"
"5476",20.5376214285714,"2023-16-103"
"5477",20.7919481071428,"2023-17-103"
"5478",21.7521735,"2023-18-103"
"5479",21.306157,"2023-19-103"
"5480",21.6607609285714,"2023-20-103"
"5481",21.2623976428571,"2023-21-103"
"5482",21.3974007142857,"2023-22-103"
"5483",20.9436503571429,"2023-23-103"
"5484",21.4068998571429,"2023-24-103"
"5485",21.3040160714286,"2023-25-103"
"5486",21.3777877142857,"2023-26-103"
"5487",21.2777702857143,"2023-27-103"
"5488",21.6735701428571,"2023-28-103"
"5489",22.040882,"2023-29-103"
"5490",21.6868629285715,"2023-30-103"
"5491",21.5962605714286,"2023-31-103"
"5492",21.4887534285714,"2023-32-103"
"5493",21.1348017857143,"2023-33-103"
"5494",20.8730754285714,"2023-34-103"
"5495",21.69492,"2023-35-103"
"5496",21.3190800714286,"2023-36-103"
"5497",21.4569405,"2023-37-103"
"5498",21.5117887857143,"2023-38-103"
"5499",21.5336651428572,"2023-39-103"
"5500",21.1936738571429,"2023-40-103"
"5501",21.4184931428571,"2023-41-103"
"5502",20.8168559285714,"2023-42-103"
"5503",20.7377437142857,"2023-43-103"
"5504",20.2834650714286,"2023-44-103"
"5505",20.6149074285714,"2023-45-103"
"5506",20.4699162142857,"2023-46-103"
"5507",20.1098305714286,"2023-47-103"
"5508",20.1544487857143,"2023-48-103"
"5509",20.493993,"2023-49-103"
"5510",20.7725282142857,"2023-50-103"
"5511",19.4387856428571,"2023-51-103"
"5512",19.9340181428571,"2023-52-103"
"5513",19.3086312142857,"2024-1-103"
"5514",19.6883490714286,"2024-2-103"
"5515",19.9709326428571,"2024-3-103"
"5516",20.0822277142857,"2024-4-103"
"5517",19.8231293571428,"2024-5-103"
"5518",20.0415613571428,"2024-6-103"
"5519",20.9416713214286,"2024-7-103"
"5520",20.2809955,"2024-8-103"
"5521",19.9318561785714,"2024-9-103"
"5522",20.8739943214286,"2024-10-103"
"5523",21.3529016428571,"2024-11-103"
"5524",21.2211798571428,"2024-12-103"
"5525",20.8972955714286,"2024-13-103"
"5526",20.7892282857143,"2024-14-103"
"5527",21.7279939285714,"2024-15-103"
"5528",20.6932706428571,"2024-16-103"
"5529",21.3926147142857,"2024-17-103"
"5530",21.3522453571429,"2024-18-103"
"5531",22.0083873571429,"2024-19-103"
"5532",21.7768882142857,"2024-20-103"
"5533",21.8316096428572,"2024-21-103"
"5534",21.8742891428572,"2024-22-103"
"5535",21.6049225,"2024-23-103"
"5536",21.0913496428571,"2024-24-103"
"5537",21.2026763571429,"2024-25-103"
"5538",20.914051,"2024-26-103"
"5539",20.8999645714286,"2024-27-103"
"5540",21.4014859285714,"2024-28-103"
"5541",21.7230431428571,"2024-29-103"
"5542",21.3771002857143,"2024-30-103"
"5543",21.2531289285714,"2024-31-103"
"5544",21.139762,"2024-32-103"
"5545",21.1158905714286,"2024-33-103"
"5546",21.0296429285714,"2024-34-103"
"5547",21.0692327142857,"2024-35-103"
"5548",21.2956265714286,"2024-36-103"
"5549",21.4505205,"2024-37-103"
"5550",21.3348277142857,"2024-38-103"
"5551",20.6753902857143,"2024-39-103"
"5552",20.6623374285714,"2024-40-103"
"5553",20.6319032142857,"2024-41-103"
"5554",20.8382907142857,"2024-42-103"
"5555",20.7894153571429,"2024-43-103"
"5556",20.4689291428571,"2024-44-103"
"5557",19.5988122142857,"2024-45-103"
"5558",18.9087167142857,"2024-46-103"
"5559",19.2606862142857,"2024-47-103"
"5560",19.8895438571429,"2024-48-103"
"5561",19.4553341428571,"2024-49-103"
"5562",19.5432704285714,"2024-50-103"
"5563",19.0753832142857,"2024-51-103"
"5564",19.1195255,"2024-52-103"
"5565",19.2627527857143,"2025-1-103"
"5566",19.4705287142857,"2025-2-103"
"5567",19.052624,"2025-3-103"
"5568",19.1050630357143,"2025-4-103"
"5569",19.7041846071428,"2025-5-103"
"5570",19.8625777142857,"2025-6-103"
"5571",20.0960575714286,"2025-7-103"
"5572",20.0283783571428,"2025-8-103"
"5573",20.0986121428571,"2025-9-103"
"5574",20.0511578928571,"2025-10-103"
"5575",20.3664876785714,"2025-11-103"
"5576",20.324677,"2025-12-103"
"5577",20.6721402857143,"2025-13-103"
"5578",20.7023388571428,"2025-14-103"
"5579",20.7808093571429,"2025-15-103"
"5580",21.2103310714286,"2025-16-103"
"5581",20.8733667857143,"2025-17-103"
"5582",21.18974,"2025-18-103"
"5583",21.0995092142857,"2025-19-103"
"5584",21.2046099285714,"2025-20-103"
"5585",21.2735214285714,"2025-21-103"
"5586",21.2532797142857,"2025-22-103"
"5587",21.0745002857143,"2025-23-103"
"5588",20.7144269285714,"2025-24-103"
"5589",21.1135418571429,"2025-25-103"
"5590",20.8274335,"2025-26-103"
"5591",20.7977952857143,"2025-27-103"
"5592",20.9890820714286,"2025-28-103"
"5593",21.6778442142857,"2025-29-103"
"5594",21.128935,"2025-30-103"
"5595",21.2850390714286,"2025-31-103"
"5596",20.3969764285714,"2025-32-103"
"5597",20.4487664285714,"2025-33-103"
"5598",20.5971722142857,"2025-34-103"
"5599",20.8573014285714,"2025-35-103"
"5600",20.7392782857143,"2025-36-103"
"5601",21.1258420714286,"2025-37-103"
"5602",20.6987477142857,"2025-38-103"
"5603",21.114213,"2025-39-103"
"5604",20.3716490714286,"2025-40-103"
"5605",20.0081995,"2025-41-103"
"5606",20.2180401428571,"2025-42-103"
"5607",20.5525223571429,"2025-43-103"
"5608",20.1674322142857,"2025-44-103"
"5609",19.8234182857143,"2025-45-103"
"5610",19.7110372857143,"2025-46-103"
"5611",19.349576,"2025-47-103"
"5612",19.6251102142857,"2025-48-103"
"5613",19.2031961428571,"2025-49-103"
"5614",19.3099538928571,"2025-50-103"
"5615",18.8756738928571,"2025-51-103"
"5616",18.7928828571428,"2025-52-103"
"5617",18.30347215,"2020-1-117"
"5618",18.382732,"2020-2-117"
"5619",19.0051227857143,"2020-3-117"
"5620",18.3454847142857,"2020-4-117"
"5621",18.5185442857143,"2020-5-117"
"5622",18.7783607142857,"2020-6-117"
"5623",19.0853944285714,"2020-7-117"
"5624",19.0871757857143,"2020-8-117"
"5625",18.9632864285715,"2020-9-117"
"5626",19.1267904285715,"2020-10-117"
"5627",19.276638,"2020-11-117"
"5628",19.3873207857143,"2020-12-117"
"5629",19.2813207857143,"2020-13-117"
"5630",19.1865540714286,"2020-14-117"
"5631",20.1667702142857,"2020-15-117"
"5632",19.5150785,"2020-16-117"
"5633",19.6610347857143,"2020-17-117"
"5634",19.7838016428571,"2020-18-117"
"5635",20.2262397857143,"2020-19-117"
"5636",20.1251003571428,"2020-20-117"
"5637",20.4534624285714,"2020-21-117"
"5638",20.110444,"2020-22-117"
"5639",19.7158360714286,"2020-23-117"
"5640",19.470123,"2020-24-117"
"5641",19.7654075,"2020-25-117"
"5642",19.7202912142857,"2020-26-117"
"5643",19.6117960714286,"2020-27-117"
"5644",19.4155477857143,"2020-28-117"
"5645",19.5956941428571,"2020-29-117"
"5646",19.30254,"2020-30-117"
"5647",19.7250323571429,"2020-31-117"
"5648",19.6695705,"2020-32-117"
"5649",19.5127945,"2020-33-117"
"5650",19.2478424285714,"2020-34-117"
"5651",19.0881722857143,"2020-35-117"
"5652",19.3115997857143,"2020-36-117"
"5653",19.3799672142857,"2020-37-117"
"5654",19.3703509285714,"2020-38-117"
"5655",19.4714962857143,"2020-39-117"
"5656",19.1834357857143,"2020-40-117"
"5657",19.3374319285714,"2020-41-117"
"5658",19.1669876428571,"2020-42-117"
"5659",19.18094775,"2020-43-117"
"5660",19.1500560714286,"2020-44-117"
"5661",17.6825520714286,"2020-45-117"
"5662",18.0544103571429,"2020-46-117"
"5663",17.9392088571428,"2020-47-117"
"5664",17.9990082142857,"2020-48-117"
"5665",18.5190445714286,"2020-49-117"
"5666",17.5696688214286,"2020-50-117"
"5667",17.3922937142857,"2020-51-117"
"5668",17.5306265714286,"2020-52-117"
"5669",17.4836776428571,"2021-1-117"
"5670",18.0959878571428,"2021-2-117"
"5671",17.7547535714286,"2021-3-117"
"5672",17.9883297142857,"2021-4-117"
"5673",18.5771462857143,"2021-5-117"
"5674",18.5181135714286,"2021-6-117"
"5675",18.6342623571429,"2021-7-117"
"5676",18.4846391428571,"2021-8-117"
"5677",18.5672443571429,"2021-9-117"
"5678",18.9161221071429,"2021-10-117"
"5679",18.7923011428571,"2021-11-117"
"5680",18.7217856785714,"2021-12-117"
"5681",19.3045415,"2021-13-117"
"5682",19.2721343571429,"2021-14-117"
"5683",19.7533447142857,"2021-15-117"
"5684",19.4845405,"2021-16-117"
"5685",19.3455758571429,"2021-17-117"
"5686",19.0682895714286,"2021-18-117"
"5687",19.6160376428571,"2021-19-117"
"5688",19.623046,"2021-20-117"
"5689",19.8772934285714,"2021-21-117"
"5690",19.2125714285714,"2021-22-117"
"5691",19.3552188571429,"2021-23-117"
"5692",19.4380823571429,"2021-24-117"
"5693",19.1026637857143,"2021-25-117"
"5694",19.02761125,"2021-26-117"
"5695",19.2318591785714,"2021-27-117"
"5696",19.4203487857143,"2021-28-117"
"5697",19.4183168571429,"2021-29-117"
"5698",19.1145632857143,"2021-30-117"
"5699",19.3150552857143,"2021-31-117"
"5700",18.9570778571428,"2021-32-117"
"5701",19.0763955714286,"2021-33-117"
"5702",19.1570262857143,"2021-34-117"
"5703",19.2817181071429,"2021-35-117"
"5704",19.1442463928571,"2021-36-117"
"5705",19.3573875714286,"2021-37-117"
