"","week","province","group","value"
"7707","2024-40",7,"employment",0
"7708","2024-40",7,"mobility_finance",0
"7709","2024-40",7,"water",0
"7710","2024-41",0,"dengue_spread",14.27
"7711","2024-41",0,"employment",32.83
"7712","2024-41",0,"mobility_finance",10.96
"7713","2024-41",0,"water",0
"7714","2024-41",1,"dengue_spread",16.01
"7715","2024-41",1,"employment",35.43
"7716","2024-41",1,"mobility_finance",0
"7717","2024-41",1,"water",0
"7718","2024-41",2,"dengue_spread",0
"7719","2024-41",2,"employment",0
"7720","2024-41",2,"mobility_finance",0
"7721","2024-41",2,"water",0
"7722","2024-41",3,"dengue_spread",0
"7723","2024-41",3,"employment",0
"7724","2024-41",3,"mobility_finance",0
"7725","2024-41",3,"water",0
"7726","2024-41",4,"dengue_spread",0
"7727","2024-41",4,"employment",42.74
"7728","2024-41",4,"mobility_finance",0
"7729","2024-41",4,"water",0
"7730","2024-41",5,"dengue_spread",0
"7731","2024-41",5,"employment",0
"7732","2024-41",5,"mobility_finance",0
"7733","2024-41",5,"water",0
"7734","2024-41",6,"dengue_spread",0
"7735","2024-41",6,"employment",0
"7736","2024-41",6,"mobility_finance",0
"7737","2024-41",6,"water",0
"7738","2024-41",7,"dengue_spread",0
"7739","2024-41",7,"employment",0
"7740","2024-41",7,"mobility_finance",0
"7741","2024-41",7,"water",0
"7742","2024-42",0,"dengue_spread",24.58
"7743","2024-42",0,"employment",40.32
"7744","2024-42",0,"mobility_finance",10.56
"7745","2024-42",0,"water",0
"7746","2024-42",1,"dengue_spread",36.51
"7747","2024-42",1,"employment",43.5
"7748","2024-42",1,"mobility_finance",0
"7749","2024-42",1,"water",0
"7750","2024-42",2,"dengue_spread",0
"7751","2024-42",2,"employment",0
"7752","2024-42",2,"mobility_finance",79
"7753","2024-42",2,"water",0
"7754","2024-42",3,"dengue_spread",0
"7755","2024-42",3,"employment",70.21
"7756","2024-42",3,"mobility_finance",0
"7757","2024-42",3,"water",0
"7758","2024-42",4,"dengue_spread",0
"7759","2024-42",4,"employment",34.19
"7760","2024-42",4,"mobility_finance",0
"7761","2024-42",4,"water",0
"7762","2024-42",5,"dengue_spread",0
"7763","2024-42",5,"employment",0
"7764","2024-42",5,"mobility_finance",0
"7765","2024-42",5,"water",0
"7766","2024-42",6,"dengue_spread",0
"7767","2024-42",6,"employment",0
"7768","2024-42",6,"mobility_finance",0
"7769","2024-42",6,"water",0
"7770","2024-42",7,"dengue_spread",0
"7771","2024-42",7,"employment",0
"7772","2024-42",7,"mobility_finance",0
"7773","2024-42",7,"water",0
"7774","2024-43",0,"dengue_spread",15.86
"7775","2024-43",0,"employment",38.01
"7776","2024-43",0,"mobility_finance",18.68
"7777","2024-43",0,"water",0
"7778","2024-43",1,"dengue_spread",17.51
"7779","2024-43",1,"employment",38.53
"7780","2024-43",1,"mobility_finance",18.86
"7781","2024-43",1,"water",0
"7782","2024-43",2,"dengue_spread",0
"7783","2024-43",2,"employment",0
"7784","2024-43",2,"mobility_finance",0
"7785","2024-43",2,"water",0
"7786","2024-43",3,"dengue_spread",0
"7787","2024-43",3,"employment",61.67
"7788","2024-43",3,"mobility_finance",0
"7789","2024-43",3,"water",0
"7790","2024-43",4,"dengue_spread",0
"7791","2024-43",4,"employment",54.14
"7792","2024-43",4,"mobility_finance",0
"7793","2024-43",4,"water",77
"7794","2024-43",5,"dengue_spread",0
"7795","2024-43",5,"employment",0
"7796","2024-43",5,"mobility_finance",0
"7797","2024-43",5,"water",0
"7798","2024-43",6,"dengue_spread",0
"7799","2024-43",6,"employment",0
"7800","2024-43",6,"mobility_finance",0
"7801","2024-43",6,"water",0
"7802","2024-43",7,"dengue_spread",0
"7803","2024-43",7,"employment",0
"7804","2024-43",7,"mobility_finance",0
"7805","2024-43",7,"water",0
"7806","2024-44",0,"dengue_spread",10.31
"7807","2024-44",0,"employment",34.56
"7808","2024-44",0,"mobility_finance",16.24
"7809","2024-44",0,"water",0
"7810","2024-44",1,"dengue_spread",16.01
"7811","2024-44",1,"employment",53.45
"7812","2024-44",1,"mobility_finance",14.07
"7813","2024-44",1,"water",0
"7814","2024-44",2,"dengue_spread",65
"7815","2024-44",2,"employment",32.01
"7816","2024-44",2,"mobility_finance",0
"7817","2024-44",2,"water",0
"7818","2024-44",3,"dengue_spread",0
"7819","2024-44",3,"employment",0
"7820","2024-44",3,"mobility_finance",0
"7821","2024-44",3,"water",0
"7822","2024-44",4,"dengue_spread",0
"7823","2024-44",4,"employment",47.73
"7824","2024-44",4,"mobility_finance",0
"7825","2024-44",4,"water",0
"7826","2024-44",5,"dengue_spread",0
"7827","2024-44",5,"employment",0
"7828","2024-44",5,"mobility_finance",0
"7829","2024-44",5,"water",0
"7830","2024-44",6,"dengue_spread",0
"7831","2024-44",6,"employment",0
"7832","2024-44",6,"mobility_finance",0
"7833","2024-44",6,"water",0
"7834","2024-44",7,"dengue_spread",0
"7835","2024-44",7,"employment",0
"7836","2024-44",7,"mobility_finance",0
"7837","2024-44",7,"water",0
"7838","2024-45",0,"dengue_spread",13.08
"7839","2024-45",0,"employment",28.22
"7840","2024-45",0,"mobility_finance",10.96
"7841","2024-45",0,"water",0
"7842","2024-45",1,"dengue_spread",17.51
"7843","2024-45",1,"employment",35.43
"7844","2024-45",1,"mobility_finance",0
"7845","2024-45",1,"water",0
"7846","2024-45",2,"dengue_spread",0
"7847","2024-45",2,"employment",0
"7848","2024-45",2,"mobility_finance",0
"7849","2024-45",2,"water",0
"7850","2024-45",3,"dengue_spread",0
"7851","2024-45",3,"employment",0
"7852","2024-45",3,"mobility_finance",0
"7853","2024-45",3,"water",0
"7854","2024-45",4,"dengue_spread",0
"7855","2024-45",4,"employment",43.45
"7856","2024-45",4,"mobility_finance",0
"7857","2024-45",4,"water",0
"7858","2024-45",5,"dengue_spread",0
"7859","2024-45",5,"employment",0
"7860","2024-45",5,"mobility_finance",0
"7861","2024-45",5,"water",0
"7862","2024-45",6,"dengue_spread",0
"7863","2024-45",6,"employment",0
"7864","2024-45",6,"mobility_finance",0
"7865","2024-45",6,"water",0
"7866","2024-45",7,"dengue_spread",0
"7867","2024-45",7,"employment",0
"7868","2024-45",7,"mobility_finance",0
"7869","2024-45",7,"water",0
"7870","2024-46",0,"dengue_spread",11.1
"7871","2024-46",0,"employment",34.56
"7872","2024-46",0,"mobility_finance",17.05
"7873","2024-46",0,"water",0
"7874","2024-46",1,"dengue_spread",0
"7875","2024-46",1,"employment",44.13
"7876","2024-46",1,"mobility_finance",16.46
"7877","2024-46",1,"water",0
"7878","2024-46",2,"dengue_spread",63
"7879","2024-46",2,"employment",45.42
"7880","2024-46",2,"mobility_finance",0
"7881","2024-46",2,"water",0
"7882","2024-46",3,"dengue_spread",0
"7883","2024-46",3,"employment",0
"7884","2024-46",3,"mobility_finance",0
"7885","2024-46",3,"water",0
"7886","2024-46",4,"dengue_spread",0
"7887","2024-46",4,"employment",36.33
"7888","2024-46",4,"mobility_finance",0
"7889","2024-46",4,"water",0
"7890","2024-46",5,"dengue_spread",0
"7891","2024-46",5,"employment",0
"7892","2024-46",5,"mobility_finance",0
"7893","2024-46",5,"water",0
"7894","2024-46",6,"dengue_spread",0
"7895","2024-46",6,"employment",0
"7896","2024-46",6,"mobility_finance",0
"7897","2024-46",6,"water",0
"7898","2024-46",7,"dengue_spread",0
"7899","2024-46",7,"employment",0
"7900","2024-46",7,"mobility_finance",0
"7901","2024-46",7,"water",0
"7902","2024-47",0,"dengue_spread",13.08
"7903","2024-47",0,"employment",33.98
"7904","2024-47",0,"mobility_finance",15.02
"7905","2024-47",0,"water",0
"7906","2024-47",1,"dengue_spread",20.01
"7907","2024-47",1,"employment",37.91
"7908","2024-47",1,"mobility_finance",13.77
"7909","2024-47",1,"water",0
"7910","2024-47",2,"dengue_spread",0
"7911","2024-47",2,"employment",57.33
"7912","2024-47",2,"mobility_finance",0
"7913","2024-47",2,"water",0
"7914","2024-47",3,"dengue_spread",0
"7915","2024-47",3,"employment",52.18
"7916","2024-47",3,"mobility_finance",0
"7917","2024-47",3,"water",0
"7918","2024-47",4,"dengue_spread",0
"7919","2024-47",4,"employment",0
"7920","2024-47",4,"mobility_finance",0
"7921","2024-47",4,"water",71.61
"7922","2024-47",5,"dengue_spread",0
"7923","2024-47",5,"employment",0
"7924","2024-47",5,"mobility_finance",0
"7925","2024-47",5,"water",89.88
"7926","2024-47",6,"dengue_spread",0
"7927","2024-47",6,"employment",0
"7928","2024-47",6,"mobility_finance",0
"7929","2024-47",6,"water",0
"7930","2024-47",7,"dengue_spread",0
"7931","2024-47",7,"employment",0
"7932","2024-47",7,"mobility_finance",0
"7933","2024-47",7,"water",0
"7934","2024-48",0,"dengue_spread",14.27
"7935","2024-48",0,"employment",33.4
"7936","2024-48",0,"mobility_finance",21.11
"7937","2024-48",0,"water",0
"7938","2024-48",1,"dengue_spread",0
"7939","2024-48",1,"employment",47.86
"7940","2024-48",1,"mobility_finance",15.86
"7941","2024-48",1,"water",0
"7942","2024-48",2,"dengue_spread",0
"7943","2024-48",2,"employment",0
"7944","2024-48",2,"mobility_finance",0
"7945","2024-48",2,"water",0
"7946","2024-48",3,"dengue_spread",0
"7947","2024-48",3,"employment",0
"7948","2024-48",3,"mobility_finance",0
"7949","2024-48",3,"water",0
"7950","2024-48",4,"dengue_spread",0
"7951","2024-48",4,"employment",44.16
"7952","2024-48",4,"mobility_finance",0
"7953","2024-48",4,"water",0
"7954","2024-48",5,"dengue_spread",0
"7955","2024-48",5,"employment",0
"7956","2024-48",5,"mobility_finance",0
"7957","2024-48",5,"water",0
"7958","2024-48",6,"dengue_spread",0
"7959","2024-48",6,"employment",0
"7960","2024-48",6,"mobility_finance",0
"7961","2024-48",6,"water",0
"7962","2024-48",7,"dengue_spread",0
"7963","2024-48",7,"employment",0
"7964","2024-48",7,"mobility_finance",0
"7965","2024-48",7,"water",0
"7966","2024-49",0,"dengue_spread",19.82
"7967","2024-49",0,"employment",27.65
"7968","2024-49",0,"mobility_finance",30.45
"7969","2024-49",0,"water",0
"7970","2024-49",1,"dengue_spread",25.51
"7971","2024-49",1,"employment",29.83
"7972","2024-49",1,"mobility_finance",22.15
"7973","2024-49",1,"water",0
"7974","2024-49",2,"dengue_spread",0
"7975","2024-49",2,"employment",36.48
"7976","2024-49",2,"mobility_finance",0
"7977","2024-49",2,"water",0
"7978","2024-49",3,"dengue_spread",0
"7979","2024-49",3,"employment",0
"7980","2024-49",3,"mobility_finance",0
"7981","2024-49",3,"water",0
"7982","2024-49",4,"dengue_spread",0
"7983","2024-49",4,"employment",0
"7984","2024-49",4,"mobility_finance",0
"7985","2024-49",4,"water",0
"7986","2024-49",5,"dengue_spread",0
"7987","2024-49",5,"employment",0
"7988","2024-49",5,"mobility_finance",0
"7989","2024-49",5,"water",0
"7990","2024-49",6,"dengue_spread",0
"7991","2024-49",6,"employment",0
"7992","2024-49",6,"mobility_finance",0
"7993","2024-49",6,"water",0
"7994","2024-49",7,"dengue_spread",0
"7995","2024-49",7,"employment",0
"7996","2024-49",7,"mobility_finance",0
"7997","2024-49",7,"water",0
"7998","2024-5",0,"dengue_spread",10.3
"7999","2024-5",0,"employment",36.01
"8000","2024-5",0,"mobility_finance",17.2
"8001","2024-5",0,"water",0
"8002","2024-5",1,"dengue_spread",0
"8003","2024-5",1,"employment",51.72
"8004","2024-5",1,"mobility_finance",0
"8005","2024-5",1,"water",0
"8006","2024-5",2,"dengue_spread",0
"8007","2024-5",2,"employment",49
"8008","2024-5",2,"mobility_finance",0
"8009","2024-5",2,"water",0
"8010","2024-5",3,"dengue_spread",0
"8011","2024-5",3,"employment",0
"8012","2024-5",3,"mobility_finance",72.68
"8013","2024-5",3,"water",0
"8014","2024-5",4,"dengue_spread",0
"8015","2024-5",4,"employment",0
"8016","2024-5",4,"mobility_finance",0
"8017","2024-5",4,"water",0
"8018","2024-5",5,"dengue_spread",0
"8019","2024-5",5,"employment",0
"8020","2024-5",5,"mobility_finance",0
"8021","2024-5",5,"water",0
"8022","2024-5",6,"dengue_spread",0
"8023","2024-5",6,"employment",0
"8024","2024-5",6,"mobility_finance",0
"8025","2024-5",6,"water",0
"8026","2024-5",7,"dengue_spread",0
"8027","2024-5",7,"employment",0
"8028","2024-5",7,"mobility_finance",0
"8029","2024-5",7,"water",0
"8030","2024-50",0,"dengue_spread",17.44
"8031","2024-50",0,"employment",28.22
"8032","2024-50",0,"mobility_finance",28.82
"8033","2024-50",0,"water",0
"8034","2024-50",1,"dengue_spread",20.01
"8035","2024-50",1,"employment",31.07
"8036","2024-50",1,"mobility_finance",17.06
"8037","2024-50",1,"water",0
"8038","2024-50",2,"dengue_spread",0
"8039","2024-50",2,"employment",0
"8040","2024-50",2,"mobility_finance",0
"8041","2024-50",2,"water",0
"8042","2024-50",3,"dengue_spread",0
"8043","2024-50",3,"employment",0
"8044","2024-50",3,"mobility_finance",0
"8045","2024-50",3,"water",0
"8046","2024-50",4,"dengue_spread",0
"8047","2024-50",4,"employment",39.89
"8048","2024-50",4,"mobility_finance",0
"8049","2024-50",4,"water",0
"8050","2024-50",5,"dengue_spread",0
"8051","2024-50",5,"employment",0
"8052","2024-50",5,"mobility_finance",0
"8053","2024-50",5,"water",0
"8054","2024-50",6,"dengue_spread",0
"8055","2024-50",6,"employment",0
"8056","2024-50",6,"mobility_finance",0
"8057","2024-50",6,"water",0
"8058","2024-50",7,"dengue_spread",0
"8059","2024-50",7,"employment",0
"8060","2024-50",7,"mobility_finance",0
"8061","2024-50",7,"water",0
"8062","2024-51",0,"dengue_spread",42.87
"8063","2024-51",0,"employment",21.22
"8064","2024-51",0,"mobility_finance",31.14
"8065","2024-51",0,"water",0
"8066","2024-51",1,"dengue_spread",63.23
"8067","2024-51",1,"employment",27.24
"8068","2024-51",1,"mobility_finance",29.03
"8069","2024-51",1,"water",0
"8070","2024-51",2,"dengue_spread",83
"8071","2024-51",2,"employment",51.37
"8072","2024-51",2,"mobility_finance",0
"8073","2024-51",2,"water",0
"8074","2024-51",3,"dengue_spread",0
"8075","2024-51",3,"employment",0
"8076","2024-51",3,"mobility_finance",0
"8077","2024-51",3,"water",0
"8078","2024-51",4,"dengue_spread",30.16
"8079","2024-51",4,"employment",0
"8080","2024-51",4,"mobility_finance",0
"8081","2024-51",4,"water",0
"8082","2024-51",5,"dengue_spread",0
"8083","2024-51",5,"employment",0
"8084","2024-51",5,"mobility_finance",0
"8085","2024-51",5,"water",0
"8086","2024-51",6,"dengue_spread",60
"8087","2024-51",6,"employment",0
"8088","2024-51",6,"mobility_finance",0
"8089","2024-51",6,"water",0
"8090","2024-51",7,"dengue_spread",0
"8091","2024-51",7,"employment",0
"8092","2024-51",7,"mobility_finance",0
"8093","2024-51",7,"water",0
"8094","2024-52",0,"dengue_spread",28.19
"8095","2024-52",0,"employment",12.38
"8096","2024-52",0,"mobility_finance",0
"8097","2024-52",0,"water",0
"8098","2024-52",1,"dengue_spread",0
"8099","2024-52",1,"employment",0
"8100","2024-52",1,"mobility_finance",0
"8101","2024-52",1,"water",0
"8102","2024-52",2,"dengue_spread",0
"8103","2024-52",2,"employment",0
"8104","2024-52",2,"mobility_finance",0
"8105","2024-52",2,"water",0
"8106","2024-52",3,"dengue_spread",53.28
"8107","2024-52",3,"employment",0
"8108","2024-52",3,"mobility_finance",0
"8109","2024-52",3,"water",0
"8110","2024-52",4,"dengue_spread",0
"8111","2024-52",4,"employment",0
"8112","2024-52",4,"mobility_finance",0
"8113","2024-52",4,"water",0
"8114","2024-52",5,"dengue_spread",0
"8115","2024-52",5,"employment",0
"8116","2024-52",5,"mobility_finance",0
"8117","2024-52",5,"water",0
"8118","2024-52",6,"dengue_spread",0
"8119","2024-52",6,"employment",0
"8120","2024-52",6,"mobility_finance",0
"8121","2024-52",6,"water",0
"8122","2024-52",7,"dengue_spread",0
"8123","2024-52",7,"employment",0
"8124","2024-52",7,"mobility_finance",0
"8125","2024-52",7,"water",0
"8126","2024-6",0,"dengue_spread",6.59
"8127","2024-6",0,"employment",38.38
"8128","2024-6",0,"mobility_finance",0
"8129","2024-6",0,"water",0
"8130","2024-6",1,"dengue_spread",0
"8131","2024-6",1,"employment",43.23
"8132","2024-6",1,"mobility_finance",0
"8133","2024-6",1,"water",0
"8134","2024-6",2,"dengue_spread",0
"8135","2024-6",2,"employment",49
"8136","2024-6",2,"mobility_finance",0
"8137","2024-6",2,"water",0
"8138","2024-6",3,"dengue_spread",0
"8139","2024-6",3,"employment",0
"8140","2024-6",3,"mobility_finance",0
"8141","2024-6",3,"water",0
"8142","2024-6",4,"dengue_spread",0
"8143","2024-6",4,"employment",43.45
"8144","2024-6",4,"mobility_finance",0
"8145","2024-6",4,"water",0
"8146","2024-6",5,"dengue_spread",0
"8147","2024-6",5,"employment",0
"8148","2024-6",5,"mobility_finance",0
"8149","2024-6",5,"water",0
"8150","2024-6",6,"dengue_spread",0
"8151","2024-6",6,"employment",0
"8152","2024-6",6,"mobility_finance",0
"8153","2024-6",6,"water",0
"8154","2024-6",7,"dengue_spread",0
"8155","2024-6",7,"employment",0
"8156","2024-6",7,"mobility_finance",0
"8157","2024-6",7,"water",0
"8158","2024-7",0,"dengue_spread",7.82
"8159","2024-7",0,"employment",43.1
"8160","2024-7",0,"mobility_finance",17.2
"8161","2024-7",0,"water",0
"8162","2024-7",1,"dengue_spread",0
"8163","2024-7",1,"employment",53.26
"8164","2024-7",1,"mobility_finance",0
"8165","2024-7",1,"water",0
"8166","2024-7",2,"dengue_spread",0
"8167","2024-7",2,"employment",62
"8168","2024-7",2,"mobility_finance",48.41
"8169","2024-7",2,"water",0
"8170","2024-7",3,"dengue_spread",0
"8171","2024-7",3,"employment",0
"8172","2024-7",3,"mobility_finance",0
"8173","2024-7",3,"water",0
"8174","2024-7",4,"dengue_spread",0
"8175","2024-7",4,"employment",32.77
"8176","2024-7",4,"mobility_finance",0
"8177","2024-7",4,"water",0
"8178","2024-7",5,"dengue_spread",0
"8179","2024-7",5,"employment",0
"8180","2024-7",5,"mobility_finance",0
"8181","2024-7",5,"water",0
"8182","2024-7",6,"dengue_spread",0
"8183","2024-7",6,"employment",0
"8184","2024-7",6,"mobility_finance",0
"8185","2024-7",6,"water",0
"8186","2024-7",7,"dengue_spread",0
"8187","2024-7",7,"employment",0
"8188","2024-7",7,"mobility_finance",0
"8189","2024-7",7,"water",0
"8190","2024-8",0,"dengue_spread",7.41
"8191","2024-8",0,"employment",43.1
"8192","2024-8",0,"mobility_finance",12.34
"8193","2024-8",0,"water",0
"8194","2024-8",1,"dengue_spread",0
"8195","2024-8",1,"employment",54.03
"8196","2024-8",1,"mobility_finance",0
"8197","2024-8",1,"water",0
"8198","2024-8",2,"dengue_spread",0
"8199","2024-8",2,"employment",37
"8200","2024-8",2,"mobility_finance",0
"8201","2024-8",2,"water",0
"8202","2024-8",3,"dengue_spread",0
"8203","2024-8",3,"employment",67.36
"8204","2024-8",3,"mobility_finance",0
"8205","2024-8",3,"water",0
"8206","2024-8",4,"dengue_spread",0
"8207","2024-8",4,"employment",32.05
"8208","2024-8",4,"mobility_finance",0
"8209","2024-8",4,"water",0
"8210","2024-8",5,"dengue_spread",0
"8211","2024-8",5,"employment",0
"8212","2024-8",5,"mobility_finance",0
"8213","2024-8",5,"water",0
"8214","2024-8",6,"dengue_spread",0
"8215","2024-8",6,"employment",0
"8216","2024-8",6,"mobility_finance",0
"8217","2024-8",6,"water",0
"8218","2024-8",7,"dengue_spread",0
"8219","2024-8",7,"employment",0
"8220","2024-8",7,"mobility_finance",0
"8221","2024-8",7,"water",0
"8222","2024-9",0,"dengue_spread",7
"8223","2024-9",0,"employment",41.92
"8224","2024-9",0,"mobility_finance",13.84
"8225","2024-9",0,"water",0
"8226","2024-9",1,"dengue_spread",0
"8227","2024-9",1,"employment",50.17
"8228","2024-9",1,"mobility_finance",0
"8229","2024-9",1,"water",0
"8230","2024-9",2,"dengue_spread",0
"8231","2024-9",2,"employment",51
"8232","2024-9",2,"mobility_finance",0
"8233","2024-9",2,"water",0
"8234","2024-9",3,"dengue_spread",0
"8235","2024-9",3,"employment",0
"8236","2024-9",3,"mobility_finance",0
"8237","2024-9",3,"water",0
"8238","2024-9",4,"dengue_spread",55.74
"8239","2024-9",4,"employment",43.45
"8240","2024-9",4,"mobility_finance",0
"8241","2024-9",4,"water",0
"8242","2024-9",5,"dengue_spread",0
"8243","2024-9",5,"employment",0
"8244","2024-9",5,"mobility_finance",0
"8245","2024-9",5,"water",0
"8246","2024-9",6,"dengue_spread",0
"8247","2024-9",6,"employment",0
"8248","2024-9",6,"mobility_finance",0
"8249","2024-9",6,"water",0
"8250","2024-9",7,"dengue_spread",0
"8251","2024-9",7,"employment",0
"8252","2024-9",7,"mobility_finance",0
"8253","2024-9",7,"water",0
"8254","2025-1",0,"dengue_spread",9.98
"8255","2025-1",0,"employment",15.91
"8256","2025-1",0,"mobility_finance",17.66
"8257","2025-1",0,"water",0
"8258","2025-1",1,"dengue_spread",0
"8259","2025-1",1,"employment",0
"8260","2025-1",1,"mobility_finance",0
"8261","2025-1",1,"water",0
"8262","2025-1",2,"dengue_spread",0
"8263","2025-1",2,"employment",0
"8264","2025-1",2,"mobility_finance",0
"8265","2025-1",2,"water",0
"8266","2025-1",3,"dengue_spread",0
"8267","2025-1",3,"employment",0
"8268","2025-1",3,"mobility_finance",0
"8269","2025-1",3,"water",0
"8270","2025-1",4,"dengue_spread",0
"8271","2025-1",4,"employment",0
"8272","2025-1",4,"mobility_finance",0
"8273","2025-1",4,"water",0
"8274","2025-1",5,"dengue_spread",0
"8275","2025-1",5,"employment",0
"8276","2025-1",5,"mobility_finance",0
"8277","2025-1",5,"water",0
"8278","2025-1",6,"dengue_spread",0
"8279","2025-1",6,"employment",0
"8280","2025-1",6,"mobility_finance",0
"8281","2025-1",6,"water",0
"8282","2025-1",7,"dengue_spread",0
"8283","2025-1",7,"employment",0
"8284","2025-1",7,"mobility_finance",0
"8285","2025-1",7,"water",0
"8286","2025-10",0,"dengue_spread",22.9
"8287","2025-10",0,"employment",44.21
"8288","2025-10",0,"mobility_finance",16.73
"8289","2025-10",0,"water",0
"8290","2025-10",1,"dengue_spread",25.61
"8291","2025-10",1,"employment",53.83
"8292","2025-10",1,"mobility_finance",0
"8293","2025-10",1,"water",0
"8294","2025-10",2,"dengue_spread",56
"8295","2025-10",2,"employment",33.5
"8296","2025-10",2,"mobility_finance",0
"8297","2025-10",2,"water",0
"8298","2025-10",3,"dengue_spread",0
"8299","2025-10",3,"employment",56.92
"8300","2025-10",3,"mobility_finance",0
"8301","2025-10",3,"water",0
"8302","2025-10",4,"dengue_spread",0
"8303","2025-10",4,"employment",42.03
"8304","2025-10",4,"mobility_finance",0
"8305","2025-10",4,"water",0
"8306","2025-10",5,"dengue_spread",0
"8307","2025-10",5,"employment",0
"8308","2025-10",5,"mobility_finance",0
"8309","2025-10",5,"water",0
"8310","2025-10",6,"dengue_spread",0
"8311","2025-10",6,"employment",0
"8312","2025-10",6,"mobility_finance",0
"8313","2025-10",6,"water",0
"8314","2025-10",7,"dengue_spread",0
"8315","2025-10",7,"employment",0
"8316","2025-10",7,"mobility_finance",0
"8317","2025-10",7,"water",0
"8318","2025-11",0,"dengue_spread",52.85
"8319","2025-11",0,"employment",31.83
"8320","2025-11",0,"mobility_finance",0
"8321","2025-11",0,"water",0
"8322","2025-11",1,"dengue_spread",80.03
"8323","2025-11",1,"employment",36.97
"8324","2025-11",1,"mobility_finance",0
"8325","2025-11",1,"water",0
"8326","2025-11",2,"dengue_spread",58
"8327","2025-11",2,"employment",0
"8328","2025-11",2,"mobility_finance",0
"8329","2025-11",2,"water",0
"8330","2025-11",3,"dengue_spread",0
"8331","2025-11",3,"employment",0
"8332","2025-11",3,"mobility_finance",0
"8333","2025-11",3,"water",0
"8334","2025-11",4,"dengue_spread",41.97
"8335","2025-11",4,"employment",36.33
"8336","2025-11",4,"mobility_finance",0
"8337","2025-11",4,"water",0
"8338","2025-11",5,"dengue_spread",0
"8339","2025-11",5,"employment",0
"8340","2025-11",5,"mobility_finance",0
"8341","2025-11",5,"water",0
"8342","2025-11",6,"dengue_spread",0
"8343","2025-11",6,"employment",0
"8344","2025-11",6,"mobility_finance",0
"8345","2025-11",6,"water",0
"8346","2025-11",7,"dengue_spread",0
"8347","2025-11",7,"employment",0
"8348","2025-11",7,"mobility_finance",0
"8349","2025-11",7,"water",0
"8350","2025-12",0,"dengue_spread",13.87
"8351","2025-12",0,"employment",38.31
"8352","2025-12",0,"mobility_finance",17.2
"8353","2025-12",0,"water",0
"8354","2025-12",1,"dengue_spread",6.66
"8355","2025-12",1,"employment",34.29
"8356","2025-12",1,"mobility_finance",0
"8357","2025-12",1,"water",0
"8358","2025-12",2,"dengue_spread",0
"8359","2025-12",2,"employment",0
"8360","2025-12",2,"mobility_finance",0
"8361","2025-12",2,"water",0
"8362","2025-12",3,"dengue_spread",0
"8363","2025-12",3,"employment",0
"8364","2025-12",3,"mobility_finance",0
"8365","2025-12",3,"water",0
"8366","2025-12",4,"dengue_spread",0
"8367","2025-12",4,"employment",0
"8368","2025-12",4,"mobility_finance",0
"8369","2025-12",4,"water",0
"8370","2025-12",5,"dengue_spread",0
"8371","2025-12",5,"employment",0
"8372","2025-12",5,"mobility_finance",0
"8373","2025-12",5,"water",0
"8374","2025-12",6,"dengue_spread",0
"8375","2025-12",6,"employment",0
"8376","2025-12",6,"mobility_finance",0
"8377","2025-12",6,"water",0
"8378","2025-12",7,"dengue_spread",0
"8379","2025-12",7,"employment",0
"8380","2025-12",7,"mobility_finance",0
"8381","2025-12",7,"water",0
"8382","2025-13",0,"dengue_spread",11.82
"8383","2025-13",0,"employment",41.26
"8384","2025-13",0,"mobility_finance",13.01
"8385","2025-13",0,"water",0
"8386","2025-13",1,"dengue_spread",6.41
"8387","2025-13",1,"employment",31.43
"8388","2025-13",1,"mobility_finance",0
"8389","2025-13",1,"water",0
"8390","2025-13",2,"dengue_spread",0
"8391","2025-13",2,"employment",0
"8392","2025-13",2,"mobility_finance",0
"8393","2025-13",2,"water",0
"8394","2025-13",3,"dengue_spread",0
"8395","2025-13",3,"employment",50.28
"8396","2025-13",3,"mobility_finance",0
"8397","2025-13",3,"water",0
"8398","2025-13",4,"dengue_spread",0
"8399","2025-13",4,"employment",0
"8400","2025-13",4,"mobility_finance",0
"8401","2025-13",4,"water",0
"8402","2025-13",5,"dengue_spread",0
"8403","2025-13",5,"employment",0
"8404","2025-13",5,"mobility_finance",0
"8405","2025-13",5,"water",0
"8406","2025-13",6,"dengue_spread",0
"8407","2025-13",6,"employment",0
"8408","2025-13",6,"mobility_finance",0
"8409","2025-13",6,"water",0
"8410","2025-13",7,"dengue_spread",0
"8411","2025-13",7,"employment",0
"8412","2025-13",7,"mobility_finance",0
"8413","2025-13",7,"water",0
"8414","2025-14",0,"dengue_spread",6.68
"8415","2025-14",0,"employment",39.49
"8416","2025-14",0,"mobility_finance",16.73
"8417","2025-14",0,"water",0
"8418","2025-14",1,"dengue_spread",0
"8419","2025-14",1,"employment",30.29
"8420","2025-14",1,"mobility_finance",0
"8421","2025-14",1,"water",0
"8422","2025-14",2,"dengue_spread",0
"8423","2025-14",2,"employment",47.3
"8424","2025-14",2,"mobility_finance",0
"8425","2025-14",2,"water",0
"8426","2025-14",3,"dengue_spread",0
"8427","2025-14",3,"employment",59.77
"8428","2025-14",3,"mobility_finance",0
"8429","2025-14",3,"water",0
"8430","2025-14",4,"dengue_spread",0
"8431","2025-14",4,"employment",0
"8432","2025-14",4,"mobility_finance",0
"8433","2025-14",4,"water",0
"8434","2025-14",5,"dengue_spread",0
"8435","2025-14",5,"employment",0
"8436","2025-14",5,"mobility_finance",0
